scenario_id	mode	replicate_index	status	elapsed_seconds	error
introgressed_pulse	selected	35	completed	90.80378736199964	
introgressed_pulse	selected	36	completed	278.5100844660001	
introgressed_pulse	selected	37	completed	82.54638339899975	
introgressed_pulse	selected	38	completed	79.87105893300031	
introgressed_pulse	selected	39	completed	112.4046103870005	
introgressed_pulse	selected	40	completed	78.67856105999999	
introgressed_pulse	selected	41	completed	82.67066753899962	
introgressed_pulse	selected	42	completed	162.5789129929999	
introgressed_pulse	selected	43	completed	81.90255189400068	
introgressed_pulse	selected	44	completed	105.01704624499962	
introgressed_pulse	selected	45	completed	122.73346782899989	
introgressed_pulse	selected	46	completed	142.29142271	
introgressed_pulse	selected	47	completed	264.3753295209999	
introgressed_pulse	selected	48	completed	270.60618993999924	
introgressed_pulse	selected	49	completed	80.20540919399991	
introgressed_pulse	selected	50	completed	79.96893164599987	
introgressed_pulse	selected	51	completed	145.22099733100004	
introgressed_pulse	selected	52	completed	128.23509174900028	
introgressed_pulse	selected	53	completed	248.13687037900036	
introgressed_pulse	selected	54	completed	140.21881725799994	
introgressed_pulse	selected	55	completed	80.50693668099939	
introgressed_pulse	selected	56	completed	141.94829699099955	
introgressed_pulse	selected	57	completed	81.54166283399991	
introgressed_pulse	selected	58	completed	208.1346881590007	
introgressed_pulse	selected	59	completed	257.2068500490004	
introgressed_pulse	selected	60	completed	148.0393361509996	
introgressed_pulse	selected	61	completed	196.23640281899952	
introgressed_pulse	selected	62	completed	128.84811401299976	
introgressed_pulse	selected	63	completed	229.75933304199953	
introgressed_pulse	selected	64	completed	128.98827257099947	
introgressed_pulse	selected	65	completed	290.12821175499994	
introgressed_pulse	selected	66	completed	335.82590336500016	
introgressed_pulse	selected	67	completed	121.0786784259999	
introgressed_pulse	selected	68	completed	167.8734505500006	
introgressed_pulse	selected	69	completed	228.3446532959997	
introgressed_pulse	selected	70	completed	86.52138456699959	
introgressed_pulse	selected	71	completed	82.94144177500038	
introgressed_pulse	selected	72	completed	80.0156137060003	
introgressed_pulse	selected	73	completed	334.16962898699967	
introgressed_pulse	selected	74	completed	141.60138684100002	
introgressed_pulse	selected	75	completed	211.77522371899977	
introgressed_pulse	selected	76	completed	82.49902083100005	
introgressed_pulse	selected	77	completed	215.69444082799964	
introgressed_pulse	selected	78	completed	254.3828223749997	
introgressed_pulse	selected	79	completed	209.71294820899948	
introgressed_pulse	selected	80	completed	88.85517545399944	
introgressed_pulse	selected	81	completed	337.66796599900044	
introgressed_pulse	selected	82	completed	102.99942579099934	
introgressed_pulse	selected	83	completed	204.1498202419998	
introgressed_pulse	selected	84	completed	233.80517332300042	
introgressed_pulse	selected	85	completed	108.54850484500002	
introgressed_pulse	selected	86	completed	113.31180836099975	
introgressed_pulse	selected	87	completed	109.03574091100018	
introgressed_pulse	selected	88	completed	81.04783092600064	
introgressed_pulse	selected	89	completed	78.58426392599995	
introgressed_pulse	selected	90	completed	261.5149296109994	
introgressed_pulse	selected	91	completed	122.58708316299999	
introgressed_pulse	selected	92	completed	246.63383434699972	
introgressed_pulse	selected	93	completed	104.29786170699936	
introgressed_pulse	selected	94	completed	100.62607078400015	
introgressed_pulse	selected	95	completed	141.94826537900008	
introgressed_pulse	selected	96	completed	80.37858454599973	
introgressed_pulse	selected	97	completed	76.46356263000052	
introgressed_pulse	selected	98	completed	140.96209719299895	
introgressed_pulse	selected	99	completed	94.77940553499957	
introgressed_pulse_weak	selected	0	completed	80.62033697900006	
introgressed_pulse_weak	selected	1	completed	164.64579013500133	
introgressed_pulse_weak	selected	2	completed	480.7002845770003	
introgressed_pulse_weak	selected	3	completed	204.6084550989999	
introgressed_pulse_weak	selected	4	completed	301.09201976999975	
introgressed_pulse_weak	selected	5	completed	89.76359427700118	
introgressed_pulse_weak	selected	6	completed	247.568470573	
introgressed_pulse_weak	selected	7	completed	218.12115956999878	
introgressed_pulse_weak	selected	8	completed	288.0386956000002	
introgressed_pulse_weak	selected	9	completed	88.21146791700085	
introgressed_pulse_weak	selected	10	completed	235.28629495099995	
introgressed_pulse_weak	selected	11	completed	169.71349971899872	
introgressed_pulse_weak	selected	12	completed	492.78863957700014	
introgressed_pulse_weak	selected	13	completed	185.67851599200003	
introgressed_pulse_weak	selected	14	completed	84.62222966300033	
introgressed_pulse_weak	selected	15	completed	373.878645838	
introgressed_pulse_weak	selected	16	completed	82.82290367099995	
