invocation_index	recorded_at_utc	simulation_contract_sha256	status	elapsed_seconds	declared_timeout_seconds	effective_timeout_seconds	completed_external_sample_panel_draws	interrupted_internal_conditioned_trajectories	error_type	core_source_sha256	orchestrator_source_sha256
1	2026-08-12T09:54:46.277867+00:00	ba777c547b8e076f9d6aa2d9015192ab150dbc9534e3660970fe88d723d42072	complete	184.2796671999968	300.0	300.0	3	0		legacy_unknown	legacy_unknown
