invocation_index	recorded_at_utc	simulation_contract_sha256	status	elapsed_seconds	declared_timeout_seconds	effective_timeout_seconds	completed_external_sample_panel_draws	interrupted_internal_conditioned_trajectories	error_type	core_source_sha256	orchestrator_source_sha256
1	2026-08-12T10:44:13.126001+00:00	5e5d5774b598cb8990c04bfde5a131b8c346ec19d29794bbc6bc5c250138c811	timed_out	301.1424169999664	300.0	300.0	0	1	SpecificationTimeout	legacy_unknown	legacy_unknown
2	2026-08-12T12:25:25.851204+00:00	5e5d5774b598cb8990c04bfde5a131b8c346ec19d29794bbc6bc5c250138c811	timed_out	300.050195000018	300.0	300.0	0	2	SpecificationTimeout	legacy_unknown	legacy_unknown
3	2026-08-12T21:06:23.984673+00:00	5e5d5774b598cb8990c04bfde5a131b8c346ec19d29794bbc6bc5c250138c811	complete	254.32848250000097	300.0	300.0	1	2		bef802f46dde46318c03c70629c581475c10437122132714a518c0cd3e29a766	74d4d9cc2b8d7f1b58c80376a79f7e6d9d2396ed96c175caaf659f93068c838c
