# Gamma-SMC explicit haplotype pairs
# genotype_class	hom_alt
# n_pairs	27
4	5
8	9
36	37
46	47
54	55
60	61
62	63
64	65
74	75
76	77
78	79
92	93
94	95
100	101
120	121
126	127
128	129
134	135
138	139
140	141
144	145
150	151
152	153
154	155
158	159
164	165
172	173
