schema	attempt_zero_based	simulation_seed	supervisor_started_unix_ns	supervisor_pid	supervisor_process_identity	timeout_seconds	term_grace_seconds	temp_directory	temp_tree_created	temp_tree_loaded	temp_tree_removed	execution_id	child_pid	child_process_identity	child_identity_observed	child_pgid	child_sid	parent_death_watchdog_armed	engine_wrapper_pid	engine_wrapper_process_identity	sigterm_sent	sigkill_sent	direct_child_reaped	adopted_children_reaped	process_group_gone	supervisor_status	supervisor_elapsed_seconds	lifecycle_phase
gamma-smc.han-direct-production-v3-process-supervisor/v1	0	1123282893	1786658292815987631	448	{'pid': 448, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 312746}	300.0	5.0	.han_v3_attempt_000_seed_1123282893_m0m_2yeq	False	False	True	b8c1c15c5927094b3f1309bb79c44e57ba9283b4b9e17f38b29db05c0284589e	697	{'pid': 697, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 339563}	True	697	697	True	698	{'pid': 698, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 339570}	True	True	True	2	True	timed_out	305.01757661400006	engine_returned_pending_base_attempt_commit
gamma-smc.han-direct-production-v3-process-supervisor/v1	1	971772674	1786658598253119141	448	{'pid': 448, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 312746}	300.0	5.0	.han_v3_attempt_001_seed_971772674_9ir9z6ot	False	False	True	542d174d04d703c89afc4b5d26cdc5ede1bfce1a4299199f30414a089f75c6b6	989	{'pid': 989, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 370108}	True	989	989	True	990	{'pid': 990, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 370117}	True	True	True	2	True	timed_out	305.01571940700023	engine_returned_pending_base_attempt_commit
