arm_id	estimator	genotype_class	threshold_years	n_null	mean	sd	q500	q900	q950	q975	q990
eas_phlash	tree_truth	any_carrier	30000.0	17	0.022692993281228573	0.04562592860018699	0.0	0.10454545454545455	0.12564102564102564	0.12692307692307692	0.1276923076923077
eas_phlash	tree_truth	any_carrier	40000.0	17	0.03117993886159976	0.05057525887103334	0.0	0.12628205128205128	0.12983682983682981	0.13310023310023308	0.13505827505827506
eas_phlash	tree_truth	any_carrier	50000.0	17	0.10565506004952373	0.1678311628103981	0.0	0.3647058823529412	0.4319758672699848	0.4723981900452488	0.4966515837104072
eas_phlash	tree_truth	any_carrier	75000.0	17	0.24035065856865168	0.25039203773463486	0.125	0.5700000000000001	0.6435897435897435	0.6807692307692308	0.703076923076923
eas_phlash	tree_truth	any_carrier	100000.0	17	0.2987971140739307	0.3160010642154657	0.3333333333333333	0.6929487179487179	0.8358974358974357	0.9179487179487178	0.9671794871794871
eas_phlash	tree_truth	any_carrier	150000.0	17	0.3179223026108839	0.33531447124935515	0.3333333333333333	0.7750000000000001	1.0	1.0	1.0
eas_phlash	tree_truth	any_carrier	200000.0	17	0.32138251022334063	0.336644254257533	0.3333333333333333	0.7750000000000001	1.0	1.0	1.0
eas_phlash	tree_truth	het	1000.0	17	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eas_phlash	tree_truth	het	4500.0	17	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eas_phlash	tree_truth	het	10000.0	17	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eas_phlash	tree_truth	het	20000.0	17	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eas_phlash	tree_truth	het	30000.0	17	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eas_phlash	tree_truth	het	40000.0	17	0.006401384083044983	0.018137644560794513	0.0	0.020000000000000018	0.051764705882352935	0.05529411764705882	0.05741176470588235
eas_phlash	tree_truth	het	50000.0	17	0.08500576701268743	0.15730474061169064	0.0	0.3647058823529412	0.41764705882352937	0.4294117647058823	0.4364705882352941
eas_phlash	tree_truth	het	75000.0	17	0.22344165287598416	0.24905340841537332	0.058823529411764705	0.5700000000000001	0.6352941176470588	0.6558823529411765	0.668235294117647
eas_phlash	tree_truth	het	100000.0	17	0.2846543732582547	0.31238925998106404	0.2857142857142857	0.6808823529411765	0.8117647058823527	0.9058823529411764	0.9623529411764705
eas_phlash	tree_truth	het	150000.0	17	0.30584814488455225	0.33446830870456884	0.2857142857142857	0.7750000000000001	1.0	1.0	1.0
eas_phlash	tree_truth	het	200000.0	17	0.309308352497009	0.3359336086112668	0.2857142857142857	0.7750000000000001	1.0	1.0	1.0
eas_phlash	tree_truth	hom_carrier	1000.0	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eas_phlash	tree_truth	hom_carrier	4500.0	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
