arm_id	estimator	genotype_class	conditioned_on_presence	threshold_years	n_selected	n_significant	power	median_p_value	median_observed	n_null
eas_phlash	tree_truth	any_carrier	False	150000.0	65	0	0.0	0.16666666666666666	0.8979591836734694	17
eas_phlash	tree_truth	any_carrier	False	200000.0	65	0	0.0	0.16666666666666666	0.91	17
eas_phlash	tree_truth	any_carrier	True	1000.0	65	0	0.0	1.0	0.0	17
eas_phlash	tree_truth	any_carrier	True	4500.0	65	0	0.0	1.0	0.0	17
eas_phlash	tree_truth	any_carrier	True	10000.0	65	0	0.0	0.05555555555555555	0.01	17
eas_phlash	tree_truth	any_carrier	True	20000.0	65	0	0.0	0.16666666666666666	0.09	17
eas_phlash	tree_truth	any_carrier	True	30000.0	65	0	0.0	0.05555555555555555	0.37373737373737376	17
eas_phlash	tree_truth	any_carrier	True	40000.0	65	0	0.0	0.05555555555555555	0.826530612244898	17
eas_phlash	tree_truth	any_carrier	True	50000.0	65	0	0.0	0.05555555555555555	0.8282828282828283	17
eas_phlash	tree_truth	any_carrier	True	75000.0	65	0	0.0	0.05555555555555555	0.87	17
eas_phlash	tree_truth	any_carrier	True	100000.0	65	0	0.0	0.1111111111111111	0.88	17
eas_phlash	tree_truth	any_carrier	True	150000.0	65	0	0.0	0.16666666666666666	0.8979591836734694	17
eas_phlash	tree_truth	any_carrier	True	200000.0	65	0	0.0	0.16666666666666666	0.91	17
eas_phlash	tree_truth	het	False	1000.0	60	0	0.0	1.0	0.0	17
eas_phlash	tree_truth	het	False	4500.0	60	0	0.0	1.0	0.0	17
eas_phlash	tree_truth	het	False	10000.0	60	0	0.0	1.0	0.0	17
eas_phlash	tree_truth	het	False	20000.0	60	0	0.0	1.0	0.0	17
eas_phlash	tree_truth	het	False	30000.0	60	0	0.0	1.0	0.0	17
eas_phlash	tree_truth	het	False	40000.0	60	0	0.0	1.0	0.0	17
eas_phlash	tree_truth	het	False	50000.0	60	0	0.0	1.0	0.0	17
eas_phlash	tree_truth	het	False	75000.0	60	0	0.0	0.5555555555555556	0.05718954248366013	17
eas_phlash	tree_truth	het	False	100000.0	60	0	0.0	0.5555555555555556	0.10555555555555556	17
eas_phlash	tree_truth	het	False	150000.0	60	0	0.0	0.5833333333333334	0.17424242424242425	17
eas_phlash	tree_truth	het	False	200000.0	60	0	0.0	0.5277777777777778	0.2840501792114696	17
eas_phlash	tree_truth	het	True	1000.0	60	0	0.0	1.0	0.0	17
eas_phlash	tree_truth	het	True	4500.0	60	0	0.0	1.0	0.0	17
eas_phlash	tree_truth	het	True	10000.0	60	0	0.0	1.0	0.0	17
eas_phlash	tree_truth	het	True	20000.0	60	0	0.0	1.0	0.0	17
eas_phlash	tree_truth	het	True	30000.0	60	0	0.0	1.0	0.0	17
eas_phlash	tree_truth	het	True	40000.0	60	0	0.0	1.0	0.0	17
eas_phlash	tree_truth	het	True	50000.0	60	0	0.0	1.0	0.0	17
eas_phlash	tree_truth	het	True	75000.0	60	0	0.0	0.5555555555555556	0.05718954248366013	17
eas_phlash	tree_truth	het	True	100000.0	60	0	0.0	0.5555555555555556	0.10555555555555556	17
eas_phlash	tree_truth	het	True	150000.0	60	0	0.0	0.5833333333333334	0.17424242424242425	17
eas_phlash	tree_truth	het	True	200000.0	60	0	0.0	0.5277777777777778	0.2840501792114696	17
eas_phlash	tree_truth	hom_carrier	False	1000.0	65	0	0.0	1.0	0.0	5
eas_phlash	tree_truth	hom_carrier	False	4500.0	65	0	0.0	1.0	0.0	5
eas_phlash	tree_truth	hom_carrier	False	10000.0	65	0	0.0	0.16666666666666666	0.010309278350515464	5
eas_phlash	tree_truth	hom_carrier	False	20000.0	65	0	0.0	0.6666666666666666	0.10227272727272728	5
eas_phlash	tree_truth	hom_carrier	False	30000.0	65	0	0.0	0.8333333333333334	0.45121951219512196	5
eas_phlash	tree_truth	hom_carrier	False	40000.0	65	0	0.0	1.0	1.0	5
eas_phlash	tree_truth	hom_carrier	False	50000.0	65	0	0.0	1.0	1.0	5
eas_phlash	tree_truth	hom_carrier	False	75000.0	65	0	0.0	1.0	1.0	5
eas_phlash	tree_truth	hom_carrier	False	100000.0	65	0	0.0	1.0	1.0	5
eas_phlash	tree_truth	hom_carrier	False	150000.0	65	0	0.0	1.0	1.0	5
eas_phlash	tree_truth	hom_carrier	False	200000.0	65	0	0.0	1.0	1.0	5
eas_phlash	tree_truth	hom_carrier	True	1000.0	65	0	0.0	1.0	0.0	5
eas_phlash	tree_truth	hom_carrier	True	4500.0	65	0	0.0	1.0	0.0	5
eas_phlash	tree_truth	hom_carrier	True	10000.0	65	0	0.0	0.16666666666666666	0.010309278350515464	5
eas_phlash	tree_truth	hom_carrier	True	20000.0	65	0	0.0	0.6666666666666666	0.10227272727272728	5
eas_phlash	tree_truth	hom_carrier	True	30000.0	65	0	0.0	0.8333333333333334	0.45121951219512196	5
eas_phlash	tree_truth	hom_carrier	True	40000.0	65	0	0.0	1.0	1.0	5
eas_phlash	tree_truth	hom_carrier	True	50000.0	65	0	0.0	1.0	1.0	5
eas_phlash	tree_truth	hom_carrier	True	75000.0	65	0	0.0	1.0	1.0	5
eas_phlash	tree_truth	hom_carrier	True	100000.0	65	0	0.0	1.0	1.0	5
eas_phlash	tree_truth	hom_carrier	True	150000.0	65	0	0.0	1.0	1.0	5
eas_phlash	tree_truth	hom_carrier	True	200000.0	65	0	0.0	1.0	1.0	5
eas_phlash	tree_truth	hom_noncarrier	False	1000.0	59	1	0.01694915254237288	1.0	0.0	100
eas_phlash	tree_truth	hom_noncarrier	False	4500.0	59	1	0.01694915254237288	1.0	0.0	100
