source	position_0based	position_1based	genotype_class	n_pairs	generation_time_years	threshold_years	threshold_generations	p_tmrca_lt_threshold	mean_p_tmrca_lt_threshold	frac_recent	mean_tmrca_generations	median_tmrca_generations	mean_tmrca_years	median_tmrca_years	scenario	study_type	specification_id	selection_coefficient	demography_curve	target_allele_frequency	origin_age_generations
tree_truth	5000000.0	5000001.0	heterozygous	20	25.0	10000.0	400.0	0.0	0.0	0.0	41224.3423260335	32058.11465215388	1030608.5581508374	801452.8663038469	neanderthal_introgression_standing_variation	introgression	intro_s0p005_af80	0.005		0.8	2400.0
tree_truth	5000000.0	5000001.0	heterozygous	20	25.0	20000.0	800.0	0.0	0.0	0.0	41224.3423260335	32058.11465215388	1030608.5581508374	801452.8663038469	neanderthal_introgression_standing_variation	introgression	intro_s0p005_af80	0.005		0.8	2400.0
tree_truth	5000000.0	5000001.0	heterozygous	20	25.0	30000.0	1200.0	0.0	0.0	0.0	41224.3423260335	32058.11465215388	1030608.5581508374	801452.8663038469	neanderthal_introgression_standing_variation	introgression	intro_s0p005_af80	0.005		0.8	2400.0
tree_truth	5000000.0	5000001.0	heterozygous	20	25.0	40000.0	1600.0	0.0	0.0	0.0	41224.3423260335	32058.11465215388	1030608.5581508374	801452.8663038469	neanderthal_introgression_standing_variation	introgression	intro_s0p005_af80	0.005		0.8	2400.0
tree_truth	5000000.0	5000001.0	heterozygous	20	25.0	50000.0	2000.0	0.0	0.0	0.0	41224.3423260335	32058.11465215388	1030608.5581508374	801452.8663038469	neanderthal_introgression_standing_variation	introgression	intro_s0p005_af80	0.005		0.8	2400.0
tree_truth	5000000.0	5000001.0	hom_alt	78	25.0	1000.0	40.0	0.0	0.0	0.0	1766.4102564102564	2070.0	44160.25641025641	51750.0	neanderthal_introgression_standing_variation	introgression	intro_s0p005_af80	0.005		0.8	2400.0
tree_truth	5000000.0	5000001.0	hom_alt	78	25.0	4500.0	180.0	0.0	0.0	0.0	1766.4102564102564	2070.0	44160.25641025641	51750.0	neanderthal_introgression_standing_variation	introgression	intro_s0p005_af80	0.005		0.8	2400.0
tree_truth	5000000.0	5000001.0	hom_alt	78	25.0	10000.0	400.0	0.0128205128205128	0.0128205128205128	0.0128205128205128	1766.4102564102564	2070.0	44160.25641025641	51750.0	neanderthal_introgression_standing_variation	introgression	intro_s0p005_af80	0.005		0.8	2400.0
tree_truth	5000000.0	5000001.0	hom_alt	78	25.0	20000.0	800.0	0.0384615384615384	0.0384615384615384	0.0384615384615384	1766.4102564102564	2070.0	44160.25641025641	51750.0	neanderthal_introgression_standing_variation	introgression	intro_s0p005_af80	0.005		0.8	2400.0
tree_truth	5000000.0	5000001.0	hom_alt	78	25.0	30000.0	1200.0	0.1025641025641025	0.1025641025641025	0.1025641025641025	1766.4102564102564	2070.0	44160.25641025641	51750.0	neanderthal_introgression_standing_variation	introgression	intro_s0p005_af80	0.005		0.8	2400.0
tree_truth	5000000.0	5000001.0	hom_alt	78	25.0	40000.0	1600.0	0.3076923076923077	0.3076923076923077	0.3076923076923077	1766.4102564102564	2070.0	44160.25641025641	51750.0	neanderthal_introgression_standing_variation	introgression	intro_s0p005_af80	0.005		0.8	2400.0
tree_truth	5000000.0	5000001.0	hom_alt	78	25.0	50000.0	2000.0	0.3717948717948718	0.3717948717948718	0.3717948717948718	1766.4102564102564	2070.0	44160.25641025641	51750.0	neanderthal_introgression_standing_variation	introgression	intro_s0p005_af80	0.005		0.8	2400.0
gamma_smc	5000000.0	5000001.0	overall	100	25.0	1000.0	40.0	0.01422683068	0.01422683068	0.0	12946.27781		323656.94525		neanderthal_introgression_standing_variation	introgression	intro_s0p005_af80	0.005		0.8	2400.0
gamma_smc	5000000.0	5000001.0	overall	100	25.0	4500.0	180.0	0.06667263001	0.06667263001	0.01	12946.27781		323656.94525		neanderthal_introgression_standing_variation	introgression	intro_s0p005_af80	0.005		0.8	2400.0
gamma_smc	5000000.0	5000001.0	overall	100	25.0	10000.0	400.0	0.1416056699	0.1416056699	0.03	12946.27781		323656.94525		neanderthal_introgression_standing_variation	introgression	intro_s0p005_af80	0.005		0.8	2400.0
gamma_smc	5000000.0	5000001.0	overall	100	25.0	20000.0	800.0	0.2522354156	0.2522354156	0.22	12946.27781		323656.94525		neanderthal_introgression_standing_variation	introgression	intro_s0p005_af80	0.005		0.8	2400.0
gamma_smc	5000000.0	5000001.0	overall	100	25.0	30000.0	1200.0	0.3372313738	0.3372313738	0.35	12946.27781		323656.94525		neanderthal_introgression_standing_variation	introgression	intro_s0p005_af80	0.005		0.8	2400.0
gamma_smc	5000000.0	5000001.0	overall	100	25.0	40000.0	1600.0	0.403541795	0.403541795	0.45	12946.27781		323656.94525		neanderthal_introgression_standing_variation	introgression	intro_s0p005_af80	0.005		0.8	2400.0
gamma_smc	5000000.0	5000001.0	overall	100	25.0	50000.0	2000.0	0.4560022604	0.4560022604	0.51	12946.27781		323656.94525		neanderthal_introgression_standing_variation	introgression	intro_s0p005_af80	0.005		0.8	2400.0
gamma_smc	5000000.0	5000001.0	hom_ref	2	25.0	1000.0	40.0	0.0	0.0	0.0	38849.90625		971247.65625		neanderthal_introgression_standing_variation	introgression	intro_s0p005_af80	0.005		0.8	2400.0
gamma_smc	5000000.0	5000001.0	hom_ref	2	25.0	4500.0	180.0	0.0	0.0	0.0	38849.90625		971247.65625		neanderthal_introgression_standing_variation	introgression	intro_s0p005_af80	0.005		0.8	2400.0
gamma_smc	5000000.0	5000001.0	hom_ref	2	25.0	10000.0	400.0	0.0	0.0	0.0	38849.90625		971247.65625		neanderthal_introgression_standing_variation	introgression	intro_s0p005_af80	0.005		0.8	2400.0
gamma_smc	5000000.0	5000001.0	hom_ref	2	25.0	20000.0	800.0	0.0	0.0	0.0	38849.90625		971247.65625		neanderthal_introgression_standing_variation	introgression	intro_s0p005_af80	0.005		0.8	2400.0
gamma_smc	5000000.0	5000001.0	hom_ref	2	25.0	30000.0	1200.0	0.0	0.0	0.0	38849.90625		971247.65625		neanderthal_introgression_standing_variation	introgression	intro_s0p005_af80	0.005		0.8	2400.0
gamma_smc	5000000.0	5000001.0	hom_ref	2	25.0	40000.0	1600.0	0.0	0.0	0.0	38849.90625		971247.65625		neanderthal_introgression_standing_variation	introgression	intro_s0p005_af80	0.005		0.8	2400.0
gamma_smc	5000000.0	5000001.0	hom_ref	2	25.0	50000.0	2000.0	0.0	0.0	0.0	38849.90625		971247.65625		neanderthal_introgression_standing_variation	introgression	intro_s0p005_af80	0.005		0.8	2400.0
gamma_smc	5000000.0	5000001.0	heterozygous	20	25.0	1000.0	40.0	0.0	0.0	0.0	46024.86406		1150621.6015		neanderthal_introgression_standing_variation	introgression	intro_s0p005_af80	0.005		0.8	2400.0
gamma_smc	5000000.0	5000001.0	heterozygous	20	25.0	4500.0	180.0	0.0	0.0	0.0	46024.86406		1150621.6015		neanderthal_introgression_standing_variation	introgression	intro_s0p005_af80	0.005		0.8	2400.0
gamma_smc	5000000.0	5000001.0	heterozygous	20	25.0	10000.0	400.0	0.0	0.0	0.0	46024.86406		1150621.6015		neanderthal_introgression_standing_variation	introgression	intro_s0p005_af80	0.005		0.8	2400.0
gamma_smc	5000000.0	5000001.0	heterozygous	20	25.0	20000.0	800.0	0.0	0.0	0.0	46024.86406		1150621.6015		neanderthal_introgression_standing_variation	introgression	intro_s0p005_af80	0.005		0.8	2400.0
gamma_smc	5000000.0	5000001.0	heterozygous	20	25.0	30000.0	1200.0	0.0	0.0	0.0	46024.86406		1150621.6015		neanderthal_introgression_standing_variation	introgression	intro_s0p005_af80	0.005		0.8	2400.0
gamma_smc	5000000.0	5000001.0	heterozygous	20	25.0	40000.0	1600.0	0.0	0.0	0.0	46024.86406		1150621.6015		neanderthal_introgression_standing_variation	introgression	intro_s0p005_af80	0.005		0.8	2400.0
gamma_smc	5000000.0	5000001.0	heterozygous	20	25.0	50000.0	2000.0	0.0	0.0	0.0	46024.86406		1150621.6015		neanderthal_introgression_standing_variation	introgression	intro_s0p005_af80	0.005		0.8	2400.0
gamma_smc	5000000.0	5000001.0	hom_alt	78	25.0	1000.0	40.0	0.01823952598	0.01823952598	0.0	3800.393142		95009.82855		neanderthal_introgression_standing_variation	introgression	intro_s0p005_af80	0.005		0.8	2400.0
gamma_smc	5000000.0	5000001.0	hom_alt	78	25.0	4500.0	180.0	0.08547773002	0.08547773002	0.01282051282	3800.393142		95009.82855		neanderthal_introgression_standing_variation	introgression	intro_s0p005_af80	0.005		0.8	2400.0
gamma_smc	5000000.0	5000001.0	hom_alt	78	25.0	10000.0	400.0	0.1815457329	0.1815457329	0.03846153846	3800.393142		95009.82855		neanderthal_introgression_standing_variation	introgression	intro_s0p005_af80	0.005		0.8	2400.0
gamma_smc	5000000.0	5000001.0	hom_alt	78	25.0	20000.0	800.0	0.3233787417	0.3233787417	0.2820512821	3800.393142		95009.82855		neanderthal_introgression_standing_variation	introgression	intro_s0p005_af80	0.005		0.8	2400.0
gamma_smc	5000000.0	5000001.0	hom_alt	78	25.0	30000.0	1200.0	0.4323479166	0.4323479166	0.4487179487	3800.393142		95009.82855		neanderthal_introgression_standing_variation	introgression	intro_s0p005_af80	0.005		0.8	2400.0
gamma_smc	5000000.0	5000001.0	hom_alt	78	25.0	40000.0	1600.0	0.5173612802	0.5173612802	0.5769230769	3800.393142		95009.82855		neanderthal_introgression_standing_variation	introgression	intro_s0p005_af80	0.005		0.8	2400.0
gamma_smc	5000000.0	5000001.0	hom_alt	78	25.0	50000.0	2000.0	0.5846182872	0.5846182872	0.6538461538	3800.393142		95009.82855		neanderthal_introgression_standing_variation	introgression	intro_s0p005_af80	0.005		0.8	2400.0
tree_truth	5000000.0	5000001.0	overall	100	25.0	1000.0	40.0	0.01	0.01	0.01	41675.715351455576	69175.64594054535	1041892.8837863894	1729391.1485136338	neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
tree_truth	5000000.0	5000001.0	overall	100	25.0	4500.0	180.0	0.01	0.01	0.01	41675.715351455576	69175.64594054535	1041892.8837863894	1729391.1485136338	neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
tree_truth	5000000.0	5000001.0	overall	100	25.0	10000.0	400.0	0.02	0.02	0.02	41675.715351455576	69175.64594054535	1041892.8837863894	1729391.1485136338	neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
tree_truth	5000000.0	5000001.0	overall	100	25.0	20000.0	800.0	0.03	0.03	0.03	41675.715351455576	69175.64594054535	1041892.8837863894	1729391.1485136338	neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
tree_truth	5000000.0	5000001.0	overall	100	25.0	30000.0	1200.0	0.06	0.06	0.06	41675.715351455576	69175.64594054535	1041892.8837863894	1729391.1485136338	neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
tree_truth	5000000.0	5000001.0	overall	100	25.0	40000.0	1600.0	0.09	0.09	0.09	41675.715351455576	69175.64594054535	1041892.8837863894	1729391.1485136338	neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
tree_truth	5000000.0	5000001.0	overall	100	25.0	50000.0	2000.0	0.09	0.09	0.09	41675.715351455576	69175.64594054535	1041892.8837863894	1729391.1485136338	neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
tree_truth	5000000.0	5000001.0	hom_ref	80	25.0	1000.0	40.0	0.0125	0.0125	0.0125	38282.15969304313	69175.64594054535	957053.9923260784	1729391.1485136338	neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
tree_truth	5000000.0	5000001.0	hom_ref	80	25.0	4500.0	180.0	0.0125	0.0125	0.0125	38282.15969304313	69175.64594054535	957053.9923260784	1729391.1485136338	neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
tree_truth	5000000.0	5000001.0	hom_ref	80	25.0	10000.0	400.0	0.0125	0.0125	0.0125	38282.15969304313	69175.64594054535	957053.9923260784	1729391.1485136338	neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
tree_truth	5000000.0	5000001.0	hom_ref	80	25.0	20000.0	800.0	0.025	0.025	0.025	38282.15969304313	69175.64594054535	957053.9923260784	1729391.1485136338	neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
tree_truth	5000000.0	5000001.0	hom_ref	80	25.0	30000.0	1200.0	0.0625	0.0625	0.0625	38282.15969304313	69175.64594054535	957053.9923260784	1729391.1485136338	neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
tree_truth	5000000.0	5000001.0	hom_ref	80	25.0	40000.0	1600.0	0.0875	0.0875	0.0875	38282.15969304313	69175.64594054535	957053.9923260784	1729391.1485136338	neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
tree_truth	5000000.0	5000001.0	hom_ref	80	25.0	50000.0	2000.0	0.0875	0.0875	0.0875	38282.15969304313	69175.64594054535	957053.9923260784	1729391.1485136338	neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
tree_truth	5000000.0	5000001.0	heterozygous	17	25.0	1000.0	40.0	0.0	0.0	0.0	64785.221158947454	69175.64594054535	1619630.5289736865	1729391.1485136338	neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
tree_truth	5000000.0	5000001.0	heterozygous	17	25.0	4500.0	180.0	0.0	0.0	0.0	64785.221158947454	69175.64594054535	1619630.5289736865	1729391.1485136338	neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
tree_truth	5000000.0	5000001.0	heterozygous	17	25.0	10000.0	400.0	0.0	0.0	0.0	64785.221158947454	69175.64594054535	1619630.5289736865	1729391.1485136338	neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
tree_truth	5000000.0	5000001.0	heterozygous	17	25.0	20000.0	800.0	0.0	0.0	0.0	64785.221158947454	69175.64594054535	1619630.5289736865	1729391.1485136338	neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
tree_truth	5000000.0	5000001.0	heterozygous	17	25.0	30000.0	1200.0	0.0	0.0	0.0	64785.221158947454	69175.64594054535	1619630.5289736865	1729391.1485136338	neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
tree_truth	5000000.0	5000001.0	heterozygous	17	25.0	40000.0	1600.0	0.0	0.0	0.0	64785.221158947454	69175.64594054535	1619630.5289736865	1729391.1485136338	neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
tree_truth	5000000.0	5000001.0	heterozygous	17	25.0	50000.0	2000.0	0.0	0.0	0.0	64785.221158947454	69175.64594054535	1619630.5289736865	1729391.1485136338	neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
tree_truth	5000000.0	5000001.0	hom_alt	3	25.0	1000.0	40.0	0.0	0.0	0.0	1216.6666666666667	1330.0	30416.666666666668	33250.0	neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
tree_truth	5000000.0	5000001.0	hom_alt	3	25.0	4500.0	180.0	0.0	0.0	0.0	1216.6666666666667	1330.0	30416.666666666668	33250.0	neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
tree_truth	5000000.0	5000001.0	hom_alt	3	25.0	10000.0	400.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	1216.6666666666667	1330.0	30416.666666666668	33250.0	neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
tree_truth	5000000.0	5000001.0	hom_alt	3	25.0	20000.0	800.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	1216.6666666666667	1330.0	30416.666666666668	33250.0	neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
tree_truth	5000000.0	5000001.0	hom_alt	3	25.0	30000.0	1200.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	1216.6666666666667	1330.0	30416.666666666668	33250.0	neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
tree_truth	5000000.0	5000001.0	hom_alt	3	25.0	40000.0	1600.0	0.6666666666666666	0.6666666666666666	0.6666666666666666	1216.6666666666667	1330.0	30416.666666666668	33250.0	neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
tree_truth	5000000.0	5000001.0	hom_alt	3	25.0	50000.0	2000.0	0.6666666666666666	0.6666666666666666	0.6666666666666666	1216.6666666666667	1330.0	30416.666666666668	33250.0	neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
gamma_smc	5000000.0	5000001.0	overall	100	25.0	1000.0	40.0	0.01203493568	0.01203493568	0.01	24374.36937		609359.23425		neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
gamma_smc	5000000.0	5000001.0	overall	100	25.0	4500.0	180.0	0.02374009689	0.02374009689	0.01	24374.36937		609359.23425		neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
gamma_smc	5000000.0	5000001.0	overall	100	25.0	10000.0	400.0	0.0436151828	0.0436151828	0.02	24374.36937		609359.23425		neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
gamma_smc	5000000.0	5000001.0	overall	100	25.0	20000.0	800.0	0.07950880996	0.07950880996	0.06	24374.36937		609359.23425		neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
gamma_smc	5000000.0	5000001.0	overall	100	25.0	30000.0	1200.0	0.1119294685	0.1119294685	0.09	24374.36937		609359.23425		neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
gamma_smc	5000000.0	5000001.0	overall	100	25.0	40000.0	1600.0	0.1401672192	0.1401672192	0.13	24374.36937		609359.23425		neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
gamma_smc	5000000.0	5000001.0	overall	100	25.0	50000.0	2000.0	0.1644932976	0.1644932976	0.16	24374.36937		609359.23425		neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
gamma_smc	5000000.0	5000001.0	hom_ref	80	25.0	1000.0	40.0	0.013382004	0.013382004	0.0125	21497.38496		537434.624		neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
gamma_smc	5000000.0	5000001.0	hom_ref	80	25.0	4500.0	180.0	0.02255193428	0.02255193428	0.0125	21497.38496		537434.624		neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
gamma_smc	5000000.0	5000001.0	hom_ref	80	25.0	10000.0	400.0	0.04103833484	0.04103833484	0.0125	21497.38496		537434.624		neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
gamma_smc	5000000.0	5000001.0	hom_ref	80	25.0	20000.0	800.0	0.07939929292	0.07939929292	0.05	21497.38496		537434.624		neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
gamma_smc	5000000.0	5000001.0	hom_ref	80	25.0	30000.0	1200.0	0.1170179795	0.1170179795	0.0875	21497.38496		537434.624		neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
gamma_smc	5000000.0	5000001.0	hom_ref	80	25.0	40000.0	1600.0	0.1510674439	0.1510674439	0.1375	21497.38496		537434.624		neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
gamma_smc	5000000.0	5000001.0	hom_ref	80	25.0	50000.0	2000.0	0.180957751	0.180957751	0.175	21497.38496		537434.624		neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
gamma_smc	5000000.0	5000001.0	heterozygous	17	25.0	1000.0	40.0	0.0	0.0	0.0	40311.85823		1007796.45575		neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
gamma_smc	5000000.0	5000001.0	heterozygous	17	25.0	4500.0	180.0	0.0	0.0	0.0	40311.85823		1007796.45575		neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
gamma_smc	5000000.0	5000001.0	heterozygous	17	25.0	10000.0	400.0	0.0	0.0	0.0	40311.85823		1007796.45575		neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
gamma_smc	5000000.0	5000001.0	heterozygous	17	25.0	20000.0	800.0	0.0	0.0	0.0	40311.85823		1007796.45575		neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
gamma_smc	5000000.0	5000001.0	heterozygous	17	25.0	30000.0	1200.0	0.0	0.0	0.0	40311.85823		1007796.45575		neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
gamma_smc	5000000.0	5000001.0	heterozygous	17	25.0	40000.0	1600.0	0.0	0.0	0.0	40311.85823		1007796.45575		neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
gamma_smc	5000000.0	5000001.0	heterozygous	17	25.0	50000.0	2000.0	0.0	0.0	0.0	40311.85823		1007796.45575		neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
gamma_smc	5000000.0	5000001.0	hom_alt	3	25.0	1000.0	40.0	0.04431108634	0.04431108634	0.0	10781.53516		269538.379		neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
gamma_smc	5000000.0	5000001.0	hom_alt	3	25.0	4500.0	180.0	0.1899516384	0.1899516384	0.0	10781.53516		269538.379		neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
gamma_smc	5000000.0	5000001.0	hom_alt	3	25.0	10000.0	400.0	0.3594837983	0.3594837983	0.3333333333	10781.53516		269538.379		neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
gamma_smc	5000000.0	5000001.0	hom_alt	3	25.0	20000.0	800.0	0.5329791307	0.5329791307	0.6666666667	10781.53516		269538.379		neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
gamma_smc	5000000.0	5000001.0	hom_alt	3	25.0	30000.0	1200.0	0.6105028788	0.6105028788	0.6666666667	10781.53516		269538.379		neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
gamma_smc	5000000.0	5000001.0	hom_alt	3	25.0	40000.0	1600.0	0.6437753836	0.6437753836	0.6666666667	10781.53516		269538.379		neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
gamma_smc	5000000.0	5000001.0	hom_alt	3	25.0	50000.0	2000.0	0.6575698853	0.6575698853	0.6666666667	10781.53516		269538.379		neanderthal_introgression_standing_variation	introgression	intro_s0p001_af10	0.001		0.1	2400.0
tree_truth	5000000.0	5000001.0	overall	100	25.0	1000.0	40.0	0.0	0.0	0.0	17917.505592073307	31154.085116430186	447937.6398018327	778852.1279107545	neanderthal_introgression_standing_variation	introgression	intro_s0p001_af20	0.001		0.2	2400.0
tree_truth	5000000.0	5000001.0	overall	100	25.0	4500.0	180.0	0.02	0.02	0.02	17917.505592073307	31154.085116430186	447937.6398018327	778852.1279107545	neanderthal_introgression_standing_variation	introgression	intro_s0p001_af20	0.001		0.2	2400.0
tree_truth	5000000.0	5000001.0	overall	100	25.0	10000.0	400.0	0.03	0.03	0.03	17917.505592073307	31154.085116430186	447937.6398018327	778852.1279107545	neanderthal_introgression_standing_variation	introgression	intro_s0p001_af20	0.001		0.2	2400.0
tree_truth	5000000.0	5000001.0	overall	100	25.0	20000.0	800.0	0.04	0.04	0.04	17917.505592073307	31154.085116430186	447937.6398018327	778852.1279107545	neanderthal_introgression_standing_variation	introgression	intro_s0p001_af20	0.001		0.2	2400.0
tree_truth	5000000.0	5000001.0	overall	100	25.0	30000.0	1200.0	0.12	0.12	0.12	17917.505592073307	31154.085116430186	447937.6398018327	778852.1279107545	neanderthal_introgression_standing_variation	introgression	intro_s0p001_af20	0.001		0.2	2400.0
tree_truth	5000000.0	5000001.0	overall	100	25.0	40000.0	1600.0	0.16	0.16	0.16	17917.505592073307	31154.085116430186	447937.6398018327	778852.1279107545	neanderthal_introgression_standing_variation	introgression	intro_s0p001_af20	0.001		0.2	2400.0
tree_truth	5000000.0	5000001.0	overall	100	25.0	50000.0	2000.0	0.16	0.16	0.16	17917.505592073307	31154.085116430186	447937.6398018327	778852.1279107545	neanderthal_introgression_standing_variation	introgression	intro_s0p001_af20	0.001		0.2	2400.0
tree_truth	5000000.0	5000001.0	hom_ref	18	25.0	1000.0	40.0	0.0	0.0	0.0	18831.17033223512	22492.83699890178	470779.2583058779	562320.9249725445	neanderthal_introgression_standing_variation	introgression	intro_s0p001_af20	0.001		0.2	2400.0
tree_truth	5000000.0	5000001.0	hom_ref	18	25.0	4500.0	180.0	0.0555555555555555	0.0555555555555555	0.0555555555555555	18831.17033223512	22492.83699890178	470779.2583058779	562320.9249725445	neanderthal_introgression_standing_variation	introgression	intro_s0p001_af20	0.001		0.2	2400.0
tree_truth	5000000.0	5000001.0	hom_ref	18	25.0	10000.0	400.0	0.0555555555555555	0.0555555555555555	0.0555555555555555	18831.17033223512	22492.83699890178	470779.2583058779	562320.9249725445	neanderthal_introgression_standing_variation	introgression	intro_s0p001_af20	0.001		0.2	2400.0
tree_truth	5000000.0	5000001.0	hom_ref	18	25.0	20000.0	800.0	0.1111111111111111	0.1111111111111111	0.1111111111111111	18831.17033223512	22492.83699890178	470779.2583058779	562320.9249725445	neanderthal_introgression_standing_variation	introgression	intro_s0p001_af20	0.001		0.2	2400.0
tree_truth	5000000.0	5000001.0	hom_ref	18	25.0	30000.0	1200.0	0.1111111111111111	0.1111111111111111	0.1111111111111111	18831.17033223512	22492.83699890178	470779.2583058779	562320.9249725445	neanderthal_introgression_standing_variation	introgression	intro_s0p001_af20	0.001		0.2	2400.0
tree_truth	5000000.0	5000001.0	hom_ref	18	25.0	40000.0	1600.0	0.2222222222222222	0.2222222222222222	0.2222222222222222	18831.17033223512	22492.83699890178	470779.2583058779	562320.9249725445	neanderthal_introgression_standing_variation	introgression	intro_s0p001_af20	0.001		0.2	2400.0
tree_truth	5000000.0	5000001.0	hom_ref	18	25.0	50000.0	2000.0	0.2222222222222222	0.2222222222222222	0.2222222222222222	18831.17033223512	22492.83699890178	470779.2583058779	562320.9249725445	neanderthal_introgression_standing_variation	introgression	intro_s0p001_af20	0.001		0.2	2400.0
tree_truth	5000000.0	5000001.0	heterozygous	43	25.0	1000.0	40.0	0.0	0.0	0.0	32176.7324006302	31154.085116430186	804418.310015755	778852.1279107545	neanderthal_introgression_standing_variation	introgression	intro_s0p001_af20	0.001		0.2	2400.0
tree_truth	5000000.0	5000001.0	heterozygous	43	25.0	4500.0	180.0	0.0	0.0	0.0	32176.7324006302	31154.085116430186	804418.310015755	778852.1279107545	neanderthal_introgression_standing_variation	introgression	intro_s0p001_af20	0.001		0.2	2400.0
tree_truth	5000000.0	5000001.0	heterozygous	43	25.0	10000.0	400.0	0.0	0.0	0.0	32176.7324006302	31154.085116430186	804418.310015755	778852.1279107545	neanderthal_introgression_standing_variation	introgression	intro_s0p001_af20	0.001		0.2	2400.0
