schema	attempt_zero_based	simulation_seed	supervisor_started_unix_ns	supervisor_pid	supervisor_process_identity	timeout_seconds	term_grace_seconds	temp_directory	temp_tree_created	temp_tree_loaded	temp_tree_removed	execution_id	child_pid	child_process_identity	child_identity_observed	child_pgid	child_sid	parent_death_watchdog_armed	engine_wrapper_pid	engine_wrapper_process_identity	sigterm_sent	sigkill_sent	direct_child_reaped	adopted_children_reaped	process_group_gone	supervisor_status	supervisor_elapsed_seconds	lifecycle_phase
gamma-smc.han-direct-production-v3-process-supervisor/v1	0	555800639	1786658033651353916	442	{'pid': 442, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 312741}	300.0	5.0	.han_v3_attempt_000_seed_555800639_q63485fm	True	True	True	8b27dab891e638fa0a5e158c787be176ceb61e73fa246534b75c36f47eff97ae	508	{'pid': 508, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 313647}	True	508	508	True	525	{'pid': 525, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 313654}	False	False	True	0	True	complete	183.7163193450001	engine_returned_pending_base_attempt_commit
gamma-smc.han-direct-production-v3-process-supervisor/v1	1	309141488	1786658219022444840	442	{'pid': 442, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 312741}	300.0	5.0	.han_v3_attempt_001_seed_309141488__rq7dfdj	True	True	True	76efbd72724964f3ae0bea2b122177e701564f8b59b3a23bd098352c551530bf	653	{'pid': 653, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 332184}	True	653	653	True	654	{'pid': 654, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 332194}	False	False	True	0	True	complete	231.94634338600008	engine_returned_pending_base_attempt_commit
gamma-smc.han-direct-production-v3-process-supervisor/v1	2	987112471	1786658453244080663	442	{'pid': 442, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 312741}	300.0	5.0	.han_v3_attempt_002_seed_987112471_4zrjypw8	False	False	True	7054594796f45bb9a204887a1e2c64cf58aaf982ef605d9f2e1a22e31a92a81c	833	{'pid': 833, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 355606}	True	833	833	True	834	{'pid': 834, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 355613}	True	True	True	1	True	timed_out	305.0199978810001	engine_returned_pending_base_attempt_commit
