source,cutoff_years,alpha,stride_bp,max_gap_strides,min_significant_strides,mode,subset,n,power,fdr_mean,fdr_pooled,f1_mean,fp_mean,any_call,focal_significant,tp_total,fp_total,power_50000,overlap_power_50000,overlap_fdr_50000,power_100000,overlap_power_100000,overlap_fdr_100000,power_250000,overlap_power_250000,overlap_fdr_250000,power_500000,overlap_power_500000,overlap_fdr_500000
decoded,10000,0.05,20000,1,5,neutral,all,1000,0.0,0.887,1.0,0.0,2.306,0.887,0.05,0,2306,0.0,0.0,0.887,0.0,0.0,0.887,0.0,0.0,0.887,0.0,0.0,0.887
decoded,10000,0.05,20000,1,5,selected,all,100,0.43,0.7939047619047619,0.8571428571428571,0.21707142857142855,2.58,0.95,0.54,43,258,0.22,0.51,0.7726547619047619,0.43,0.57,0.7551547619047619,0.56,0.58,0.7518214285714286,0.64,0.66,0.7208928571428572
decoded,10000,0.05,20000,1,5,selected,nonfixed,99,0.43434343434343436,0.7918229918229919,0.8566666666666667,0.21926406926406924,2.595959595959596,0.9494949494949495,0.5454545454545454,43,257,0.2222222222222222,0.5151515151515151,0.7703583453583454,0.43434343434343436,0.5757575757575758,0.7526815776815777,0.5656565656565656,0.5858585858585859,0.7493145743145743,0.6464646464646465,0.6666666666666666,0.7180735930735932
decoded,10000,0.05,20000,1,10,neutral,all,1000,0.0,0.422,1.0,0.0,0.554,0.422,0.05,0,554,0.0,0.0,0.422,0.0,0.0,0.422,0.0,0.0,0.422,0.0,0.0,0.422
decoded,10000,0.05,20000,1,10,selected,all,100,0.22,0.38666666666666666,0.7441860465116279,0.18166666666666667,0.64,0.55,0.54,22,64,0.09,0.31,0.33,0.22,0.32,0.32,0.31,0.34,0.3133333333333333,0.34,0.34,0.3133333333333333
decoded,10000,0.05,20000,1,10,selected,nonfixed,99,0.2222222222222222,0.39057239057239057,0.7441860465116279,0.18350168350168353,0.6464646464646465,0.5555555555555556,0.5454545454545454,22,64,0.09090909090909091,0.31313131313131315,0.3333333333333333,0.2222222222222222,0.32323232323232326,0.32323232323232326,0.31313131313131315,0.3434343434343434,0.3164983164983165,0.3434343434343434,0.3434343434343434,0.3164983164983165
decoded,10000,0.05,20000,1,20,neutral,all,1000,0.0,0.039,1.0,0.0,0.04,0.039,0.05,0,40,0.0,0.0,0.039,0.0,0.0,0.039,0.0,0.0,0.039,0.0,0.0,0.039
decoded,10000,0.05,20000,1,20,selected,all,100,0.05,0.08,0.6428571428571429,0.05,0.09,0.13,0.54,5,9,0.02,0.09,0.045,0.05,0.09,0.045,0.09,0.1,0.035,0.1,0.1,0.035
decoded,10000,0.05,20000,1,20,selected,nonfixed,99,0.050505050505050504,0.08080808080808081,0.6428571428571429,0.050505050505050504,0.09090909090909091,0.13131313131313133,0.5454545454545454,5,9,0.020202020202020204,0.09090909090909091,0.045454545454545456,0.050505050505050504,0.09090909090909091,0.045454545454545456,0.09090909090909091,0.10101010101010101,0.03535353535353535,0.10101010101010101,0.10101010101010101,0.03535353535353535
decoded,10000,0.05,50000,0,1,neutral,all,1000,0.0,0.986,1.0,0.0,4.362,0.986,0.05,0,4362,0.0,0.0,0.986,0.0,0.0,0.986,0.0,0.0,0.986,0.0,0.0,0.986
decoded,10000,0.05,50000,0,1,selected,all,100,0.6,0.8673290043290044,0.8870056497175142,0.20516017316017315,4.71,1.0,0.54,60,471,0.45,0.62,0.8641345598845599,0.6,0.7,0.8488012265512266,0.75,0.75,0.8384282106782106,0.79,0.8,0.8233329725829726
decoded,10000,0.05,50000,0,1,selected,nonfixed,99,0.5959595959595959,0.8685141457868731,0.888045540796964,0.20319209410118502,4.7272727272727275,1.0,0.5454545454545454,59,468,0.4444444444444444,0.6161616161616161,0.8652874342268282,0.5959595959595959,0.696969696969697,0.8497992187386126,0.7474747474747475,0.7474747474747475,0.8393214249274855,0.7878787878787878,0.797979797979798,0.8240737096797702
decoded,10000,0.05,50000,0,3,neutral,all,1000,0.0,0.758,1.0,0.0,1.44,0.758,0.05,0,1440,0.0,0.0,0.758,0.0,0.0,0.758,0.0,0.0,0.758,0.0,0.0,0.758
decoded,10000,0.05,50000,0,3,selected,all,100,0.39,0.6841666666666666,0.8010204081632653,0.2475238095238095,1.57,0.88,0.54,39,157,0.28,0.45,0.6491666666666667,0.39,0.5,0.6275,0.51,0.53,0.6108333333333333,0.54,0.54,0.6008333333333333
decoded,10000,0.05,50000,0,3,selected,nonfixed,99,0.3939393939393939,0.680976430976431,0.8,0.25002405002405,1.5757575757575757,0.8787878787878788,0.5454545454545454,39,156,0.2828282828282828,0.45454545454545453,0.6456228956228957,0.3939393939393939,0.5050505050505051,0.6237373737373738,0.5151515151515151,0.5353535353535354,0.6069023569023569,0.5454545454545454,0.5454545454545454,0.5968013468013468
decoded,10000,0.05,50000,0,5,neutral,all,1000,0.0,0.293,1.0,0.0,0.352,0.293,0.05,0,352,0.0,0.0,0.293,0.0,0.0,0.293,0.0,0.0,0.293,0.0,0.0,0.293
decoded,10000,0.05,50000,0,5,selected,all,100,0.19,0.3183333333333333,0.7121212121212122,0.15666666666666665,0.47,0.46,0.54,19,47,0.11,0.25,0.275,0.19,0.26,0.265,0.25,0.26,0.265,0.27,0.27,0.26
decoded,10000,0.05,50000,0,5,selected,nonfixed,99,0.1919191919191919,0.32154882154882153,0.7121212121212122,0.15824915824915822,0.47474747474747475,0.46464646464646464,0.5454545454545454,19,47,0.1111111111111111,0.25252525252525254,0.2777777777777778,0.1919191919191919,0.26262626262626265,0.2676767676767677,0.25252525252525254,0.26262626262626265,0.2676767676767677,0.2727272727272727,0.2727272727272727,0.26262626262626265
decoded,10000,0.05,50000,0,10,neutral,all,1000,0.0,0.014,1.0,0.0,0.014,0.014,0.05,0,14,0.0,0.0,0.014,0.0,0.0,0.014,0.0,0.0,0.014,0.0,0.0,0.014
decoded,10000,0.05,50000,0,10,selected,all,100,0.03,0.03,0.5,0.03,0.03,0.06,0.54,3,3,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
decoded,10000,0.05,50000,0,10,selected,nonfixed,99,0.030303030303030304,0.030303030303030304,0.5,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.5454545454545454,3,3,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304
decoded,10000,0.05,50000,0,20,neutral,all,1000,0.0,0.0,,0.0,0.0,0.0,0.05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,10000,0.05,50000,0,20,selected,all,100,0.0,0.0,,0.0,0.0,0.0,0.54,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,10000,0.05,50000,0,20,selected,nonfixed,99,0.0,0.0,,0.0,0.0,0.0,0.5454545454545454,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,10000,0.05,50000,1,1,neutral,all,1000,0.0,0.986,1.0,0.0,4.098,0.986,0.05,0,4098,0.0,0.0,0.986,0.0,0.0,0.986,0.0,0.0,0.986,0.0,0.0,0.986
decoded,10000,0.05,50000,1,1,selected,all,100,0.58,0.8668488455988456,0.8844621513944223,0.2052864357864358,4.44,1.0,0.54,58,444,0.43,0.62,0.8568091630591631,0.58,0.7,0.8414758297258297,0.74,0.75,0.830963924963925,0.79,0.8,0.8152972582972582
decoded,10000,0.05,50000,1,1,selected,nonfixed,99,0.5757575757575758,0.868029136968531,0.8855421686746988,0.20331963210751086,4.454545454545454,1.0,0.5454545454545454,57,441,0.42424242424242425,0.6161616161616161,0.8578880434941042,0.5757575757575758,0.696969696969697,0.8423998280058885,0.7373737373737373,0.7474747474747475,0.831781742387803,0.7878787878787878,0.797979797979798,0.8159568265628873
decoded,10000,0.05,50000,1,3,neutral,all,1000,0.0,0.774,1.0,0.0,1.483,0.774,0.05,0,1483,0.0,0.0,0.774,0.0,0.0,0.774,0.0,0.0,0.774,0.0,0.0,0.774
decoded,10000,0.05,50000,1,3,selected,all,100,0.41,0.67,0.7918781725888325,0.2635238095238095,1.56,0.88,0.54,41,156,0.29,0.48,0.6383333333333333,0.41,0.52,0.6183333333333334,0.53,0.55,0.6016666666666667,0.56,0.57,0.5891666666666667
decoded,10000,0.05,50000,1,3,selected,nonfixed,99,0.41414141414141414,0.6666666666666666,0.7908163265306123,0.2661856661856662,1.5656565656565657,0.8787878787878788,0.5454545454545454,41,155,0.29292929292929293,0.48484848484848486,0.6346801346801346,0.41414141414141414,0.5252525252525253,0.6144781144781144,0.5353535353535354,0.5555555555555556,0.5976430976430976,0.5656565656565656,0.5757575757575758,0.5850168350168351
decoded,10000,0.05,50000,1,5,neutral,all,1000,0.0,0.339,1.0,0.0,0.417,0.339,0.05,0,417,0.0,0.0,0.339,0.0,0.0,0.339,0.0,0.0,0.339,0.0,0.0,0.339
decoded,10000,0.05,50000,1,5,selected,all,100,0.2,0.36666666666666664,0.726027397260274,0.16166666666666668,0.53,0.51,0.54,20,53,0.12,0.26,0.32333333333333336,0.2,0.27,0.31333333333333335,0.26,0.28,0.30833333333333335,0.28,0.28,0.30833333333333335
decoded,10000,0.05,50000,1,5,selected,nonfixed,99,0.20202020202020202,0.37037037037037035,0.726027397260274,0.1632996632996633,0.5353535353535354,0.5151515151515151,0.5454545454545454,20,53,0.12121212121212122,0.26262626262626265,0.3265993265993266,0.20202020202020202,0.2727272727272727,0.3164983164983165,0.26262626262626265,0.2828282828282828,0.3114478114478115,0.2828282828282828,0.2828282828282828,0.3114478114478115
decoded,10000,0.05,50000,1,10,neutral,all,1000,0.0,0.026,1.0,0.0,0.027,0.026,0.05,0,27,0.0,0.0,0.026,0.0,0.0,0.026,0.0,0.0,0.026,0.0,0.0,0.026
decoded,10000,0.05,50000,1,10,selected,all,100,0.05,0.04,0.4444444444444444,0.05,0.04,0.09,0.54,5,4,0.03,0.06,0.03,0.05,0.06,0.03,0.05,0.06,0.03,0.06,0.06,0.03
decoded,10000,0.05,50000,1,10,selected,nonfixed,99,0.050505050505050504,0.04040404040404041,0.4444444444444444,0.050505050505050504,0.04040404040404041,0.09090909090909091,0.5454545454545454,5,4,0.030303030303030304,0.06060606060606061,0.030303030303030304,0.050505050505050504,0.06060606060606061,0.030303030303030304,0.050505050505050504,0.06060606060606061,0.030303030303030304,0.06060606060606061,0.06060606060606061,0.030303030303030304
decoded,10000,0.05,50000,1,20,neutral,all,1000,0.0,0.0,,0.0,0.0,0.0,0.05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,10000,0.05,50000,1,20,selected,all,100,0.0,0.0,,0.0,0.0,0.0,0.54,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,10000,0.05,50000,1,20,selected,nonfixed,99,0.0,0.0,,0.0,0.0,0.0,0.5454545454545454,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.001,10000,0,1,neutral,all,1000,0.0,0.243,1.0,0.0,0.311,0.243,0.001,0,311,0.0,0.0,0.243,0.0,0.0,0.243,0.0,0.0,0.243,0.0,0.0,0.243
decoded,20000,0.001,10000,0,1,selected,all,100,0.18,0.22166666666666665,0.6170212765957447,0.145,0.29,0.35,0.09,18,29,0.14,0.15,0.24,0.18,0.18,0.22166666666666665,0.18,0.18,0.22166666666666665,0.2,0.2,0.20166666666666663
decoded,20000,0.001,10000,0,1,selected,nonfixed,99,0.18181818181818182,0.22390572390572389,0.6170212765957447,0.14646464646464644,0.29292929292929293,0.35353535353535354,0.09090909090909091,18,29,0.1414141414141414,0.15151515151515152,0.24242424242424243,0.18181818181818182,0.18181818181818182,0.22390572390572389,0.18181818181818182,0.18181818181818182,0.22390572390572389,0.20202020202020202,0.20202020202020202,0.2037037037037037
decoded,20000,0.001,10000,0,3,neutral,all,1000,0.0,0.13,1.0,0.0,0.139,0.13,0.001,0,139,0.0,0.0,0.13,0.0,0.0,0.13,0.0,0.0,0.13,0.0,0.0,0.13
decoded,20000,0.001,10000,0,3,selected,all,100,0.1,0.125,0.6153846153846154,0.08333333333333331,0.16,0.2,0.09,10,16,0.08,0.09,0.13,0.1,0.1,0.125,0.1,0.11,0.12,0.11,0.11,0.12
decoded,20000,0.001,10000,0,3,selected,nonfixed,99,0.10101010101010101,0.12626262626262627,0.6153846153846154,0.08417508417508417,0.16161616161616163,0.20202020202020202,0.09090909090909091,10,16,0.08080808080808081,0.09090909090909091,0.13131313131313133,0.10101010101010101,0.10101010101010101,0.12626262626262627,0.10101010101010101,0.1111111111111111,0.12121212121212122,0.1111111111111111,0.1111111111111111,0.12121212121212122
decoded,20000,0.001,10000,0,5,neutral,all,1000,0.0,0.072,1.0,0.0,0.076,0.072,0.001,0,76,0.0,0.0,0.072,0.0,0.0,0.072,0.0,0.0,0.072,0.0,0.0,0.072
decoded,20000,0.001,10000,0,5,selected,all,100,0.08,0.085,0.5294117647058824,0.07666666666666666,0.09,0.16,0.09,8,9,0.06,0.07,0.09,0.08,0.08,0.085,0.08,0.09,0.075,0.09,0.09,0.075
decoded,20000,0.001,10000,0,5,selected,nonfixed,99,0.08080808080808081,0.08585858585858586,0.5294117647058824,0.07744107744107744,0.09090909090909091,0.16161616161616163,0.09090909090909091,8,9,0.06060606060606061,0.0707070707070707,0.09090909090909091,0.08080808080808081,0.08080808080808081,0.08585858585858586,0.08080808080808081,0.09090909090909091,0.07575757575757576,0.09090909090909091,0.09090909090909091,0.07575757575757576
decoded,20000,0.001,10000,0,10,neutral,all,1000,0.0,0.009,1.0,0.0,0.009,0.009,0.001,0,9,0.0,0.0,0.009,0.0,0.0,0.009,0.0,0.0,0.009,0.0,0.0,0.009
decoded,20000,0.001,10000,0,10,selected,all,100,0.01,0.01,0.5,0.01,0.01,0.02,0.09,1,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.0,0.02,0.02,0.0
decoded,20000,0.001,10000,0,10,selected,nonfixed,99,0.010101010101010102,0.010101010101010102,0.5,0.010101010101010102,0.010101010101010102,0.020202020202020204,0.09090909090909091,1,1,0.010101010101010102,0.010101010101010102,0.010101010101010102,0.010101010101010102,0.010101010101010102,0.010101010101010102,0.010101010101010102,0.020202020202020204,0.0,0.020202020202020204,0.020202020202020204,0.0
decoded,20000,0.001,10000,0,20,neutral,all,1000,0.0,0.0,,0.0,0.0,0.0,0.001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.001,10000,0,20,selected,all,100,0.0,0.0,,0.0,0.0,0.0,0.09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.001,10000,0,20,selected,nonfixed,99,0.0,0.0,,0.0,0.0,0.0,0.09090909090909091,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.001,10000,1,1,neutral,all,1000,0.0,0.243,1.0,0.0,0.298,0.243,0.001,0,298,0.0,0.0,0.243,0.0,0.0,0.243,0.0,0.0,0.243,0.0,0.0,0.243
decoded,20000,0.001,10000,1,1,selected,all,100,0.18,0.21666666666666665,0.6,0.14833333333333332,0.27,0.35,0.09,18,27,0.14,0.15,0.235,0.18,0.18,0.21666666666666665,0.18,0.18,0.21666666666666665,0.2,0.2,0.19666666666666666
decoded,20000,0.001,10000,1,1,selected,nonfixed,99,0.18181818181818182,0.21885521885521883,0.6,0.14983164983164982,0.2727272727272727,0.35353535353535354,0.09090909090909091,18,27,0.1414141414141414,0.15151515151515152,0.23737373737373738,0.18181818181818182,0.18181818181818182,0.21885521885521883,0.18181818181818182,0.18181818181818182,0.21885521885521883,0.20202020202020202,0.20202020202020202,0.19865319865319864
decoded,20000,0.001,10000,1,3,neutral,all,1000,0.0,0.133,1.0,0.0,0.142,0.133,0.001,0,142,0.0,0.0,0.133,0.0,0.0,0.133,0.0,0.0,0.133,0.0,0.0,0.133
decoded,20000,0.001,10000,1,3,selected,all,100,0.1,0.125,0.6153846153846154,0.08333333333333331,0.16,0.2,0.09,10,16,0.08,0.09,0.13,0.1,0.1,0.125,0.1,0.11,0.12,0.11,0.11,0.12
decoded,20000,0.001,10000,1,3,selected,nonfixed,99,0.10101010101010101,0.12626262626262627,0.6153846153846154,0.08417508417508417,0.16161616161616163,0.20202020202020202,0.09090909090909091,10,16,0.08080808080808081,0.09090909090909091,0.13131313131313133,0.10101010101010101,0.10101010101010101,0.12626262626262627,0.10101010101010101,0.1111111111111111,0.12121212121212122,0.1111111111111111,0.1111111111111111,0.12121212121212122
decoded,20000,0.001,10000,1,5,neutral,all,1000,0.0,0.072,1.0,0.0,0.076,0.072,0.001,0,76,0.0,0.0,0.072,0.0,0.0,0.072,0.0,0.0,0.072,0.0,0.0,0.072
decoded,20000,0.001,10000,1,5,selected,all,100,0.08,0.085,0.5294117647058824,0.07666666666666666,0.09,0.16,0.09,8,9,0.06,0.07,0.09,0.08,0.08,0.085,0.08,0.09,0.075,0.09,0.09,0.075
decoded,20000,0.001,10000,1,5,selected,nonfixed,99,0.08080808080808081,0.08585858585858586,0.5294117647058824,0.07744107744107744,0.09090909090909091,0.16161616161616163,0.09090909090909091,8,9,0.06060606060606061,0.0707070707070707,0.09090909090909091,0.08080808080808081,0.08080808080808081,0.08585858585858586,0.08080808080808081,0.09090909090909091,0.07575757575757576,0.09090909090909091,0.09090909090909091,0.07575757575757576
decoded,20000,0.001,10000,1,10,neutral,all,1000,0.0,0.01,1.0,0.0,0.01,0.01,0.001,0,10,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01
decoded,20000,0.001,10000,1,10,selected,all,100,0.01,0.01,0.5,0.01,0.01,0.02,0.09,1,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.0,0.02,0.02,0.0
decoded,20000,0.001,10000,1,10,selected,nonfixed,99,0.010101010101010102,0.010101010101010102,0.5,0.010101010101010102,0.010101010101010102,0.020202020202020204,0.09090909090909091,1,1,0.010101010101010102,0.010101010101010102,0.010101010101010102,0.010101010101010102,0.010101010101010102,0.010101010101010102,0.010101010101010102,0.020202020202020204,0.0,0.020202020202020204,0.020202020202020204,0.0
decoded,20000,0.001,10000,1,20,neutral,all,1000,0.0,0.0,,0.0,0.0,0.0,0.001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.001,10000,1,20,selected,all,100,0.0,0.0,,0.0,0.0,0.0,0.09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.001,10000,1,20,selected,nonfixed,99,0.0,0.0,,0.0,0.0,0.0,0.09090909090909091,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.001,20000,0,1,neutral,all,1000,0.0,0.211,1.0,0.0,0.255,0.211,0.001,0,255,0.0,0.0,0.211,0.0,0.0,0.211,0.0,0.0,0.211,0.0,0.0,0.211
decoded,20000,0.001,20000,0,1,selected,all,100,0.15,0.18166666666666664,0.5945945945945946,0.12833333333333333,0.22,0.3,0.09,15,22,0.11,0.12,0.2,0.15,0.15,0.18166666666666664,0.15,0.15,0.18166666666666664,0.16,0.16,0.17166666666666663
decoded,20000,0.001,20000,0,1,selected,nonfixed,99,0.15151515151515152,0.18350168350168347,0.5945945945945946,0.12962962962962962,0.2222222222222222,0.30303030303030304,0.09090909090909091,15,22,0.1111111111111111,0.12121212121212122,0.20202020202020202,0.15151515151515152,0.15151515151515152,0.18350168350168347,0.15151515151515152,0.15151515151515152,0.18350168350168347,0.16161616161616163,0.16161616161616163,0.1734006734006734
decoded,20000,0.001,20000,0,3,neutral,all,1000,0.0,0.065,1.0,0.0,0.068,0.065,0.001,0,68,0.0,0.0,0.065,0.0,0.0,0.065,0.0,0.0,0.065,0.0,0.0,0.065
decoded,20000,0.001,20000,0,3,selected,all,100,0.08,0.085,0.5294117647058824,0.07666666666666666,0.09,0.16,0.09,8,9,0.05,0.06,0.1,0.08,0.08,0.085,0.08,0.09,0.075,0.09,0.09,0.075
decoded,20000,0.001,20000,0,3,selected,nonfixed,99,0.08080808080808081,0.08585858585858586,0.5294117647058824,0.07744107744107744,0.09090909090909091,0.16161616161616163,0.09090909090909091,8,9,0.050505050505050504,0.06060606060606061,0.10101010101010101,0.08080808080808081,0.08080808080808081,0.08585858585858586,0.08080808080808081,0.09090909090909091,0.07575757575757576,0.09090909090909091,0.09090909090909091,0.07575757575757576
decoded,20000,0.001,20000,0,5,neutral,all,1000,0.0,0.011,1.0,0.0,0.011,0.011,0.001,0,11,0.0,0.0,0.011,0.0,0.0,0.011,0.0,0.0,0.011,0.0,0.0,0.011
decoded,20000,0.001,20000,0,5,selected,all,100,0.02,0.01,0.3333333333333333,0.02,0.01,0.03,0.09,2,1,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0.03,0.0,0.03,0.03,0.0
decoded,20000,0.001,20000,0,5,selected,nonfixed,99,0.020202020202020204,0.010101010101010102,0.3333333333333333,0.020202020202020204,0.010101010101010102,0.030303030303030304,0.09090909090909091,2,1,0.020202020202020204,0.020202020202020204,0.010101010101010102,0.020202020202020204,0.020202020202020204,0.010101010101010102,0.020202020202020204,0.030303030303030304,0.0,0.030303030303030304,0.030303030303030304,0.0
decoded,20000,0.001,20000,0,10,neutral,all,1000,0.0,0.0,,0.0,0.0,0.0,0.001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.001,20000,0,10,selected,all,100,0.0,0.0,,0.0,0.0,0.0,0.09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.001,20000,0,10,selected,nonfixed,99,0.0,0.0,,0.0,0.0,0.0,0.09090909090909091,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.001,20000,0,20,neutral,all,1000,0.0,0.0,,0.0,0.0,0.0,0.001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.001,20000,0,20,selected,all,100,0.0,0.0,,0.0,0.0,0.0,0.09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.001,20000,0,20,selected,nonfixed,99,0.0,0.0,,0.0,0.0,0.0,0.09090909090909091,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.001,20000,1,1,neutral,all,1000,0.0,0.211,1.0,0.0,0.245,0.211,0.001,0,245,0.0,0.0,0.211,0.0,0.0,0.211,0.0,0.0,0.211,0.0,0.0,0.211
decoded,20000,0.001,20000,1,1,selected,all,100,0.15,0.18166666666666664,0.5945945945945946,0.12833333333333333,0.22,0.3,0.09,15,22,0.11,0.12,0.2,0.15,0.15,0.18166666666666664,0.15,0.15,0.18166666666666664,0.16,0.16,0.17166666666666663
decoded,20000,0.001,20000,1,1,selected,nonfixed,99,0.15151515151515152,0.18350168350168347,0.5945945945945946,0.12962962962962962,0.2222222222222222,0.30303030303030304,0.09090909090909091,15,22,0.1111111111111111,0.12121212121212122,0.20202020202020202,0.15151515151515152,0.15151515151515152,0.18350168350168347,0.15151515151515152,0.15151515151515152,0.18350168350168347,0.16161616161616163,0.16161616161616163,0.1734006734006734
decoded,20000,0.001,20000,1,3,neutral,all,1000,0.0,0.069,1.0,0.0,0.073,0.069,0.001,0,73,0.0,0.0,0.069,0.0,0.0,0.069,0.0,0.0,0.069,0.0,0.0,0.069
decoded,20000,0.001,20000,1,3,selected,all,100,0.08,0.085,0.5294117647058824,0.07666666666666666,0.09,0.16,0.09,8,9,0.05,0.06,0.1,0.08,0.08,0.085,0.08,0.09,0.075,0.09,0.09,0.075
decoded,20000,0.001,20000,1,3,selected,nonfixed,99,0.08080808080808081,0.08585858585858586,0.5294117647058824,0.07744107744107744,0.09090909090909091,0.16161616161616163,0.09090909090909091,8,9,0.050505050505050504,0.06060606060606061,0.10101010101010101,0.08080808080808081,0.08080808080808081,0.08585858585858586,0.08080808080808081,0.09090909090909091,0.07575757575757576,0.09090909090909091,0.09090909090909091,0.07575757575757576
decoded,20000,0.001,20000,1,5,neutral,all,1000,0.0,0.011,1.0,0.0,0.011,0.011,0.001,0,11,0.0,0.0,0.011,0.0,0.0,0.011,0.0,0.0,0.011,0.0,0.0,0.011
decoded,20000,0.001,20000,1,5,selected,all,100,0.02,0.01,0.3333333333333333,0.02,0.01,0.03,0.09,2,1,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0.03,0.0,0.03,0.03,0.0
decoded,20000,0.001,20000,1,5,selected,nonfixed,99,0.020202020202020204,0.010101010101010102,0.3333333333333333,0.020202020202020204,0.010101010101010102,0.030303030303030304,0.09090909090909091,2,1,0.020202020202020204,0.020202020202020204,0.010101010101010102,0.020202020202020204,0.020202020202020204,0.010101010101010102,0.020202020202020204,0.030303030303030304,0.0,0.030303030303030304,0.030303030303030304,0.0
decoded,20000,0.001,20000,1,10,neutral,all,1000,0.0,0.0,,0.0,0.0,0.0,0.001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.001,20000,1,10,selected,all,100,0.0,0.0,,0.0,0.0,0.0,0.09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.001,20000,1,10,selected,nonfixed,99,0.0,0.0,,0.0,0.0,0.0,0.09090909090909091,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.001,20000,1,20,neutral,all,1000,0.0,0.0,,0.0,0.0,0.0,0.001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.001,20000,1,20,selected,all,100,0.0,0.0,,0.0,0.0,0.0,0.09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.001,20000,1,20,selected,nonfixed,99,0.0,0.0,,0.0,0.0,0.0,0.09090909090909091,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.001,50000,0,1,neutral,all,1000,0.0,0.152,1.0,0.0,0.164,0.152,0.001,0,164,0.0,0.0,0.152,0.0,0.0,0.152,0.0,0.0,0.152,0.0,0.0,0.152
decoded,20000,0.001,50000,0,1,selected,all,100,0.13,0.14,0.5666666666666667,0.11666666666666665,0.17,0.25,0.09,13,17,0.11,0.12,0.145,0.13,0.13,0.14,0.13,0.14,0.135,0.14,0.14,0.135
decoded,20000,0.001,50000,0,1,selected,nonfixed,99,0.13131313131313133,0.1414141414141414,0.5666666666666667,0.11784511784511782,0.1717171717171717,0.25252525252525254,0.09090909090909091,13,17,0.1111111111111111,0.12121212121212122,0.14646464646464646,0.13131313131313133,0.13131313131313133,0.1414141414141414,0.13131313131313133,0.1414141414141414,0.13636363636363635,0.1414141414141414,0.1414141414141414,0.13636363636363635
