attempt	seed	accepted	focal_allele_outcome	population_allele_frequency	ancestry_seconds	slim_seconds
407	914311	False	lost	0.0	4.740001168102026e-05	0.5240593999624252
408	914321	False	lost	0.0	4.4199987314641476e-05	0.5731362999649718
409	914331	False	segregating	0.069225	5.590001819655299e-05	2.3333927000057884
410	914341	False	lost	0.0	4.3599982745945454e-05	0.550443299987819
411	914351	False	lost	0.0	0.0002487999736331403	0.5351276000146754
412	914361	False	lost	0.0	5.9399986639618874e-05	0.5175003000185825
413	914371	False	lost	0.0	4.0000013541430235e-05	0.5509479999891482
414	914381	False	lost	0.0	4.850002005696297e-05	0.5388428999576718
415	914391	False	lost	0.0	3.7699996028095484e-05	0.467909500002861
416	914401	False	lost	0.0	6.320001557469368e-05	0.5324569999938831
417	914411	False	lost	0.0	0.00025400001322850585	0.47845520003465936
418	914421	False	lost	0.0	7.14000198058784e-05	0.5319716999656521
419	914431	False	lost	0.0	3.239995567128062e-05	0.48617329995613545
420	914441	False	lost	0.0	4.67000063508749e-05	0.5874730000505224
421	914451	False	lost	0.0	3.6999990697950125e-05	0.6308816999662668
422	914461	False	lost	0.0	5.520001286640763e-05	0.5992079999996349
423	914471	False	lost	0.0	0.00023060000967234373	0.5777161000296474
424	914481	False	lost	0.0	0.0002959999837912619	0.6489279000088573
425	914491	False	lost	0.0	0.0002550000208429992	0.8185226999921724
426	914501	False	lost	0.0	4.8600020818412304e-05	0.5931924000033177
427	914511	False	lost	0.0	3.940000897273421e-05	0.6351074000122026
428	914521	False	lost	0.0	3.430002834647894e-05	0.5752495999913663
429	914531	False	lost	0.0	4.2899977415800095e-05	0.5840802000020631
430	914541	False	lost	0.0	3.589998232200742e-05	0.5658610000391491
431	914551	False	lost	0.0	4.039995837956667e-05	0.5643735000048764
432	914561	False	lost	0.0	4.040001658722758e-05	0.6277847999590449
433	914571	False	segregating	0.1599	6.140000186860561e-05	2.6252649999805726
434	914581	False	lost	0.0	6.600003689527512e-05	0.550119299965445
435	914591	False	lost	0.0	5.2799994591623545e-05	0.5396581999957561
436	914601	False	lost	0.0	4.010001430287957e-05	0.7419930000323802
437	914611	False	lost	0.0	5.089998012408614e-05	0.5648290999815799
438	914621	False	lost	0.0	4.280003486201167e-05	0.544585499970708
439	914631	False	lost	0.0	3.44999716617167e-05	0.56703659996856
440	914641	False	lost	0.0	5.5699958465993404e-05	0.6302487999782898
441	914651	False	lost	0.0	5.730002885684371e-05	0.5673924000002444
442	914661	False	lost	0.0	5.119998240843415e-05	0.8238923000171781
443	914671	False	lost	0.0	6.549997488036752e-05	0.5847785000223666
444	914681	False	lost	0.0	4.9600028432905674e-05	1.2541603000136092
445	914691	False	lost	0.0	4.150002496317029e-05	0.5759065999882296
446	914701	False	lost	0.0	5.889998283237219e-05	0.542653699987568
447	914711	False	lost	0.0	4.630000330507755e-05	0.6209229999803938
448	914721	False	lost	0.0	7.899996126070619e-05	0.6707723999861628
449	914731	False	lost	0.0	0.00041370000690221786	0.6047374000190757
450	914741	False	lost	0.0	4.339998122304678e-05	0.5623288999777287
451	914751	False	lost	0.0	3.589998232200742e-05	0.6682163999648765
452	914761	False	lost	0.0	3.890000516548753e-05	0.6552744000218809
453	914771	False	lost	0.0	0.00015869998605921865	0.5591787999728695
454	914781	False	lost	0.0	4.9099966417998075e-05	0.5647913999855518
455	914791	False	lost	0.0	5.400000372901559e-05	0.6006662999861874
456	914801	False	lost	0.0	7.020001066848636e-05	0.5658766999840736
457	914811	False	lost	0.0	6.140000186860561e-05	0.6755219000042416
458	914821	False	lost	0.0	6.539997411891818e-05	0.5988937999936752
459	914831	False	lost	0.0	4.120002267882228e-05	0.6100365000311285
460	914841	False	lost	0.0	4.4599990360438824e-05	0.5857783000101335
461	914851	False	lost	0.0	4.0000013541430235e-05	0.5767786999931559
462	914861	False	lost	0.0	3.739999374374747e-05	0.5390540999942459
463	914871	False	lost	0.0	7.829995593056083e-05	0.592220599995926
464	914881	False	lost	0.0	4.900002386420965e-05	0.5363226000335999
465	914891	False	lost	0.0	3.5100034438073635e-05	0.573351500032004
466	914901	False	lost	0.0	3.6999990697950125e-05	0.5567004000185989
467	914911	False	lost	0.0	3.520003519952297e-05	0.5749388000112958
468	914921	False	lost	0.0	4.600000102072954e-05	0.5485306000337005
469	914931	False	segregating	0.036625	4.429998807609081e-05	2.457448400033172
470	914941	False	lost	0.0	4.999997327104211e-05	0.5813667000038549
471	914951	False	lost	0.0	4.2700034100562334e-05	0.7405503999907523
472	914961	False	lost	0.0	4.640000406652689e-05	0.5830888000200503
473	914971	False	lost	0.0	4.5599997974932194e-05	1.1621666999999434
474	914981	False	lost	0.0	3.969995304942131e-05	0.5435572999995202
475	914991	False	lost	0.0	3.4699973184615374e-05	0.5188922000234015
476	915001	False	lost	0.0	5.360000068321824e-05	0.5398778000380844
477	915011	False	lost	0.0	4.5900000259280205e-05	0.5627253000275232
478	915021	False	lost	0.0	3.6800047382712364e-05	0.513976400019601
479	915031	False	lost	0.0	3.50000336766243e-05	0.5712587999878451
480	915041	False	lost	0.0	3.9000005926936865e-05	0.5776159000233747
481	915051	False	lost	0.0	3.7299992982298136e-05	0.5206421000184491
482	915061	False	lost	0.0	4.499999340623617e-05	0.531719799968414
483	915071	False	lost	0.0	4.3000036384910345e-05	0.5248829000047408
484	915081	False	lost	0.0	8.010002784430981e-05	0.5616889999946579
485	915091	False	lost	0.0	9.280000813305378e-05	0.5072183999582194
486	915101	False	segregating	0.050225	4.469999112188816e-05	2.781050599995069
487	915111	False	lost	0.0	4.340003943070769e-05	0.5204387999838218
488	915121	False	segregating	0.041125	4.980002995580435e-05	2.7855876999674365
489	915131	False	lost	0.0	6.079999729990959e-05	0.7431287000072189
490	915141	False	lost	0.0	3.679998917505145e-05	0.5518543000216596
491	915151	False	lost	0.0	5.520001286640763e-05	0.5786424999823794
492	915161	False	lost	0.0	4.9600028432905674e-05	0.4865006000036374
493	915171	False	lost	0.0	3.880000440403819e-05	0.4936044000205584
494	915181	False	lost	0.0	5.840003723278642e-05	0.5778571999981068
495	915191	False	lost	0.0	4.109996370971203e-05	0.5092624999815598
496	915201	False	lost	0.0	5.180004518479109e-05	0.5391865000128746
497	915211	False	lost	0.0	3.749999450519681e-05	0.4996633999980986
498	915221	False	lost	0.0	3.5400036722421646e-05	0.5034841000451706
499	915231	False	segregating	0.0163	4.229997284710407e-05	2.7127439999603666
500	915241	False	lost	0.0	4.689994966611266e-05	0.5311381000210531
501	915251	False	lost	0.0	5.0900038331747055e-05	0.5209869000245817
502	915261	False	lost	0.0	0.0002416999777778983	0.5627510999911465
503	915271	False	lost	0.0	4.229997284710407e-05	0.5383201999939047
504	915281	False	lost	0.0	9.509996743872762e-05	0.5484942000475712
505	915291	False	lost	0.0	0.00020450004376471043	0.5327192000113428
506	915301	False	lost	0.0	0.000229199999012053	0.5231906000408344
507	915311	False	lost	0.0	0.0002437999937683344	0.5347670000046492
508	915321	False	lost	0.0	3.920000744983554e-05	0.5512851999956183
509	915331	False	lost	0.0	4.529999569058418e-05	0.5280155999935232
510	915341	False	lost	0.0	6.049999501556158e-05	0.5192856999929063
511	915351	False	lost	0.0	3.950000973418355e-05	0.5200902000069618
512	915361	False	lost	0.0	4.320003790780902e-05	0.49934829998528585
513	915371	False	lost	0.0	5.229999078437686e-05	0.5131178999436088
514	915381	False	segregating	0.105875	3.689998993650079e-05	2.618467799969949
515	915391	False	lost	0.0	3.649998689070344e-05	0.4942070000106469
516	915401	False	segregating	0.131225	3.609998384490609e-05	2.728412299999036
517	915411	False	lost	0.0	9.80000477284193e-05	0.5251674000173807
518	915421	False	lost	0.0	3.3999967854470015e-05	0.4651299999677576
519	915431	False	lost	0.0	0.0005020999815315008	0.5031170999864116
520	915441	False	lost	0.0	4.810001701116562e-05	0.5629567000432871
521	915451	False	lost	0.0	5.199998850002885e-05	0.5240318999858573
522	915461	False	lost	0.0	9.079999290406704e-05	0.5317024000105448
523	915471	False	lost	0.0	6.470002699643373e-05	0.7521402999991551
524	915481	False	lost	0.0	5.770003190264106e-05	0.5427901999792084
525	915491	False	lost	0.0	4.899996565654874e-05	0.7804685999872163
526	915501	False	lost	0.0	8.100003469735384e-05	0.5303349000168964
527	915511	False	lost	0.0	4.9200025387108326e-05	0.5338258999981917
528	915521	False	lost	0.0	4.8200017772614956e-05	0.5242703999974765
529	915531	False	lost	0.0	4.060001811012626e-05	0.5281795000191778
530	915541	False	lost	0.0	9.270000737160444e-05	0.5360811999998987
531	915551	False	lost	0.0	3.539997851476073e-05	0.557509400008712
532	915561	False	lost	0.0	4.4599990360438824e-05	0.5287729999981821
533	915571	False	lost	0.0	5.169998621568084e-05	0.5509037000010721
534	915581	False	lost	0.0	3.4299970138818026e-05	0.5041304000187665
535	915591	False	lost	0.0	4.75000124424696e-05	0.7280447000521235
536	915601	False	lost	0.0	5.089998012408614e-05	0.7237478000461124
537	915611	False	lost	0.0	0.00016609998419880867	0.5763244000263512
538	915621	False	lost	0.0	3.3599964808672667e-05	0.516683199966792
539	915631	False	lost	0.0	3.5699980799108744e-05	0.5092593000154011
540	915641	False	lost	0.0	6.430002395063639e-05	0.5451048000250012
541	915651	False	lost	0.0	6.459996802732348e-05	0.5588728999719024
542	915661	False	lost	0.0	5.0499977078288794e-05	0.5256258000154048
543	915671	False	lost	0.0	4.9499969463795424e-05	0.6238364999881014
544	915681	False	lost	0.0	4.1499966755509377e-05	0.586904899973888
545	915691	False	lost	0.0	4.780001472681761e-05	0.5851193999988027
546	915701	False	lost	0.0	4.719995195046067e-05	0.6012480999925174
547	915711	False	lost	0.0	4.449998959898949e-05	0.5708233999903314
548	915721	False	lost	0.0	5.879998207092285e-05	0.5723072999971919
549	915731	False	lost	0.0	8.600001456215978e-05	0.5446602000156417
550	915741	False	lost	0.0	4.4899992644786835e-05	0.5502053999807686
551	915751	False	lost	0.0	0.0001306000049225986	0.6176006000023335
552	915761	False	lost	0.0	4.96999709866941e-05	0.550082299974747
553	915771	False	lost	0.0	0.0005158999701961875	0.8002395000075921
554	915781	False	lost	0.0	4.529999569058418e-05	0.6007440999965183
555	915791	False	lost	0.0	4.950002767145634e-05	0.5473824999644421
556	915801	False	lost	0.0	5.3099996875971556e-05	0.778738200024236
557	915811	False	lost	0.0	4.390004323795438e-05	0.5525398000027053
558	915821	False	lost	0.0	4.390004323795438e-05	0.5440929000033066
559	915831	False	lost	0.0	6.150000263005495e-05	0.5275536000262946
560	915841	False	lost	0.0	5.740002961829305e-05	0.5752836000174284
561	915851	False	lost	0.0	4.460004856809974e-05	0.6411296000005677
562	915861	False	lost	0.0	5.070003680884838e-05	0.5544881999958307
563	915871	False	lost	0.0	5.909998435527086e-05	0.6326486000325531
564	915881	False	lost	0.0	5.6500022765249014e-05	0.5208215999882668
565	915891	False	lost	0.0	5.500001134350896e-05	1.0522043999517336
566	915901	False	lost	0.0	5.1099981646984816e-05	0.5739381999592297
567	915911	False	lost	0.0	4.740001168102026e-05	0.5230819999706
568	915921	False	lost	0.0	0.000152299995534122	0.5474367999704555
569	915931	False	lost	0.0	4.870002157986164e-05	0.5906487999600358
570	915941	False	lost	0.0	0.00014619994908571243	0.5801249999785796
571	915951	False	lost	0.0	5.0600036047399044e-05	0.5363355000154115
572	915961	False	lost	0.0	4.5199994929134846e-05	0.5477489000186324
573	915971	False	lost	0.0	5.219999002292752e-05	0.5895410999655724
574	915981	False	lost	0.0	3.940000897273421e-05	0.5681364000192843
575	915991	False	lost	0.0	4.4199987314641476e-05	0.48053239996079355
576	916001	False	lost	0.0	4.320003790780902e-05	0.4899824000312947
577	916011	False	lost	0.0	4.440004704520106e-05	0.4890016000135802
578	916021	False	lost	0.0	3.620004281401634e-05	0.39948419999564067
579	916031	False	lost	0.0	4.989997250959277e-05	0.4860966000123881
580	916041	False	lost	0.0	5.3499999921768904e-05	0.598945299978368
581	916051	False	lost	0.0	5.630002124235034e-05	0.5242361000273377
582	916061	False	lost	0.0	4.840001929551363e-05	0.5460953000001609
583	916071	False	lost	0.0	4.8799964133650064e-05	0.5814325999817811
584	916081	False	lost	0.0	5.289999535307288e-05	0.562459199980367
585	916091	False	lost	0.0	4.529999569058418e-05	0.5746790000121109
586	916101	False	lost	0.0	0.00012530002277344465	0.6049709999933839
587	916111	False	lost	0.0	5.200004670768976e-05	0.5512938000028953
588	916121	False	lost	0.0	4.329998046159744e-05	0.6044975999975577
589	916131	False	lost	0.0	4.309997893869877e-05	0.5697571999626234
590	916141	False	lost	0.0	0.00044809997780248523	0.5514193999697454
591	916151	False	lost	0.0	5.460000829771161e-05	0.5783238000003621
592	916161	False	lost	0.0	4.449998959898949e-05	0.6112032000091858
593	916171	False	lost	0.0	9.430001955479383e-05	0.537506399967242
594	916181	False	lost	0.0	0.00014679995365440845	0.5558795999968424
595	916191	False	lost	0.0	3.2800016924738884e-05	0.5103953999932855
596	916201	False	lost	0.0	0.0005040999967604876	0.5733630000031553
597	916211	False	lost	0.0	3.560003824532032e-05	0.5111386000062339
598	916221	False	lost	0.0	6.260001100599766e-05	0.5701435999944806
599	916231	False	lost	0.0	4.179996903985739e-05	0.42621770000550896
600	916241	False	lost	0.0	4.9399968702346087e-05	0.5603886000462808
601	916251	False	segregating	0.056725	4.6900007873773575e-05	2.699817200016696
602	916261	False	lost	0.0	0.000478199974168092	0.5611310999956913
603	916271	False	lost	0.0	5.760003114119172e-05	0.5802617000299506
604	916281	False	lost	0.0	4.380004247650504e-05	0.5801761000184342
605	916291	False	lost	0.0	0.000438000017311424	0.6054196999757551
606	916301	False	lost	0.0	5.790003342553973e-05	0.6002207999699749
607	916311	False	lost	0.0	9.409995982423425e-05	0.5700466999551281
608	916321	False	lost	0.0	5.069997860118747e-05	0.5952421000110917
609	916331	False	lost	0.0	0.0002177999704144895	0.823967799951788
610	916341	False	lost	0.0	4.5199994929134846e-05	0.6007605000049807
611	916351	False	lost	0.0	0.0006952999974600971	0.5745451999828219
612	916361	False	lost	0.0	3.759999526664615e-05	0.5800803999882191
613	916371	False	lost	0.0	4.4899992644786835e-05	0.775574300030712
614	916381	False	lost	0.0	0.00015660002827644348	0.5705978000187315
615	916391	False	lost	0.0	0.0001946999691426754	0.5971881999867037
616	916401	False	lost	0.0	4.120002267882228e-05	0.5304820999735966
617	916411	False	lost	0.0	6.900000153109431e-05	0.5978178000077605
618	916421	False	lost	0.0	4.630000330507755e-05	0.5307327000191435
619	916431	False	segregating	0.03635	4.75000124424696e-05	2.6559835999505594
620	916441	False	lost	0.0	5.4500007536262274e-05	0.794828400015831
621	916451	False	lost	0.0	5.180004518479109e-05	0.5190205000108108
622	916461	False	lost	0.0	7.930002175271511e-05	0.5607799999997951
623	916471	False	lost	0.0	5.360000068321824e-05	0.5899057000060566
624	916481	False	lost	0.0	5.4500007536262274e-05	0.5239325999864377
625	916491	False	lost	0.0	3.789999755099416e-05	0.5163337999838404
626	916501	False	lost	0.0	3.779999678954482e-05	0.5812158000189811
627	916511	False	segregating	0.022525	5.759997293353081e-05	2.674958500021603
628	916521	False	lost	0.0	0.00019580003572627902	0.5529713000287302
629	916531	False	lost	0.0	4.9799971748143435e-05	0.5454145999974571
630	916541	False	lost	0.0	5.819997750222683e-05	0.5306088000070304
631	916551	False	lost	0.0	3.6999990697950125e-05	0.5633502000127919
632	916561	False	lost	0.0	5.329999839887023e-05	0.5297627999680117
633	916571	False	lost	0.0	5.119998240843415e-05	0.5325743000139482
634	916581	False	lost	0.0	5.070003680884838e-05	0.5320411999709904
635	916591	False	lost	0.0	4.600000102072954e-05	0.555127400031779
636	916601	False	segregating	0.1698	3.3400021493434906e-05	2.719335699977819
637	916611	False	lost	0.0	4.349998198449612e-05	0.4819054999970831
638	916621	False	lost	0.0	4.279997665435076e-05	0.5399860999896191
639	916631	False	lost	0.0	3.5299977753311396e-05	0.42525000002933666
640	916641	False	lost	0.0	5.909998435527086e-05	0.5627567999763414
641	916651	False	lost	0.0	4.4199987314641476e-05	0.6006939000217244
642	916661	False	lost	0.0	5.43000060133636e-05	0.5519754000124522
643	916671	False	lost	0.0	4.309997893869877e-05	0.5508370000170544
644	916681	False	lost	0.0	4.280003486201167e-05	0.5404430000344291
645	916691	False	segregating	0.19415	0.00016830000095069408	2.4637666000053287
646	916701	False	lost	0.0	3.9000005926936865e-05	0.5489691999973729
647	916711	False	lost	0.0	7.870001718401909e-05	0.5859804999781772
648	916721	False	lost	0.0	4.9400026910007e-05	0.5164000999648124
649	916731	False	lost	0.0	4.970002919435501e-05	0.5259483000263572
650	916741	False	lost	0.0	4.039995837956667e-05	0.5489875000203028
651	916751	False	lost	0.0	4.8799964133650064e-05	0.5260330999735743
652	916761	False	lost	0.0	4.4599990360438824e-05	0.5161989000043832
653	916771	False	lost	0.0	4.39999857917428e-05	0.5298922999645583
654	916781	False	lost	0.0	3.7299992982298136e-05	0.5148823999916203
655	916791	False	lost	0.0	4.75000124424696e-05	0.5025581000372767
656	916801	False	lost	0.0	4.640000406652689e-05	0.5521710999892093
657	916811	False	lost	0.0	3.7299992982298136e-05	0.523046999995131
658	916821	False	lost	0.0	3.5100034438073635e-05	0.49138889997266233
659	916831	False	lost	0.0	0.0003796000382862985	0.49928669998189434
660	916841	False	lost	0.0	4.870002157986164e-05	0.514491599984467
661	916851	False	lost	0.0	4.290003562346101e-05	0.5573644999531098
662	916861	False	lost	0.0	4.9499969463795424e-05	0.5292445999803022
663	916871	False	lost	0.0	3.749999450519681e-05	0.5387140000239015
664	916881	False	lost	0.0	4.009995609521866e-05	0.5335115999914706
665	916891	False	lost	0.0	5.119998240843415e-05	0.5516464000102133
666	916901	False	lost	0.0	0.00013880000915378332	0.5398966000066139
667	916911	False	lost	0.0	3.5699980799108744e-05	0.5799913000082597
668	916921	False	segregating	0.094825	0.00010160001693293452	2.3482619000133127
669	916931	False	lost	0.0	4.299997817724943e-05	0.564732400001958
670	916941	False	lost	0.0	0.00011909997556358576	0.5297613000147976
671	916951	False	lost	0.0	0.000534999999217689	0.5071275999653153
672	916961	False	lost	0.0	6.810005288571119e-05	0.5179865000536665
673	916971	False	lost	0.0	3.360002301633358e-05	0.48103480000281706
674	916981	False	lost	0.0	4.3300038669258356e-05	0.5296609000070021
675	916991	False	lost	0.0	3.77000542357564e-05	0.5082213000277989
676	917001	False	lost	0.0	5.3499999921768904e-05	0.4749817000119947
677	917011	False	lost	0.0	3.660004585981369e-05	0.6713277999660932
678	917021	False	lost	0.0	3.489997470751405e-05	0.4507195000187494
679	917031	False	lost	0.0	5.280005279928446e-05	0.5117892999551259
680	917041	False	lost	0.0	4.2300031054764986e-05	0.5327273000148125
681	917051	False	lost	0.0	0.00014139997074380517	0.5397882999968715
682	917061	False	segregating	0.097275	7.539999205619097e-05	2.6331843999796547
683	917071	False	lost	0.0	4.659994738176465e-05	0.5446904000127688
684	917081	False	lost	0.0	4.1300023440271616e-05	0.571737700025551
685	917091	False	lost	0.0	9.169999975711107e-05	0.5538357000332326
686	917101	False	lost	0.0	8.540000999346375e-05	0.5434587000054307
687	917111	False	lost	0.0	0.0005744000081904233	0.5731064000283368
688	917121	False	lost	0.0	4.729995271191001e-05	0.5366543999989517
689	917131	False	lost	0.0	3.920000744983554e-05	0.5540307000046596
690	917141	False	lost	0.0	4.579999949783087e-05	0.5304784999461845
691	917151	False	lost	0.0	3.940000897273421e-05	0.5333903999999166
692	917161	False	segregating	0.0015	5.1900045946240425e-05	2.495064500020817
693	917171	False	lost	0.0	3.9300008211284876e-05	0.5369795999722555
694	917181	False	lost	0.0	4.080001963302493e-05	0.5193850999930874
695	917191	False	lost	0.0	5.3800002206116915e-05	0.4913300999905914
696	917201	False	lost	0.0	4.769995575770736e-05	0.5392243000096641
697	917211	False	lost	0.0	3.350002225488424e-05	0.46144109999295324
698	917221	False	lost	0.0	3.330002073198557e-05	0.5014591999934055
699	917231	False	lost	0.0	3.439997090026736e-05	0.5031975999590941
700	917241	False	lost	0.0	4.800001624971628e-05	0.5475558000034653
701	917251	False	lost	0.0	5.420000525191426e-05	0.5558593000168912
702	917261	False	lost	0.0	5.3499999921768904e-05	0.5574246000032872
703	917271	False	lost	0.0	4.579999949783087e-05	0.5530223000096157
704	917281	False	lost	0.0	4.449998959898949e-05	0.5552868999657221
705	917291	False	lost	0.0	5.070003680884838e-05	0.5265237000421621
706	917301	False	lost	0.0	9.429996134713292e-05	0.536282500019297
707	917311	False	lost	0.0	7.119996007531881e-05	0.5904078000457957
708	917321	False	lost	0.0	3.7299992982298136e-05	0.5793637999449857
709	917331	False	lost	0.0	4.759995499625802e-05	0.5986191999982111
710	917341	False	lost	0.0	4.2700034100562334e-05	0.5217530999798328
711	917351	False	lost	0.0	4.930002614855766e-05	0.8181327999918722
712	917361	False	lost	0.0	5.6399963796138763e-05	0.5445485999807715
713	917371	False	lost	0.0	4.88999648950994e-05	0.5996582999941893
714	917381	False	lost	0.0	0.00014050002209842205	0.5066813000012189
715	917391	False	lost	0.0	5.43000060133636e-05	0.9589915000251494
716	917401	False	lost	0.0	4.2600033339113e-05	0.5289952000021003
717	917411	False	lost	0.0	3.319996176287532e-05	0.5257521999883465
718	917421	False	lost	0.0	3.319996176287532e-05	0.4745423999847844
719	917431	False	lost	0.0	3.5400036722421646e-05	0.4391968999989331
720	917441	False	lost	0.0	5.230004899203777e-05	0.5556509000016376
721	917451	False	lost	0.0	4.9600028432905674e-05	0.5381465000100434
722	917461	False	lost	0.0	4.18000272475183e-05	0.5306649999693036
723	917471	False	lost	0.0	3.7699996028095484e-05	0.5358225000090897
724	917481	False	lost	0.0	7.940002251416445e-05	0.6047930999775417
725	917491	False	lost	0.0	5.3099996875971556e-05	0.5775861000292934
726	917501	False	lost	0.0	3.3400021493434906e-05	0.5692338999942876
727	917511	False	lost	0.0	5.440000677481294e-05	0.5415855000028387
728	917521	False	lost	0.0	4.800001624971628e-05	0.6129795999731869
729	917531	False	lost	0.0	3.519997699186206e-05	0.5386430000071414
730	917541	False	lost	0.0	4.4199987314641476e-05	0.5386226999689825
731	917551	False	lost	0.0	5.460000829771161e-05	0.5682031000033021
732	917561	False	lost	0.0	3.679998917505145e-05	0.5230972999706864
733	917571	False	lost	0.0	3.3400021493434906e-05	0.5379325000103563
734	917581	False	lost	0.0	5.819997750222683e-05	0.553853000048548
735	917591	False	lost	0.0	4.7399953473359346e-05	0.5215689000324346
736	917601	False	lost	0.0	3.3400021493434906e-05	0.5237101999809965
737	917611	False	lost	0.0	4.88999648950994e-05	0.5924496999941766
738	917621	False	lost	0.0	5.91999851167202e-05	1.3231974999653175
739	917631	False	lost	0.0	4.0700018871575594e-05	0.5488956999615766
740	917641	False	lost	0.0	5.800003418698907e-05	0.5507825000095181
741	917651	False	lost	0.0	4.3899985030293465e-05	0.5320584999863058
742	917661	False	lost	0.0	5.609996151179075e-05	0.5485781999886967
743	917671	False	lost	0.0	4.8600020818412304e-05	0.5386798999970779
744	917681	False	lost	0.0	4.499999340623617e-05	0.565651600016281
745	917691	False	lost	0.0	6.589997792616487e-05	0.5899564999854192
746	917701	False	lost	0.0	4.640000406652689e-05	0.5459420999977738
747	917711	False	lost	0.0	5.560001591220498e-05	0.5404077999992296
748	917721	False	lost	0.0	3.689998993650079e-05	0.5688942999695428
749	917731	False	lost	0.0	3.920000744983554e-05	0.5295101000228897
750	917741	False	lost	0.0	6.19000056758523e-05	0.5568853999720886
751	917751	False	lost	0.0	4.0499959141016006e-05	0.551791800011415
752	917761	False	segregating	0.00255	0.00010579999070614576	2.594689700054005
753	917771	False	lost	0.0	4.989997250959277e-05	0.5596432000165805
754	917781	False	lost	0.0	5.3499999921768904e-05	0.5452267000218853
755	917791	False	lost	0.0	3.920000744983554e-05	0.5499269000138156
756	917801	False	lost	0.0	6.809999467805028e-05	0.5979110999614932
757	917811	False	lost	0.0	4.199997056275606e-05	0.538267600000836
758	917821	False	lost	0.0	4.1700026486068964e-05	0.5083653000183403
759	917831	False	segregating	0.05775	4.110002191737294e-05	2.538936000026297
760	917841	False	lost	0.0	4.640000406652689e-05	0.6371648999629542
761	917851	False	lost	0.0	0.00027949997456744313	0.5588541000033729
762	917861	False	lost	0.0	5.600001895800233e-05	0.5890753000276163
763	917871	False	lost	0.0	4.7600013203918934e-05	0.8078136999974959
764	917881	False	lost	0.0	4.0000013541430235e-05	0.6378367000143044
765	917891	False	lost	0.0	4.099996294826269e-05	0.5314344000071287
766	917901	False	lost	0.0	4.6600005589425564e-05	0.5922800000407733
767	917911	False	lost	0.0	4.0599959902465343e-05	0.5417850000085309
768	917921	False	lost	0.0	0.00032410002313554287	0.5251898000133224
769	917931	False	lost	0.0	4.39999857917428e-05	0.5555713000358082
770	917941	False	lost	0.0	3.479997394606471e-05	0.5763422999880277
771	917951	False	lost	0.0	4.579999949783087e-05	0.5284450000035577
772	917961	False	lost	0.0	4.250003257766366e-05	0.5183761000516824
773	917971	False	lost	0.0	3.789999755099416e-05	0.5357901999959722
774	917981	False	segregating	0.0073	3.6299985367804766e-05	2.460754800005816
775	917991	False	lost	0.0	3.920000744983554e-05	0.5329123999690637
776	918001	False	lost	0.0	4.870002157986164e-05	0.5341882999637164
777	918011	False	lost	0.0	3.4100026823580265e-05	0.46443419996649027
778	918021	False	lost	0.0	5.7500030379742384e-05	0.49491629999829456
779	918031	False	lost	0.0	9.90999978967011e-05	0.5006795999943279
780	918041	False	lost	0.0	4.349998198449612e-05	0.5680700999801047
781	918051	False	lost	0.0	4.010001430287957e-05	0.5819761999882758
782	918061	False	lost	0.0	4.600000102072954e-05	0.5551637000171468
783	918071	False	lost	0.0	5.1099981646984816e-05	0.7960317000397481
784	918081	False	lost	0.0	3.99000127799809e-05	0.6016668999800459
785	918091	False	lost	0.0	6.750004831701517e-05	0.5541691000107676
786	918101	False	lost	0.0	5.6999968364834785e-05	0.5774461000110023
787	918111	False	lost	0.0	3.8700003642588854e-05	0.5358203999930993
788	918121	False	lost	0.0	3.070000093430281e-05	0.5608495000051335
789	918131	False	lost	0.0	5.9399986639618874e-05	0.5586723999585956
790	918141	False	lost	0.0	9.999994654208422e-05	0.5361191999982111
791	918151	False	lost	0.0	4.139996599406004e-05	0.5333129999926314
792	918161	False	lost	0.0	6.399996345862746e-05	0.6124905000324361
793	918171	False	lost	0.0	4.449998959898949e-05	0.9465331999817863
794	918181	False	lost	0.0	0.00019019999308511615	0.575075900007505
795	918191	False	lost	0.0	5.059997783973813e-05	0.5308389000128955
796	918201	False	segregating	0.0707	4.6999950427562e-05	2.373198500019498
797	918211	False	lost	0.0	4.0700018871575594e-05	0.5187183000380173
798	918221	False	lost	0.0	0.00014489999739453197	0.482699699990917
799	918231	False	lost	0.0	3.609998384490609e-05	0.5074224999989383
800	918241	False	lost	0.0	4.630000330507755e-05	0.5199896999984048
801	918251	False	lost	0.0	4.1499966755509377e-05	0.5136462999507785
802	918261	False	lost	0.0	4.830001853406429e-05	0.5224465999635868
803	918271	False	lost	0.0	7.090001599863172e-05	0.627839699969627
804	918281	False	lost	0.0	4.269997589290142e-05	0.5371434999979101
805	918291	False	segregating	0.0005	6.120000034570694e-05	2.589821200002916
806	918301	False	lost	0.0	5.229999078437686e-05	0.5166927000391297
807	918311	False	lost	0.0	4.069996066391468e-05	0.515096299990546
808	918321	False	lost	0.0	3.549997927621007e-05	0.5146082999999635
809	918331	False	lost	0.0	3.5999983083456755e-05	0.5648259000154212
810	918341	False	lost	0.0	5.709996912628412e-05	0.5788324999739416
811	918351	False	lost	0.0	3.9000005926936865e-05	0.5114296000101604
812	918361	False	lost	0.0	6.430002395063639e-05	0.5589030000264756
813	918371	False	lost	0.0	0.00011189997894689441	0.5907123999786563
814	918381	False	segregating	0.1137	4.020001506432891e-05	2.518575399997644
