invocation_index	recorded_at_utc	simulation_contract_sha256	status	elapsed_seconds	declared_timeout_seconds	effective_timeout_seconds	completed_external_sample_panel_draws	interrupted_internal_conditioned_trajectories	error_type	core_source_sha256	orchestrator_source_sha256
1	2026-08-12T10:18:31.948627+00:00	c886bd9822cae4d65cf7ee632aa6127f4c731088b68eb44bcd09af0c12dae9c1	timed_out	300.22118189994944	300.0	300.0	0	1	SpecificationTimeout	legacy_unknown	legacy_unknown
2	2026-08-12T12:06:23.290613+00:00	c886bd9822cae4d65cf7ee632aa6127f4c731088b68eb44bcd09af0c12dae9c1	timed_out	300.2244369999971	300.0	300.0	0	2	SpecificationTimeout	legacy_unknown	legacy_unknown
3	2026-08-12T20:57:13.792428+00:00	c886bd9822cae4d65cf7ee632aa6127f4c731088b68eb44bcd09af0c12dae9c1	timed_out	300.16591600000174	300.0	300.0	0	3	SpecificationTimeout	bef802f46dde46318c03c70629c581475c10437122132714a518c0cd3e29a766	74d4d9cc2b8d7f1b58c80376a79f7e6d9d2396ed96c175caaf659f93068c838c
4	2026-08-12T21:31:55.142134+00:00	c886bd9822cae4d65cf7ee632aa6127f4c731088b68eb44bcd09af0c12dae9c1	timed_out	300.1259910999979	300.0	300.0	0	4	SpecificationTimeout	bef802f46dde46318c03c70629c581475c10437122132714a518c0cd3e29a766	74d4d9cc2b8d7f1b58c80376a79f7e6d9d2396ed96c175caaf659f93068c838c
5	2026-08-12T22:06:23.738961+00:00	c886bd9822cae4d65cf7ee632aa6127f4c731088b68eb44bcd09af0c12dae9c1	timed_out	302.2112583999988	300.0	300.0	0	5	SpecificationTimeout	bef802f46dde46318c03c70629c581475c10437122132714a518c0cd3e29a766	74d4d9cc2b8d7f1b58c80376a79f7e6d9d2396ed96c175caaf659f93068c838c
6	2026-08-12T22:40:28.392398+00:00	c886bd9822cae4d65cf7ee632aa6127f4c731088b68eb44bcd09af0c12dae9c1	timed_out	297.08525720000034	300.0	297.051215600055	0	6	SpecificationTimeout	bef802f46dde46318c03c70629c581475c10437122132714a518c0cd3e29a766	74d4d9cc2b8d7f1b58c80376a79f7e6d9d2396ed96c175caaf659f93068c838c
7	2026-08-12T22:56:06.245390+00:00	c886bd9822cae4d65cf7ee632aa6127f4c731088b68eb44bcd09af0c12dae9c1	exhausted	0.0	300.0	0.0	0	6	CumulativeSpecificationTimeout	bef802f46dde46318c03c70629c581475c10437122132714a518c0cd3e29a766	74d4d9cc2b8d7f1b58c80376a79f7e6d9d2396ed96c175caaf659f93068c838c
