arm_id	estimator	threshold_years	replicate_index	observed	percentile	p_value	census_af	n_null
chb_nea_selection	gamma_smc_frac	4500.0	93	0.01	0.745	0.38613861386138615	0.5337869182000928	100
chb_nea_selection	gamma_smc_frac	4500.0	94	0.0	0.31	1.0	0.2764419359826813	100
chb_nea_selection	gamma_smc_frac	4500.0	95	0.0	0.31	1.0	0.2647672800371115	100
chb_nea_selection	gamma_smc_frac	4500.0	96	0.01	0.745	0.38613861386138615	0.8815911550950982	100
chb_nea_selection	gamma_smc_frac	4500.0	97	0.03	0.99	0.0297029702970297	0.6948353177671254	100
chb_nea_selection	gamma_smc_frac	4500.0	98	0.0	0.31	1.0	0.3940776248646977	100
chb_nea_selection	gamma_smc_frac	4500.0	99	0.0	0.31	1.0	0.8059764960569042	100
chb_nea_selection	gamma_smc_frac	10000.0	0	0.09	0.85	0.1782178217821782	0.5221895778568115	100
chb_nea_selection	gamma_smc_frac	10000.0	1	0.05	0.57	0.49504950495049505	0.4084969846915107	100
chb_nea_selection	gamma_smc_frac	10000.0	2	0.21	1.0	0.009900990099009901	0.6835858976341426	100
chb_nea_selection	gamma_smc_frac	10000.0	3	0.42	1.0	0.009900990099009901	0.988286686253286	100
chb_nea_selection	gamma_smc_frac	10000.0	4	0.04	0.425	0.6633663366336634	0.2609014999226844	100
chb_nea_selection	gamma_smc_frac	10000.0	5	0.1	0.885	0.13861386138613863	0.9552342662749342	100
chb_nea_selection	gamma_smc_frac	10000.0	6	0.04	0.425	0.6633663366336634	0.8610638626874904	100
chb_nea_selection	gamma_smc_frac	10000.0	7	0.02	0.14	0.9306930693069307	0.5095484768826349	100
chb_nea_selection	gamma_smc_frac	10000.0	8	0.16	0.99	0.019801980198019802	0.5911937528993351	100
chb_nea_selection	gamma_smc_frac	10000.0	9	0.08	0.805	0.22772277227722773	0.5829982990567496	100
chb_nea_selection	gamma_smc_frac	10000.0	10	0.07	0.75	0.2871287128712871	0.5366475954847688	100
chb_nea_selection	gamma_smc_frac	10000.0	11	0.09	0.85	0.1782178217821782	0.3570821091696304	100
chb_nea_selection	gamma_smc_frac	10000.0	12	0.13	0.985	0.0297029702970297	0.785526519251585	100
chb_nea_selection	gamma_smc_frac	10000.0	13	0.1	0.885	0.13861386138613863	0.584042059687645	100
chb_nea_selection	gamma_smc_frac	10000.0	14	0.03	0.275	0.7920792079207921	0.1836632132364311	100
chb_nea_selection	gamma_smc_frac	10000.0	15	0.12	0.97	0.04950495049504951	0.5114813669398485	100
chb_nea_selection	gamma_smc_frac	10000.0	16	0.06	0.675	0.37623762376237624	0.4723596721818463	100
chb_nea_selection	gamma_smc_frac	10000.0	17	0.11	0.93	0.10891089108910891	0.3258852636462038	100
chb_nea_selection	gamma_smc_frac	10000.0	18	0.13	0.985	0.0297029702970297	0.5679604144116283	100
chb_nea_selection	gamma_smc_frac	10000.0	19	0.24	1.0	0.009900990099009901	0.9870882944178136	100
chb_nea_selection	gamma_smc_frac	10000.0	20	0.22	1.0	0.009900990099009901	0.7696381629812896	100
chb_nea_selection	gamma_smc_frac	10000.0	21	0.19	0.995	0.019801980198019802	0.8194680686562549	100
chb_nea_selection	gamma_smc_frac	10000.0	22	0.08	0.805	0.22772277227722773	0.8853409618060925	100
chb_nea_selection	gamma_smc_frac	10000.0	23	0.13	0.985	0.0297029702970297	0.9183160661821556	100
chb_nea_selection	gamma_smc_frac	10000.0	24	0.21	1.0	0.009900990099009901	0.982024122467914	100
chb_nea_selection	gamma_smc_frac	10000.0	25	0.28	1.0	0.009900990099009901	0.8854955930106696	100
chb_nea_selection	gamma_smc_frac	10000.0	26	0.12	0.97	0.04950495049504951	0.7403355497139322	100
chb_nea_selection	gamma_smc_frac	10000.0	27	0.13	0.985	0.0297029702970297	0.8786531622081336	100
chb_nea_selection	gamma_smc_frac	10000.0	28	0.11	0.93	0.10891089108910891	0.5848925313128189	100
chb_nea_selection	gamma_smc_frac	10000.0	29	0.06	0.675	0.37623762376237624	0.3212463275088913	100
chb_nea_selection	gamma_smc_frac	10000.0	30	0.25	1.0	0.009900990099009901	0.811504561620535	100
chb_nea_selection	gamma_smc_frac	10000.0	31	0.05	0.57	0.49504950495049505	0.3004870882944178	100
