scenario_id	mode	replicate_index	status	elapsed_seconds	error
pulse_s0p003	neutral	229	completed	251.967201724	
pulse_s0p003	neutral	230	completed	257.02769972600026	
pulse_s0p003	neutral	231	completed	262.89867987100024	
pulse_s0p003	neutral	232	completed	253.79310392100024	
pulse_s0p003	neutral	233	completed	245.98666887299987	
pulse_s0p003	neutral	234	completed	254.54857663699977	
pulse_s0p003	neutral	235	completed	255.16155531200002	
pulse_s0p003	neutral	236	completed	250.25162386500006	
pulse_s0p003	neutral	237	completed	252.8848037990001	
pulse_s0p003	neutral	238	completed	253.0868652690001	
pulse_s0p003	neutral	239	completed	249.9018462879999	
pulse_s0p003	neutral	240	completed	247.52535671099986	
pulse_s0p003	neutral	241	completed	248.91337974100043	
pulse_s0p003	neutral	242	completed	220.41017328899989	
pulse_s0p003	neutral	243	completed	231.08939995899982	
pulse_s0p003	neutral	244	completed	244.54499137699986	
pulse_s0p003	neutral	245	completed	239.58519582000008	
pulse_s0p003	neutral	246	completed	241.6753437340003	
pulse_s0p003	neutral	247	completed	251.0701849500001	
pulse_s0p003	neutral	248	completed	251.608400738	
pulse_s0p003	neutral	249	completed	259.606696541	
pulse_s0p003	neutral	250	completed	255.22461042800023	
pulse_s0p003	neutral	251	completed	247.8812262219999	
pulse_s0p003	neutral	252	completed	251.42825088600011	
pulse_s0p003	neutral	253	completed	251.45227329099998	
pulse_s0p003	neutral	254	completed	253.08549003100006	
pulse_s0p003	neutral	255	completed	253.36031137600003	
pulse_s0p003	neutral	256	completed	249.58866473300031	
pulse_s0p003	neutral	257	completed	252.0039556910001	
pulse_s0p003	neutral	258	completed	242.4913551210002	
pulse_s0p003	neutral	259	completed	247.16208420800012	
pulse_s0p003	neutral	260	completed	243.9733016549999	
pulse_s0p003	neutral	261	completed	251.20510447900006	
pulse_s0p003	neutral	262	completed	187.55714397300017	
pulse_s0p003	neutral	263	completed	228.60002690500005	
pulse_s0p003	neutral	264	completed	250.7794615319999	
pulse_s0p003	neutral	265	completed	240.84247200899972	
pulse_s0p003	neutral	266	completed	242.95564377000028	
pulse_s0p003	neutral	267	completed	247.315485609	
pulse_s0p003	neutral	268	completed	254.01605395599972	
pulse_s0p003	neutral	269	completed	257.0390287059995	
pulse_s0p003	neutral	270	completed	247.95139929300012	
pulse_s0p003	neutral	271	completed	255.77021444299953	
pulse_s0p003	neutral	272	completed	257.49895332599954	
pulse_s0p003	neutral	273	completed	252.175773725	
pulse_s0p003	neutral	274	completed	251.99818169499986	
pulse_s0p003	neutral	275	completed	262.4823987220002	
pulse_s0p003	neutral	276	completed	253.69561122999994	
pulse_s0p003	neutral	277	completed	260.0504571839997	
pulse_s0p003	neutral	278	completed	250.82417718000033	
pulse_s0p003	neutral	279	completed	254.81198611400032	
pulse_s0p003	neutral	280	completed	247.92485114400006	
pulse_s0p003	neutral	281	completed	257.11786120900024	
pulse_s0p003	neutral	282	completed	212.81119558199998	
pulse_s0p003	neutral	283	completed	206.55183059699993	
pulse_s0p003	neutral	284	completed	238.65290859000015	
pulse_s0p003	neutral	285	completed	242.74093625499972	
pulse_s0p003	neutral	286	completed	245.8959341179998	
pulse_s0p003	neutral	287	completed	254.72113686899957	
pulse_s0p003	neutral	288	completed	269.25885377600025	
pulse_s0p003	neutral	289	completed	270.51864016699983	
pulse_s0p003	neutral	290	completed	268.4477345770001	
pulse_s0p003	neutral	291	completed	272.21614381699965	
pulse_s0p003	neutral	292	completed	269.4146898529998	
pulse_s0p003	neutral	293	completed	262.9470242289999	
pulse_s0p003	neutral	294	completed	268.7430925440003	
pulse_s0p003	neutral	295	completed	269.7825542169994	
pulse_s0p003	neutral	296	completed	273.2560959479997	
pulse_s0p003	neutral	297	completed	284.8955220750004	
pulse_s0p003	neutral	298	completed	270.3864676459998	
pulse_s0p003	neutral	299	completed	265.08675306199984	
pulse_s0p003	selected	0	completed	365.0228862969998	
pulse_s0p003	selected	1	completed	628.1243075270004	
pulse_s0p003	selected	2	completed	660.7974432229994	
pulse_s0p003	selected	3	completed	332.2108199939994	
pulse_s0p003	selected	4	completed	344.58558021499994	
pulse_s0p003	selected	5	completed	971.9207786219995	
pulse_s0p003	selected	6	completed	1215.4882884489998	
pulse_s0p003	selected	7	completed	416.1258280769998	
pulse_s0p003	selected	8	completed	325.70643109499997	
pulse_s0p003	selected	9	completed	499.04720416000055	
pulse_s0p003	selected	10	completed	712.7396707810003	
pulse_s0p003	selected	11	completed	611.175151122	
pulse_s0p003	selected	12	completed	780.2548508959999	
pulse_s0p003	selected	13	completed	420.5159532050002	
pulse_s0p003	selected	14	completed	421.6050985040001	
pulse_s0p003	selected	15	completed	835.0456425129996	
pulse_s0p003	selected	16	completed	326.4350136359999	
pulse_s0p003	selected	17	completed	332.23660165900037	
pulse_s0p003	selected	18	completed	755.156010181	
pulse_s0p003	selected	19	completed	323.5540532289997	
pulse_s0p003	selected	20	completed	301.89567945399995	
pulse_s0p003	selected	21	completed	406.6803450460002	
pulse_s0p003	selected	22	completed	699.6706900890003	
pulse_s0p003	selected	23	completed	483.0343012809999	
pulse_s0p003	selected	24	completed	417.77065402900007	
pulse_s0p003	selected	25	completed	546.2681065670004	
pulse_s0p003	selected	26	completed	402.45383907700034	
pulse_s0p003	selected	27	completed	482.4719850189995	
pulse_s0p003	selected	28	completed	468.9837215690004	
pulse_s0p003	selected	29	completed	387.58932861799985	
pulse_s0p003	selected	30	completed	644.3603880680002	
pulse_s0p003	selected	31	completed	373.2945786580003	
pulse_s0p003	selected	32	completed	299.95763632500075	
pulse_s0p003	selected	33	completed	420.9608458060002	
pulse_s0p003	selected	34	completed	386.60149502200056	
pulse_s0p003	selected	35	completed	1010.039755836	
pulse_s0p003	selected	36	completed	1078.6845462359997	
pulse_s0p003	selected	37	completed	481.8828069499996	
pulse_s0p003	selected	38	completed	445.5884963749995	
pulse_s0p003	selected	39	completed	454.5740795869997	
pulse_s0p003	selected	40	completed	358.2833756299997	
pulse_s0p003	selected	41	completed	1752.5052258270007	
pulse_s0p003	selected	42	completed	465.2196741560001	
pulse_s0p003	selected	43	completed	452.958021036	
pulse_s0p003	selected	44	completed	426.8557137329999	
pulse_s0p003	selected	45	completed	286.8398084240007	
pulse_s0p003	selected	46	completed	718.8372462839998	
pulse_s0p003	selected	47	completed	470.55181787699985	
pulse_s0p003	selected	48	completed	380.363953262	
pulse_s0p003	selected	49	completed	309.543144536	
pulse_s0p003	selected	50	completed	288.7509334509996	
pulse_s0p003	selected	51	completed	1289.7473966519992	
pulse_s0p003	selected	52	completed	279.9399847470004	
pulse_s0p003	selected	53	completed	727.0468513759997	
pulse_s0p003	selected	54	completed	633.0728167669995	
pulse_s0p003	selected	55	completed	280.6433045190006	
pulse_s0p003	selected	56	completed	1240.9772207839997	
pulse_s0p003	selected	57	completed	765.4525957750002	
pulse_s0p003	selected	58	completed	782.3188886649996	
pulse_s0p003	selected	59	completed	1444.1332776949994	
pulse_s0p003	selected	60	completed	461.5327805910001	
pulse_s0p003	selected	61	completed	780.0600898439998	
pulse_s0p003	selected	62	completed	445.4348490749999	
pulse_s0p003	selected	63	completed	360.6122560439999	
pulse_s0p003	selected	64	completed	540.7333528879999	
pulse_s0p003	selected	65	completed	453.56211277700004	
pulse_s0p003	selected	66	completed	661.6205742960001	
pulse_s0p003	selected	67	completed	351.45050739199996	
pulse_s0p003	selected	68	completed	410.6868315649999	
pulse_s0p003	selected	69	completed	284.6932110050002	
pulse_s0p003	selected	70	completed	1072.54585451	
pulse_s0p003	selected	71	completed	498.70981155499976	
pulse_s0p003	selected	72	completed	407.5114506780001	
pulse_s0p003	selected	73	completed	409.43631055900005	
pulse_s0p003	selected	74	completed	490.26623160099916	
pulse_s0p003	selected	75	completed	404.61237893	
pulse_s0p003	selected	76	completed	647.4522592169997	
pulse_s0p003	selected	77	completed	316.78592280700013	
pulse_s0p003	selected	78	completed	609.215628854	
pulse_s0p003	selected	79	completed	318.8314692260001	
pulse_s0p003	selected	80	completed	739.1086868769999	
pulse_s0p003	selected	81	completed	334.8347528590002	
pulse_s0p003	selected	82	completed	1038.464809186	
pulse_s0p003	selected	83	completed	620.5065463460005	
pulse_s0p003	selected	84	completed	595.8014964140002	
pulse_s0p003	selected	85	completed	406.64784548199987	
pulse_s0p003	selected	86	completed	517.5470751970006	
pulse_s0p003	selected	87	completed	514.6552259190003	
pulse_s0p003	selected	88	completed	429.92682437500025	
pulse_s0p003	selected	89	completed	524.620316822	
pulse_s0p003	selected	90	completed	909.9722485129996	
pulse_s0p003	selected	91	completed	594.011016212	
pulse_s0p003	selected	92	completed	1172.5953066820002	
pulse_s0p003	selected	93	completed	408.94547355099985	
pulse_s0p003	selected	94	completed	702.9683804489996	
pulse_s0p003	selected	95	completed	687.8197658119998	
pulse_s0p003	selected	96	completed	308.0091170599999	
pulse_s0p003	selected	97	completed	584.2449422910004	
pulse_s0p003	selected	98	completed	304.3283366960004	
pulse_s0p003	selected	99	completed	827.3610420249997	
pulse_s0p004	selected	0	completed	302.65884725700016	
pulse_s0p004	selected	1	completed	320.06979521499943	
pulse_s0p004	selected	2	completed	587.3972218819999	
pulse_s0p004	selected	3	completed	640.762951785	
pulse_s0p004	selected	4	completed	417.7258291139997	
pulse_s0p004	selected	5	completed	515.9708558279999	
pulse_s0p004	selected	6	completed	319.3248147049999	
pulse_s0p004	selected	7	completed	719.0654266749998	
pulse_s0p004	selected	8	completed	573.4706143800004	
pulse_s0p004	selected	9	completed	660.7280045770003	
pulse_s0p004	selected	10	completed	966.3268696069999	
pulse_s0p004	selected	11	completed	398.10076678400037	
pulse_s0p004	selected	12	completed	408.4799767960003	
pulse_s0p004	selected	13	completed	554.6034441129996	
pulse_s0p004	selected	14	completed	857.9960369089995	
pulse_s0p004	selected	15	completed	688.5086642700007	
pulse_s0p004	selected	16	completed	333.7177196470002	
pulse_s0p004	selected	17	completed	261.3357677390004	
pulse_s0p004	selected	18	completed	255.88345256400044	
pulse_s0p004	selected	19	completed	238.4803938770001	
pulse_s0p004	selected	20	completed	387.9107569080006	
pulse_s0p004	selected	21	completed	307.73851314699914	
pulse_s0p004	selected	22	completed	471.2281131969994	
pulse_s0p004	selected	23	completed	238.65146392099996	
pulse_s0p004	selected	24	completed	616.7497218400003	
pulse_s0p004	selected	25	completed	763.5386301410008	
pulse_s0p004	selected	26	completed	323.097509964	
pulse_s0p004	selected	27	completed	241.28602548900017	
pulse_s0p004	selected	28	completed	485.1350271849997	
pulse_s0p004	selected	29	completed	403.5046800250002	
pulse_s0p004	selected	30	completed	230.69169949500065	
pulse_s0p004	selected	31	completed	461.68345120200047	
pulse_s0p004	selected	32	completed	483.8873473849999	
pulse_s0p004	selected	33	completed	707.7966214109993	
pulse_s0p004	selected	34	completed	470.7407003469998	
pulse_s0p004	selected	35	completed	463.94483663199935	
pulse_s0p004	selected	36	completed	1241.9510010040003	
pulse_s0p004	selected	37	completed	402.81195785199907	
pulse_s0p004	selected	38	completed	262.4972635489994	
pulse_s0p004	selected	39	completed	406.5601951109993	
pulse_s0p004	selected	40	completed	243.8417672579999	
pulse_s0p004	selected	41	completed	514.022738742	
pulse_s0p004	selected	42	completed	226.7312764490007	
pulse_s0p004	selected	43	completed	295.1289621599999	
pulse_s0p004	selected	44	completed	314.49602290000075	
pulse_s0p004	selected	45	completed	575.7943337649995	
pulse_s0p004	selected	46	completed	423.07174378500076	
pulse_s0p004	selected	47	completed	438.36700017600015	
pulse_s0p004	selected	48	completed	975.0628116300013	
pulse_s0p004	selected	49	completed	514.3220372750002	
pulse_s0p004	selected	50	completed	309.4461472719995	
pulse_s0p004	selected	51	completed	298.78669276799883	
pulse_s0p004	selected	52	completed	235.01026593300048	
pulse_s0p004	selected	53	completed	309.0166478709998	
pulse_s0p004	selected	54	completed	434.865375192001	
pulse_s0p004	selected	55	completed	515.3006999809986	
pulse_s0p004	selected	56	completed	241.10541707100128	
pulse_s0p004	selected	57	completed	307.074335067	
pulse_s0p004	selected	58	completed	446.4003400679994	
pulse_s0p004	selected	59	completed	231.3352347020009	
pulse_s0p004	selected	60	completed	608.7778150189988	
pulse_s0p004	selected	61	completed	213.28159220700036	
pulse_s0p004	selected	62	completed	212.7943496579992	
pulse_s0p004	selected	63	completed	228.18564485499883	
pulse_s0p004	selected	64	completed	231.91480839699943	
pulse_s0p004	selected	65	completed	213.765497280001	
pulse_s0p004	selected	66	completed	297.07492159999856	
pulse_s0p004	selected	67	completed	375.91480645699994	
pulse_s0p004	selected	68	completed	300.17123474599975	
pulse_s0p004	selected	69	completed	351.0717733749989	
pulse_s0p004	selected	70	completed	303.29825822900057	
pulse_s0p004	selected	71	completed	360.0944231320009	
pulse_s0p004	selected	72	completed	399.9930310100008	
pulse_s0p004	selected	73	completed	705.8079302379992	
pulse_s0p004	selected	74	completed	233.30588728500152	
pulse_s0p004	selected	75	completed	347.3886568069993	
pulse_s0p004	selected	76	completed	349.88705803599987	
pulse_s0p004	selected	77	completed	244.93243149999944	
pulse_s0p004	selected	78	completed	346.5126869570013	
pulse_s0p004	selected	79	completed	280.64254961499864	
pulse_s0p004	selected	80	completed	224.62406739400103	
pulse_s0p004	selected	81	completed	219.6643150330001	
pulse_s0p004	selected	82	completed	204.3617461949998	
pulse_s0p004	selected	83	completed	263.9680851760004	
pulse_s0p004	selected	84	completed	259.4647934450004	
pulse_s0p004	selected	85	completed	200.23506241799987	
pulse_s0p004	selected	86	completed	201.2613198550007	
pulse_s0p004	selected	87	completed	199.04417685000044	
pulse_s0p004	selected	88	completed	400.73158473500007	
pulse_s0p004	selected	89	completed	349.93527258700124	
pulse_s0p004	selected	90	completed	379.89011984699937	
pulse_s0p004	selected	91	completed	286.10236248899855	
pulse_s0p004	selected	92	completed	428.33758054700047	
pulse_s0p004	selected	93	completed	306.3579534669989	
pulse_s0p004	selected	94	completed	222.26448896300099	
pulse_s0p004	selected	95	completed	476.2607325090012	
pulse_s0p004	selected	96	completed	298.64212802399925	
pulse_s0p004	selected	97	completed	234.96185121099916	
pulse_s0p004	selected	98	completed	385.3586023500011	
pulse_s0p004	selected	99	completed	417.0666743090005	
pulse_s0p005	selected	0	completed	362.5904937219984	
pulse_s0p005	selected	1	completed	412.49566163599957	
pulse_s0p005	selected	2	completed	308.8638178069996	
pulse_s0p005	selected	3	completed	354.072146298	
pulse_s0p005	selected	4	completed	359.408891856001	
pulse_s0p005	selected	5	completed	350.4343413679999	
pulse_s0p005	selected	6	completed	287.78406066499883	
pulse_s0p005	selected	7	completed	270.9573712319998	
pulse_s0p005	selected	8	completed	255.77242955600013	
pulse_s0p005	selected	9	completed	195.171525527001	
pulse_s0p005	selected	10	completed	316.9954797680002	
pulse_s0p005	selected	11	completed	193.82266735099984	
pulse_s0p005	selected	12	completed	198.07899916699898	
pulse_s0p005	selected	13	completed	581.8859084920005	
pulse_s0p005	selected	14	completed	186.89642287800052	
pulse_s0p005	selected	15	completed	181.92080983899905	
pulse_s0p005	selected	16	completed	191.435840533999	
pulse_s0p005	selected	17	completed	777.8613890430006	
pulse_s0p005	selected	18	completed	454.8586129960004	
pulse_s0p005	selected	19	completed	206.98851892200037	
pulse_s0p005	selected	20	completed	285.6485268159995	
pulse_s0p005	selected	21	completed	506.96236103199954	
pulse_s0p005	selected	22	completed	222.44820235399857	
pulse_s0p005	selected	23	completed	563.7329559150003	
pulse_s0p005	selected	24	completed	227.76676165400022	
pulse_s0p005	selected	25	completed	230.2697206949997	
pulse_s0p005	selected	26	completed	233.06620593799926	
pulse_s0p005	selected	27	completed	236.5669366359998	
pulse_s0p005	selected	28	completed	431.3930650780003	
pulse_s0p005	selected	29	completed	233.67568800200024	
pulse_s0p005	selected	30	completed	362.8723730210004	
pulse_s0p005	selected	31	completed	229.72974080700078	
pulse_s0p005	selected	32	completed	235.3126710430006	
pulse_s0p005	selected	33	completed	362.46458873999836	
pulse_s0p005	selected	34	completed	223.99597745400024	
pulse_s0p005	selected	35	completed	349.33090779600025	
pulse_s0p005	selected	36	completed	423.2143864459995	
pulse_s0p005	selected	37	completed	225.88876078800058	
pulse_s0p005	selected	38	completed	552.1831834799996	
pulse_s0p005	selected	39	completed	228.92526739599998	
pulse_s0p005	selected	40	completed	237.01761824400091	
pulse_s0p005	selected	41	completed	268.93495871399864	
pulse_s0p005	selected	42	completed	433.4756985719996	
pulse_s0p005	selected	43	completed	416.62201954900047	
pulse_s0p005	selected	44	completed	224.14791263400002	
pulse_s0p005	selected	45	completed	868.7862727920001	
pulse_s0p005	selected	46	completed	210.37930093399882	
pulse_s0p005	selected	47	completed	216.94382314500035	
pulse_s0p005	selected	48	completed	211.2262261020005	
pulse_s0p005	selected	49	completed	209.91899369699968	
pulse_s0p005	selected	50	completed	323.9474116630008	
pulse_s0p005	selected	51	completed	206.27953369999886	
pulse_s0p005	selected	52	completed	261.86340697099877	
pulse_s0p005	selected	53	completed	492.62057333099983	
pulse_s0p005	selected	54	completed	280.6926475479995	
pulse_s0p005	selected	55	completed	216.43216437299998	
pulse_s0p005	selected	56	completed	255.9043317709984	
pulse_s0p005	selected	57	completed	220.98334262400022	
pulse_s0p005	selected	58	completed	200.78776549399845	
pulse_s0p005	selected	59	completed	269.65026822599975	
pulse_s0p005	selected	60	completed	309.55799669799853	
pulse_s0p005	selected	61	completed	200.8500440450007	
pulse_s0p005	selected	62	completed	202.18015631900016	
pulse_s0p005	selected	63	completed	200.31317828600004	
pulse_s0p005	selected	64	completed	302.7066031760005	
pulse_s0p005	selected	65	completed	214.76593541900002	
pulse_s0p005	selected	66	completed	213.76873405999868	
pulse_s0p005	selected	67	completed	201.50754901899927	
pulse_s0p005	selected	68	completed	200.28283722599917	
pulse_s0p005	selected	69	completed	266.7546861659994	
pulse_s0p005	selected	70	completed	199.90242636999938	
pulse_s0p005	selected	71	completed	402.83628078999936	
pulse_s0p005	selected	72	completed	208.52971114499996	
pulse_s0p005	selected	73	completed	206.26963594600056	
pulse_s0p005	selected	74	completed	211.90714158899937	
pulse_s0p005	selected	75	completed	1255.908222987	
pulse_s0p005	selected	76	completed	206.38265032300114	
pulse_s0p005	selected	77	completed	431.2006867750006	
pulse_s0p005	selected	78	completed	427.0895134580005	
pulse_s0p005	selected	79	completed	999.2086937460008	
pulse_s0p005	selected	80	completed	429.4061169630004	
pulse_s0p005	selected	81	completed	215.394180796	
pulse_s0p005	selected	82	completed	839.6464847870011	
pulse_s0p005	selected	83	completed	246.20414109900048	
pulse_s0p005	selected	84	completed	232.3935115380009	
pulse_s0p005	selected	85	completed	779.3371843330006	
pulse_s0p005	selected	86	completed	235.27458121699965	
pulse_s0p005	selected	87	completed	385.29671187200074	
pulse_s0p005	selected	88	completed	386.21318481399976	
pulse_s0p005	selected	89	completed	370.5279999769991	
pulse_s0p005	selected	90	completed	233.01474850500017	
pulse_s0p005	selected	91	completed	252.93331295899952	
pulse_s0p005	selected	92	completed	245.9012256620008	
pulse_s0p005	selected	93	completed	375.7375960499994	
pulse_s0p005	selected	94	completed	717.4279115960016	
pulse_s0p005	selected	95	completed	549.1523481470012	
pulse_s0p005	selected	96	completed	412.8685129400001	
pulse_s0p005	selected	97	completed	576.626169531999	
pulse_s0p005	selected	98	completed	410.0825620989999	
pulse_s0p005	selected	99	completed	235.89532137800052	
pulse_delayed_s0p005	selected	0	completed	1222.4954811450007	
pulse_delayed_s0p005	selected	1	completed	587.6254027169998	
pulse_delayed_s0p005	selected	2	completed	696.1401043500009	
pulse_delayed_s0p005	selected	3	completed	963.6639627920013	
pulse_delayed_s0p005	selected	4	completed	646.5227226970001	
pulse_delayed_s0p005	selected	5	completed	355.3495533659989	
pulse_delayed_s0p005	selected	6	completed	347.3488102370011	
pulse_delayed_s0p005	selected	7	completed	342.78518514200005	
pulse_delayed_s0p005	selected	8	completed	342.04136103100063	
pulse_delayed_s0p005	selected	9	completed	333.13552629699916	
pulse_delayed_s0p005	selected	10	completed	1759.5155701080002	
pulse_delayed_s0p005	selected	11	completed	558.7184403350002	
pulse_delayed_s0p005	selected	12	completed	367.86628357300106	
pulse_delayed_s0p005	selected	13	completed	915.1212924739993	
pulse_delayed_s0p005	selected	14	completed	1434.8569584870002	
pulse_delayed_s0p005	selected	15	completed	869.7547013869989	
pulse_delayed_s0p005	selected	16	completed	998.8582203700007	
pulse_delayed_s0p005	selected	17	completed	880.3638815979994	
pulse_delayed_s0p005	selected	18	completed	1094.193338559	
pulse_delayed_s0p005	selected	19	completed	917.0469990339989	
pulse_delayed_s0p005	selected	20	completed	253.44949642799838	
pulse_delayed_s0p005	selected	21	completed	426.7126872120007	
pulse_delayed_s0p005	selected	22	completed	351.2604924619991	
pulse_delayed_s0p005	selected	23	completed	611.859910580999	
pulse_delayed_s0p005	selected	24	completed	858.5942114989994	
pulse_delayed_s0p005	selected	25	completed	923.4203566830001	
pulse_delayed_s0p005	selected	26	completed	470.9772914290006	
pulse_delayed_s0p005	selected	27	completed	350.70391761000064	
pulse_delayed_s0p005	selected	28	completed	357.54258224600017	
pulse_delayed_s0p005	selected	29	completed	834.6373226939995	
pulse_delayed_s0p005	selected	30	completed	426.4780290560011	
pulse_delayed_s0p005	selected	31	completed	272.0400617960004	
pulse_delayed_s0p005	selected	32	completed	1271.4189344609986	
pulse_delayed_s0p005	selected	33	completed	418.9960194389987	
pulse_delayed_s0p005	selected	34	completed	477.0472937129998	
pulse_delayed_s0p005	selected	35	completed	607.6859627060003	
pulse_delayed_s0p005	selected	36	completed	871.6842812739997	
pulse_delayed_s0p005	selected	37	completed	245.69400774899987	
pulse_delayed_s0p005	selected	38	completed	887.4170742289989	
pulse_delayed_s0p005	selected	39	completed	244.20753428399985	
pulse_delayed_s0p005	selected	40	completed	226.56537695100087	
pulse_delayed_s0p005	selected	41	completed	310.4019027260001	
pulse_delayed_s0p005	selected	42	completed	456.8046468850007	
pulse_delayed_s0p005	selected	43	completed	229.7587905649998	
pulse_delayed_s0p005	selected	44	completed	306.3328931819997	
pulse_delayed_s0p005	selected	45	completed	479.66640668000036	
