schema	attempt_zero_based	simulation_seed	supervisor_started_unix_ns	supervisor_pid	supervisor_process_identity	timeout_seconds	term_grace_seconds	temp_directory	temp_tree_created	temp_tree_loaded	temp_tree_removed	execution_id	child_pid	child_process_identity	child_identity_observed	child_pgid	child_sid	parent_death_watchdog_armed	engine_wrapper_pid	engine_wrapper_process_identity	sigterm_sent	sigkill_sent	direct_child_reaped	adopted_children_reaped	process_group_gone	supervisor_status	supervisor_elapsed_seconds	lifecycle_phase
gamma-smc.han-direct-production-v3-process-supervisor/v1	0	11073317	1786658280965687916	432	{'pid': 432, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 312734}	300.0	5.0	.han_v3_attempt_000_seed_11073317_v6tfbkf5	False	False	True	7fb41b3be80d0aa1a4270d6b299051e7e6ff2fdfa081438d6a5b63a36157df8a	681	{'pid': 681, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 338377}	True	681	681	True	682	{'pid': 682, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 338382}	True	True	True	2	True	timed_out	305.01449999199986	engine_returned_pending_base_attempt_commit
gamma-smc.han-direct-production-v3-process-supervisor/v1	1	1782743272	1786658586348905330	432	{'pid': 432, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 312734}	300.0	5.0	.han_v3_attempt_001_seed_1782743272_cf0vs9p8	True	True	True	2d777730ffe1e2bf3212365fb0a29cba7ce79d20bc933c9f7726e18fdc25b2ce	956	{'pid': 956, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 368916}	True	956	956	True	957	{'pid': 957, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 368923}	False	False	True	0	True	complete	189.73609522699962	engine_returned_pending_base_attempt_commit
