position_0based	focal_carrier_copies	pair_class	n_pairs	mean_tmrca_generations	standard_error_generations	ci95_lower_generations	ci95_upper_generations	selected_attempt	population_focal_allele_frequency	sample_focal_allele_frequency
4600000.0	2	hom_alt	21	5985.472686689388	1958.1938995312455	3024.9548438324564	11843.443995916052	8	0.102125	0.10275
4605000.0	0	hom_ref	1610	16534.570354959127	334.04524736065355	15892.172914696446	17202.934947320588	8	0.102125	0.10275
4605000.0	2	hom_alt	21	6276.9577311427465	2128.1090611067093	3094.6368860924786	12731.76783215505	8	0.102125	0.10275
4610000.0	0	hom_ref	1610	19834.12198604614	420.78758484926885	19025.709343213588	20676.88451772132	8	0.102125	0.10275
4610000.0	2	hom_alt	21	8266.797835095556	2965.7509418647683	3911.4120756125235	17471.937276166078	8	0.102125	0.10275
4615000.0	0	hom_ref	1610	15143.673085252289	255.0416652747679	14651.59655630379	15652.276093715258	8	0.102125	0.10275
4615000.0	2	hom_alt	21	6798.208785035145	2018.0290319222674	3659.940240749531	12627.4309537536	8	0.102125	0.10275
4620000.0	0	hom_ref	1610	15171.890351062948	256.27574227136165	14677.456918397353	15682.979558683064	8	0.102125	0.10275
4620000.0	2	hom_alt	21	6675.08691285473	2036.7700642200566	3532.097721784516	12614.822353118003	8	0.102125	0.10275
4625000.0	0	hom_ref	1610	20336.388737751015	351.23201165434415	19659.006768530442	21037.110967119403	8	0.102125	0.10275
4625000.0	2	hom_alt	21	7999.889371046888	2637.8574442546064	4021.3148465299046	15914.752361212075	8	0.102125	0.10275
4630000.0	0	hom_ref	1610	20908.327733823702	413.25484166701796	20113.264472267932	21734.819289416337	8	0.102125	0.10275
4630000.0	2	hom_alt	21	13899.974250849787	3804.51327333388	7853.38962331635	24602.024532267915	8	0.102125	0.10275
4635000.0	0	hom_ref	1610	14340.592027826013	241.39408335243186	13874.843216498964	14821.975030607895	8	0.102125	0.10275
4635000.0	2	hom_alt	21	6915.06297686195	2190.3827873127716	3571.4158473450666	13389.114574690053	8	0.102125	0.10275
4640000.0	0	hom_ref	1610	14759.556183899194	239.33374385848475	14297.504436626245	15236.54003475038	8	0.102125	0.10275
4640000.0	2	hom_alt	21	7631.849391617	2141.528957988063	4250.344784386673	13703.623609614899	8	0.102125	0.10275
4645000.0	0	hom_ref	1610	15161.188842983893	244.92874597587732	14688.307603022517	15649.294210404405	8	0.102125	0.10275
4645000.0	2	hom_alt	21	12594.410793355222	3039.1470635061614	7613.256304725371	20834.604390414563	8	0.102125	0.10275
4650000.0	0	hom_ref	1610	19813.872919613095	285.54183526499446	19261.64155036901	20381.936765252285	8	0.102125	0.10275
4650000.0	2	hom_alt	21	11908.181803636804	2854.1698277255236	7222.91814315612	19632.61815486999	8	0.102125	0.10275
4655000.0	0	hom_ref	1610	17765.904284295444	303.8655853051566	17179.777063135418	18372.02857050016	8	0.102125	0.10275
4655000.0	2	hom_alt	21	11809.528887743063	2833.074774380824	7159.854213010335	19478.744734356867	8	0.102125	0.10275
4660000.0	0	hom_ref	1610	15850.68595430366	272.5573525869407	15324.99615577932	16394.408368396937	8	0.102125	0.10275
4660000.0	2	hom_alt	21	9201.741567889383	2536.7451100296216	5177.551829948641	16353.684262985595	8	0.102125	0.10275
4665000.0	0	hom_ref	1610	32357.51451710389	697.070871223893	31018.736343321434	33754.07476745963	8	0.102125	0.10275
4665000.0	2	hom_alt	21	21186.572336197383	6309.138383340704	11383.781055834663	39430.734406725016	8	0.102125	0.10275
4670000.0	0	hom_ref	1610	25169.087115476017	539.7226960940467	24132.40835455122	26250.29946946634	8	0.102125	0.10275
4670000.0	2	hom_alt	21	18980.115310961548	5070.71053157037	10871.098462779293	33137.84512676534	8	0.102125	0.10275
4675000.0	0	hom_ref	1610	45506.25251970977	1057.8579539935613	43477.92195066148	47629.20869901616	8	0.102125	0.10275
4675000.0	2	hom_alt	21	10045.084050615746	5801.095780998533	3011.466197184038	33506.50712210812	8	0.102125	0.10275
4680000.0	0	hom_ref	1610	51242.90440805423	1139.6700062037544	49055.56719026986	53527.77273960082	8	0.102125	0.10275
4680000.0	2	hom_alt	21	14781.882106206729	7527.893411800948	5109.463072960593	42764.57926824514	8	0.102125	0.10275
4685000.0	0	hom_ref	1610	21546.242074168542	400.4201651787394	20774.98443822882	22346.132142674647	8	0.102125	0.10275
4685000.0	2	hom_alt	21	3320.0643275208445	1806.0257477252048	1067.4537245818628	10326.281022808964	8	0.102125	0.10275
4690000.0	0	hom_ref	1610	14308.543618204934	442.1495802778303	13467.053209378646	15202.614654517978	8	0.102125	0.10275
4690000.0	2	hom_alt	21	2558.6270728688896	948.7274380001459	1180.578920182078	5545.222251645793	8	0.102125	0.10275
4695000.0	0	hom_ref	1610	21961.525902024132	844.9901947371792	20365.12516618158	23683.066811992925	8	0.102125	0.10275
4695000.0	2	hom_alt	21	2318.406423760801	922.2294433451251	1011.1751449762784	5315.605681606664	8	0.102125	0.10275
4700000.0	0	hom_ref	1610	9130.721535873783	158.4458763777452	8825.169079542315	9446.853087373705	8	0.102125	0.10275
4700000.0	2	hom_alt	21	1974.980621156548	717.6537564461244	925.4980227217969	4214.54001865156	8	0.102125	0.10275
4705000.0	0	hom_ref	1610	7824.9510115197445	141.92340560572293	7551.47025285118	8108.336030267159	8	0.102125	0.10275
4705000.0	2	hom_alt	21	2225.5872830421986	893.8634888204118	962.9387380331067	5143.877340064865	8	0.102125	0.10275
4710000.0	0	hom_ref	1610	13249.23229545862	631.1286100411256	12067.38345643621	14546.82840341808	8	0.102125	0.10275
4710000.0	2	hom_alt	21	1883.304337580803	678.3247225383785	888.4381835769505	3992.213857435433	8	0.102125	0.10275
4715000.0	0	hom_ref	1610	6495.389488402394	128.75003005904438	6247.700275846451	6752.898305502069	8	0.102125	0.10275
4715000.0	2	hom_alt	21	1705.8566662066607	610.8879488682975	808.2035237365495	3600.512593892451	8	0.102125	0.10275
4720000.0	0	hom_ref	1610	31810.021802015242	879.389617698419	30131.083128629532	33582.51287300168	8	0.102125	0.10275
4720000.0	2	hom_alt	21	8499.212010020505	5110.596278681664	2424.629432153755	29792.843324148846	8	0.102125	0.10275
4725000.0	0	hom_ref	1610	18423.279388401	396.61077359711203	17661.546730955986	19217.86515040459	8	0.102125	0.10275
4725000.0	2	hom_alt	21	4854.311019452855	2284.7369877893716	1818.6321121629996	12957.175514488774	8	0.102125	0.10275
4730000.0	0	hom_ref	1610	17891.097025032785	435.8271563496426	17056.349644614394	18766.697413488295	8	0.102125	0.10275
4730000.0	2	hom_alt	21	4661.830179157926	2620.0245709558535	1443.4883432287354	15055.653702541786	8	0.102125	0.10275
4735000.0	0	hom_ref	1610	13014.082263748667	509.6601825077918	12051.844569881812	14053.14648604687	8	0.102125	0.10275
4735000.0	2	hom_alt	21	2246.954571698857	988.8617021782237	897.2368715898052	5627.059037746037	8	0.102125	0.10275
4740000.0	0	hom_ref	1610	22132.502847123687	594.1768784144055	20997.213923540225	23329.175197322922	8	0.102125	0.10275
4740000.0	2	hom_alt	21	6395.410329991195	3668.6574167077297	1932.8399646390324	21161.231161006443	8	0.102125	0.10275
4745000.0	0	hom_ref	1610	9583.244380418502	205.7603166315768	9188.038194690807	9995.449617078277	8	0.102125	0.10275
4745000.0	2	hom_alt	21	3420.4303698663475	1631.3529827527693	1264.7558443543478	9250.278595135887	8	0.102125	0.10275
4750000.0	0	hom_ref	1610	11083.917044947457	223.47771926536612	10654.133414990054	11531.037980660716	8	0.102125	0.10275
4750000.0	2	hom_alt	21	3626.5495412749597	1788.5420990233479	1296.315456088612	10145.571830953008	8	0.102125	0.10275
4755000.0	0	hom_ref	1610	13731.009869700601	254.0427656085362	13241.653286770768	14238.451042225905	8	0.102125	0.10275
4755000.0	2	hom_alt	21	3529.4146692770046	1742.8860143354457	1259.918716996631	9886.961547330531	8	0.102125	0.10275
4760000.0	0	hom_ref	1610	17438.492006775312	321.73839790127147	16818.703816357294	18081.120090515433	8	0.102125	0.10275
4760000.0	2	hom_alt	21	6048.888576324708	2631.448213284101	2441.024420953073	14989.220384163847	8	0.102125	0.10275
4765000.0	0	hom_ref	1610	79448.83743999733	2020.9707722909395	75582.09127024654	83513.40462382698	8	0.102125	0.10275
4765000.0	2	hom_alt	21	20234.37513659583	11697.756664666238	6058.4874415783015	67579.56356542792	8	0.102125	0.10275
4770000.0	0	hom_ref	1610	22872.209612191305	393.932895560227	22112.43972674807	23658.084725549674	8	0.102125	0.10275
4770000.0	2	hom_alt	21	6458.821854414212	2941.560923618815	2497.84968283787	16700.916806035984	8	0.102125	0.10275
4775000.0	0	hom_ref	1610	22844.09510403841	437.998667819803	22000.941040647544	23719.56182047894	8	0.102125	0.10275
4775000.0	2	hom_alt	21	6466.999839630359	3132.1946376527867	2354.685338320602	17761.22110464545	8	0.102125	0.10275
4780000.0	0	hom_ref	1610	21693.6156923454	357.60380332078984	21003.415707131342	22406.496560813495	8	0.102125	0.10275
4780000.0	2	hom_alt	21	8236.636275842724	3244.8348396674846	3621.2660703904617	18734.380689462356	8	0.102125	0.10275
4785000.0	0	hom_ref	1610	19711.94931729307	356.4337297947659	19025.078747925334	20423.6182691177	8	0.102125	0.10275
4785000.0	2	hom_alt	21	4691.627722304581	2281.823577147878	1701.05532547594	12939.83232352439	8	0.102125	0.10275
4790000.0	0	hom_ref	1610	17589.349611118374	312.2369951211608	16987.454977384386	18212.57040292607	8	0.102125	0.10275
4790000.0	2	hom_alt	21	6148.802282102461	2527.8084638596424	2608.31802376362	14495.07658189413	8	0.102125	0.10275
4795000.0	0	hom_ref	1610	11682.553342378327	143.6360710980391	11404.189847644004	11967.711378087142	8	0.102125	0.10275
4795000.0	2	hom_alt	21	3632.657013403788	1428.5956421421488	1599.4001050429524	8250.716587690446	8	0.102125	0.10275
4800000.0	0	hom_ref	1610	14655.361709192182	189.24915501484074	14288.822520308588	15031.303420697672	8	0.102125	0.10275
4800000.0	2	hom_alt	21	4317.017738765545	1734.4604918298512	1867.2772619787095	9980.650724074885	8	0.102125	0.10275
4805000.0	0	hom_ref	1610	26067.715392323375	614.964281893103	24888.98190115639	27302.27328999749	8	0.102125	0.10275
4805000.0	2	hom_alt	21	6179.705758496696	3563.134751447042	1856.2017876228497	20573.605475568354	8	0.102125	0.10275
4810000.0	0	hom_ref	1610	24363.87924267801	707.6096565632557	23014.738725248335	25792.107346436595	8	0.102125	0.10275
4810000.0	2	hom_alt	21	5850.127760196851	3753.9134787574294	1534.0959170255196	22308.90156919472	8	0.102125	0.10275
4815000.0	0	hom_ref	1610	16091.09481863566	366.7463872566741	15387.586287515398	16826.7672151024	8	0.102125	0.10275
4815000.0	2	hom_alt	21	3887.015704817381	2208.2467323177148	1188.3764990709178	12713.892525903375	8	0.102125	0.10275
4820000.0	0	hom_ref	1610	29133.616180205885	471.57611596587583	28223.177492462964	30073.424296829035	8	0.102125	0.10275
4820000.0	2	hom_alt	21	4407.139388128324	2172.4143190773625	1576.1582275606713	12322.923705732106	8	0.102125	0.10275
4825000.0	0	hom_ref	1610	12302.795954227891	200.67856808202072	11915.407246111929	12702.779281065317	8	0.102125	0.10275
4825000.0	2	hom_alt	21	2338.8253168583087	1034.0898337751928	929.9350714629686	5882.242783006164	8	0.102125	0.10275
4830000.0	0	hom_ref	1610	11594.63857627227	197.6152174185194	11213.435626040042	11988.800595795296	8	0.102125	0.10275
4830000.0	2	hom_alt	21	3392.536333767161	1546.5809440665837	1310.7952903733324	8780.396802198096	8	0.102125	0.10275
4835000.0	0	hom_ref	1610	11647.762596297254	197.67600842059562	11266.415410751755	12042.01767407125	8	0.102125	0.10275
4835000.0	2	hom_alt	21	3392.536333767161	1546.5809440665837	1310.7952903733324	8780.396802198096	8	0.102125	0.10275
4840000.0	0	hom_ref	1610	11313.485968948142	183.18464796113972	10959.826051195454	11678.558051167729	8	0.102125	0.10275
4840000.0	2	hom_alt	21	3392.536333767161	1546.5809440665837	1310.7952903733324	8780.396802198096	8	0.102125	0.10275
4845000.0	0	hom_ref	1610	11738.271266769441	179.89819556653273	11390.66268478902	12096.487811570829	8	0.102125	0.10275
4845000.0	2	hom_alt	21	3003.679154299378	1377.5917755171774	1153.894222646833	7818.817604682621	8	0.102125	0.10275
4850000.0	0	hom_ref	1610	12439.267484479931	212.97768378239388	12028.461230288378	12864.103943803453	8	0.102125	0.10275
4850000.0	2	hom_alt	21	2317.8631846412	977.9035490673821	961.3472213706528	5588.500828093257	8	0.102125	0.10275
4855000.0	0	hom_ref	1610	30065.157914612642	759.9083581032351	28610.98757692822	31593.237318361826	8	0.102125	0.10275
4855000.0	2	hom_alt	21	1762.008506067906	858.4434603318618	637.7437957981768	4868.215098149182	8	0.102125	0.10275
4860000.0	0	hom_ref	1610	23523.664033314686	477.41544859932634	22605.636026872984	24478.973690208928	8	0.102125	0.10275
4860000.0	2	hom_alt	21	4945.118691855979	2913.9365718540193	1446.629400215064	16904.259565655095	8	0.102125	0.10275
4865000.0	0	hom_ref	1610	20629.24379994751	466.73107478608205	19733.794693710195	21565.325187725524	8	0.102125	0.10275
4865000.0	2	hom_alt	21	4945.118691855979	2913.9365718540193	1446.629400215064	16904.259565655095	8	0.102125	0.10275
4870000.0	0	hom_ref	1610	13102.978624282063	251.89326480829214	12618.10425319327	13606.48520437953	8	0.102125	0.10275
4870000.0	2	hom_alt	21	3161.302010136778	1703.5697322940132	1027.26010800209	9728.626977184731	8	0.102125	0.10275
4875000.0	0	hom_ref	1610	20494.347465891762	421.38025987828416	19684.279903907453	21337.75175434931	8	0.102125	0.10275
4875000.0	2	hom_alt	21	4321.8143178259625	2488.8870723068126	1300.0348195242148	14367.36825602969	8	0.102125	0.10275
4880000.0	0	hom_ref	1610	19684.903964340316	418.846749718122	18880.268796191438	20523.830898184427	8	0.102125	0.10275
4880000.0	2	hom_alt	21	4321.8143178259625	2488.8870723068126	1300.0348195242148	14367.36825602969	8	0.102125	0.10275
4885000.0	0	hom_ref	1610	19893.893111103716	391.62598054939053	19140.383480354114	20677.06655523591	8	0.102125	0.10275
4885000.0	2	hom_alt	21	4352.353000467466	2420.014516884571	1364.6118371002246	13881.58604935718	8	0.102125	0.10275
4890000.0	0	hom_ref	1610	8457.779370559174	93.094939272128	8277.136306407858	8642.364850954224	8	0.102125	0.10275
4890000.0	2	hom_alt	21	1488.4869784130738	643.9050249680678	603.7425611724711	3669.765273136598	8	0.102125	0.10275
4895000.0	0	hom_ref	1610	22768.561676895424	488.0811749016076	21831.067364897135	23746.31492677974	8	0.102125	0.10275
4895000.0	2	hom_alt	21	7327.324017216299	3704.9550765479025	2551.9894331690343	21038.361897370203	8	0.102125	0.10275
4900000.0	0	hom_ref	1610	33184.09512122034	659.3706518647322	31915.658074791954	34502.944179739534	8	0.102125	0.10275
4900000.0	2	hom_alt	21	8938.02735492201	4572.5578838154115	3074.57894610378	25983.503561868718	8	0.102125	0.10275
4905000.0	0	hom_ref	1610	17315.509790667824	227.52272099676736	16874.939537581	17767.58243447271	8	0.102125	0.10275
4905000.0	2	hom_alt	21	4995.271180239088	2244.6040169048188	1956.5306572819645	12753.561551032297	8	0.102125	0.10275
4910000.0	0	hom_ref	1610	17680.225076533603	230.47899712625428	17233.885091867844	18138.124809964625	8	0.102125	0.10275
4910000.0	2	hom_alt	21	4995.271180239088	2244.6040169048188	1956.5306572819645	12753.561551032297	8	0.102125	0.10275
4915000.0	0	hom_ref	1610	31366.642126700022	680.5003220525036	30059.882720709535	32730.208811714532	8	0.102125	0.10275
4915000.0	2	hom_alt	21	3800.6877008836154	1697.2891543215396	1497.2716022574332	9647.699841410833	8	0.102125	0.10275
4920000.0	0	hom_ref	1610	28995.177632444233	545.9120776075857	27943.934486196926	30085.968257343044	8	0.102125	0.10275
4920000.0	2	hom_alt	21	9782.830457953654	4451.555817402621	3786.4807577388865	25275.124288817362	8	0.102125	0.10275
4925000.0	0	hom_ref	1610	20838.462320267543	439.32646308066063	19994.323761132906	21718.23948941624	8	0.102125	0.10275
4925000.0	2	hom_alt	21	3234.952092659263	1486.998157731174	1240.0692357849962	8438.976421486645	8	0.102125	0.10275
4930000.0	0	hom_ref	1610	12764.413186592854	197.68536682214247	12382.495483798031	13158.110512638816	8	0.102125	0.10275
4930000.0	2	hom_alt	21	3234.952092659263	1486.998157731174	1240.0692357849962	8438.976421486645	8	0.102125	0.10275
4935000.0	0	hom_ref	1610	13279.30940238576	191.15870935282288	12909.60707103394	13659.599183305554	8	0.102125	0.10275
4935000.0	2	hom_alt	21	4008.9800157878794	1789.9482939315142	1579.6227561590445	10174.531041871356	8	0.102125	0.10275
4940000.0	0	hom_ref	1610	40150.653857016696	806.5427802922843	38599.429769537615	41764.21814444024	8	0.102125	0.10275
4940000.0	2	hom_alt	21	8925.9228338317	4775.124416228512	2924.2158784024355	27245.6281439265	8	0.102125	0.10275
4945000.0	0	hom_ref	1610	39349.462420751755	841.8811421228099	37732.33225669711	41035.89945801276	8	0.102125	0.10275
4945000.0	2	hom_alt	21	7398.461597769808	4941.914711007794	1836.6093792585375	29803.416356162073	8	0.102125	0.10275
4950000.0	0	hom_ref	1610	51275.47502931508	1097.886885316144	49166.629390867405	53474.77287044366	8	0.102125	0.10275
4950000.0	2	hom_alt	21	1065.544044656979	843.7260241049119	204.28572516713487	5557.824024047925	8	0.102125	0.10275
4955000.0	0	hom_ref	1610	21342.00769066778	368.30789302102204	20631.68388913207	22076.787077396602	8	0.102125	0.10275
4955000.0	2	hom_alt	21	1065.544044656979	843.7260241049119	204.28572516713487	5557.824024047925	8	0.102125	0.10275
4960000.0	0	hom_ref	1610	30219.559836264223	562.6162749348834	29135.928165620695	31343.494242106255	8	0.102125	0.10275
4960000.0	2	hom_alt	21	2734.3998023916492	2510.96737796352	402.6836990522412	18567.779865232358	8	0.102125	0.10275
4965000.0	0	hom_ref	1610	18593.767043414842	302.40088217436755	18009.986819367914	19196.470065873913	8	0.102125	0.10275
4965000.0	2	hom_alt	21	803.0819878838219	582.360086782183	176.93933852855739	3644.981860036398	8	0.102125	0.10275
4970000.0	0	hom_ref	1610	22609.76485976699	306.6655162929065	22016.189706154302	23219.343303126396	8	0.102125	0.10275
4970000.0	2	hom_alt	21	1781.9189249657184	1558.9847684761896	287.2794789660647	11052.77364947484	8	0.102125	0.10275
4975000.0	0	hom_ref	1610	21709.52423585902	307.3142884112035	21115.037208382917	22320.748852871406	8	0.102125	0.10275
4975000.0	2	hom_alt	21	1781.9189249657184	1558.9847684761896	287.2794789660647	11052.77364947484	8	0.102125	0.10275
4980000.0	0	hom_ref	1610	15853.537949524265	240.7017407319691	15388.376738711391	16332.760094490162	8	0.102125	0.10275
4980000.0	2	hom_alt	21	1455.0087793656244	1232.4231373370355	248.61665179002958	8515.320807308633	8	0.102125	0.10275
4985000.0	0	hom_ref	1610	55335.6218949328	1225.943170551599	52982.506275498796	57793.24659684834	8	0.102125	0.10275
4985000.0	2	hom_alt	21	5483.566157855223	5259.7075456693165	741.5213123083587	40551.09045209857	8	0.102125	0.10275
4990000.0	0	hom_ref	1610	30617.571945627416	519.5810591097825	29615.219691134316	31653.849663195444	8	0.102125	0.10275
4990000.0	2	hom_alt	21	219.71222882346805	64.14726804840448	119.49803615638677	403.96867636720515	8	0.102125	0.10275
4995000.0	0	hom_ref	1610	32041.598941885295	547.785689481537	30984.965493163025	33134.26516415398	8	0.102125	0.10275
4995000.0	2	hom_alt	21	219.71222882346805	64.14726804840448	119.49803615638677	403.96867636720515	8	0.102125	0.10275
5000000.0	0	hom_ref	1610	28163.213760231825	515.7301006537623	27169.59179777756	29193.17357463542	8	0.102125	0.10275
5000000.0	2	hom_alt	21	130.85714285714286	6.594834094554152	117.79896565848519	145.36283694016683	8	0.102125	0.10275
5005000.0	0	hom_ref	1610	25213.722378584633	540.2454850068425	24176.022055568905	26295.963609029706	8	0.102125	0.10275
5005000.0	2	hom_alt	21	130.85714285714286	6.594834094554152	117.79896565848519	145.36283694016683	8	0.102125	0.10275
5010000.0	0	hom_ref	1610	13334.463291494152	238.56396295682183	12874.6495270283	13810.699149435126	8	0.102125	0.10275
5010000.0	2	hom_alt	21	130.85714285714286	6.594834094554152	117.79896565848519	145.36283694016683	8	0.102125	0.10275
5015000.0	0	hom_ref	1610	11541.28476610851	138.55247373673024	11272.697100856723	11816.271905530495	8	0.102125	0.10275
5015000.0	2	hom_alt	21	130.85714285714286	6.594834094554152	117.79896565848519	145.36283694016683	8	0.102125	0.10275
5020000.0	0	hom_ref	1610	12537.961420249449	142.0264244647668	12262.457184311146	12819.65549097201	8	0.102125	0.10275
5020000.0	2	hom_alt	21	130.85714285714286	6.594834094554152	117.79896565848519	145.36283694016683	8	0.102125	0.10275
5025000.0	0	hom_ref	1610	12758.477166911483	135.72635096674674	12495.016399245216	13027.49307543403	8	0.102125	0.10275
5025000.0	2	hom_alt	21	193.97170739675818	64.40310088048176	97.04008273524472	387.7266198655893	8	0.102125	0.10275
5030000.0	0	hom_ref	1610	11598.106989948947	146.18115780584614	11314.896651281326	11888.40604523504	8	0.102125	0.10275
5030000.0	2	hom_alt	21	302.47685820616255	123.92420005915852	128.68781989893122	710.9627766025338	8	0.102125	0.10275
5035000.0	0	hom_ref	1610	13791.171219460608	191.43704161385892	13420.744736863535	14171.82185740074	8	0.102125	0.10275
5035000.0	2	hom_alt	21	302.47685820616255	123.92420005915852	128.68781989893122	710.9627766025338	8	0.102125	0.10275
5040000.0	0	hom_ref	1610	14912.849048804987	263.3905332356458	14405.070709425463	15438.526560437396	8	0.102125	0.10275
5040000.0	2	hom_alt	21	302.47685820616255	123.92420005915852	128.68781989893122	710.9627766025338	8	0.102125	0.10275
5045000.0	0	hom_ref	1610	25126.077712727936	433.08159445664506	24290.813268829133	25990.0635783231	8	0.102125	0.10275
5045000.0	2	hom_alt	21	302.47685820616255	123.92420005915852	128.68781989893122	710.9627766025338	8	0.102125	0.10275
5050000.0	0	hom_ref	1610	36690.829403033276	833.6900500362319	35091.500909860944	38363.0488117479	8	0.102125	0.10275
5050000.0	2	hom_alt	21	302.47685820616255	123.92420005915852	128.68781989893122	710.9627766025338	8	0.102125	0.10275
5055000.0	0	hom_ref	1610	17587.416507818893	261.06687440909053	17082.73236458943	18107.01080002167	8	0.102125	0.10275
5055000.0	2	hom_alt	21	302.47685820616255	123.92420005915852	128.68781989893122	710.9627766025338	8	0.102125	0.10275
5060000.0	0	hom_ref	1610	13577.167924189855	195.06733719980014	13199.895995502999	13965.222824820094	8	0.102125	0.10275
5060000.0	2	hom_alt	21	302.47685820616255	123.92420005915852	128.68781989893122	710.9627766025338	8	0.102125	0.10275
5065000.0	0	hom_ref	1610	31251.422631559915	634.7391733266732	30030.89347709133	32521.55708392096	8	0.102125	0.10275
5065000.0	2	hom_alt	21	302.47685820616255	123.92420005915852	128.68781989893122	710.9627766025338	8	0.102125	0.10275
5070000.0	0	hom_ref	1610	12858.374469375309	164.54701428504308	12539.642333326452	13185.208126332802	8	0.102125	0.10275
5070000.0	2	hom_alt	21	302.47685820616255	123.92420005915852	128.68781989893122	710.9627766025338	8	0.102125	0.10275
5075000.0	0	hom_ref	1610	21673.61161944075	522.1275217261275	20673.309353419874	22722.31468120752	8	0.102125	0.10275
5075000.0	2	hom_alt	21	302.47685820616255	123.92420005915852	128.68781989893122	710.9627766025338	8	0.102125	0.10275
5080000.0	0	hom_ref	1610	14823.997254923292	222.9319752253655	14393.11583985362	15267.77780843652	8	0.102125	0.10275
5080000.0	2	hom_alt	21	461.76716350168	243.75034466776503	153.53912282056302	1388.759485994863	8	0.102125	0.10275
5085000.0	0	hom_ref	1610	17987.231114769682	253.8363866691828	17496.173969937776	18492.070536795723	8	0.102125	0.10275
5085000.0	2	hom_alt	21	1369.2804839866662	1029.93305011627	285.1568860811497	6575.078966506855	8	0.102125	0.10275
5090000.0	0	hom_ref	1610	14232.979281417118	263.8811423947322	13724.690455518577	14760.092395657219	8	0.102125	0.10275
5090000.0	2	hom_alt	21	1656.7256563631151	1312.026447719931	317.552017145483	8643.433995868218	8	0.102125	0.10275
5095000.0	0	hom_ref	1610	7954.725597156237	97.69688957404993	7765.388748697639	8148.678884449304	8	0.102125	0.10275
5095000.0	2	hom_alt	21	1213.1821214241452	807.3760229307989	302.71375452368164	4862.054788554538	8	0.102125	0.10275
5100000.0	0	hom_ref	1610	7756.318135069619	97.63375909182805	7567.160182487519	7950.204510225336	8	0.102125	0.10275
5100000.0	2	hom_alt	21	1213.1821214241452	807.3760229307989	302.71375452368164	4862.054788554538	8	0.102125	0.10275
5105000.0	0	hom_ref	1610	10744.240746871448	144.6813895056685	10464.171922193354	11031.805486863224	8	0.102125	0.10275
5105000.0	2	hom_alt	21	1271.1188130050691	830.1597332402404	325.48718408753683	4964.075747882216	8	0.102125	0.10275
5110000.0	0	hom_ref	1610	11642.30873184016	191.1584696913005	11273.33631942285	12023.357484150787	8	0.102125	0.10275
5110000.0	2	hom_alt	21	1529.7726075802539	1302.8297538354295	258.88011905339005	9039.721703852654	8	0.102125	0.10275
5115000.0	0	hom_ref	1610	13199.639171774774	245.53267350794155	12726.721515668116	13690.130176145716	8	0.102125	0.10275
5115000.0	2	hom_alt	21	1912.731971358557	1684.975301434143	304.5113741789924	12014.472707698244	8	0.102125	0.10275
5120000.0	0	hom_ref	1610	20494.524771365996	358.43195026085226	19803.404051096903	21209.764973758105	8	0.102125	0.10275
5120000.0	2	hom_alt	21	359.3512576585711	160.98400593909025	141.14952910138075	914.8689847066133	8	0.102125	0.10275
5125000.0	0	hom_ref	1610	20499.529003112926	377.625645401691	19772.060762978865	21253.762791196074	8	0.102125	0.10275
5125000.0	2	hom_alt	21	657.7139829391408	330.4498773799593	230.61197635449452	1875.8248820898132	8	0.102125	0.10275
5130000.0	0	hom_ref	1610	19263.26140101499	334.8979372141905	18617.453066564867	19931.471747349013	8	0.102125	0.10275
5130000.0	2	hom_alt	21	1256.8203858812326	498.7899312394147	549.2156973622815	2876.0967502440003	8	0.102125	0.10275
5135000.0	0	hom_ref	1610	30166.678189671078	560.6337072108687	29086.83023639994	31286.61547521757	8	0.102125	0.10275
5135000.0	2	hom_alt	21	1256.8203858812326	498.7899312394147	549.2156973622815	2876.0967502440003	8	0.102125	0.10275
5140000.0	0	hom_ref	1610	17176.835881449068	461.2593080158593	16295.517661744023	18105.818852928616	8	0.102125	0.10275
5140000.0	2	hom_alt	21	1223.4181587029354	481.49537270402203	538.3131277634677	2780.448615961948	8	0.102125	0.10275
5145000.0	0	hom_ref	1610	10925.696132288636	162.62879433917576	10611.32117437857	11249.384879927316	8	0.102125	0.10275
5145000.0	2	hom_alt	21	3486.265353679452	1497.3956873779027	1423.1646333573897	8540.15468863436	8	0.102125	0.10275
5150000.0	0	hom_ref	1610	11564.000476469851	178.56074631342912	11219.015000598301	11919.59427923605	8	0.102125	0.10275
5150000.0	2	hom_alt	21	3486.265353679452	1497.3956873779027	1423.1646333573897	8540.15468863436	8	0.102125	0.10275
5155000.0	0	hom_ref	1610	18180.57123618076	272.60748936137213	17653.654622333597	18723.214968513457	8	0.102125	0.10275
5155000.0	2	hom_alt	21	5026.750156357794	2216.6123934879006	2003.5895249928767	12611.473966721276	8	0.102125	0.10275
5160000.0	0	hom_ref	1610	14325.365649848987	342.4925676991379	13669.09515983469	15013.14451338966	8	0.102125	0.10275
5160000.0	2	hom_alt	21	3016.6522220470365	1303.830564333197	1224.5471867324734	7431.474039856203	8	0.102125	0.10275
5165000.0	0	hom_ref	1610	34313.34563511078	744.7386839803398	32883.24237115587	35805.64457072392	8	0.102125	0.10275
5165000.0	2	hom_alt	21	5132.12648129275	3232.4309757733686	1379.4595901082055	19093.50763795863	8	0.102125	0.10275
