calibration_id	phase	processing_mode	selection_coefficient	target_allele_frequency	population_af_lower	population_af_upper	candidate_pool_diploids	sample_diploids	exact_sample_alt_count	draw_index	seed	panel_seed	slim_scaling_factor	slim_burn_in	sequence_length_bp	focal_position_bp	origin_age_generations	origin_contract_sha256	event_contract_sha256	cell_contract_sha256	slim_sha256	status	evaluable	terminal_class	candidate_pool_alt_count	candidate_pool_af	candidate_pool_frequency_gate_passed	exact_panel_feasible	pool_band_and_panel_hit	sample_alt_count	sample_af	n_hom_ref	n_heterozygous	n_hom_alt	stdpopsim_recapitation_applied	post_slim_neutral_mutation_overlay_applied	elapsed_seconds	trajectory_sha256	panel_tree_sha256	panel_manifest_sha256	error
eas_selected__sensitivity10mb20__s0.005000__af0.200000__q5__draw000	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.2	0.175	0.225	500	100	40	0	1346489496	1716766268	5.0	0.1	10000000	5000000	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	189	0.189	True	True	True	40.0	0.2	63.0	34.0	3.0	True	True	242.2578329820003	54fd04f6c2ca00e15577512e6ec45290e4705cd3cae4827c1029788587cf91d4	fa63dfd4e6cc9561ca94d737ea9079aa9bdc87f1f907116c7bc7d1a3965500e5	c3df2858b191db8735eb9adae7265e65d18142d66e6d92f3c1e26a873144a6bf	
eas_selected__sensitivity10mb20__s0.005000__af0.200000__q5__draw001	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.2	0.175	0.225	500	100	40	1	1440251903	241377541	5.0	0.1	10000000	5000000	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	183	0.183	True	True	True	40.0	0.2	62.0	36.0	2.0	True	True	1772.16097877	b141bd7e9d6030682a86d54d989240310cdafda700f54ec5b792e3eb40508203	a31753893e16ee5553d2cf87e0fccdd6611847de12560dc41e8d64c06b46a211	fb99f2261d1f745d4d7954b6b536e6df5f0c167708fe9f2b21dd524f571029b2	
eas_selected__sensitivity10mb20__s0.005000__af0.200000__q5__draw002	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.2	0.175	0.225	500	100	40	2	1134072707	1243228353	5.0	0.1	10000000	5000000	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	199	0.199	True	True	True	40.0	0.2	64.0	32.0	4.0	True	True	1112.8942678140002	8e3081db9ba3601a00976a16b339496a774cd7e1907f2e7399dd8a3144b794cf	58bb12f93cfce41ebf8d41a8bcd43596d5902f3cd62f0b15f63c74160a89557f	cafcab6c313b9965f319272c5e7491daf466b646163a582c90985c700b6cef3e	
eas_selected__sensitivity10mb20__s0.005000__af0.200000__q5__draw003	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.2	0.175	0.225	500	100	40	3	131149989	423673636	5.0	0.1	10000000	5000000	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	219	0.219	True	True	True	40.0	0.2	63.0	34.0	3.0	True	True	117.40419727400013	58af8cd0c63a0194d0f90df7d388ba6443bdcc0166a9db1b21dc8bd33f5ceea0	ab56421f1f3844a0755ffdffbf69f21185ee7a000d6f31e1e4a2bd736b3d0ff3	87dd2657aa0642e939247a714fc449649373715b0700d1b9e836f75820510d1e	
eas_selected__sensitivity10mb20__s0.005000__af0.200000__q5__draw004	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.2	0.175	0.225	500	100	40	4	919614872	747190379	5.0	0.1	10000000	5000000	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	220	0.22	True	True	True	40.0	0.2	64.0	32.0	4.0	True	True	1020.800850572	9d9b166b87f5e572e1327e820ecc16f64305a3407b70b191a601f37de9af9504	f5cdd908a410263ba2df358a4f4d05a0ac9cc6002e606ec2bc19c6974166fbc2	3d05e3f2003adcba3f059b792544c52cdb4625c1a4fd8fa7e4da29f78dde5e1b	
eas_selected__sensitivity10mb20__s0.005000__af0.200000__q5__draw005	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.2	0.175	0.225	500	100	40	5	585018280	599683699	5.0	0.1	10000000	5000000	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	179	0.179	True	True	True	40.0	0.2	66.0	28.0	6.0	True	True	2040.3901743889996	360477adabc52d11265c4d4c722e86accf53e4ca48c5f27ddd4840bf5e74e44d	afc7ebc54c17dac40b1fe6507aadbc943973bf988b0184b9f2b7c1eb1d31aab6	00c55d736e0afd914e8a4ee1fe5e030464b55134fc180d61650609baea1cb256	
eas_selected__sensitivity10mb20__s0.005000__af0.200000__q5__draw006	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.2	0.175	0.225	500	100	40	6	1605128419	222111737	5.0	0.1	10000000	5000000	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	179	0.179	True	True	True	40.0	0.2	68.0	24.0	8.0	True	True	205.93697468899973	0b4a3efb04c890b09b71c3a4fa44992408bb11db60bd8ffd62e800ddfda5696a	0d3f3b38f00f942a47e6830b0e44788ce62d39074c3bf1f0b541591a7e439e22	de8fb67debd17533c3d4e97d01bbb049c6988ef582c768d90f60c1632d4b2507	
eas_selected__sensitivity10mb20__s0.005000__af0.200000__q5__draw007	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.2	0.175	0.225	500	100	40	7	287516862	2024863880	5.0	0.1	10000000	5000000	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	174	0.174	False	False	False						True	True	440.972577601	040a72b354a85e3b19946c363f33302ed8d4a6088a88d7ddbdbf78d47f6ba9e3			
eas_selected__sensitivity10mb20__s0.005000__af0.200000__q5__draw008	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.2	0.175	0.225	500	100	40	8	1571638382	1074744543	5.0	0.1	10000000	5000000	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	216	0.216	True	True	True	40.0	0.2	62.0	36.0	2.0	True	True	548.8692534290003	3c1cf0b515949baa680778c09da0b954cd3d1437856a1abe7687d4f5a4ed66d9	bf6af035802f474900386e2da3c64151af39121caf9c38e77793157fa6fd839d	199ac406b328be9994b889db0631e626bc1e20356026abe60f94087d7febb913	
eas_selected__sensitivity10mb20__s0.005000__af0.200000__q5__draw009	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.2	0.175	0.225	500	100	40	9	1799520792	342906347	5.0	0.1	10000000	5000000	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	186	0.186	True	True	True	40.0	0.2	66.0	28.0	6.0	True	True	166.1702482999999	baebf4ee1a1fdd76b5f635d2ba8bc9b155dee56df55fd02749351c175626c4b9	05189003de2edfa02e40dd9783212f8be88b39f674a97517681d5e3f269b76eb	661006d12dde8ee6a11cc680a36e93e0bc00c028f23e210450433c2e158e1548	
eas_selected__sensitivity10mb20__s0.005000__af0.200000__q5__draw010	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.2	0.175	0.225	500	100	40	10	1555041139	506524293	5.0	0.1	10000000	5000000	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	207	0.207	True	True	True	40.0	0.2	62.0	36.0	2.0	True	True	463.53197244600005	4d58fbe98a1b66d4dcd45697bc48fdaf2e7350da95fc212e45168e10fdf16331	15632c60f7bbadb4564ec6c4a372f40e672d539d96b07a601b18962141ceca11	af9014b84e6667a108e8fd5c0f6c1705d492f3a7a0ab91773dcb9d6eaa70e36e	
eas_selected__sensitivity10mb20__s0.005000__af0.200000__q5__draw011	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.2	0.175	0.225	500	100	40	11	1455539545	1790086775	5.0	0.1	10000000	5000000	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	209	0.209	True	True	True	40.0	0.2	66.0	28.0	6.0	True	True	105.02044303999992	9f794750531992337c92bf2730f6820b22312103e7ceb00fdbf963d0ab81d8f0	2821158070bc8543ba2f8d1139a7589d7dd35395235bb20ead38a134fbdf401f	9e3ca03bff02177a0f3f9eaa204bfc8dd3a49e06f66c35a6c659613ffbffc3f4	
eas_selected__sensitivity10mb20__s0.005000__af0.200000__q5__draw012	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.2	0.175	0.225	500	100	40	12	2018760279	619547070	5.0	0.1	10000000	5000000	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	183	0.183	True	True	True	40.0	0.2	65.0	30.0	5.0	True	True	1427.704790829	f2a706d1a7f7fd7af68d8f95d5c203bee6d5f76215d1fa7769e3d5c62b2634be	ee54342f67da2ad4e9746d77f2f7c5fe7fe8b6c5b3e879b371cb88622d1f2c2c	6cde41aa7b181e07774b21ad21adbeaf57b237b58afd91adb0e8fc10020f40d6	
eas_selected__sensitivity10mb20__s0.005000__af0.200000__q5__draw013	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.2	0.175	0.225	500	100	40	13	1446634822	1412086013	5.0	0.1	10000000	5000000	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	205	0.205	True	True	True	40.0	0.2	65.0	30.0	5.0	True	True	162.23007858699975	7e90eff3134a010418f9449752de2d7052832a82a22ce807eab3284cb077a283	7368207ec0dc7f973d809897ced32b6be54dfa5c9b209029d85bb63f3a5c9d91	32183ca078a1da30c0acef805fd1df4334c137b58d0ce7264f20d2d3c90f3daa	
eas_selected__sensitivity10mb20__s0.005000__af0.200000__q5__draw014	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.2	0.175	0.225	500	100	40	14	378356507	1371000657	5.0	0.1	10000000	5000000	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	177	0.177	True	True	True	40.0	0.2	64.0	32.0	4.0	True	True	645.0798343920001	b7dfad23329482a353353ea24d38934bdd3a1b3f2bc8733cf697d18f54c40cec	21efa9c94e7782677ecf74b5a077ff528062cc959c1371281af2d3cd5c00dc76	cea501fee69d5ed8861599843b54d5c020ffb2e7a7ec83186f21859dfb5a3da1	
eas_selected__sensitivity10mb20__s0.005000__af0.200000__q5__draw015	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.2	0.175	0.225	500	100	40	15	333900556	1122639863	5.0	0.1	10000000	5000000	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	177	0.177	True	True	True	40.0	0.2	65.0	30.0	5.0	True	True	55.69331848799993	846262b04be10c291266d0bf196f3713c222f37adeb844b353f705ab9bfe9c16	2f6424e7583bfd596c5f74306b540356002139dc4ef29d4e9c76c7cd76bcfb08	7cc6cfd3798a3a6eb88f7292071ccf48dc4364aa560552488c18f007118dcf00	
eas_selected__sensitivity10mb20__s0.005000__af0.200000__q5__draw016	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.2	0.175	0.225	500	100	40	16	1416684691	1227069580	5.0	0.1	10000000	5000000	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	211	0.211	True	True	True	40.0	0.2	63.0	34.0	3.0	True	True	377.5027944010003	5f916875e490bb97af157f0e6ce00edab6bcb0211d1a78b0ee165c5b672ecc28	5d1ebbe0c3084821dec8e4e80015b29847cef2b4fbc1d4a5762b3cb5c21589ef	6bd77349a3e9dd79caa51e9d9e1c8c0b8da81fe19866c7ff260168883f262319	
eas_selected__sensitivity10mb20__s0.005000__af0.200000__q5__draw017	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.2	0.175	0.225	500	100	40	17	1793120620	240428484	5.0	0.1	10000000	5000000	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	216	0.216	True	True	True	40.0	0.2	66.0	28.0	6.0	True	True	113.43026186399993	0ab03d3634132808527abf9c8ffb0cd01e805d3672bb70222a42a406a32d20a3	8d9d84dd87e5358da3a9fcb4bfe18752ffe6a7c2142696ecddf516c6352bf001	211369ccb5096540d2f11d842a7a0ae7876296b31b8137c7f1ae98a8d62761bf	
eas_selected__sensitivity10mb20__s0.005000__af0.200000__q5__draw018	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.2	0.175	0.225	500	100	40	18	142507683	1971794711	5.0	0.1	10000000	5000000	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	226	0.226	False	False	False						True	True	59.996078131000104	8b930f286fb38cda602eebe6ac9fb2f2ed90ee7e2cca5193d6233b32a534d1ad			
eas_selected__sensitivity10mb20__s0.005000__af0.200000__q5__draw019	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.2	0.175	0.225	500	100	40	19	1989058419	741022755	5.0	0.1	10000000	5000000	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	190	0.19	True	True	True	40.0	0.2	66.0	28.0	6.0	True	True	288.92653798699985	f836d69ee69a2607e1a69d7dbfc81a93a45fbd461f711f6f5a2efbfb151e98c1	2de018a19fe38e700020f4b3f91196b53596843e2ea343cb8856e584802a27b0	7e7647e92520a338a16f438a69ba80355cb920859be485f2a70f877ff50a32ba	
eas_selected__sensitivity10mb20__s0.005000__af0.300000__q5__draw000	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.3	0.2749999999999999	0.325	500	100	60	0	1065044617	335174420	5.0	0.1	10000000	5000000	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	261	0.261	False	False	False						True	True	1033.7104053849998	9198ca4ac3471ffba7aeedd82bd96bb6f627119623f34b6555ac91dcb8fe6c69			
eas_selected__sensitivity10mb20__s0.005000__af0.300000__q5__draw001	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.3	0.2749999999999999	0.325	500	100	60	1	954963976	1524175869	5.0	0.1	10000000	5000000	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	312	0.312	True	True	True	60.0	0.3	46.0	48.0	6.0	True	True	295.3849490100001	288cf47f54116076d75078733f9a6b32360ee22de93fc5b54ddfd9b48d143f9e	abdbe7fb311dace7f113b246fa02fef029bf9b273e5abed798bc524619aabdf3	76a3d6c7ca55300dc36aaeb9d25d424e14dec341c24d498152c3607907396edd	
eas_selected__sensitivity10mb20__s0.005000__af0.300000__q5__draw002	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.3	0.2749999999999999	0.325	500	100	60	2	1209587114	1501736320	5.0	0.1	10000000	5000000	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	275	0.275	True	True	True	60.0	0.3	52.0	36.0	12.0	True	True	475.8761692520002	097d45f4495699aefa1b3acd362b538aa3a1b4a58c05bf3959152e6752b48009	0d5a1d4349807b302bee65f8e53e67c0fb61784b81016f4a13dcfe16340cdba4	9381acd0beec2ca8bc1100fad719e58437a4b4b35c652c7d54c71df8555d687d	
eas_selected__sensitivity10mb20__s0.005000__af0.300000__q5__draw003	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.3	0.2749999999999999	0.325	500	100	60	3	630891260	769225920	5.0	0.1	10000000	5000000	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	304	0.304	True	True	True	60.0	0.3	49.0	42.0	9.0	True	True	591.8996055110001	d855815bf31cd352acf7559db38ee20a30247f97d75e524ef4223289f3c06cf6	1a21dc1a46d2c3c78a8f4d04b6cdcae7f12a3addac104ee2730ec40b4986ada9	4acc3aceb3f73b1af631057c1ab7745d51423b025536a30b11977b9619d9a597	
eas_selected__sensitivity10mb20__s0.005000__af0.300000__q5__draw004	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.3	0.2749999999999999	0.325	500	100	60	4	391541855	668671815	5.0	0.1	10000000	5000000	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	304	0.304	True	True	True	60.0	0.3	44.0	52.0	4.0	True	True	964.4178849970003	6f62629e3b758d00ea73642fb78cf27ecfddcd1861f65ecb8ad04ecfe159cec0	b72527ff68f86b7bb62774385f947b3cf9ff48197e4a94acbdeaebea6d501634	cef653236e6835662c3ee50eaa581f397850a836880e777c9fe200473b447539	
eas_selected__sensitivity10mb20__s0.005000__af0.300000__q5__draw005	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.3	0.2749999999999999	0.325	500	100	60	5	1180299455	1299016422	5.0	0.1	10000000	5000000	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	298	0.298	True	True	True	60.0	0.3	48.0	44.0	8.0	True	True	866.9011524890002	e59fe983b69d7fc88845cf9020a2ac8afb38d2903e369c4f9b1a3e3470974a7d	4059be99e1cb321b99514011dfaf792567f702f489bfe1f02e13e6513d9ad161	758f567e2258a86b9e44211f13dc63c1f5ca93cf098437330ed07a2edd9cbfc1	
eas_selected__sensitivity10mb20__s0.005000__af0.300000__q5__draw006	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.3	0.2749999999999999	0.325	500	100	60	6	1383722405	659134430	5.0	0.1	10000000	5000000	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	272	0.272	False	False	False						True	True	596.0229781399999	c4468b1a6bb64844301b9c30b8c1763e0c2c74db16f4e8ae161b0ae2ac9c1007			
eas_selected__sensitivity10mb20__s0.005000__af0.300000__q5__draw007	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.3	0.2749999999999999	0.325	500	100	60	7	1506176304	1988340407	5.0	0.1	10000000	5000000	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	306	0.306	True	True	True	60.0	0.3	49.0	42.0	9.0	True	True	1473.3109635810001	d6a83eb7f1b1d0d0422b4292642bf0bfa6e788aba7f07acc6a576a1bef1fac91	8e0d73d73fa2ed885fc7b4592805b69797c6e3107513cf26022edf62b0f0384d	50d126931297fcb35c523ab868648d53a2e4f0f7ee9995d924611cf4852e88a8	
eas_selected__sensitivity10mb20__s0.005000__af0.300000__q5__draw008	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.3	0.2749999999999999	0.325	500	100	60	8	254082697	801653783	5.0	0.1	10000000	5000000	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	321	0.321	True	True	True	60.0	0.3	47.0	46.0	7.0	True	True	222.65024432100017	8319682e85e142f90e51cbff651cdb6144ac357243bec149555f7e6caf489c86	3f9dd8e8e85e7f67b4326140e627f8af36818244c4d900057592dd8724875b62	8612e995273bb7d2c1290554f3fe20ae9024829fd785536bf5a25cb96966c41c	
