attempt	seed	accepted	focal_allele_outcome	population_allele_frequency	ancestry_seconds	slim_seconds
110	931877	False	lost	0.0	2.3096999996141676e-05	0.531805692000006
111	931887	False	lost	0.0	1.6963999996733037e-05	0.5011607799999922
112	931897	False	lost	0.0	2.2194999985458708e-05	0.47431000500000664
113	931907	False	lost	0.0	1.7184000000725064e-05	0.5442853449999916
114	931917	False	lost	0.0	2.4308999996947023e-05	0.4768699019999758
115	931927	False	lost	0.0	1.202400000011039e-05	0.5224458689999949
116	931937	False	lost	0.0	1.9690000016225895e-05	0.4917829020000113
117	931947	False	lost	0.0	2.0250999995141683e-05	0.49528344500001253
118	931957	False	lost	0.0	1.6953999988800206e-05	0.48522248999998396
119	931967	False	lost	0.0	2.0742000003792782e-05	0.49950659500001393
120	931977	False	lost	0.0	1.0881999997991443e-05	0.5354054950000204
121	931987	False	lost	0.0	1.4899000007062568e-05	0.5137078949999818
122	931997	False	lost	0.0	1.1834000019916857e-05	0.5499545019999914
123	932007	False	lost	0.0	7.775000000265209e-06	0.5296604119999984
124	932017	False	lost	0.0	8.667000003015346e-06	0.49972752299999
125	932027	False	lost	0.0	1.1502999996082508e-05	0.5468579130000251
126	932037	False	lost	0.0	8.056000012857112e-06	0.5049875440000164
127	932047	False	lost	0.0	1.2956000006170143e-05	0.5243456339999852
128	932057	False	lost	0.0	7.194000005483758e-06	0.7603557799999976
129	932067	False	lost	0.0	7.393999993610123e-06	0.5044085459999792
130	932077	False	lost	0.0	2.1532999994633428e-05	0.5128002210000204
131	932087	False	lost	0.0	2.179300000193507e-05	0.5207834299999945
132	932097	False	lost	0.0	2.0530999989887277e-05	0.5219467160000022
133	932107	False	lost	0.0	2.2825999991482604e-05	0.5154981130000067
134	932117	False	lost	0.0	2.0661000007748953e-05	0.5179708320000032
135	932127	False	lost	0.0	1.8517000000883854e-05	0.5114427670000055
136	932137	False	lost	0.0	2.1763000006558286e-05	0.5211062620000178
137	932147	False	lost	0.0	1.1422000000038679e-05	0.5341249970000206
138	932157	False	segregating	0.1786	1.3566999996328377e-05	2.7961731400000076
139	932167	False	lost	0.0	2.055000001632834e-05	1.3569089169999984
140	932177	False	lost	0.0	9.159000001091044e-06	0.509604832000008
141	932187	False	lost	0.0	9.328999993840625e-06	0.5143296640000017
142	932197	False	lost	0.0	9.440000013682948e-06	0.5164722499999925
143	932207	False	lost	0.0	8.267999987765506e-06	0.5455596129999947
144	932217	False	lost	0.0	7.917999994333513e-06	0.5692035619999842
145	932227	False	lost	0.0	7.926999984420036e-06	0.5106767000000048
146	932237	False	lost	0.0	9.159000001091044e-06	0.46983418700000357
147	932247	False	lost	0.0	8.007999980463865e-06	0.49075092100000006
148	932257	False	lost	0.0	1.5665999995917446e-05	0.5707826839999939
149	932267	False	lost	0.0	7.657999987031872e-06	0.5382629650000013
150	932277	False	lost	0.0	1.1792000009336334e-05	0.5305932349999978
151	932287	False	lost	0.0	1.3853000012886696e-05	0.5103653339999994
152	932297	False	lost	0.0	2.2962999992159894e-05	0.5835753329999989
153	932307	False	lost	0.0	2.1841999995331207e-05	1.0345052679999753
154	932317	False	lost	0.0	2.7176999992661877e-05	0.5097631019999938
155	932327	False	lost	0.0	1.8478000015420548e-05	0.48843503400001964
156	932337	False	lost	0.0	1.9178999991709134e-05	0.5096792749999963
157	932347	False	lost	0.0	2.2231999992072815e-05	0.5055302429999813
158	932357	False	lost	0.0	2.2572000005993687e-05	0.46341347800000676
159	932367	False	lost	0.0	1.2402000010069969e-05	0.521770604000011
160	932377	False	lost	0.0	1.372299999502502e-05	0.7765764810000064
161	932387	False	lost	0.0	1.1349999994081372e-05	0.5195462650000024
162	932397	False	lost	0.0	1.0339999988673299e-05	0.5740636520000066
163	932407	False	lost	0.0	8.178000001635155e-06	0.5644754889999888
164	932417	False	lost	0.0	8.679000018219085e-06	0.5463123440000004
165	932427	False	lost	0.0	1.2022000021261192e-05	0.535702595999993
166	932437	False	lost	0.0	1.3382999981104149e-05	0.5535409420000121
167	932447	False	lost	0.0	8.518000015556026e-06	0.515640540000021
168	932457	False	lost	0.0	1.2271999992208293e-05	0.4989954909999881
169	932467	False	lost	0.0	1.2431999977025043e-05	0.549134701999975
170	932477	False	lost	0.0	1.7617000025893503e-05	0.5323580380000124
171	932487	False	lost	0.0	1.1971000020594147e-05	0.5273005219999902
172	932497	False	lost	0.0	2.1339999989322678e-05	0.5201841770000044
173	932507	False	lost	0.0	2.1420999985366507e-05	0.5591838969999969
174	932517	False	lost	0.0	1.248199998826749e-05	0.5443094979999898
175	932527	False	lost	0.0	1.1051000001316424e-05	0.5160014430000217
176	932537	False	lost	0.0	1.1881999995466686e-05	0.5399924740000017
177	932547	False	lost	0.0	1.19219999987763e-05	0.49949578799999017
178	932557	False	lost	0.0	2.415399998767498e-05	0.5364116419999903
179	932567	False	lost	0.0	1.3002999992295372e-05	0.5733001940000122
180	932577	False	lost	0.0	1.610499998605519e-05	0.49941080100001045
181	932587	False	lost	0.0	1.2260999994850863e-05	1.0624655379999979
182	932597	False	segregating	0.15395	1.0939999981474102e-05	2.8655355610000015
183	932607	False	lost	0.0	1.1701000005359674e-05	0.4982454260000111
184	932617	False	lost	0.0	1.7156000012619188e-05	0.8102376169999843
185	932627	False	lost	0.0	1.1150000005955008e-05	0.5678370259999781
186	932637	False	lost	0.0	1.1491000009300478e-05	0.558530764000011
187	932647	False	lost	0.0	1.511400000708818e-05	0.4854936319999865
188	932657	False	lost	0.0	1.4644000003727342e-05	0.5368661189999955
189	932667	False	lost	0.0	1.3402000007545212e-05	0.5335691509999947
190	932677	False	lost	0.0	2.5673999999753505e-05	0.6012229270000091
191	932687	False	lost	0.0	1.4824000004409754e-05	0.5501980509999953
192	932697	False	lost	0.0	2.4432999992995974e-05	0.533954088999991
193	932707	False	lost	0.0	1.749699998754295e-05	0.5072385460000248
194	932717	False	lost	0.0	2.5523999994447877e-05	0.5304148820000023
195	932727	False	lost	0.0	1.4323000016247533e-05	0.4919427119999966
196	932737	False	lost	0.0	1.5814999983376765e-05	0.5693274089999818
197	932747	False	lost	0.0	1.921800000559415e-05	0.538529202999996
198	932757	False	lost	0.0	1.1321000016550897e-05	0.5527652490000037
199	932767	False	lost	0.0	1.1411000002681249e-05	0.5094349069999851
200	932777	False	lost	0.0	8.766999997078528e-06	0.5225252809999859
201	932787	False	lost	0.0	8.137000008900941e-06	0.5540273150000132
202	932797	False	lost	0.0	9.52799999254239e-06	0.5380156040000088
203	932807	False	lost	0.0	1.2511000022641383e-05	0.7956070820000036
204	932817	False	lost	0.0	8.596999975907238e-06	0.5719415099999878
205	932827	False	lost	0.0	8.37700000033692e-06	0.5618378050000103
206	932837	False	lost	0.0	8.436999991090488e-06	0.589242028000001
207	932847	False	lost	0.0	2.0067000008339164e-05	0.5385791519999827
208	932857	False	lost	0.0	1.1650000004692629e-05	0.5397738230000186
209	932867	False	lost	0.0	1.6133999992007375e-05	0.5609087920000206
210	932877	False	lost	0.0	2.216900000462374e-05	0.5805914660000155
211	932887	False	lost	0.0	2.256999999872278e-05	0.5499965639999971
212	932897	False	lost	0.0	1.1780000022554304e-05	0.5241990209999869
213	932907	False	lost	0.0	2.0126999999092732e-05	0.568068113999999
214	932917	False	lost	0.0	3.0175999995663005e-05	0.5808493299999782
215	932927	False	lost	0.0	1.979699999310469e-05	0.5704762929999845
216	932937	False	lost	0.0	1.0779000007232753e-05	1.0367460850000043
217	932947	False	segregating	0.1348	1.977700000566074e-05	2.6901336959999753
218	932957	False	lost	0.0	2.2368999992750105e-05	0.5314140029999805
219	932967	False	lost	0.0	2.289900001528622e-05	0.6065851959999975
220	932977	False	lost	0.0	8.436000001665889e-06	0.5435200580000128
221	932987	False	lost	0.0	1.1795000006031842e-05	0.552121330999995
222	932997	False	lost	0.0	1.0265999975445084e-05	0.5583682859999897
223	933007	False	lost	0.0	8.506000000352287e-06	0.5884520870000074
224	933017	False	segregating	0.2355	7.766999999603286e-06	2.631210353
225	933027	False	lost	0.0	1.186500000471824e-05	0.6139860510000119
226	933037	False	lost	0.0	1.2604999994891841e-05	0.5350092979999772
227	933047	False	lost	0.0	1.2625000010757503e-05	0.5358029660000057
228	933057	False	lost	0.0	1.3074999998252679e-05	0.5797401500000205
229	933067	False	lost	0.0	1.3424000002260073e-05	0.7984457889999987
230	933077	False	lost	0.0	1.1604999997416598e-05	0.5335208010000088
231	933087	False	lost	0.0	2.2160000014537218e-05	0.5603107400000056
232	933097	False	lost	0.0	2.2230000013223616e-05	0.5447528519999878
233	933107	False	lost	0.0	2.1591000006537797e-05	0.5610709600000234
234	933117	False	lost	0.0	1.0696000003918016e-05	0.6165055259999974
235	933127	False	lost	0.0	2.5308999994422265e-05	0.6073957970000095
236	933137	False	lost	0.0	9.785000003148525e-06	0.5614769440000202
237	933147	False	lost	0.0	1.137500001391345e-05	0.5372488870000041
238	933157	False	lost	0.0	1.778199998625496e-05	0.6162967870000102
239	933167	False	lost	0.0	2.7278000004571368e-05	0.5263720350000085
240	933177	False	lost	0.0	1.1526000008643678e-05	0.5503112600000009
241	933187	False	lost	0.0	1.2687999998206578e-05	0.5238826810000035
242	933197	False	lost	0.0	1.7675000009376163e-05	0.5129525990000161
243	933207	False	lost	0.0	1.3798999987102434e-05	0.5185828189999881
244	933217	False	lost	0.0	1.1236000005965252e-05	0.5404586199999812
245	933227	False	lost	0.0	8.57200001291858e-06	0.5129497320000098
246	933237	False	lost	0.0	1.1076000021148502e-05	0.5081808609999996
247	933247	False	lost	0.0	1.1025999981484347e-05	0.5232446459999949
248	933257	False	lost	0.0	8.702000002358545e-06	0.5251871760000029
249	933267	False	lost	0.0	2.2951999994802463e-05	0.5263647239999898
250	933277	False	lost	0.0	1.220699999748831e-05	0.5190720280000107
251	933287	False	lost	0.0	1.2767999976404099e-05	0.7529576489999954
252	933297	False	lost	0.0	2.5967000027549147e-05	0.517364740000005
253	933307	False	lost	0.0	1.1976999985563452e-05	0.5657947450000052
254	933317	False	lost	0.0	1.9448000017519007e-05	0.5407607620000192
255	933327	False	lost	0.0	1.1024999992059747e-05	0.507040021000023
256	933337	False	lost	0.0	2.7017999997269726e-05	0.4799102599999969
257	933347	False	lost	0.0	1.8355999998220796e-05	0.5163719499999786
258	933357	False	lost	0.0	2.1300000014434772e-05	0.7406044809999912
259	933367	False	lost	0.0	2.0849000009093288e-05	0.5196934809999902
260	933377	False	lost	0.0	1.4219999997067134e-05	0.4955420249999918
261	933387	False	lost	0.0	8.882999992465557e-06	0.521210965999984
262	933397	False	lost	0.0	1.1264999983495727e-05	0.502006141999999
263	933407	False	lost	0.0	1.2566999998853134e-05	1.367235050000005
264	933417	False	segregating	0.05295	9.683000001814435e-06	3.4565537800000072
265	933427	False	lost	0.0	9.513999998489453e-06	0.5148151860000212
266	933437	False	lost	0.0	1.0655000011183802e-05	0.4829120590000002
267	933447	False	lost	0.0	1.2798000000202592e-05	0.5374163559999943
268	933457	False	lost	0.0	1.9726999994418293e-05	2.1589656149999996
269	933467	False	lost	0.0	1.1326000020517313e-05	0.478856535999995
270	933477	False	lost	0.0	1.922700002410238e-05	0.5166597280000076
271	933487	False	lost	0.0	1.76549999935105e-05	0.5321473019999985
272	933497	False	lost	0.0	1.0173999982043824e-05	0.4873220489999994
273	933507	False	lost	0.0	1.1776999997437088e-05	0.5102531940000006
274	933517	False	segregating	0.027825	1.5300999990586206e-05	3.4307567930000005
275	933527	False	lost	0.0	2.2581999985504808e-05	0.48317245200001935
276	933537	False	lost	0.0	2.0498999987239586e-05	0.505404317
277	933547	False	segregating	0.041475	1.1585999999397245e-05	3.372270044000004
278	933557	False	lost	0.0	1.2186999981622648e-05	0.5272383619999914
279	933567	False	lost	0.0	1.77249999921969e-05	0.49672779300001935
280	933577	False	lost	0.0	8.911999998417741e-06	0.5062026479999986
281	933587	False	lost	0.0	1.1995999983582806e-05	0.5093354560000023
282	933597	False	lost	0.0	9.361999985912917e-06	0.4960235970000042
283	933607	False	lost	0.0	9.321999982603302e-06	0.5490794520000009
284	933617	False	lost	0.0	1.4208000010285105e-05	0.5249629529999993
285	933627	False	segregating	0.046325	7.650000014791658e-06	2.6244177219999756
286	933637	False	lost	0.0	1.2706999996225932e-05	0.5466144139999756
287	933647	False	lost	0.0	2.7404999997315826e-05	0.5022496850000095
288	933657	False	lost	0.0	7.89999998573876e-06	0.4914484210000012
289	933667	False	lost	0.0	2.3089999984904352e-05	0.5177818049999985
290	933677	False	lost	0.0	1.3486999989709147e-05	0.49344959399999766
291	933687	False	lost	0.0	1.0412999984055205e-05	0.5180403500000068
292	933697	False	lost	0.0	1.2596000004805319e-05	0.5015784680000195
293	933707	False	lost	0.0	1.1935999992829238e-05	0.504898800999996
294	933717	False	lost	0.0	4.7172000023465444e-05	0.7362421529999779
295	933727	False	lost	0.0	2.42309999975987e-05	0.48050765900001124
296	933737	False	lost	0.0	1.740300001529249e-05	0.5116805179999915
297	933747	False	lost	0.0	2.288900000735339e-05	0.4884451350000063
298	933757	False	lost	0.0	1.4478999986522467e-05	0.5163112099999978
299	933767	False	lost	0.0	1.4308000004348287e-05	0.4700634459999833
300	933777	False	lost	0.0	5.073500000207787e-05	0.5053004030000068
301	933787	False	lost	0.0	1.1224000019183222e-05	0.538678267999984
302	933797	False	lost	0.0	1.2816000008797346e-05	0.5245536550000054
303	933807	False	lost	0.0	1.4458000009653915e-05	0.8084364099999846
304	933817	False	lost	0.0	1.3316999996959566e-05	0.5501441210000166
305	933827	False	segregating	0.04195	1.226500000939268e-05	3.327030030000003
306	933837	False	lost	0.0	1.1253999986138297e-05	0.5264913000000035
307	933847	False	lost	0.0	1.5939999997272025e-05	0.5278110040000001
308	933857	False	lost	0.0	1.1003999986769486e-05	0.5513210670000035
309	933867	False	lost	0.0	1.1735000015278274e-05	0.5272887529999934
310	933877	False	lost	0.0	1.7732999992858822e-05	0.515282539999987
311	933887	False	lost	0.0	1.095400000394875e-05	0.5178654540000025
312	933897	False	lost	0.0	1.836300000945812e-05	0.5045742560000122
313	933907	False	lost	0.0	1.0453999976789419e-05	0.5498435609999888
314	933917	False	lost	0.0	1.2646000016047765e-05	0.5164039980000155
315	933927	False	lost	0.0	1.0794000019132e-05	0.5297565170000098
316	933937	False	segregating	0.011	1.1554999986174153e-05	3.303764627000021
317	933947	False	lost	0.0	2.3949999985006798e-05	0.5081192379999777
318	933957	False	lost	0.0	1.1914999987538977e-05	0.5206395760000078
319	933967	False	segregating	0.1426	1.0762999977487198e-05	3.1843729770000095
320	933977	False	lost	0.0	8.039999983111557e-06	0.5314964990000135
321	933987	False	lost	0.0	9.132000002409768e-06	0.5968877589999977
322	933997	False	lost	0.0	8.81099998650825e-06	0.5763777190000212
323	934007	False	lost	0.0	7.559000010814998e-06	0.5686016670000242
324	934017	False	lost	0.0	8.581000003005101e-06	0.5814928599999973
325	934027	False	lost	0.0	9.242000004405782e-06	0.6011075730000073
326	934037	False	lost	0.0	2.3599000002150206e-05	0.5360818000000052
327	934047	False	segregating	0.012075	7.809000010183809e-06	3.1242399500000033
328	934057	False	lost	0.0	1.2085000008710267e-05	0.5335472349999861
329	934067	False	lost	0.0	1.235499999552303e-05	0.5919748579999862
330	934077	False	lost	0.0	1.39969999963796e-05	0.5773497879999923
331	934087	False	lost	0.0	2.026500001761633e-05	0.5431981139999777
332	934097	False	lost	0.0	2.043500001036591e-05	0.6302043959999821
333	934107	False	lost	0.0	1.0072999998556043e-05	0.557970408999978
334	934117	False	lost	0.0	1.9704000010278833e-05	0.5603833750000149
335	934127	False	lost	0.0	2.0115000012310702e-05	0.5727033870000184
336	934137	False	lost	0.0	1.5109000003121764e-05	0.549596484999995
337	934147	False	segregating	0.056975	1.4348000007657902e-05	3.1520045869999933
338	934157	False	lost	0.0	9.681999983968126e-06	0.5380135420000158
339	934167	False	lost	0.0	2.733400000920483e-05	0.5798824010000203
340	934177	False	lost	0.0	1.2943000001541805e-05	0.5506396509999831
341	934187	False	lost	0.0	1.2239999989560602e-05	0.535832771999992
342	934197	False	lost	0.0	8.340999983147412e-06	0.5208863990000054
343	934207	False	lost	0.0	1.358599999434773e-05	0.5269895109999823
344	934217	False	lost	0.0	1.2411000000156491e-05	0.602594401999994
345	934227	False	lost	0.0	1.2078999986897543e-05	0.5950110450000068
346	934237	False	lost	0.0	9.133999981258967e-06	0.5728181369999845
347	934247	False	lost	0.0	2.9574999985015893e-05	0.560443547999995
348	934257	False	lost	0.0	1.4993000007734736e-05	0.5040159819999985
349	934267	False	lost	0.0	1.4550999992479774e-05	0.5393854999999803
350	934277	False	lost	0.0	3.1555000020944135e-05	0.8050989569999842
351	934287	False	lost	0.0	2.26820000079897e-05	0.5039429889999951
352	934297	False	lost	0.0	1.4753000016298756e-05	0.5213158930000077
353	934307	False	segregating	0.1158	2.038000002357876e-05	2.809082095000008
354	934317	False	lost	0.0	1.9575999999688065e-05	0.5849596570000131
355	934327	False	lost	0.0	1.8029000017349972e-05	0.5501986630000033
356	934337	False	lost	0.0	1.1094000001321547e-05	0.5294839600000216
357	934347	False	lost	0.0	2.1284999974113816e-05	0.5495790530000022
358	934357	False	lost	0.0	1.3043999985029586e-05	0.5069215999999983
359	934367	False	lost	0.0	1.1255000003984605e-05	0.5343557049999959
360	934377	False	lost	0.0	8.162000000311309e-06	0.5118433810000056
361	934387	False	lost	0.0	9.342999987893563e-06	0.5109168150000016
362	934397	False	lost	0.0	1.319899999430163e-05	0.5064862740000251
363	934407	False	lost	0.0	8.120999979155386e-06	0.5133662449999861
364	934417	False	segregating	0.004525	7.871000008208284e-06	3.6118605599999967
365	934427	False	segregating	0.034925	7.411000012780278e-06	3.6583746679999933
366	934437	False	lost	0.0	1.4130000010936783e-05	0.5264215420000085
367	934447	False	lost	0.0	9.342999987893563e-06	1.18036927
368	934457	False	lost	0.0	1.1075999992726793e-05	0.526361928
369	934467	False	lost	0.0	1.2577000006785966e-05	0.586587570000006
370	934477	False	lost	0.0	1.385999999570231e-05	0.8153064800000038
371	934487	False	lost	0.0	1.0505000005878173e-05	0.5121220479999806
372	934497	False	lost	0.0	4.0606999988312964e-05	0.5054160910000007
373	934507	False	lost	0.0	1.3839000018833758e-05	0.5117725190000044
374	934517	False	segregating	0.09475	2.6106000007075636e-05	3.60177391900001
375	934527	False	segregating	0.09455	1.3397999993003396e-05	3.634985884999992
376	934537	False	lost	0.0	1.922700002410238e-05	0.5311600779999992
377	934547	False	segregating	0.129775	2.464400000690148e-05	3.688007932000005
378	934557	False	segregating	0.0317	1.0915000018485443e-05	3.6772900290000052
379	934567	False	lost	0.0	2.010800000107338e-05	0.9110961210000141
380	934577	False	lost	0.0	1.2336999986928276e-05	0.8497034869999993
381	934587	False	lost	0.0	7.643000003554334e-06	0.535010839000023
382	934597	False	lost	0.0	9.19800001497606e-06	0.5539825680000092
383	934607	False	lost	0.0	7.643000003554334e-06	0.5298122869999986
384	934617	False	lost	0.0	1.1996000012004515e-05	0.5014905589999898
385	934627	False	lost	0.0	7.11200002001533e-06	0.5256910749999975
386	934637	False	lost	0.0	7.723999999598163e-06	0.5301525689999949
387	934647	False	lost	0.0	2.9848999986370472e-05	0.5759779060000199
388	934657	False	lost	0.0	1.2236999992865094e-05	0.5571803670000008
389	934667	False	lost	0.0	2.0912999985966962e-05	0.5359850700000095
390	934677	False	lost	0.0	2.7051000017763727e-05	0.5835320699999897
391	934687	False	lost	0.0	1.0802000019793923e-05	0.5657657060000076
392	934697	False	lost	0.0	2.774300000396579e-05	0.5407381090000172
393	934707	False	lost	0.0	3.0381000016177495e-05	0.5447194159999924
394	934717	False	segregating	0.087975	1.922699999568067e-05	3.0417354790000104
395	934727	False	lost	0.0	2.049200000442397e-05	0.8409591439999815
396	934737	False	segregating	0.067325	3.000000000952241e-05	3.0857619379999903
397	934747	False	lost	0.0	1.5907999994624333e-05	0.5292216850000102
398	934757	False	lost	0.0	1.169499998354695e-05	0.5882544709999991
399	934767	False	lost	0.0	2.45839999877262e-05	0.5503334649999942
400	934777	False	lost	0.0	8.443000012903212e-06	0.5117544750000036
401	934787	False	lost	0.0	8.333000010907199e-06	0.530497132999983
402	934797	False	lost	0.0	8.643999990454176e-06	0.5539171220000014
403	934807	False	lost	0.0	8.562999994410347e-06	0.532210090999996
404	934817	False	lost	0.0	1.4864000007719369e-05	0.5914045849999923
405	934827	False	segregating	0.14145	7.10099999423619e-06	2.792414680999997
406	934837	False	lost	0.0	1.2110000000120635e-05	0.5949903979999931
407	934847	False	lost	0.0	1.1217999997370498e-05	0.522413322999995
408	934857	False	lost	0.0	1.1958999976968698e-05	0.5082372829999997
409	934867	False	lost	0.0	2.545000000964137e-05	0.5648927080000021
410	934877	False	lost	0.0	1.0396000021728469e-05	0.5211095059999877
411	934887	False	lost	0.0	1.469299999712348e-05	0.5839764909999872
412	934897	False	lost	0.0	2.2484999988137133e-05	0.5415045520000206
413	934907	False	lost	0.0	1.057700001183548e-05	0.5374401069999806
414	934917	False	lost	0.0	2.0842999987280564e-05	0.5748104970000156
415	934927	False	lost	0.0	9.954999995898106e-06	0.5179083710000043
416	934937	False	lost	0.0	2.0532999997158186e-05	0.5308550299999979
417	934947	False	lost	0.0	3.5475999993650476e-05	0.4808025309999948
418	934957	False	lost	0.0	1.1327999999366511e-05	0.5233634390000077
419	934967	False	lost	0.0	1.5373999985968112e-05	0.49394419300000436
420	934977	False	lost	0.0	1.0216000021046057e-05	0.48996147099998666
421	934987	False	lost	0.0	9.043999995128615e-06	0.5118155840000043
422	934997	False	lost	0.0	2.642199999058903e-05	0.4966911029999892
423	935007	False	lost	0.0	1.511300001766358e-05	0.48902981399999135
424	935017	False	lost	0.0	2.0382000002427958e-05	0.4707591579999928
425	935027	False	lost	0.0	1.0867000014513906e-05	0.7433344860000091
426	935037	False	lost	0.0	2.2094999991395525e-05	0.5557980640000153
427	935047	False	lost	0.0	1.314100001081897e-05	0.7765200119999918
428	935057	False	lost	0.0	9.624999989910066e-06	0.49404406100001097
429	935067	False	lost	0.0	7.642000014129735e-06	1.2635467819999917
430	935077	False	lost	0.0	1.2139999995497419e-05	0.5050051979999921
431	935087	False	lost	0.0	1.6074999990678407e-05	0.49526699999998414
432	935097	False	lost	0.0	1.6536000003952722e-05	0.4651300849999984
433	935107	False	lost	0.0	2.0512000020289634e-05	0.5063057619999825
434	935117	False	lost	0.0	2.5128999993739853e-05	0.5071994120000056
435	935127	False	lost	0.0	2.056200000311037e-05	0.5088656089999972
436	935137	False	lost	0.0	2.749300000459698e-05	0.5188865490000012
437	935147	False	lost	0.0	2.0453000018960665e-05	0.5258472719999929
438	935157	False	lost	0.0	1.081700000327146e-05	0.9908995039999979
439	935167	False	lost	0.0	2.0541999987244708e-05	0.5027661379999984
440	935177	False	lost	0.0	1.5004000005092166e-05	0.5232888670000193
441	935187	False	lost	0.0	9.153999997124629e-06	0.7966560110000103
442	935197	False	segregating	0.02375	1.7167999999401218e-05	2.7679430020000098
443	935207	False	lost	0.0	1.3580999990381315e-05	0.5460685209999951
444	935217	False	lost	0.0	1.197899999283436e-05	0.5646058039999957
445	935227	False	lost	0.0	1.1598000014600984e-05	0.5756400139999869
446	935237	False	lost	0.0	8.42299999703755e-06	0.5203127380000012
447	935247	False	lost	0.0	8.863999994446203e-06	0.5905299190000051
448	935257	False	lost	0.0	1.2599999990925426e-05	0.5797160159999919
449	935267	False	lost	0.0	8.17299999766874e-06	0.5950156080000113
450	935277	False	lost	0.0	1.6486000021131986e-05	0.5303482030000168
451	935287	False	lost	0.0	1.9510999976546373e-05	0.4904781809999861
452	935297	False	lost	0.0	1.2338999994199185e-05	0.5348501629999873
453	935307	False	lost	0.0	1.634599999533748e-05	0.5253356489999987
454	935317	False	lost	0.0	1.932000000692824e-05	0.5390769819999832
455	935327	False	lost	0.0	2.2094999991395525e-05	0.5377395019999938
456	935337	False	lost	0.0	1.9950999984530426e-05	0.5132927429999938
457	935347	False	lost	0.0	2.4238000008836025e-05	0.5560417769999901
458	935357	False	lost	0.0	2.5801000020919673e-05	0.5023531440000113
459	935367	False	lost	0.0	2.3497000000816115e-05	0.529398566999987
460	935377	False	segregating	0.082075	8.893999989822987e-06	2.8689781550000077
461	935387	False	lost	0.0	1.0772000024417139e-05	0.5532565089999935
462	935397	False	lost	0.0	1.4035000020840016e-05	0.5070086750000087
463	935407	False	lost	0.0	1.0640999988709154e-05	0.499311543999994
464	935417	False	lost	0.0	1.1746000012635704e-05	0.5067381309999917
465	935427	False	lost	0.0	1.2117000011357959e-05	0.4802083870000047
466	935437	False	lost	0.0	1.1423999978887878e-05	0.5153237469999965
467	935447	False	lost	0.0	1.0841999994681828e-05	0.5145732350000003
468	935457	False	lost	0.0	7.599000014124613e-06	0.5002378450000151
469	935467	False	lost	0.0	1.2357999992218538e-05	0.5115429259999758
470	935477	False	lost	0.0	9.758000004467249e-06	0.5128073879999988
471	935487	False	lost	0.0	0.0005598799999972925	0.5239500229999976
472	935497	False	lost	0.0	1.7708999990873053e-05	0.5274081100000103
473	935507	False	lost	0.0	4.1721999991750636e-05	0.5183786460000022
474	935517	False	lost	0.0	1.9245000004275425e-05	0.5251464579999947
475	935527	False	lost	0.0	1.0892000005924274e-05	0.7763413449999916
476	935537	False	lost	0.0	1.295999999229025e-05	0.5521554110000011
477	935547	False	lost	0.0	4.3559000005188864e-05	0.5250946589999899
478	935557	False	lost	0.0	1.1935999992829238e-05	0.46315470100000766
479	935567	False	lost	0.0	2.3339999984273163e-05	0.5057115199999771
480	935577	False	lost	0.0	8.953999980576555e-06	0.5720054749999974
481	935587	False	lost	0.0	1.159100000336366e-05	0.618635734999998
482	935597	False	lost	0.0	1.5612000026976602e-05	0.569015740000026
483	935607	False	lost	0.0	9.325999997145118e-06	1.1621644699999933
484	935617	False	lost	0.0	1.0858999985430273e-05	0.6188729899999998
485	935627	False	segregating	0.08185	2.8727000000117187e-05	3.37904956700001
486	935637	False	lost	0.0	1.374699999701079e-05	0.5437335889999986
487	935647	False	lost	0.0	2.0213999988527576e-05	0.5769284790000029
488	935657	False	lost	0.0	7.710000005545226e-06	0.5783577470000125
489	935667	False	lost	0.0	1.1180000001331791e-05	0.5075454750000006
490	935677	False	lost	0.0	1.2553999994224796e-05	0.5626690130000043
491	935687	False	segregating	0.10195	1.0537999997950465e-05	3.275334001999994
492	935697	False	lost	0.0	3.3870999999408014e-05	0.5741965739999841
493	935707	False	lost	0.0	2.227000001653323e-05	0.5431317759999956
494	935717	False	lost	0.0	2.375400001142225e-05	0.5464158839999982
495	935727	False	lost	0.0	2.4445000008199713e-05	0.5928456890000007
496	935737	False	lost	0.0	1.7898000010063697e-05	0.5706781089999993
497	935747	False	lost	0.0	2.091600001108418e-05	0.5560437170000228
498	935757	False	segregating	0.16665	1.6704999978855994e-05	3.255166954999993
499	935767	False	lost	0.0	1.1050000011891825e-05	0.5745394889999886
500	935777	False	lost	0.0	9.344000005739872e-06	0.5489732570000001
501	935787	False	lost	0.0	9.122999983901536e-06	0.5293605120000109
502	935797	False	lost	0.0	1.3354000003573674e-05	0.5111613850000083
503	935807	False	lost	0.0	1.1760000006688642e-05	0.5147928380000053
504	935817	False	lost	0.0	8.511999993743302e-06	0.5293732190000071
505	935827	False	lost	0.0	8.131000015509926e-06	0.5219702680000182
506	935837	False	lost	0.0	2.3188999989542936e-05	0.565252122000004
507	935847	False	lost	0.0	1.0546999988036987e-05	0.5501738709999984
508	935857	False	lost	0.0	1.166000001262546e-05	0.5040385089999972
509	935867	False	lost	0.0	1.1519999986830953e-05	0.509780945999978
510	935877	False	lost	0.0	1.0666999997965831e-05	0.5438355359999889
511	935887	False	lost	0.0	1.4577000001736451e-05	0.5050170829999843
512	935897	False	lost	0.0	1.4878000001772307e-05	0.5725863270000104
