schema	attempt_zero_based	simulation_seed	supervisor_started_unix_ns	supervisor_pid	supervisor_process_identity	timeout_seconds	term_grace_seconds	temp_directory	temp_tree_created	temp_tree_loaded	temp_tree_removed	execution_id	child_pid	child_process_identity	child_identity_observed	child_pgid	child_sid	parent_death_watchdog_armed	engine_wrapper_pid	engine_wrapper_process_identity	sigterm_sent	sigkill_sent	direct_child_reaped	adopted_children_reaped	process_group_gone	supervisor_status	supervisor_elapsed_seconds	lifecycle_phase
gamma-smc.han-direct-production-v3-process-supervisor/v1	0	1961683110	1786658033721452701	435	{'pid': 435, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 312736}	300.0	5.0	.han_v3_attempt_000_seed_1961683110_p4b79cel	False	False	True	41a9f180392a60a6fb5abc78029a6b6e44e00ef9568969e8710b050a0c688266	524	{'pid': 524, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 313653}	True	524	524	True	534	{'pid': 534, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 313661}	True	True	True	2	True	timed_out	305.00663523599997	engine_returned_pending_base_attempt_commit
gamma-smc.han-direct-production-v3-process-supervisor/v1	1	758720856	1786658339093916266	435	{'pid': 435, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 312736}	300.0	5.0	.han_v3_attempt_001_seed_758720856_pxlt8bgy	True	True	True	777c01c7779ec54f94d25e7f21f90d22d8c8d46deff1bd8fc47d80327a0e693f	731	{'pid': 731, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 344190}	True	731	731	True	736	{'pid': 736, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 344195}	False	False	True	0	True	complete	280.2604429769999	engine_returned_pending_base_attempt_commit
gamma-smc.han-direct-production-v3-process-supervisor/v1	2	1472794493	1786658621537325333	435	{'pid': 435, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 312736}	300.0	5.0	.han_v3_attempt_002_seed_1472794493_c5iqutim	True	True	True	1c0c7cd767a8927a3a98d0c82dd0abe9c7e1242f1527e30c6ba6a9d9c90a1346	1071	{'pid': 1071, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 372433}	True	1071	1071	True	1072	{'pid': 1072, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 372438}	False	False	True	0	True	complete	193.4082697050003	engine_returned_pending_base_attempt_commit
