position_0based	n_pairs	observed_fraction_recent	neutral_mean_fraction_recent	neutral_median_fraction_recent	neutral_ci95_lower	neutral_ci95_upper	neutral_exceedances	n_neutral_replicates	p_upper	q_bh
451000.0	2000	7.846292797e-05	6.0634483007600004e-05	4.9592153365e-05	1.6099454893e-05	0.0001484568546274999	28	100	0.2871287128712871	0.9838598983504749
452000.0	2000	9.452561017e-05	5.942366029609999e-05	4.9846019165e-05	1.460563287375e-05	0.00015638967697999983	14	100	0.1485148514851485	0.9829502805876256
453000.0	2000	9.649990045e-05	5.935559546770001e-05	4.775701244e-05	1.8381023645500003e-05	0.00016057091976749973	14	100	0.1485148514851485	0.9829502805876256
454000.0	2000	8.791470533e-05	5.99385363522e-05	4.8201571185e-05	1.798080183175e-05	0.00016194630776749988	21	100	0.21782178217821782	0.9829502805876256
455000.0	2000	7.126254348e-05	5.94324855922e-05	4.884263252e-05	1.779619450975e-05	0.00015985619992749976	28	100	0.2871287128712871	0.9838598983504749
456000.0	2000	5.102339987e-05	5.93542603474e-05	5.096162071e-05	1.51787946065e-05	0.00016210686776499994	50	100	0.504950495049505	0.988260385927172
457000.0	2000	5.208264063e-05	5.9413888844e-05	4.9503142185e-05	1.402548375075e-05	0.00016528037885249993	47	100	0.4752475247524752	0.988260385927172
458000.0	2000	4.654044501e-05	5.87978159015e-05	4.7621485145e-05	1.512149725675e-05	0.0001642035553899999	51	100	0.5148514851485149	0.988260385927172
459000.0	2000	3.360777116e-05	5.88151303714e-05	4.6022304805e-05	1.4989718598750002e-05	0.00015898004108999997	71	100	0.7128712871287128	0.988260385927172
460000.0	2000	5.330849158e-05	6.002744228340001e-05	4.817451887e-05	1.705899104225e-05	0.00018707917467499993	38	100	0.38613861386138615	0.9838598983504749
461000.0	2000	5.718185588e-05	6.043424569669999e-05	4.3893961785e-05	1.985391156725e-05	0.00020140389412749991	35	100	0.3564356435643564	0.9838598983504749
462000.0	2000	4.373584642e-05	6.114030404090001e-05	4.360767169e-05	1.881380960725e-05	0.00019492519046499993	50	100	0.504950495049505	0.988260385927172
463000.0	2000	4.001179742e-05	6.235734517940001e-05	4.5648088955e-05	1.8714900145750002e-05	0.00016706218158	60	100	0.6039603960396039	0.988260385927172
464000.0	2000	7.290977832e-05	6.41758027178e-05	5.050536246e-05	1.829602012625e-05	0.0001717228486525	33	100	0.33663366336633666	0.9838598983504749
465000.0	2000	9.735966806e-05	6.621586093330001e-05	5.119429804e-05	1.9587314655e-05	0.00018626935938499995	19	100	0.19801980198019803	0.9829502805876256
466000.0	2000	0.0001072907885	6.580296704880001e-05	4.981453555e-05	1.953097191025e-05	0.00018685730981499993	18	100	0.18811881188118812	0.9829502805876256
467000.0	2000	0.0001048012627	6.707988042500001e-05	5.53457611e-05	2.0214230780250002e-05	0.0001781928503075	17	100	0.1782178217821782	0.9829502805876256
468000.0	2000	9.056816461e-05	6.77277226555e-05	5.6869940879999997e-05	1.865989859275e-05	0.00015862477243249997	26	100	0.26732673267326734	0.9838598983504749
469000.0	2000	6.564660542e-05	6.68124715047e-05	5.6519086455e-05	1.590509468175e-05	0.00016863981787999978	41	100	0.4158415841584158	0.988260385927172
470000.0	2000	6.787395275e-05	6.78032363127e-05	5.504087042e-05	2.09478959055e-05	0.000169265077785	41	100	0.4158415841584158	0.988260385927172
471000.0	2000	8.036246051e-05	6.59862545334e-05	5.4845811049999995e-05	1.8501149919750003e-05	0.00017962956543749993	29	100	0.297029702970297	0.9838598983504749
472000.0	2000	7.503110859e-05	6.79092870785e-05	5.7879618215000005e-05	1.962056400925e-05	0.00016856291076249993	34	100	0.3465346534653465	0.9838598983504749
473000.0	2000	6.049929193e-05	6.879351629661e-05	6.0640484955e-05	1.7598298522e-05	0.00016259348760249996	50	100	0.504950495049505	0.988260385927172
474000.0	2000	5.29694184e-05	6.931916609129999e-05	5.698520087e-05	1.592774511975e-05	0.00016652990443999992	53	100	0.5346534653465347	0.988260385927172
475000.0	2000	6.397876336e-05	6.97325669414e-05	5.8430799475000004e-05	1.862938151475e-05	0.00016048789223749996	46	100	0.46534653465346537	0.988260385927172
476000.0	2000	6.460585589e-05	7.03541200958e-05	6.3262478595e-05	1.82892001855e-05	0.00015839744087249984	49	100	0.49504950495049505	0.988260385927172
