arm	arm_id	replicate_index	sample_af	threshold_years	statistic	null_mean	percentile	p_value
recent 5 kya, s=0.1	recent5k_s0p1	1	0.585	3000.0	0.0	0.001476625	0.43190625	1.0
recent 5 kya, s=0.1	recent5k_s0p1	1	0.585	5000.0	0.32	0.002681	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	1	0.585	7500.0	0.32	0.004046	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	1	0.585	10000.0	0.32	0.007332625000000001	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	1	0.585	15000.0	0.33	0.02339975	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	1	0.585	20000.0	0.33	0.045883375000000004	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	1	0.585	30000.0	0.36	0.10039962499999999	0.99994375	7.49990625117186e-05
recent 5 kya, s=0.1	recent5k_s0p1	1	0.585	50000.0	0.36	0.203113625	0.9640375	0.03906201172485344
recent 5 kya, s=0.1	recent5k_s0p1	2	0.325	500.0	0.0	4.1874999999999995e-05	0.49790625	1.0
recent 5 kya, s=0.1	recent5k_s0p1	2	0.325	1000.0	0.01	0.00034862500000000003	0.98256875	0.03487456406794915
recent 5 kya, s=0.1	recent5k_s0p1	2	0.325	2000.0	0.01	0.000993375	0.95033125	0.09484881438982012
recent 5 kya, s=0.1	recent5k_s0p1	2	0.325	3000.0	0.01	0.001476625	0.92623125	0.136198297521281
recent 5 kya, s=0.1	recent5k_s0p1	2	0.325	5000.0	0.14	0.002681	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	2	0.325	7500.0	0.15	0.004046	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	2	0.325	10000.0	0.15	0.007332625000000001	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	2	0.325	15000.0	0.15	0.02339975	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	2	0.325	20000.0	0.16	0.045883375000000004	0.9999812499999999	4.99993750078124e-05
recent 5 kya, s=0.1	recent5k_s0p1	2	0.325	30000.0	0.22	0.10039962499999999	0.993925	0.007387407657404282
recent 5 kya, s=0.1	recent5k_s0p1	2	0.325	50000.0	0.34	0.203113625	0.94943125	0.05498681266484169
recent 5 kya, s=0.1	recent5k_s0p1	3	0.06	500.0	0.0	4.1874999999999995e-05	0.49790625	1.0
recent 5 kya, s=0.1	recent5k_s0p1	3	0.06	1000.0	0.0	0.00034862500000000003	0.48256875	1.0
recent 5 kya, s=0.1	recent5k_s0p1	3	0.06	2000.0	0.01	0.000993375	0.95033125	0.09484881438982012
recent 5 kya, s=0.1	recent5k_s0p1	3	0.06	3000.0	0.01	0.001476625	0.92623125	0.136198297521281
recent 5 kya, s=0.1	recent5k_s0p1	3	0.06	5000.0	0.01	0.002681	0.8691	0.2277971525355933
recent 5 kya, s=0.1	recent5k_s0p1	3	0.06	7500.0	0.01	0.004046	0.804	0.3238084523943451
recent 5 kya, s=0.1	recent5k_s0p1	3	0.06	10000.0	0.02	0.007332625000000001	0.8952187500000001	0.16704791190110124
recent 5 kya, s=0.1	recent5k_s0p1	3	0.06	15000.0	0.02	0.02339975	0.4556125	0.6759665504181198
recent 5 kya, s=0.1	recent5k_s0p1	3	0.06	20000.0	0.04	0.045883375000000004	0.42896249999999997	0.6607917401032487
recent 5 kya, s=0.1	recent5k_s0p1	3	0.06	30000.0	0.12	0.10039962499999999	0.7288625	0.31240859489256384
recent 5 kya, s=0.1	recent5k_s0p1	3	0.06	50000.0	0.26	0.203113625	0.81068125	0.2047474406569918
recent 5 kya, s=0.1	recent5k_s0p1	4	0.805	500.0	0.0	4.1874999999999995e-05	0.49790625	1.0
recent 5 kya, s=0.1	recent5k_s0p1	4	0.805	1000.0	0.0	0.00034862500000000003	0.48256875	1.0
recent 5 kya, s=0.1	recent5k_s0p1	4	0.805	2000.0	0.0	0.000993375	0.45258125	1.0
recent 5 kya, s=0.1	recent5k_s0p1	4	0.805	3000.0	0.0	0.001476625	0.43190625	1.0
recent 5 kya, s=0.1	recent5k_s0p1	4	0.805	5000.0	0.31	0.002681	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	4	0.805	7500.0	0.65	0.004046	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	4	0.805	10000.0	0.65	0.007332625000000001	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	4	0.805	15000.0	0.66	0.02339975	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	4	0.805	20000.0	0.68	0.045883375000000004	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	4	0.805	30000.0	0.68	0.10039962499999999	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	4	0.805	50000.0	0.7	0.203113625	0.9998625	0.00018749765627929652
recent 5 kya, s=0.1	recent5k_s0p1	5	0.62	500.0	0.0	4.1874999999999995e-05	0.49790625	1.0
recent 5 kya, s=0.1	recent5k_s0p1	5	0.62	1000.0	0.0	0.00034862500000000003	0.48256875	1.0
recent 5 kya, s=0.1	recent5k_s0p1	5	0.62	2000.0	0.01	0.000993375	0.95033125	0.09484881438982012
recent 5 kya, s=0.1	recent5k_s0p1	5	0.62	3000.0	0.04	0.001476625	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	5	0.62	5000.0	0.43	0.002681	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	5	0.62	7500.0	0.43	0.004046	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	5	0.62	10000.0	0.43	0.007332625000000001	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	5	0.62	15000.0	0.44	0.02339975	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	5	0.62	20000.0	0.47	0.045883375000000004	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	5	0.62	30000.0	0.48	0.10039962499999999	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	5	0.62	50000.0	0.55	0.203113625	0.9979	0.002237472031599605
recent 5 kya, s=0.1	recent5k_s0p1	6	0.04	500.0	0.0	4.1874999999999995e-05	0.49790625	1.0
recent 5 kya, s=0.1	recent5k_s0p1	6	0.04	1000.0	0.0	0.00034862500000000003	0.48256875	1.0
recent 5 kya, s=0.1	recent5k_s0p1	6	0.04	2000.0	0.0	0.000993375	0.45258125	1.0
recent 5 kya, s=0.1	recent5k_s0p1	6	0.04	3000.0	0.0	0.001476625	0.43190625	1.0
recent 5 kya, s=0.1	recent5k_s0p1	6	0.04	5000.0	0.0	0.002681	0.38610625	1.0
recent 5 kya, s=0.1	recent5k_s0p1	6	0.04	7500.0	0.0	0.004046	0.3381	1.0
recent 5 kya, s=0.1	recent5k_s0p1	6	0.04	10000.0	0.0	0.007332625000000001	0.24276875	1.0
recent 5 kya, s=0.1	recent5k_s0p1	6	0.04	15000.0	0.0	0.02339975	0.04785625	1.0
recent 5 kya, s=0.1	recent5k_s0p1	6	0.04	20000.0	0.02	0.045883375000000004	0.11776249999999999	0.9382132723340958
recent 5 kya, s=0.1	recent5k_s0p1	6	0.04	30000.0	0.08	0.10039962499999999	0.31454375	0.7388782640216998
recent 5 kya, s=0.1	recent5k_s0p1	6	0.04	50000.0	0.24	0.203113625	0.74135625	0.277984025199685
recent 5 kya, s=0.1	recent5k_s0p1	7	0.09	500.0	0.01	4.1874999999999995e-05	0.99790625	0.004199947500656242
recent 5 kya, s=0.1	recent5k_s0p1	7	0.09	1000.0	0.01	0.00034862500000000003	0.98256875	0.03487456406794915
recent 5 kya, s=0.1	recent5k_s0p1	7	0.09	2000.0	0.03	0.000993375	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	7	0.09	3000.0	0.03	0.001476625	0.9999374999999999	0.0001374982812714841
recent 5 kya, s=0.1	recent5k_s0p1	7	0.09	5000.0	0.03	0.002681	0.99685	0.006187422657216785
recent 5 kya, s=0.1	recent5k_s0p1	7	0.09	7500.0	0.04	0.004046	0.9994875	0.0010374870314121074
recent 5 kya, s=0.1	recent5k_s0p1	7	0.09	10000.0	0.04	0.007332625000000001	0.9954999999999999	0.007899901251234359
recent 5 kya, s=0.1	recent5k_s0p1	7	0.09	15000.0	0.07	0.02339975	0.9933875	0.010299871251609355
recent 5 kya, s=0.1	recent5k_s0p1	7	0.09	20000.0	0.1	0.045883375000000004	0.9838125000000001	0.022662216722290972
recent 5 kya, s=0.1	recent5k_s0p1	7	0.09	30000.0	0.12	0.10039962499999999	0.7288625	0.31240859489256384
recent 5 kya, s=0.1	recent5k_s0p1	7	0.09	50000.0	0.31	0.203113625	0.91655	0.09031137110786115
recent 5 kya, s=0.1	recent5k_s0p1	8	0.285	500.0	0.0	4.1874999999999995e-05	0.49790625	1.0
recent 5 kya, s=0.1	recent5k_s0p1	8	0.285	1000.0	0.0	0.00034862500000000003	0.48256875	1.0
recent 5 kya, s=0.1	recent5k_s0p1	8	0.285	2000.0	0.0	0.000993375	0.45258125	1.0
recent 5 kya, s=0.1	recent5k_s0p1	8	0.285	3000.0	0.02	0.001476625	0.9942625	0.011362357970525368
recent 5 kya, s=0.1	recent5k_s0p1	8	0.285	5000.0	0.08	0.002681	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	8	0.285	7500.0	0.08	0.004046	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	8	0.285	10000.0	0.08	0.007332625000000001	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	8	0.285	15000.0	0.09	0.02339975	0.99939375	0.000999987500156248
recent 5 kya, s=0.1	recent5k_s0p1	8	0.285	20000.0	0.12	0.045883375000000004	0.9972125000000001	0.00427494656316796
recent 5 kya, s=0.1	recent5k_s0p1	8	0.285	30000.0	0.14	0.10039962499999999	0.85793125	0.16598542518218523
recent 5 kya, s=0.1	recent5k_s0p1	8	0.285	50000.0	0.26	0.203113625	0.81068125	0.2047474406569918
recent 5 kya, s=0.1	recent5k_s0p1	9	0.615	500.0	0.0	4.1874999999999995e-05	0.49790625	1.0
recent 5 kya, s=0.1	recent5k_s0p1	9	0.615	1000.0	0.0	0.00034862500000000003	0.48256875	1.0
recent 5 kya, s=0.1	recent5k_s0p1	9	0.615	2000.0	0.0	0.000993375	0.45258125	1.0
recent 5 kya, s=0.1	recent5k_s0p1	9	0.615	3000.0	0.04	0.001476625	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	9	0.615	5000.0	0.28	0.002681	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	9	0.615	7500.0	0.41	0.004046	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	9	0.615	10000.0	0.41	0.007332625000000001	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	9	0.615	15000.0	0.42	0.02339975	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	9	0.615	20000.0	0.42	0.045883375000000004	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	9	0.615	30000.0	0.45	0.10039962499999999	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	9	0.615	50000.0	0.56	0.203113625	0.99811875	0.001987475156560543
recent 5 kya, s=0.1	recent5k_s0p1	10	0.565	500.0	0.0	4.1874999999999995e-05	0.49790625	1.0
recent 5 kya, s=0.1	recent5k_s0p1	10	0.565	1000.0	0.0	0.00034862500000000003	0.48256875	1.0
recent 5 kya, s=0.1	recent5k_s0p1	10	0.565	2000.0	0.01	0.000993375	0.95033125	0.09484881438982012
recent 5 kya, s=0.1	recent5k_s0p1	10	0.565	3000.0	0.02	0.001476625	0.9942625	0.011362357970525368
recent 5 kya, s=0.1	recent5k_s0p1	10	0.565	5000.0	0.3	0.002681	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	10	0.565	7500.0	0.3	0.004046	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	10	0.565	10000.0	0.31	0.007332625000000001	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	10	0.565	15000.0	0.31	0.02339975	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	10	0.565	20000.0	0.33	0.045883375000000004	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	10	0.565	30000.0	0.34	0.10039962499999999	0.9999312499999999	8.74989062636717e-05
recent 5 kya, s=0.1	recent5k_s0p1	10	0.565	50000.0	0.44	0.203113625	0.98956875	0.01128735890801365
recent 5 kya, s=0.1	recent5k_s0p1	11	0.59	500.0	0.0	4.1874999999999995e-05	0.49790625	1.0
recent 5 kya, s=0.1	recent5k_s0p1	11	0.59	1000.0	0.0	0.00034862500000000003	0.48256875	1.0
recent 5 kya, s=0.1	recent5k_s0p1	11	0.59	2000.0	0.0	0.000993375	0.45258125	1.0
recent 5 kya, s=0.1	recent5k_s0p1	11	0.59	3000.0	0.03	0.001476625	0.9999374999999999	0.0001374982812714841
recent 5 kya, s=0.1	recent5k_s0p1	11	0.59	5000.0	0.34	0.002681	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	11	0.59	7500.0	0.34	0.004046	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	11	0.59	10000.0	0.35	0.007332625000000001	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	11	0.59	15000.0	0.35	0.02339975	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	11	0.59	20000.0	0.35	0.045883375000000004	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	11	0.59	30000.0	0.35	0.10039962499999999	0.9999375	7.49990625117186e-05
recent 5 kya, s=0.1	recent5k_s0p1	11	0.59	50000.0	0.36	0.203113625	0.9640375	0.03906201172485344
recent 5 kya, s=0.1	recent5k_s0p1	12	0.3	500.0	0.0	4.1874999999999995e-05	0.49790625	1.0
recent 5 kya, s=0.1	recent5k_s0p1	12	0.3	1000.0	0.0	0.00034862500000000003	0.48256875	1.0
recent 5 kya, s=0.1	recent5k_s0p1	12	0.3	2000.0	0.0	0.000993375	0.45258125	1.0
recent 5 kya, s=0.1	recent5k_s0p1	12	0.3	3000.0	0.0	0.001476625	0.43190625	1.0
recent 5 kya, s=0.1	recent5k_s0p1	12	0.3	5000.0	0.09	0.002681	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	12	0.3	7500.0	0.09	0.004046	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	12	0.3	10000.0	0.09	0.007332625000000001	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	12	0.3	15000.0	0.09	0.02339975	0.99939375	0.000999987500156248
recent 5 kya, s=0.1	recent5k_s0p1	12	0.3	20000.0	0.11	0.045883375000000004	0.99300625	0.009737378282771466
recent 5 kya, s=0.1	recent5k_s0p1	12	0.3	30000.0	0.12	0.10039962499999999	0.7288625	0.31240859489256384
recent 5 kya, s=0.1	recent5k_s0p1	12	0.3	50000.0	0.15	0.203113625	0.2441	0.7846276921538481
recent 5 kya, s=0.1	recent5k_s0p1	13	0.6	500.0	0.0	4.1874999999999995e-05	0.49790625	1.0
recent 5 kya, s=0.1	recent5k_s0p1	13	0.6	1000.0	0.0	0.00034862500000000003	0.48256875	1.0
recent 5 kya, s=0.1	recent5k_s0p1	13	0.6	2000.0	0.0	0.000993375	0.45258125	1.0
recent 5 kya, s=0.1	recent5k_s0p1	13	0.6	3000.0	0.0	0.001476625	0.43190625	1.0
recent 5 kya, s=0.1	recent5k_s0p1	13	0.6	5000.0	0.36	0.002681	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	13	0.6	7500.0	0.36	0.004046	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	13	0.6	10000.0	0.37	0.007332625000000001	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	13	0.6	15000.0	0.37	0.02339975	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	13	0.6	20000.0	0.37	0.045883375000000004	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	13	0.6	30000.0	0.37	0.10039962499999999	0.99995	6.24992187597655e-05
recent 5 kya, s=0.1	recent5k_s0p1	13	0.6	50000.0	0.59	0.203113625	0.9986937499999999	0.001374982812714841
recent 5 kya, s=0.1	recent5k_s0p1	14	0.235	500.0	0.0	4.1874999999999995e-05	0.49790625	1.0
recent 5 kya, s=0.1	recent5k_s0p1	14	0.235	1000.0	0.0	0.00034862500000000003	0.48256875	1.0
recent 5 kya, s=0.1	recent5k_s0p1	14	0.235	2000.0	0.0	0.000993375	0.45258125	1.0
recent 5 kya, s=0.1	recent5k_s0p1	14	0.235	3000.0	0.0	0.001476625	0.43190625	1.0
recent 5 kya, s=0.1	recent5k_s0p1	14	0.235	5000.0	0.03	0.002681	0.99685	0.006187422657216785
recent 5 kya, s=0.1	recent5k_s0p1	14	0.235	7500.0	0.03	0.004046	0.9937	0.011587355158060524
recent 5 kya, s=0.1	recent5k_s0p1	14	0.235	10000.0	0.04	0.007332625000000001	0.9954999999999999	0.007899901251234359
recent 5 kya, s=0.1	recent5k_s0p1	14	0.235	15000.0	0.05	0.02339975	0.93789375	0.09099886251421857
recent 5 kya, s=0.1	recent5k_s0p1	14	0.235	20000.0	0.05	0.045883375000000004	0.60215	0.48129398382520217
recent 5 kya, s=0.1	recent5k_s0p1	14	0.235	30000.0	0.13	0.10039962499999999	0.802075	0.22988462644216948
recent 5 kya, s=0.1	recent5k_s0p1	14	0.235	50000.0	0.17	0.203113625	0.3659875	0.665266684166448
recent 5 kya, s=0.1	recent5k_s0p1	15	0.05	500.0	0.0	4.1874999999999995e-05	0.49790625	1.0
recent 5 kya, s=0.1	recent5k_s0p1	15	0.05	1000.0	0.0	0.00034862500000000003	0.48256875	1.0
recent 5 kya, s=0.1	recent5k_s0p1	15	0.05	2000.0	0.0	0.000993375	0.45258125	1.0
recent 5 kya, s=0.1	recent5k_s0p1	15	0.05	3000.0	0.0	0.001476625	0.43190625	1.0
recent 5 kya, s=0.1	recent5k_s0p1	15	0.05	5000.0	0.0	0.002681	0.38610625	1.0
recent 5 kya, s=0.1	recent5k_s0p1	15	0.05	7500.0	0.01	0.004046	0.804	0.3238084523943451
recent 5 kya, s=0.1	recent5k_s0p1	15	0.05	10000.0	0.02	0.007332625000000001	0.8952187500000001	0.16704791190110124
recent 5 kya, s=0.1	recent5k_s0p1	15	0.05	15000.0	0.02	0.02339975	0.4556125	0.6759665504181198
recent 5 kya, s=0.1	recent5k_s0p1	15	0.05	20000.0	0.04	0.045883375000000004	0.42896249999999997	0.6607917401032487
recent 5 kya, s=0.1	recent5k_s0p1	15	0.05	30000.0	0.09	0.10039962499999999	0.42465625	0.6320420994737566
recent 5 kya, s=0.1	recent5k_s0p1	15	0.05	50000.0	0.11	0.203113625	0.06848125	0.946425669679129
recent 5 kya, s=0.1	recent5k_s0p1	16	0.56	500.0	0.01	4.1874999999999995e-05	0.99790625	0.004199947500656242
recent 5 kya, s=0.1	recent5k_s0p1	16	0.56	1000.0	0.01	0.00034862500000000003	0.98256875	0.03487456406794915
recent 5 kya, s=0.1	recent5k_s0p1	16	0.56	2000.0	0.01	0.000993375	0.95033125	0.09484881438982012
recent 5 kya, s=0.1	recent5k_s0p1	16	0.56	3000.0	0.02	0.001476625	0.9942625	0.011362357970525368
recent 5 kya, s=0.1	recent5k_s0p1	16	0.56	5000.0	0.16	0.002681	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	16	0.56	7500.0	0.34	0.004046	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	16	0.56	10000.0	0.34	0.007332625000000001	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	16	0.56	15000.0	0.36	0.02339975	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	16	0.56	20000.0	0.37	0.045883375000000004	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	16	0.56	30000.0	0.37	0.10039962499999999	0.99995	6.24992187597655e-05
recent 5 kya, s=0.1	recent5k_s0p1	16	0.56	50000.0	0.51	0.203113625	0.9964500000000001	0.003824952188097649
recent 5 kya, s=0.1	recent5k_s0p1	17	0.535	500.0	0.0	4.1874999999999995e-05	0.49790625	1.0
recent 5 kya, s=0.1	recent5k_s0p1	17	0.535	1000.0	0.0	0.00034862500000000003	0.48256875	1.0
recent 5 kya, s=0.1	recent5k_s0p1	17	0.535	2000.0	0.0	0.000993375	0.45258125	1.0
recent 5 kya, s=0.1	recent5k_s0p1	17	0.535	3000.0	0.0	0.001476625	0.43190625	1.0
recent 5 kya, s=0.1	recent5k_s0p1	17	0.535	5000.0	0.3	0.002681	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	17	0.535	7500.0	0.3	0.004046	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	17	0.535	10000.0	0.31	0.007332625000000001	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	17	0.535	15000.0	0.31	0.02339975	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	17	0.535	20000.0	0.33	0.045883375000000004	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	17	0.535	30000.0	0.4	0.10039962499999999	0.99996875	4.99993750078124e-05
recent 5 kya, s=0.1	recent5k_s0p1	17	0.535	50000.0	0.42	0.203113625	0.9856125	0.015537305783677704
recent 5 kya, s=0.1	recent5k_s0p1	18	0.335	500.0	0.0	4.1874999999999995e-05	0.49790625	1.0
recent 5 kya, s=0.1	recent5k_s0p1	18	0.335	1000.0	0.0	0.00034862500000000003	0.48256875	1.0
recent 5 kya, s=0.1	recent5k_s0p1	18	0.335	2000.0	0.01	0.000993375	0.95033125	0.09484881438982012
recent 5 kya, s=0.1	recent5k_s0p1	18	0.335	3000.0	0.01	0.001476625	0.92623125	0.136198297521281
recent 5 kya, s=0.1	recent5k_s0p1	18	0.335	5000.0	0.08	0.002681	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	18	0.335	7500.0	0.08	0.004046	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	18	0.335	10000.0	0.08	0.007332625000000001	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	18	0.335	15000.0	0.08	0.02339975	0.9980374999999999	0.002949963125460932
recent 5 kya, s=0.1	recent5k_s0p1	18	0.335	20000.0	0.08	0.045883375000000004	0.92381875	0.10252371845351933
recent 5 kya, s=0.1	recent5k_s0p1	18	0.335	30000.0	0.18	0.10039962499999999	0.9676	0.03863701703728704
recent 5 kya, s=0.1	recent5k_s0p1	18	0.335	50000.0	0.22	0.203113625	0.6531687500000001	0.3714453569330383
recent 5 kya, s=0.1	recent5k_s0p1	19	0.56	500.0	0.0	4.1874999999999995e-05	0.49790625	1.0
recent 5 kya, s=0.1	recent5k_s0p1	19	0.56	1000.0	0.01	0.00034862500000000003	0.98256875	0.03487456406794915
recent 5 kya, s=0.1	recent5k_s0p1	19	0.56	2000.0	0.01	0.000993375	0.95033125	0.09484881438982012
recent 5 kya, s=0.1	recent5k_s0p1	19	0.56	3000.0	0.02	0.001476625	0.9942625	0.011362357970525368
recent 5 kya, s=0.1	recent5k_s0p1	19	0.56	5000.0	0.34	0.002681	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	19	0.56	7500.0	0.34	0.004046	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	19	0.56	10000.0	0.34	0.007332625000000001	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	19	0.56	15000.0	0.36	0.02339975	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	19	0.56	20000.0	0.37	0.045883375000000004	1.0	1.24998437519531e-05
recent 5 kya, s=0.1	recent5k_s0p1	19	0.56	30000.0	0.39	0.10039962499999999	0.99995625	6.24992187597655e-05
recent 5 kya, s=0.1	recent5k_s0p1	19	0.56	50000.0	0.51	0.203113625	0.9964500000000001	0.003824952188097649
de novo 55 kya, s=0.05	denovo_s0p05	0	1.0	500.0	0.0	4.1874999999999995e-05	0.49790625	1.0
de novo 55 kya, s=0.05	denovo_s0p05	0	1.0	1000.0	0.0	0.00034862500000000003	0.48256875	1.0
de novo 55 kya, s=0.05	denovo_s0p05	0	1.0	2000.0	0.0	0.000993375	0.45258125	1.0
de novo 55 kya, s=0.05	denovo_s0p05	0	1.0	3000.0	0.0	0.001476625	0.43190625	1.0
de novo 55 kya, s=0.05	denovo_s0p05	0	1.0	5000.0	0.01	0.002681	0.8691	0.2277971525355933
de novo 55 kya, s=0.05	denovo_s0p05	0	1.0	7500.0	0.01	0.004046	0.804	0.3238084523943451
de novo 55 kya, s=0.05	denovo_s0p05	0	1.0	10000.0	0.01	0.007332625000000001	0.65925	0.5144685691428857
de novo 55 kya, s=0.05	denovo_s0p05	0	1.0	15000.0	0.03	0.02339975	0.6895249999999999	0.4128198397520031
de novo 55 kya, s=0.05	denovo_s0p05	0	1.0	20000.0	0.06	0.045883375000000004	0.748875	0.3144210697366283
de novo 55 kya, s=0.05	denovo_s0p05	0	1.0	30000.0	0.13	0.10039962499999999	0.802075	0.22988462644216948
de novo 55 kya, s=0.05	denovo_s0p05	0	1.0	50000.0	0.23	0.203113625	0.6999	0.32223347208159897
de novo 55 kya, s=0.05	denovo_s0p05	1	1.0	500.0	0.0	4.1874999999999995e-05	0.49790625	1.0
de novo 55 kya, s=0.05	denovo_s0p05	1	1.0	1000.0	0.0	0.00034862500000000003	0.48256875	1.0
de novo 55 kya, s=0.05	denovo_s0p05	1	1.0	2000.0	0.0	0.000993375	0.45258125	1.0
de novo 55 kya, s=0.05	denovo_s0p05	1	1.0	3000.0	0.0	0.001476625	0.43190625	1.0
de novo 55 kya, s=0.05	denovo_s0p05	1	1.0	5000.0	0.0	0.002681	0.38610625	1.0
de novo 55 kya, s=0.05	denovo_s0p05	1	1.0	7500.0	0.0	0.004046	0.3381	1.0
de novo 55 kya, s=0.05	denovo_s0p05	1	1.0	10000.0	0.0	0.007332625000000001	0.24276875	1.0
de novo 55 kya, s=0.05	denovo_s0p05	1	1.0	15000.0	0.04	0.02339975	0.8504375000000001	0.20814739815752303
de novo 55 kya, s=0.05	denovo_s0p05	1	1.0	20000.0	0.08	0.045883375000000004	0.92381875	0.10252371845351933
de novo 55 kya, s=0.05	denovo_s0p05	1	1.0	30000.0	0.13	0.10039962499999999	0.802075	0.22988462644216948
de novo 55 kya, s=0.05	denovo_s0p05	1	1.0	50000.0	0.19	0.203113625	0.48929375	0.540505743678204
de novo 55 kya, s=0.05	denovo_s0p05	2	1.0	500.0	0.0	4.1874999999999995e-05	0.49790625	1.0
de novo 55 kya, s=0.05	denovo_s0p05	2	1.0	1000.0	0.0	0.00034862500000000003	0.48256875	1.0
de novo 55 kya, s=0.05	denovo_s0p05	2	1.0	2000.0	0.0	0.000993375	0.45258125	1.0
