arm	arm_id	replicate_index	sample_af	threshold_years	statistic	null_mean	percentile	p_value
de novo 55 kya, s=0.05	denovo_s0p05	8	1.0	3000.0	0.0	0.001476625	0.43190625	1.0
de novo 55 kya, s=0.05	denovo_s0p05	8	1.0	5000.0	0.0	0.002681	0.38610625	1.0
de novo 55 kya, s=0.05	denovo_s0p05	8	1.0	7500.0	0.0	0.004046	0.3381	1.0
de novo 55 kya, s=0.05	denovo_s0p05	8	1.0	10000.0	0.0	0.007332625000000001	0.24276875	1.0
de novo 55 kya, s=0.05	denovo_s0p05	8	1.0	15000.0	0.01	0.02339975	0.209875	0.904288696391295
de novo 55 kya, s=0.05	denovo_s0p05	8	1.0	20000.0	0.02	0.045883375000000004	0.11776249999999999	0.9382132723340958
de novo 55 kya, s=0.05	denovo_s0p05	8	1.0	30000.0	0.06	0.10039962499999999	0.1332125	0.903263709203635
de novo 55 kya, s=0.05	denovo_s0p05	8	1.0	50000.0	0.16	0.203113625	0.30378125	0.7271784102698716
de novo 55 kya, s=0.05	denovo_s0p05	9	1.0	500.0	0.0	4.1874999999999995e-05	0.49790625	1.0
de novo 55 kya, s=0.05	denovo_s0p05	9	1.0	1000.0	0.0	0.00034862500000000003	0.48256875	1.0
de novo 55 kya, s=0.05	denovo_s0p05	9	1.0	2000.0	0.0	0.000993375	0.45258125	1.0
de novo 55 kya, s=0.05	denovo_s0p05	9	1.0	3000.0	0.0	0.001476625	0.43190625	1.0
de novo 55 kya, s=0.05	denovo_s0p05	9	1.0	5000.0	0.01	0.002681	0.8691	0.2277971525355933
de novo 55 kya, s=0.05	denovo_s0p05	9	1.0	7500.0	0.01	0.004046	0.804	0.3238084523943451
de novo 55 kya, s=0.05	denovo_s0p05	9	1.0	10000.0	0.01	0.007332625000000001	0.65925	0.5144685691428857
de novo 55 kya, s=0.05	denovo_s0p05	9	1.0	15000.0	0.02	0.02339975	0.4556125	0.6759665504181198
de novo 55 kya, s=0.05	denovo_s0p05	9	1.0	20000.0	0.05	0.045883375000000004	0.60215	0.48129398382520217
de novo 55 kya, s=0.05	denovo_s0p05	9	1.0	30000.0	0.1	0.10039962499999999	0.53591875	0.51865601679979
de novo 55 kya, s=0.05	denovo_s0p05	9	1.0	50000.0	0.19	0.203113625	0.48929375	0.540505743678204
de novo 55 kya, s=0.05	denovo_s0p05	10	1.0	500.0	0.0	4.1874999999999995e-05	0.49790625	1.0
de novo 55 kya, s=0.05	denovo_s0p05	10	1.0	1000.0	0.0	0.00034862500000000003	0.48256875	1.0
de novo 55 kya, s=0.05	denovo_s0p05	10	1.0	2000.0	0.0	0.000993375	0.45258125	1.0
de novo 55 kya, s=0.05	denovo_s0p05	10	1.0	3000.0	0.0	0.001476625	0.43190625	1.0
de novo 55 kya, s=0.05	denovo_s0p05	10	1.0	5000.0	0.0	0.002681	0.38610625	1.0
de novo 55 kya, s=0.05	denovo_s0p05	10	1.0	7500.0	0.0	0.004046	0.3381	1.0
de novo 55 kya, s=0.05	denovo_s0p05	10	1.0	10000.0	0.0	0.007332625000000001	0.24276875	1.0
de novo 55 kya, s=0.05	denovo_s0p05	10	1.0	15000.0	0.02	0.02339975	0.4556125	0.6759665504181198
de novo 55 kya, s=0.05	denovo_s0p05	10	1.0	20000.0	0.03	0.045883375000000004	0.256475	0.8262646716916039
de novo 55 kya, s=0.05	denovo_s0p05	10	1.0	30000.0	0.09	0.10039962499999999	0.42465625	0.6320420994737566
de novo 55 kya, s=0.05	denovo_s0p05	10	1.0	50000.0	0.17	0.203113625	0.3659875	0.665266684166448
de novo 55 kya, s=0.05	denovo_s0p05	11	1.0	500.0	0.0	4.1874999999999995e-05	0.49790625	1.0
de novo 55 kya, s=0.05	denovo_s0p05	11	1.0	1000.0	0.0	0.00034862500000000003	0.48256875	1.0
de novo 55 kya, s=0.05	denovo_s0p05	11	1.0	2000.0	0.0	0.000993375	0.45258125	1.0
de novo 55 kya, s=0.05	denovo_s0p05	11	1.0	3000.0	0.0	0.001476625	0.43190625	1.0
de novo 55 kya, s=0.05	denovo_s0p05	11	1.0	5000.0	0.0	0.002681	0.38610625	1.0
de novo 55 kya, s=0.05	denovo_s0p05	11	1.0	7500.0	0.0	0.004046	0.3381	1.0
de novo 55 kya, s=0.05	denovo_s0p05	11	1.0	10000.0	0.02	0.007332625000000001	0.8952187500000001	0.16704791190110124
de novo 55 kya, s=0.05	denovo_s0p05	11	1.0	15000.0	0.05	0.02339975	0.93789375	0.09099886251421857
de novo 55 kya, s=0.05	denovo_s0p05	11	1.0	20000.0	0.08	0.045883375000000004	0.92381875	0.10252371845351933
de novo 55 kya, s=0.05	denovo_s0p05	11	1.0	30000.0	0.12	0.10039962499999999	0.7288625	0.31240859489256384
de novo 55 kya, s=0.05	denovo_s0p05	11	1.0	50000.0	0.45	0.203113625	0.991125	0.00959988000149998
de novo 55 kya, s=0.05	denovo_s0p05	12	1.0	500.0	0.0	4.1874999999999995e-05	0.49790625	1.0
de novo 55 kya, s=0.05	denovo_s0p05	12	1.0	1000.0	0.0	0.00034862500000000003	0.48256875	1.0
de novo 55 kya, s=0.05	denovo_s0p05	12	1.0	2000.0	0.0	0.000993375	0.45258125	1.0
de novo 55 kya, s=0.05	denovo_s0p05	12	1.0	3000.0	0.0	0.001476625	0.43190625	1.0
de novo 55 kya, s=0.05	denovo_s0p05	12	1.0	5000.0	0.0	0.002681	0.38610625	1.0
de novo 55 kya, s=0.05	denovo_s0p05	12	1.0	7500.0	0.0	0.004046	0.3381	1.0
de novo 55 kya, s=0.05	denovo_s0p05	12	1.0	10000.0	0.01	0.007332625000000001	0.65925	0.5144685691428857
de novo 55 kya, s=0.05	denovo_s0p05	12	1.0	15000.0	0.02	0.02339975	0.4556125	0.6759665504181198
de novo 55 kya, s=0.05	denovo_s0p05	12	1.0	20000.0	0.03	0.045883375000000004	0.256475	0.8262646716916039
de novo 55 kya, s=0.05	denovo_s0p05	12	1.0	30000.0	0.03	0.10039962499999999	0.01226875	0.9942250721865976
de novo 55 kya, s=0.05	denovo_s0p05	12	1.0	50000.0	0.21	0.203113625	0.6023499999999999	0.42386970162872967
de novo 55 kya, s=0.05	denovo_s0p05	13	1.0	500.0	0.0	4.1874999999999995e-05	0.49790625	1.0
de novo 55 kya, s=0.05	denovo_s0p05	13	1.0	1000.0	0.0	0.00034862500000000003	0.48256875	1.0
de novo 55 kya, s=0.05	denovo_s0p05	13	1.0	2000.0	0.0	0.000993375	0.45258125	1.0
de novo 55 kya, s=0.05	denovo_s0p05	13	1.0	3000.0	0.0	0.001476625	0.43190625	1.0
de novo 55 kya, s=0.05	denovo_s0p05	13	1.0	5000.0	0.0	0.002681	0.38610625	1.0
de novo 55 kya, s=0.05	denovo_s0p05	13	1.0	7500.0	0.0	0.004046	0.3381	1.0
de novo 55 kya, s=0.05	denovo_s0p05	13	1.0	10000.0	0.0	0.007332625000000001	0.24276875	1.0
de novo 55 kya, s=0.05	denovo_s0p05	13	1.0	15000.0	0.0	0.02339975	0.04785625	1.0
de novo 55 kya, s=0.05	denovo_s0p05	13	1.0	20000.0	0.02	0.045883375000000004	0.11776249999999999	0.9382132723340958
de novo 55 kya, s=0.05	denovo_s0p05	13	1.0	30000.0	0.03	0.10039962499999999	0.01226875	0.9942250721865976
de novo 55 kya, s=0.05	denovo_s0p05	13	1.0	50000.0	0.09	0.203113625	0.0250375	0.9821752228097149
de novo 55 kya, s=0.05	denovo_s0p05	14	1.0	500.0	0.0	4.1874999999999995e-05	0.49790625	1.0
de novo 55 kya, s=0.05	denovo_s0p05	14	1.0	1000.0	0.0	0.00034862500000000003	0.48256875	1.0
de novo 55 kya, s=0.05	denovo_s0p05	14	1.0	2000.0	0.0	0.000993375	0.45258125	1.0
de novo 55 kya, s=0.05	denovo_s0p05	14	1.0	3000.0	0.0	0.001476625	0.43190625	1.0
de novo 55 kya, s=0.05	denovo_s0p05	14	1.0	5000.0	0.0	0.002681	0.38610625	1.0
de novo 55 kya, s=0.05	denovo_s0p05	14	1.0	7500.0	0.0	0.004046	0.3381	1.0
de novo 55 kya, s=0.05	denovo_s0p05	14	1.0	10000.0	0.01	0.007332625000000001	0.65925	0.5144685691428857
de novo 55 kya, s=0.05	denovo_s0p05	14	1.0	15000.0	0.01	0.02339975	0.209875	0.904288696391295
de novo 55 kya, s=0.05	denovo_s0p05	14	1.0	20000.0	0.07	0.045883375000000004	0.8548250000000001	0.1878476519043512
de novo 55 kya, s=0.05	denovo_s0p05	14	1.0	30000.0	0.14	0.10039962499999999	0.85793125	0.16598542518218523
de novo 55 kya, s=0.05	denovo_s0p05	14	1.0	50000.0	0.24	0.203113625	0.74135625	0.277984025199685
de novo 55 kya, s=0.05	denovo_s0p05	15	1.0	500.0	0.0	4.1874999999999995e-05	0.49790625	1.0
de novo 55 kya, s=0.05	denovo_s0p05	15	1.0	1000.0	0.0	0.00034862500000000003	0.48256875	1.0
de novo 55 kya, s=0.05	denovo_s0p05	15	1.0	2000.0	0.0	0.000993375	0.45258125	1.0
de novo 55 kya, s=0.05	denovo_s0p05	15	1.0	3000.0	0.01	0.001476625	0.92623125	0.136198297521281
de novo 55 kya, s=0.05	denovo_s0p05	15	1.0	5000.0	0.01	0.002681	0.8691	0.2277971525355933
de novo 55 kya, s=0.05	denovo_s0p05	15	1.0	7500.0	0.02	0.004046	0.9601124999999999	0.06821164735440807
de novo 55 kya, s=0.05	denovo_s0p05	15	1.0	10000.0	0.03	0.007332625000000001	0.97479375	0.0425369682878964
de novo 55 kya, s=0.05	denovo_s0p05	15	1.0	15000.0	0.04	0.02339975	0.8504375000000001	0.20814739815752303
de novo 55 kya, s=0.05	denovo_s0p05	15	1.0	20000.0	0.06	0.045883375000000004	0.748875	0.3144210697366283
de novo 55 kya, s=0.05	denovo_s0p05	15	1.0	30000.0	0.12	0.10039962499999999	0.7288625	0.31240859489256384
de novo 55 kya, s=0.05	denovo_s0p05	15	1.0	50000.0	0.23	0.203113625	0.6999	0.32223347208159897
de novo 55 kya, s=0.05	denovo_s0p05	16	1.0	500.0	0.0	4.1874999999999995e-05	0.49790625	1.0
de novo 55 kya, s=0.05	denovo_s0p05	16	1.0	1000.0	0.0	0.00034862500000000003	0.48256875	1.0
de novo 55 kya, s=0.05	denovo_s0p05	16	1.0	2000.0	0.0	0.000993375	0.45258125	1.0
de novo 55 kya, s=0.05	denovo_s0p05	16	1.0	3000.0	0.0	0.001476625	0.43190625	1.0
de novo 55 kya, s=0.05	denovo_s0p05	16	1.0	5000.0	0.0	0.002681	0.38610625	1.0
de novo 55 kya, s=0.05	denovo_s0p05	16	1.0	7500.0	0.0	0.004046	0.3381	1.0
de novo 55 kya, s=0.05	denovo_s0p05	16	1.0	10000.0	0.0	0.007332625000000001	0.24276875	1.0
de novo 55 kya, s=0.05	denovo_s0p05	16	1.0	15000.0	0.01	0.02339975	0.209875	0.904288696391295
de novo 55 kya, s=0.05	denovo_s0p05	16	1.0	20000.0	0.02	0.045883375000000004	0.11776249999999999	0.9382132723340958
de novo 55 kya, s=0.05	denovo_s0p05	16	1.0	30000.0	0.05	0.10039962499999999	0.07231875	0.9521005987425157
de novo 55 kya, s=0.05	denovo_s0p05	16	1.0	50000.0	0.14	0.203113625	0.1895	0.8363770452869339
de novo 55 kya, s=0.05	denovo_s0p05	17	1.0	500.0	0.0	4.1874999999999995e-05	0.49790625	1.0
de novo 55 kya, s=0.05	denovo_s0p05	17	1.0	1000.0	0.0	0.00034862500000000003	0.48256875	1.0
de novo 55 kya, s=0.05	denovo_s0p05	17	1.0	2000.0	0.0	0.000993375	0.45258125	1.0
de novo 55 kya, s=0.05	denovo_s0p05	17	1.0	3000.0	0.0	0.001476625	0.43190625	1.0
de novo 55 kya, s=0.05	denovo_s0p05	17	1.0	5000.0	0.02	0.002681	0.97990625	0.03402457469281634
de novo 55 kya, s=0.05	denovo_s0p05	17	1.0	7500.0	0.02	0.004046	0.9601124999999999	0.06821164735440807
de novo 55 kya, s=0.05	denovo_s0p05	17	1.0	10000.0	0.02	0.007332625000000001	0.8952187500000001	0.16704791190110124
de novo 55 kya, s=0.05	denovo_s0p05	17	1.0	15000.0	0.02	0.02339975	0.4556125	0.6759665504181198
de novo 55 kya, s=0.05	denovo_s0p05	17	1.0	20000.0	0.04	0.045883375000000004	0.42896249999999997	0.6607917401032487
de novo 55 kya, s=0.05	denovo_s0p05	17	1.0	30000.0	0.07	0.10039962499999999	0.21540625	0.8303146210672366
de novo 55 kya, s=0.05	denovo_s0p05	17	1.0	50000.0	0.2	0.203113625	0.5476125000000001	0.4809189885126436
de novo 55 kya, s=0.05	denovo_s0p05	18	1.0	500.0	0.0	4.1874999999999995e-05	0.49790625	1.0
de novo 55 kya, s=0.05	denovo_s0p05	18	1.0	1000.0	0.0	0.00034862500000000003	0.48256875	1.0
de novo 55 kya, s=0.05	denovo_s0p05	18	1.0	2000.0	0.0	0.000993375	0.45258125	1.0
de novo 55 kya, s=0.05	denovo_s0p05	18	1.0	3000.0	0.0	0.001476625	0.43190625	1.0
de novo 55 kya, s=0.05	denovo_s0p05	18	1.0	5000.0	0.0	0.002681	0.38610625	1.0
de novo 55 kya, s=0.05	denovo_s0p05	18	1.0	7500.0	0.0	0.004046	0.3381	1.0
de novo 55 kya, s=0.05	denovo_s0p05	18	1.0	10000.0	0.0	0.007332625000000001	0.24276875	1.0
de novo 55 kya, s=0.05	denovo_s0p05	18	1.0	15000.0	0.0	0.02339975	0.04785625	1.0
de novo 55 kya, s=0.05	denovo_s0p05	18	1.0	20000.0	0.03	0.045883375000000004	0.256475	0.8262646716916039
de novo 55 kya, s=0.05	denovo_s0p05	18	1.0	30000.0	0.09	0.10039962499999999	0.42465625	0.6320420994737566
de novo 55 kya, s=0.05	denovo_s0p05	18	1.0	50000.0	0.13	0.203113625	0.14145625	0.8807139910751116
de novo 55 kya, s=0.05	denovo_s0p05	19	1.0	500.0	0.0	4.1874999999999995e-05	0.49790625	1.0
de novo 55 kya, s=0.05	denovo_s0p05	19	1.0	1000.0	0.0	0.00034862500000000003	0.48256875	1.0
de novo 55 kya, s=0.05	denovo_s0p05	19	1.0	2000.0	0.0	0.000993375	0.45258125	1.0
de novo 55 kya, s=0.05	denovo_s0p05	19	1.0	3000.0	0.0	0.001476625	0.43190625	1.0
de novo 55 kya, s=0.05	denovo_s0p05	19	1.0	5000.0	0.0	0.002681	0.38610625	1.0
de novo 55 kya, s=0.05	denovo_s0p05	19	1.0	7500.0	0.0	0.004046	0.3381	1.0
de novo 55 kya, s=0.05	denovo_s0p05	19	1.0	10000.0	0.0	0.007332625000000001	0.24276875	1.0
de novo 55 kya, s=0.05	denovo_s0p05	19	1.0	15000.0	0.01	0.02339975	0.209875	0.904288696391295
de novo 55 kya, s=0.05	denovo_s0p05	19	1.0	20000.0	0.03	0.045883375000000004	0.256475	0.8262646716916039
de novo 55 kya, s=0.05	denovo_s0p05	19	1.0	30000.0	0.07	0.10039962499999999	0.21540625	0.8303146210672366
de novo 55 kya, s=0.05	denovo_s0p05	19	1.0	50000.0	0.21	0.203113625	0.6023499999999999	0.42386970162872967
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	2	0.72	500.0	0.0	4.125e-05	0.49896875	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	2	0.72	1000.0	0.0	0.00034375	0.49140625	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	2	0.72	2000.0	0.0	0.00099	0.4758375	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	2	0.72	3000.0	0.0	0.001501	0.46410625	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	2	0.72	5000.0	0.0	0.0027017499999999997	0.437825	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	2	0.72	7500.0	0.0	0.00402025	0.40980625	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	2	0.72	10000.0	0.0	0.007334	0.34700625	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	2	0.72	15000.0	0.04	0.023416500000000003	0.7799625	0.3263834202072474
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	2	0.72	20000.0	0.1	0.0458505	0.9429624999999999	0.08451144360695491
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	2	0.72	30000.0	0.48	0.10049975	0.9999875	2.49996875039062e-05
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	2	0.72	50000.0	1.0	0.203068	1.0	1.24998437519531e-05
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	3	0.595	500.0	0.0	4.3560606060606055e-05	0.49928125	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	3	0.595	1000.0	0.0	0.0003609848484848484	0.49404375	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	3	0.595	2000.0	0.0	0.0010037878787878787	0.48365625	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	3	0.595	3000.0	0.0	0.0014981060606060605	0.4758625	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	3	0.595	5000.0	0.0	0.0026837121212121206	0.45811875	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	3	0.595	7500.0	0.0	0.0040174242424242425	0.4383	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	3	0.595	10000.0	0.030303030303030304	0.007387499999999998	0.8791749999999999	0.21712228597142536
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	3	0.595	15000.0	0.15151515151515152	0.02346931818181818	0.99938125	0.001124985937675779
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	3	0.595	20000.0	0.18181818181818182	0.045890151515151516	0.9973124999999999	0.004574942813214835
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	3	0.595	30000.0	0.24242424242424243	0.10045189393939395	0.9825250000000001	0.02479969000387495
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	3	0.595	50000.0	0.8181818181818182	0.2031655303030303	0.9999812499999999	4.99993750078124e-05
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	4	0.58	500.0	0.0	3.3203125e-05	0.49946875	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	4	0.58	1000.0	0.0	0.0003578125	0.494275	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	4	0.58	2000.0	0.0	0.000992578125	0.4843375	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	4	0.58	3000.0	0.0	0.0014671875	0.4771	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	4	0.58	5000.0	0.0	0.00267578125	0.45940625	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	4	0.58	7500.0	0.0	0.004071484375	0.4392375	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	4	0.58	10000.0	0.0	0.007369921875	0.3951875	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	4	0.58	15000.0	0.03125	0.023286328125	0.65078125	0.5275184060199247
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	4	0.58	20000.0	0.0625	0.045878515625	0.6923625	0.431769602879964
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	4	0.58	30000.0	0.25	0.1004515625	0.9849562500000001	0.021374732815839802
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	4	0.58	50000.0	0.84375	0.20294765625	0.9999874999999999	3.74995312558593e-05
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	5	0.755	500.0	0.0	4.15909090909091e-05	0.49885625	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	5	0.755	1000.0	0.0	0.00035340909090909097	0.49028125	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	5	0.755	2000.0	0.0	0.0009765909090909092	0.4738125	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	5	0.755	3000.0	0.0	0.0014688636363636366	0.46126875	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	5	0.755	5000.0	0.0	0.0026934090909090914	0.43249375	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	5	0.755	7500.0	0.0	0.004065000000000001	0.40128125	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	5	0.755	10000.0	0.0	0.007327727272727275	0.33505	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	5	0.755	15000.0	0.03636363636363636	0.023447500000000007	0.74610625	0.3692203847451907
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	5	0.755	20000.0	0.05454545454545454	0.045916590909090914	0.64496875	0.46008174897813775
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	5	0.755	30000.0	0.21818181818181817	0.10039477272727274	0.9838	0.02119973500331246
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	5	0.755	50000.0	1.0	0.20317522727272727	1.0	1.24998437519531e-05
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	6	0.425	500.0	0.0	5e-05	0.4996	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	6	0.425	1000.0	0.0	0.00033828125	0.49729375	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	6	0.425	2000.0	0.0	0.0009390625	0.4925125	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	6	0.425	3000.0	0.0	0.00147265625	0.4884	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	6	0.425	5000.0	0.0	0.00262265625	0.47955	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	6	0.425	7500.0	0.0	0.00405390625	0.468625	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	6	0.425	10000.0	0.0	0.00732734375	0.4447625	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	6	0.425	15000.0	0.0625	0.02348515625	0.81530625	0.31648354395570055
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	6	0.425	20000.0	0.25	0.0458859375	0.99683125	0.005662429219634755
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	6	0.425	30000.0	0.5	0.10026640625	0.99984375	0.00026249671879101513
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	6	0.425	50000.0	1.0	0.20337890625	0.99999375	2.49996875039062e-05
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	8	0.785	500.0	0.0	4.4374999999999994e-05	0.49866875	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	8	0.785	1000.0	0.0	0.00034562499999999996	0.48963125	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	8	0.785	2000.0	0.0	0.000988958333333333	0.47104375	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	8	0.785	3000.0	0.016666666666666666	0.0014672916666666667	0.9559875	0.08371145360682991
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	8	0.785	5000.0	0.016666666666666666	0.0026974999999999994	0.9197125	0.1462106723665954
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	8	0.785	7500.0	0.016666666666666666	0.004065833333333333	0.8796625	0.21283483956450544
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	8	0.785	10000.0	0.03333333333333333	0.007296249999999999	0.9576125000000001	0.0735865801677479
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	8	0.785	15000.0	0.08333333333333333	0.023368333333333328	0.9911000000000001	0.014562317971025363
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	8	0.785	20000.0	0.11666666666666667	0.04600687499999999	0.98353125	0.024737190785115187
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	8	0.785	30000.0	0.21666666666666667	0.10031145833333334	0.9850625	0.0193497581280234
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	8	0.785	50000.0	0.4666666666666667	0.20309479166666666	0.9916750000000001	0.009462381720228497
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	13	0.795	500.0	0.0	4.0476190476190474e-05	0.498725	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	13	0.795	1000.0	0.0	0.00035257936507936507	0.48889375	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	13	0.795	2000.0	0.0	0.0010001984126984127	0.46940625	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	13	0.795	3000.0	0.0	0.0014847222222222221	0.4556	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	13	0.795	5000.0	0.0	0.0026746031746031746	0.42426875	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	13	0.795	7500.0	0.0	0.004042857142857143	0.38954375	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	13	0.795	10000.0	0.0	0.007343849206349206	0.315625	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	13	0.795	15000.0	0.0	0.023418650793650794	0.1142375	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	13	0.795	20000.0	0.015873015873015872	0.045759722222222216	0.1414875	0.9410757365532931
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	13	0.795	30000.0	0.19047619047619047	0.10044345238095237	0.9642375	0.04546193172585343
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	13	0.795	50000.0	1.0	0.20306289682539683	1.0	1.24998437519531e-05
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	14	0.865	500.0	0.0	4.18918918918919e-05	0.49845	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	14	0.865	1000.0	0.0	0.00035185810810810816	0.48698125	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	14	0.865	2000.0	0.0	0.0009927364864864867	0.46456875	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	14	0.865	3000.0	0.0	0.0014716216216216216	0.4486625	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	14	0.865	5000.0	0.0	0.002687668918918919	0.41206875	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	14	0.865	7500.0	0.0	0.004069425675675677	0.37271875	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	14	0.865	10000.0	0.0	0.007335979729729731	0.29176875	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	14	0.865	15000.0	0.02702702702702703	0.02346300675675676	0.61513125	0.5168310396120048
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	14	0.865	20000.0	0.04054054054054054	0.04588682432432433	0.45426875	0.6547043161960475
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	14	0.865	30000.0	0.12162162162162163	0.1003204391891892	0.72203125	0.32757090536368294
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	14	0.865	50000.0	0.8513513513513513	0.2031864864864865	1.0	1.24998437519531e-05
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	15	0.935	500.0	0.0	4.2897727272727284e-05	0.4981125	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	15	0.935	1000.0	0.0	0.00035213068181818186	0.48450625	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	15	0.935	2000.0	0.0	0.0010035511363636364	0.457625	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	15	0.935	3000.0	0.0	0.0014764204545454549	0.43949375	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	15	0.935	5000.0	0.011363636363636364	0.002680397727272728	0.8842500000000001	0.2041099486256422
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	15	0.935	7500.0	0.011363636363636364	0.00406534090909091	0.8256	0.29324633442081977
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	15	0.935	10000.0	0.022727272727272728	0.0073265625000000015	0.9161250000000001	0.13679829002137472
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	15	0.935	15000.0	0.03409090909090909	0.023426136363636364	0.75361875	0.33907076161547983
