position_0based	n_pairs	observed_fraction_recent	neutral_mean_fraction_recent	neutral_median_fraction_recent	neutral_ci95_lower	neutral_ci95_upper	neutral_exceedances	n_neutral_replicates	p_upper	q_bh
0.0	2000	0.006114377703	0.006768645866659999	0.0065254728485	0.004541532275	0.010030442851924995	62	100	0.6237623762376238	0.7875787578757877
10000.0	2000	0.01428458324	0.015557709893730001	0.014603210375	0.01025782883975	0.023548655077499998	55	100	0.5544554455445545	0.7412505956478002
20000.0	2000	0.01629485566	0.017481118784069997	0.016015932215	0.0108426142955	0.028929530938499946	48	100	0.48514851485148514	0.6901116854217427
30000.0	2000	0.01558867997	0.01841001377761	0.017830389675000002	0.01159709410775	0.03094940893899997	65	100	0.6534653465346535	0.7969089591886018
40000.0	2000	0.01568026395	0.018902198597870002	0.017921158365000002	0.012047551799	0.028854311705999995	69	100	0.693069306930693	0.8182636445462728
50000.0	2000	0.01804259873	0.019378499242030004	0.01882365622	0.012120656164	0.029501262278999994	58	100	0.5841584158415841	0.7686294945284001
60000.0	2000	0.01884061878	0.019481811437880005	0.019051951605	0.013331036667	0.028026723069249995	52	100	0.5247524752475248	0.7168749661851431
70000.0	2000	0.0244361639	0.0199381964463	0.01939143308	0.01425343717975	0.031373412282999974	14	100	0.1485148514851485	0.3759869657851861
80000.0	2000	0.03241753009	0.0204848063815	0.01924393967	0.0142579757145	0.03322012899675	5	100	0.0594059405940594	0.22166395744052014
90000.0	2000	0.02775195375	0.0207833961105	0.019834505455	0.013498239597750001	0.03417759191224997	11	100	0.1188118811881188	0.33468135545948957
100000.0	2000	0.01840878614	0.02085150021476	0.01975618489	0.01329020381875	0.0327158396875	65	100	0.6534653465346535	0.7969089591886018
110000.0	2000	0.01848095363	0.02091474213714	0.02058349712	0.01415146111925	0.029916410510749995	67	100	0.6732673267326733	0.8092155369383092
120000.0	2000	0.01715693939	0.021167619280880002	0.020794461765	0.01421009155825	0.03160400207874999	79	100	0.7920792079207921	0.8752256441113725
130000.0	2000	0.01789389811	0.0215446622174	0.020329871904999998	0.014434250704	0.031726749530249995	81	100	0.8118811881188119	0.8834398129693274
140000.0	2000	0.02099011546	0.0212505487229	0.020563271415	0.01508841005625	0.033068371466749985	44	100	0.44554455445544555	0.659089577596813
150000.0	2000	0.01915821744	0.021197054169400004	0.02051450958	0.015398415152250001	0.030533919944249983	64	100	0.6435643564356436	0.7964905401431233
160000.0	2000	0.02012002306	0.021208222110299997	0.02001888887	0.0150443125015	0.032014773818	47	100	0.4752475247524752	0.6857828640006858
170000.0	2000	0.02332612015	0.0214207879405	0.020769782515	0.015703655280249997	0.031815921394999995	27	100	0.27722772277227725	0.5133846718005135
180000.0	2000	0.02410795256	0.0216436682522	0.020895317695	0.01442699236	0.030328210725	29	100	0.297029702970297	0.5332669712213591
190000.0	2000	0.02283209065	0.0219521915596	0.020831414765	0.01528834595975	0.0313163794965	36	100	0.36633663366336633	0.598589270691775
200000.0	2000	0.02334840528	0.022015348372599997	0.02115682542	0.014814487345	0.033373186220999995	32	100	0.32673267326732675	0.5575642888520934
210000.0	2000	0.02418491048	0.021881227627999995	0.021485578375	0.01515604885525	0.03224322702574998	25	100	0.25742574257425743	0.500828292946026
220000.0	2000	0.02654892277	0.021693331283599994	0.02076652824	0.01498871088975	0.03171937164624998	12	100	0.12871287128712872	0.3497632371932845
230000.0	2000	0.02162213887	0.021907476441000006	0.02113038985	0.014721012989999999	0.032250657691249976	47	100	0.4752475247524752	0.6857828640006858
240000.0	2000	0.02259664942	0.021935476463979996	0.02155508027	0.01428328608175	0.03046465071999999	45	100	0.45544554455445546	0.6707592703305677
250000.0	2000	0.02829227235	0.021982762203720002	0.02143975141	0.01406187858075	0.03150644968824996	10	100	0.10891089108910891	0.32127106515961334
