# Gamma-SMC explicit haplotype pairs
# genotype_class	hom_alt
# n_pairs	25
6	7
16	17
22	23
30	31
40	41
50	51
68	69
74	75
76	77
80	81
86	87
88	89
94	95
100	101
112	113
116	117
120	121
122	123
132	133
138	139
140	141
150	151
182	183
184	185
188	189
