arm_id	estimator	genotype_class	conditioned_on_presence	replicate_index	allele_present	threshold_years	observed	n_null	p_value	significant
eas_sweep_structured	gamma_smc_frac	overall	False	0	False	1000.0	0.01	100	0.40594059405940597	False
eas_sweep_structured	gamma_smc_frac	overall	False	1	False	1000.0	0.0	100	1.0	False
eas_sweep_structured	gamma_smc_frac	overall	False	2	False	1000.0	0.0	100	1.0	False
eas_sweep_structured	gamma_smc_frac	overall	False	3	False	1000.0	0.01	100	0.40594059405940597	False
eas_sweep_structured	gamma_smc_frac	overall	False	4	False	1000.0	0.03	100	0.009900990099009901	True
eas_sweep_structured	gamma_smc_frac	overall	False	5	False	1000.0	0.01	100	0.40594059405940597	False
eas_sweep_structured	gamma_smc_frac	overall	False	6	False	1000.0	0.0	100	1.0	False
eas_sweep_structured	gamma_smc_frac	overall	False	7	False	1000.0	0.01	100	0.40594059405940597	False
eas_sweep_structured	gamma_smc_frac	overall	False	8	False	1000.0	0.0	100	1.0	False
eas_sweep_structured	gamma_smc_frac	overall	False	9	False	1000.0	0.0	100	1.0	False
eas_sweep_structured	gamma_smc_frac	overall	False	10	False	1000.0	0.01	100	0.40594059405940597	False
eas_sweep_structured	gamma_smc_frac	overall	False	11	False	1000.0	0.0	100	1.0	False
eas_sweep_structured	gamma_smc_frac	overall	False	12	False	1000.0	0.0	100	1.0	False
eas_sweep_structured	gamma_smc_frac	overall	False	13	False	1000.0	0.01	100	0.40594059405940597	False
eas_sweep_structured	gamma_smc_frac	overall	False	14	False	1000.0	0.02	100	0.0891089108910891	False
eas_sweep_structured	gamma_smc_frac	overall	False	15	False	1000.0	0.0	100	1.0	False
eas_sweep_structured	gamma_smc_frac	overall	False	16	False	1000.0	0.01	100	0.40594059405940597	False
eas_sweep_structured	gamma_smc_frac	overall	False	17	False	1000.0	0.01	100	0.40594059405940597	False
eas_sweep_structured	gamma_smc_frac	overall	False	18	False	1000.0	0.0	100	1.0	False
