# Gamma-SMC explicit haplotype pairs
# genotype_class	hom_alt
# n_pairs	35
4	5
8	9
10	11
14	15
18	19
30	31
36	37
40	41
42	43
48	49
50	51
64	65
68	69
74	75
80	81
86	87
90	91
92	93
96	97
102	103
106	107
114	115
118	119
120	121
122	123
126	127
142	143
160	161
164	165
172	173
174	175
176	177
182	183
190	191
192	193
