schema	attempt_zero_based	simulation_seed	supervisor_started_unix_ns	supervisor_pid	supervisor_process_identity	timeout_seconds	term_grace_seconds	temp_directory	temp_tree_created	temp_tree_loaded	temp_tree_removed	execution_id	child_pid	child_process_identity	child_identity_observed	child_pgid	child_sid	parent_death_watchdog_armed	engine_wrapper_pid	engine_wrapper_process_identity	sigterm_sent	sigkill_sent	direct_child_reaped	adopted_children_reaped	process_group_gone	supervisor_status	supervisor_elapsed_seconds	lifecycle_phase
gamma-smc.han-direct-production-v3-process-supervisor/v1	0	1922831224	1786658033834665235	440	{'pid': 440, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 312739}	300.0	5.0	.han_v3_attempt_000_seed_1922831224_g9n9s9xe	True	True	True	ca04e75d2735d93d1430dec39722e48a22b9b87bea264481dd18d61f2edbf439	541	{'pid': 541, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 313665}	True	541	541	True	553	{'pid': 553, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 313670}	False	False	True	0	True	complete	295.8568406109998	engine_returned_pending_base_attempt_commit
gamma-smc.han-direct-production-v3-process-supervisor/v1	1	1434074615	1786658331716432332	440	{'pid': 440, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 312739}	300.0	5.0	.han_v3_attempt_001_seed_1434074615_npg51tz7	True	True	True	707118156af6a7e606ad2631b727d668b781480f0037c138df5493e7b9191024	707	{'pid': 707, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 343453}	True	707	707	True	708	{'pid': 708, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 343459}	False	False	True	0	True	complete	216.96387230300024	engine_returned_pending_base_attempt_commit
gamma-smc.han-direct-production-v3-process-supervisor/v1	2	2004235845	1786658550568589754	440	{'pid': 440, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 312739}	300.0	5.0	.han_v3_attempt_002_seed_2004235845_j5fnxc5b	False	False	True	09377223dd75dfbc3c89a8a401accca8a2e87a3570fd9b7291bcacf22694dbf6	925	{'pid': 925, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 365340}	True	925	925	True	926	{'pid': 926, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 365347}	True	True	True	1	True	timed_out	305.0032694900001	engine_returned_pending_base_attempt_commit
