# Gamma-SMC explicit haplotype pairs
# genotype_class	hom_alt
# n_pairs	27
4	5
40	41
52	53
54	55
66	67
68	69
70	71
80	81
82	83
94	95
104	105
106	107
110	111
114	115
124	125
136	137
144	145
146	147
150	151
158	159
170	171
174	175
176	177
182	183
188	189
192	193
196	197
