source	estimand	unit_id	replicate_index	threshold_years	statistic	observed_selection_score	n_null	null_mean	null_median	null_sd	null_q025	null_q05	null_q95	null_q975	null_upper_exceedance_count	mc_p_upper	neutral_bank_scope	inference_scope	bh_q_upper
gamma_smc	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep009	9	10000	p_hom_alt_minus_hom_ref	-0.0344136514589	100	0.1858550775	0.144749367481	0.203921957603	-0.104132240131	-0.056986765496	0.570278115575	0.643292855559	89	0.891089108911	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.910891089109
gamma_smc	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep009	9	20000	p_hom_alt_minus_hom_ref	-0.0498154109587	100	0.256582720711	0.240220138923	0.246853503638	-0.144362494574	-0.0839820384151	0.705907466775	0.749723411303	90	0.90099009901	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.910891089109
gamma_smc	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep009	9	30000	p_hom_alt_minus_hom_ref	-0.0654165143868	100	0.297552365688	0.283828366226	0.266722245367	-0.169163722446	-0.111077311424	0.752355854355	0.802375699805	91	0.910891089109	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.910891089109
gamma_smc	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep009	9	40000	p_hom_alt_minus_hom_ref	-0.0813886495643	100	0.32550499247	0.337033778566	0.279131391209	-0.188630049715	-0.134565248651	0.798588911683	0.813758493156	91	0.910891089109	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.910891089109
gamma_smc	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep009	9	50000	p_hom_alt_minus_hom_ref	-0.0974257909994	100	0.346481052909	0.350635550492	0.288386631327	-0.211926525581	-0.158701576453	0.791566109284	0.824365453565	91	0.910891089109	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.910891089109
gamma_smc	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep010	10	1000	p_hom_alt_minus_hom_ref	-0.00224434195542	100	0.039093175532	0.0119646812107	0.0777213596751	-0.0277554957507	-0.0219682733503	0.215907528707	0.320115224211	70	0.70297029703	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.772277227723
gamma_smc	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep010	10	4500	p_hom_alt_minus_hom_ref	-0.0014238575603	100	0.114292721189	0.0734906538833	0.146422271736	-0.0719424292895	-0.0398900101552	0.410471370395	0.476402082378	77	0.772277227723	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.772277227723
gamma_smc	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep010	10	10000	p_hom_alt_minus_hom_ref	0.0162135595634	100	0.1858550775	0.144749367481	0.203921957603	-0.104132240131	-0.056986765496	0.570278115575	0.643292855559	77	0.772277227723	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.772277227723
gamma_smc	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep010	10	20000	p_hom_alt_minus_hom_ref	0.0564588765474	100	0.256582720711	0.240220138923	0.246853503638	-0.144362494574	-0.0839820384151	0.705907466775	0.749723411303	77	0.772277227723	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.772277227723
gamma_smc	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep010	10	30000	p_hom_alt_minus_hom_ref	0.090666288936	100	0.297552365688	0.283828366226	0.266722245367	-0.169163722446	-0.111077311424	0.752355854355	0.802375699805	75	0.752475247525	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.772277227723
gamma_smc	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep010	10	40000	p_hom_alt_minus_hom_ref	0.118681443011	100	0.32550499247	0.337033778566	0.279131391209	-0.188630049715	-0.134565248651	0.798588911683	0.813758493156	72	0.722772277228	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.772277227723
gamma_smc	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep010	10	50000	p_hom_alt_minus_hom_ref	0.143195789679	100	0.346481052909	0.350635550492	0.288386631327	-0.211926525581	-0.158701576453	0.791566109284	0.824365453565	74	0.742574257426	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.772277227723
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep001	1	1000	p_overall	0.00938429843904	100	0.01132373515	0.01080018751	0.00647215942348	0.00141024912492	0.0021308094011	0.0240265763825	0.025047197169	59	0.594059405941	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.633663366337
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep001	1	4500	p_overall	0.0355560489603	100	0.0314252150806	0.030764887245	0.0137233261514	0.0076360977821	0.00916046250025	0.0514663309445	0.056291776009	38	0.386138613861	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.633663366337
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep001	1	10000	p_overall	0.0536806996945	100	0.0523481277814	0.052962790245	0.0211351815143	0.0169165318823	0.019184654604	0.0810691512625	0.0870014500662	48	0.485148514851	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.633663366337
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep001	1	20000	p_overall	0.0774509243023	100	0.0796653532872	0.080014530415	0.0311301161914	0.0280137685882	0.031053238533	0.12851983223	0.136977999742	56	0.564356435644	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.633663366337
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep001	1	30000	p_overall	0.0945454690734	100	0.100771458003	0.10058792965	0.0395422505767	0.0350240973515	0.043105706048	0.16368386106	0.18826977124	58	0.584158415842	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.633663366337
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep001	1	40000	p_overall	0.10807781007	100	0.118485393227	0.1170330671	0.0470191725574	0.0429400034127	0.0486591210895	0.196254895065	0.22294651461	63	0.633663366337	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.633663366337
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep001	1	50000	p_overall	0.119638598906	100	0.133767813757	0.1303585247	0.0537555759399	0.0506619769277	0.0555342214775	0.226769650165	0.253922346965	59	0.594059405941	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.633663366337
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep002	2	1000	p_overall	0.029706179538	100	0.01132373515	0.01080018751	0.00647215942348	0.00141024912492	0.0021308094011	0.0240265763825	0.025047197169	0	0.00990099009901	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.0519801980198
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep002	2	4500	p_overall	0.0745852464309	100	0.0314252150806	0.030764887245	0.0137233261514	0.0076360977821	0.00916046250025	0.0514663309445	0.056291776009	1	0.019801980198	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.0519801980198
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep002	2	10000	p_overall	0.113843773868	100	0.0523481277814	0.052962790245	0.0211351815143	0.0169165318823	0.019184654604	0.0810691512625	0.0870014500662	2	0.029702970297	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.0519801980198
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep002	2	20000	p_overall	0.157779591809	100	0.0796653532872	0.080014530415	0.0311301161914	0.0280137685882	0.031053238533	0.12851983223	0.136977999742	2	0.029702970297	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.0519801980198
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep002	2	30000	p_overall	0.188211923409	100	0.100771458003	0.10058792965	0.0395422505767	0.0350240973515	0.043105706048	0.16368386106	0.18826977124	3	0.039603960396	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.0554455445545
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep002	2	40000	p_overall	0.212062784071	100	0.118485393227	0.1170330671	0.0470191725574	0.0429400034127	0.0486591210895	0.196254895065	0.22294651461	4	0.049504950495	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.0577557755776
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep002	2	50000	p_overall	0.231832889881	100	0.133767813757	0.1303585247	0.0537555759399	0.0506619769277	0.0555342214775	0.226769650165	0.253922346965	5	0.0594059405941	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.0594059405941
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep003	3	1000	p_overall	0.0104778532452	100	0.01132373515	0.01080018751	0.00647215942348	0.00141024912492	0.0021308094011	0.0240265763825	0.025047197169	51	0.514851485149	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.633663366337
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep003	3	4500	p_overall	0.0337375456819	100	0.0314252150806	0.030764887245	0.0137233261514	0.0076360977821	0.00916046250025	0.0514663309445	0.056291776009	41	0.415841584158	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.633663366337
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep003	3	10000	p_overall	0.0552084130274	100	0.0523481277814	0.052962790245	0.0211351815143	0.0169165318823	0.019184654604	0.0810691512625	0.0870014500662	45	0.455445544554	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.633663366337
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep003	3	20000	p_overall	0.0789139597243	100	0.0796653532872	0.080014530415	0.0311301161914	0.0280137685882	0.031053238533	0.12851983223	0.136977999742	51	0.514851485149	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.633663366337
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep003	3	30000	p_overall	0.0946708772665	100	0.100771458003	0.10058792965	0.0395422505767	0.0350240973515	0.043105706048	0.16368386106	0.18826977124	58	0.584158415842	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.633663366337
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep003	3	40000	p_overall	0.106388234816	100	0.118485393227	0.1170330671	0.0470191725574	0.0429400034127	0.0486591210895	0.196254895065	0.22294651461	63	0.633663366337	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.633663366337
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep003	3	50000	p_overall	0.115730093774	100	0.133767813757	0.1303585247	0.0537555759399	0.0506619769277	0.0555342214775	0.226769650165	0.253922346965	63	0.633663366337	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.633663366337
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep004	4	1000	p_overall	0.0118845386632	100	0.01132373515	0.01080018751	0.00647215942348	0.00141024912492	0.0021308094011	0.0240265763825	0.025047197169	46	0.465346534653	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.465346534653
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep004	4	4500	p_overall	0.0407031921876	100	0.0314252150806	0.030764887245	0.0137233261514	0.0076360977821	0.00916046250025	0.0514663309445	0.056291776009	21	0.217821782178	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.427392739274
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep004	4	10000	p_overall	0.0668687131322	100	0.0523481277814	0.052962790245	0.0211351815143	0.0169165318823	0.019184654604	0.0810691512625	0.0870014500662	20	0.207920792079	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.427392739274
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep004	4	20000	p_overall	0.0927079812608	100	0.0796653532872	0.080014530415	0.0311301161914	0.0280137685882	0.031053238533	0.12851983223	0.136977999742	30	0.306930693069	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.427392739274
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep004	4	30000	p_overall	0.111968551172	100	0.100771458003	0.10058792965	0.0395422505767	0.0350240973515	0.043105706048	0.16368386106	0.18826977124	35	0.356435643564	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.427392739274
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep004	4	40000	p_overall	0.128435181617	100	0.118485393227	0.1170330671	0.0470191725574	0.0429400034127	0.0486591210895	0.196254895065	0.22294651461	36	0.366336633663	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.427392739274
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep004	4	50000	p_overall	0.143360710396	100	0.133767813757	0.1303585247	0.0537555759399	0.0506619769277	0.0555342214775	0.226769650165	0.253922346965	35	0.356435643564	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.427392739274
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep005	5	1000	p_overall	0.0132746229884	100	0.01132373515	0.01080018751	0.00647215942348	0.00141024912492	0.0021308094011	0.0240265763825	0.025047197169	37	0.376237623762	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.584158415842
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep005	5	4500	p_overall	0.0283601655389	100	0.0314252150806	0.030764887245	0.0137233261514	0.0076360977821	0.00916046250025	0.0514663309445	0.056291776009	58	0.584158415842	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.584158415842
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep005	5	10000	p_overall	0.0507787281813	100	0.0523481277814	0.052962790245	0.0211351815143	0.0169165318823	0.019184654604	0.0810691512625	0.0870014500662	54	0.544554455446	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.584158415842
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep005	5	20000	p_overall	0.0847430704461	100	0.0796653532872	0.080014530415	0.0311301161914	0.0280137685882	0.031053238533	0.12851983223	0.136977999742	44	0.445544554455	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.584158415842
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep005	5	30000	p_overall	0.110009248738	100	0.100771458003	0.10058792965	0.0395422505767	0.0350240973515	0.043105706048	0.16368386106	0.18826977124	39	0.39603960396	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.584158415842
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep005	5	40000	p_overall	0.128604242464	100	0.118485393227	0.1170330671	0.0470191725574	0.0429400034127	0.0486591210895	0.196254895065	0.22294651461	36	0.366336633663	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.584158415842
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep005	5	50000	p_overall	0.14245876373	100	0.133767813757	0.1303585247	0.0537555759399	0.0506619769277	0.0555342214775	0.226769650165	0.253922346965	35	0.356435643564	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.584158415842
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep006	6	1000	p_overall	0.0133718365213	100	0.01132373515	0.01080018751	0.00647215942348	0.00141024912492	0.0021308094011	0.0240265763825	0.025047197169	35	0.356435643564	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.356435643564
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep006	6	4500	p_overall	0.0444347336499	100	0.0314252150806	0.030764887245	0.0137233261514	0.0076360977821	0.00916046250025	0.0514663309445	0.056291776009	15	0.158415841584	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.196369636964
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep006	6	10000	p_overall	0.0722970845187	100	0.0523481277814	0.052962790245	0.0211351815143	0.0169165318823	0.019184654604	0.0810691512625	0.0870014500662	15	0.158415841584	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.196369636964
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep006	6	20000	p_overall	0.110123369082	100	0.0796653532872	0.080014530415	0.0311301161914	0.0280137685882	0.031053238533	0.12851983223	0.136977999742	13	0.138613861386	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.196369636964
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep006	6	30000	p_overall	0.139390431195	100	0.100771458003	0.10058792965	0.0395422505767	0.0350240973515	0.043105706048	0.16368386106	0.18826977124	14	0.148514851485	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.196369636964
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep006	6	40000	p_overall	0.163036683542	100	0.118485393227	0.1170330671	0.0470191725574	0.0429400034127	0.0486591210895	0.196254895065	0.22294651461	15	0.158415841584	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.196369636964
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep006	6	50000	p_overall	0.182810785552	100	0.133767813757	0.1303585247	0.0537555759399	0.0506619769277	0.0555342214775	0.226769650165	0.253922346965	16	0.168316831683	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.196369636964
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep007	7	1000	p_overall	0.0168015621081	100	0.01132373515	0.01080018751	0.00647215942348	0.00141024912492	0.0021308094011	0.0240265763825	0.025047197169	20	0.207920792079	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.732673267327
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep007	7	4500	p_overall	0.0362969742347	100	0.0314252150806	0.030764887245	0.0137233261514	0.0076360977821	0.00916046250025	0.0514663309445	0.056291776009	37	0.376237623762	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.732673267327
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep007	7	10000	p_overall	0.0511086262799	100	0.0523481277814	0.052962790245	0.0211351815143	0.0169165318823	0.019184654604	0.0810691512625	0.0870014500662	53	0.534653465347	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.732673267327
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep007	7	20000	p_overall	0.0645001535365	100	0.0796653532872	0.080014530415	0.0311301161914	0.0280137685882	0.031053238533	0.12851983223	0.136977999742	69	0.693069306931	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.732673267327
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep007	7	30000	p_overall	0.075202992741	100	0.100771458003	0.10058792965	0.0395422505767	0.0350240973515	0.043105706048	0.16368386106	0.18826977124	72	0.722772277228	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.732673267327
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep007	7	40000	p_overall	0.0863933310021	100	0.118485393227	0.1170330671	0.0470191725574	0.0429400034127	0.0486591210895	0.196254895065	0.22294651461	73	0.732673267327	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.732673267327
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep007	7	50000	p_overall	0.0980652968785	100	0.133767813757	0.1303585247	0.0537555759399	0.0506619769277	0.0555342214775	0.226769650165	0.253922346965	71	0.712871287129	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.732673267327
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep008	8	1000	p_overall	0.015791292068	100	0.01132373515	0.01080018751	0.00647215942348	0.00141024912492	0.0021308094011	0.0240265763825	0.025047197169	22	0.227722772277	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.70297029703
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep008	8	4500	p_overall	0.0326638140575	100	0.0314252150806	0.030764887245	0.0137233261514	0.0076360977821	0.00916046250025	0.0514663309445	0.056291776009	42	0.425742574257	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.70297029703
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep008	8	10000	p_overall	0.05090711464	100	0.0523481277814	0.052962790245	0.0211351815143	0.0169165318823	0.019184654604	0.0810691512625	0.0870014500662	54	0.544554455446	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.70297029703
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep008	8	20000	p_overall	0.071300246342	100	0.0796653532872	0.080014530415	0.0311301161914	0.0280137685882	0.031053238533	0.12851983223	0.136977999742	62	0.623762376238	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.70297029703
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep008	8	30000	p_overall	0.0842969483897	100	0.100771458003	0.10058792965	0.0395422505767	0.0350240973515	0.043105706048	0.16368386106	0.18826977124	64	0.643564356436	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.70297029703
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep008	8	40000	p_overall	0.0935021516229	100	0.118485393227	0.1170330671	0.0470191725574	0.0429400034127	0.0486591210895	0.196254895065	0.22294651461	69	0.693069306931	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.70297029703
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep008	8	50000	p_overall	0.100298325588	100	0.133767813757	0.1303585247	0.0537555759399	0.0506619769277	0.0555342214775	0.226769650165	0.253922346965	70	0.70297029703	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.70297029703
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep009	9	1000	p_overall	0.00541483886575	100	0.01132373515	0.01080018751	0.00647215942348	0.00141024912492	0.0021308094011	0.0240265763825	0.025047197169	81	0.811881188119	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.950495049505
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep009	9	4500	p_overall	0.0148681061084	100	0.0314252150806	0.030764887245	0.0137233261514	0.0076360977821	0.00916046250025	0.0514663309445	0.056291776009	89	0.891089108911	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.950495049505
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep009	9	10000	p_overall	0.0216806020948	100	0.0523481277814	0.052962790245	0.0211351815143	0.0169165318823	0.019184654604	0.0810691512625	0.0870014500662	93	0.930693069307	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.950495049505
