source	unit_id	simulation_class	selection_coefficient	target_allele_frequency	replicate_index	panel_n_diploid_samples	threshold_years	p_overall	p_hom_ref	p_hom_alt	p_hom_alt_minus_hom_ref	bank_role	score_scope
gamma_smc	ancient_eurasia_han_introgression__af20__neutral__rep095	neutral	0	0.2	95	100	1000	0.0229636254193	0.0272997897963	0.0824294025615	0.0551296127652	matched_af_sensitivity	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__neutral__rep095	neutral	0	0.2	95	100	4500	0.0560978485423	0.0595361462301	0.280066533841	0.220530387611	matched_af_sensitivity	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__neutral__rep095	neutral	0	0.2	95	100	10000	0.0814210192141	0.0795003090121	0.482513587768	0.403013278756	matched_af_sensitivity	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__neutral__rep095	neutral	0	0.2	95	100	20000	0.110427502946	0.10051109815	0.734836302783	0.634325204633	matched_af_sensitivity	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__neutral__rep095	neutral	0	0.2	95	100	30000	0.126138598546	0.112874885806	0.860686231903	0.747811346097	matched_af_sensitivity	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__neutral__rep095	neutral	0	0.2	95	100	40000	0.136048162492	0.122407913431	0.920982327126	0.798574413695	matched_af_sensitivity	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__neutral__rep095	neutral	0	0.2	95	100	50000	0.143554222359	0.130835221091	0.953382940658	0.822547719567	matched_af_sensitivity	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__neutral__rep096	neutral	0	0.2	96	100	1000	0.0173545920816	0.0261950311746	0.00655643636268	-0.0196385948119	matched_af_sensitivity	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__neutral__rep096	neutral	0	0.2	96	100	4500	0.0277278805298	0.0396846417793	0.0386572674647	-0.0010273743146	matched_af_sensitivity	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__neutral__rep096	neutral	0	0.2	96	100	10000	0.0364488194487	0.0484940089617	0.098554272471	0.0500602635093	matched_af_sensitivity	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__neutral__rep096	neutral	0	0.2	96	100	20000	0.048637157926	0.0585181675606	0.212006980232	0.153488812671	matched_af_sensitivity	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__neutral__rep096	neutral	0	0.2	96	100	30000	0.0577037019288	0.0645188056926	0.315329564572	0.250810758879	matched_af_sensitivity	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__neutral__rep096	neutral	0	0.2	96	100	40000	0.0645558028492	0.0683513404181	0.40254863155	0.334197291132	matched_af_sensitivity	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__neutral__rep096	neutral	0	0.2	96	100	50000	0.069780492806	0.0709115348061	0.473759903641	0.402848368835	matched_af_sensitivity	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__neutral__rep097	neutral	0	0.2	97	100	1000	0.00564600687525	0.00834867428314	0.00438737182418	-0.00396130245896	matched_af_sensitivity	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__neutral__rep097	neutral	0	0.2	97	100	4500	0.0304249438762	0.0429857684673	0.0496838874487	0.0066981189814	matched_af_sensitivity	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__neutral__rep097	neutral	0	0.2	97	100	10000	0.060666556153	0.0838894214831	0.12276864378	0.0388792222969	matched_af_sensitivity	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__neutral__rep097	neutral	0	0.2	97	100	20000	0.0910812224649	0.126044589299	0.183044788416	0.057000199117	matched_af_sensitivity	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__neutral__rep097	neutral	0	0.2	97	100	30000	0.110555931308	0.154871237509	0.197792538549	0.04292130104	matched_af_sensitivity	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__neutral__rep097	neutral	0	0.2	97	100	40000	0.127091318162	0.179960311276	0.202342316651	0.022382005375	matched_af_sensitivity	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__neutral__rep097	neutral	0	0.2	97	100	50000	0.142553223279	0.203456294929	0.206132631508	0.002676336579	matched_af_sensitivity	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__neutral__rep098	neutral	0	0.2	98	100	1000	0.00255155327443	0.00211712061389	0.0299149020385	0.0277977814246	matched_af_sensitivity	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__neutral__rep098	neutral	0	0.2	98	100	4500	0.014706982068	0.0146752524527	0.132870512456	0.118195260003	matched_af_sensitivity	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__neutral__rep098	neutral	0	0.2	98	100	10000	0.0289477995665	0.028076238364	0.274475175339	0.246398936975	matched_af_sensitivity	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__neutral__rep098	neutral	0	0.2	98	100	20000	0.0464455235643	0.0429952918001	0.473213420307	0.430218128507	matched_af_sensitivity	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__neutral__rep098	neutral	0	0.2	98	100	30000	0.0580591112671	0.0523283978373	0.614223416281	0.561895018444	matched_af_sensitivity	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__neutral__rep098	neutral	0	0.2	98	100	40000	0.0663897917633	0.0590547953764	0.714868068059	0.655813272683	matched_af_sensitivity	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__neutral__rep098	neutral	0	0.2	98	100	50000	0.0729391756728	0.0647570402226	0.787366748257	0.722609708034	matched_af_sensitivity	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__neutral__rep099	neutral	0	0.2	99	100	1000	0.00425372452611	0.00478185967492	0.0229103147483	0.0181284550734	matched_af_sensitivity	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__neutral__rep099	neutral	0	0.2	99	100	4500	0.0199455349862	0.0226738747187	0.10415032838	0.0814764536613	matched_af_sensitivity	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__neutral__rep099	neutral	0	0.2	99	100	10000	0.0378573532979	0.0424232718045	0.205644532499	0.163221260694	matched_af_sensitivity	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__neutral__rep099	neutral	0	0.2	99	100	20000	0.0577662014953	0.0647476161996	0.31360501931	0.24885740311	matched_af_sensitivity	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__neutral__rep099	neutral	0	0.2	99	100	30000	0.0704757647041	0.0805285772333	0.36264379005	0.282115212817	matched_af_sensitivity	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__neutral__rep099	neutral	0	0.2	99	100	40000	0.0801287455139	0.0937237286029	0.384166438441	0.290442709838	matched_af_sensitivity	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__neutral__rep099	neutral	0	0.2	99	100	50000	0.0883828485405	0.10568502477	0.393751648803	0.288066624033	matched_af_sensitivity	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__neutral__rep100	neutral	0	0.2	100	100	1000	0.0114860072193	0.0176707803373	4.22041377376e-39	-0.0176707803373	matched_af_sensitivity	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__neutral__rep100	neutral	0	0.2	100	100	4500	0.0224128237337	0.0344812672827	6.0149570875e-29	-0.0344812672827	matched_af_sensitivity	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__neutral__rep100	neutral	0	0.2	100	100	10000	0.0363733307468	0.0559589703798	1.36378658478e-23	-0.0559589703798	matched_af_sensitivity	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__neutral__rep100	neutral	0	0.2	100	100	20000	0.0544794183376	0.0838144897457	5.4111433798e-19	-0.0838144897457	matched_af_sensitivity	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__neutral__rep100	neutral	0	0.2	100	100	30000	0.0688622458252	0.105941916068	2.41744899389e-16	-0.105941916068	matched_af_sensitivity	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__neutral__rep100	neutral	0	0.2	100	100	40000	0.081290152917	0.125061757994	1.72077886091e-14	-0.125061757994	matched_af_sensitivity	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__neutral__rep100	neutral	0	0.2	100	100	50000	0.0922516864837	0.1419254935	4.47743848829e-13	-0.1419254935	matched_af_sensitivity	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep001	selected	0.01	0.2	1	100	1000	0.00938429843904	0.0125877188994	0.033203958585	0.0206162396856	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep001	selected	0.01	0.2	1	100	4500	0.0355560489603	0.0454687145365	0.161401791424	0.115933076887	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep001	selected	0.01	0.2	1	100	10000	0.0536806996945	0.0645477100801	0.309254131082	0.244706421002	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep001	selected	0.01	0.2	1	100	20000	0.0774509243023	0.0936956465797	0.437142762281	0.343447115701	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep001	selected	0.01	0.2	1	100	30000	0.0945454690734	0.117474124545	0.484050734111	0.366576609566	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep001	selected	0.01	0.2	1	100	40000	0.10807781007	0.136852112805	0.512311446872	0.375459334067	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep001	selected	0.01	0.2	1	100	50000	0.119638598906	0.152777299363	0.546528182826	0.393750883463	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep002	selected	0.01	0.2	2	100	1000	0.029706179538	0.0291100308564	0.276893994747	0.247783963891	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep002	selected	0.01	0.2	2	100	4500	0.0745852464309	0.0884086428798	0.450092874694	0.361684231814	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep002	selected	0.01	0.2	2	100	10000	0.113843773868	0.146250293198	0.506089655524	0.359839362326	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep002	selected	0.01	0.2	2	100	20000	0.157779591809	0.213686338448	0.52550838006	0.311822041612	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep002	selected	0.01	0.2	2	100	30000	0.188211923409	0.259992159482	0.545423533507	0.285431374025	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep002	selected	0.01	0.2	2	100	40000	0.212062784071	0.295957803004	0.566244753709	0.270286950705	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep002	selected	0.01	0.2	2	100	50000	0.231832889881	0.325569298123	0.586713477048	0.261144178925	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep003	selected	0.01	0.2	3	100	1000	0.0104778532452	0.00679176045809	0.206634805221	0.199843044763	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep003	selected	0.01	0.2	3	100	4500	0.0337375456819	0.0295538542716	0.50395391636	0.474400062088	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep003	selected	0.01	0.2	3	100	10000	0.0552084130274	0.0576815882534	0.628967080927	0.571285492674	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep003	selected	0.01	0.2	3	100	20000	0.0789139597243	0.0936029979193	0.664802367837	0.571199369918	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep003	selected	0.01	0.2	3	100	30000	0.0946708772665	0.118528875861	0.666589515807	0.548060639946	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep003	selected	0.01	0.2	3	100	40000	0.106388234816	0.137124322434	0.666663722747	0.529539400313	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep003	selected	0.01	0.2	3	100	50000	0.115730093774	0.151952534905	0.666666559454	0.514714024549	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep004	selected	0.01	0.2	4	100	1000	0.0118845386632	0.0175952417337	0.00895263072474	-0.00864261100896	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep004	selected	0.01	0.2	4	100	4500	0.0407031921876	0.0512010776702	0.148449834038	0.0972487563678	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep004	selected	0.01	0.2	4	100	10000	0.0668687131322	0.0756009192385	0.354562312544	0.278961393306	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep004	selected	0.01	0.2	4	100	20000	0.0927079812608	0.103220688638	0.512290672924	0.409069984286	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep004	selected	0.01	0.2	4	100	30000	0.111968551172	0.125556635863	0.607134757223	0.48157812136	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep004	selected	0.01	0.2	4	100	40000	0.128435181617	0.146372773472	0.665857577209	0.519484803737	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep004	selected	0.01	0.2	4	100	50000	0.143360710396	0.166449448796	0.703371373564	0.536921924768	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep005	selected	0.01	0.2	5	100	1000	0.0132746229884	0.0201380215413	0.00369817973124	-0.0164398418101	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep005	selected	0.01	0.2	5	100	4500	0.0283601655389	0.0416783439798	0.0253848390404	-0.0162935049394	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep005	selected	0.01	0.2	5	100	10000	0.0507787281813	0.0729410178721	0.0673413312873	-0.0055996865848	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep005	selected	0.01	0.2	5	100	20000	0.0847430704461	0.119117407653	0.146335109437	0.027217701784	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep005	selected	0.01	0.2	5	100	30000	0.110009248738	0.152434414498	0.21853758628	0.066103171782	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep005	selected	0.01	0.2	5	100	40000	0.128604242464	0.176242191772	0.280936356254	0.104694164482	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep005	selected	0.01	0.2	5	100	50000	0.14245876373	0.193499553393	0.333681080491	0.140181527098	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep006	selected	0.01	0.2	6	100	1000	0.0133718365213	0.0208882802319	8.34293226134e-05	-0.0208048509093	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep006	selected	0.01	0.2	6	100	4500	0.0444347336499	0.069252183312	0.00283340825441	-0.0664187750576	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep006	selected	0.01	0.2	6	100	10000	0.0722970845187	0.111890249958	0.017183113648	-0.09470713631	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep006	selected	0.01	0.2	6	100	20000	0.110123369082	0.167472986518	0.073516442746	-0.093956543772	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep006	selected	0.01	0.2	6	100	30000	0.139390431195	0.207984148054	0.157014411024	-0.05096973703	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep006	selected	0.01	0.2	6	100	40000	0.163036683542	0.238946866555	0.252767223651	0.013820357096	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep006	selected	0.01	0.2	6	100	50000	0.182810785552	0.263786600068	0.34968403712	0.085897437052	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep007	selected	0.01	0.2	7	100	1000	0.0168015621081	0.0252941423893	0.00179046885324	-0.0235036735361	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep007	selected	0.01	0.2	7	100	4500	0.0362969742347	0.0537200517454	0.0140290013782	-0.0396910503672	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep007	selected	0.01	0.2	7	100	10000	0.0511086262799	0.073795280312	0.0400623545658	-0.0337329257462	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep007	selected	0.01	0.2	7	100	20000	0.0645001535365	0.0892085622103	0.093708374628	0.0044998124177	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep007	selected	0.01	0.2	7	100	30000	0.075202992741	0.100533244882	0.147517518649	0.046984273767	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep007	selected	0.01	0.2	7	100	40000	0.0863933310021	0.112871723025	0.198299896756	0.085428173731	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep007	selected	0.01	0.2	7	100	50000	0.0980652968785	0.126299227317	0.24513011415	0.118830886833	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep008	selected	0.01	0.2	8	100	1000	0.015791292068	0.00635366755697	0.392949383569	0.386595716012	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep008	selected	0.01	0.2	8	100	4500	0.0326638140575	0.0252757057525	0.558003981112	0.532728275359	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep008	selected	0.01	0.2	8	100	10000	0.05090711464	0.0468193442322	0.713697592458	0.666878248226	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep008	selected	0.01	0.2	8	100	20000	0.071300246342	0.0727798251102	0.848298550751	0.775518725641	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep008	selected	0.01	0.2	8	100	30000	0.0842969483897	0.090465576033	0.910121182962	0.819655606929	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep008	selected	0.01	0.2	8	100	40000	0.0935021516229	0.103449582195	0.944297161341	0.840847579146	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep008	selected	0.01	0.2	8	100	50000	0.100298325588	0.113255202843	0.964918259899	0.851663057056	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep009	selected	0.01	0.2	9	100	1000	0.00541483886575	0.00859498232659	7.602379504e-16	-0.00859498232659	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep009	selected	0.01	0.2	9	100	4500	0.0148681061084	0.0236001684254	1.42937673611e-11	-0.0236001684111	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep009	selected	0.01	0.2	9	100	10000	0.0216806020948	0.0344136539978	2.53890783118e-09	-0.0344136514589	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep009	selected	0.01	0.2	9	100	20000	0.0313838485339	0.0498156225192	2.11560544997e-07	-0.0498154109587	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep009	selected	0.01	0.2	9	100	30000	0.0412141514189	0.0654191618948	2.64750796056e-06	-0.0654165143868	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep009	selected	0.01	0.2	9	100	40000	0.0512849064156	0.0814038877311	1.52381668277e-05	-0.0813886495643	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep009	selected	0.01	0.2	9	100	50000	0.0614160686283	0.0974830944822	5.73034828249e-05	-0.0974257909994	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep010	selected	0.01	0.2	10	100	1000	0.00602998043488	0.00899963840161	0.00675529644619	-0.00224434195542	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep010	selected	0.01	0.2	10	100	4500	0.0217220562352	0.0320279566729	0.0306040991126	-0.0014238575603	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep010	selected	0.01	0.2	10	100	10000	0.0340459197129	0.0491137901917	0.0653273497551	0.0162135595634	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep010	selected	0.01	0.2	10	100	20000	0.0452741375994	0.0632585037316	0.119717380279	0.0564588765474	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep010	selected	0.01	0.2	10	100	30000	0.0543072210094	0.074530249194	0.16519653813	0.090666288936	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep010	selected	0.01	0.2	10	100	40000	0.0631242764346	0.0858485569326	0.204529999944	0.118681443011	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_han_introgression__af20__selected_s0p010__rep010	selected	0.01	0.2	10	100	50000	0.0716188811291	0.0968986022676	0.240094391947	0.143195789679	selected	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_single_origin_survival__neutral__rep000	neutral	0		0	100	1000	0.01434071354				survival_only_primary	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_single_origin_survival__neutral__rep000	neutral	0		0	100	4500	0.0391370936				survival_only_primary	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_single_origin_survival__neutral__rep000	neutral	0		0	100	10000	0.05537233573				survival_only_primary	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_single_origin_survival__neutral__rep000	neutral	0		0	100	20000	0.07084243555				survival_only_primary	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_single_origin_survival__neutral__rep000	neutral	0		0	100	30000	0.08372097904				survival_only_primary	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_single_origin_survival__neutral__rep000	neutral	0		0	100	40000	0.09529494319				survival_only_primary	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_single_origin_survival__neutral__rep000	neutral	0		0	100	50000	0.1055206734				survival_only_primary	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_single_origin_survival__neutral__rep001	neutral	0		1	100	1000	0.0121374521				survival_only_primary	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_single_origin_survival__neutral__rep001	neutral	0		1	100	4500	0.03769911358				survival_only_primary	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_single_origin_survival__neutral__rep001	neutral	0		1	100	10000	0.06019562068				survival_only_primary	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_single_origin_survival__neutral__rep001	neutral	0		1	100	20000	0.08648764055				survival_only_primary	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_single_origin_survival__neutral__rep001	neutral	0		1	100	30000	0.1067518567				survival_only_primary	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_single_origin_survival__neutral__rep001	neutral	0		1	100	40000	0.1236836959				survival_only_primary	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_single_origin_survival__neutral__rep001	neutral	0		1	100	50000	0.1382267453				survival_only_primary	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_single_origin_survival__neutral__rep002	neutral	0		2	100	1000	0.004060322447				survival_only_primary	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_single_origin_survival__neutral__rep002	neutral	0		2	100	4500	0.01799118051				survival_only_primary	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_single_origin_survival__neutral__rep002	neutral	0		2	100	10000	0.03614066035				survival_only_primary	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_single_origin_survival__neutral__rep002	neutral	0		2	100	20000	0.06300137199				survival_only_primary	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_single_origin_survival__neutral__rep002	neutral	0		2	100	30000	0.08676582694				survival_only_primary	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_single_origin_survival__neutral__rep002	neutral	0		2	100	40000	0.1088595107				survival_only_primary	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_single_origin_survival__neutral__rep002	neutral	0		2	100	50000	0.1294241035				survival_only_primary	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_single_origin_survival__neutral__rep003	neutral	0		3	100	1000	0.001835295658				survival_only_primary	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_single_origin_survival__neutral__rep003	neutral	0		3	100	4500	0.008495663396				survival_only_primary	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_single_origin_survival__neutral__rep003	neutral	0		3	100	10000	0.01761097989				survival_only_primary	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_single_origin_survival__neutral__rep003	neutral	0		3	100	20000	0.03085735144				survival_only_primary	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_single_origin_survival__neutral__rep003	neutral	0		3	100	30000	0.04326524664				survival_only_primary	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_single_origin_survival__neutral__rep003	neutral	0		3	100	40000	0.05690605478				survival_only_primary	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_single_origin_survival__neutral__rep003	neutral	0		3	100	50000	0.07084400566				survival_only_primary	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_single_origin_survival__neutral__rep004	neutral	0		4	100	1000	0.01786457662				survival_only_primary	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_single_origin_survival__neutral__rep004	neutral	0		4	100	4500	0.05124598691				survival_only_primary	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_single_origin_survival__neutral__rep004	neutral	0		4	100	10000	0.07396415239				survival_only_primary	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_single_origin_survival__neutral__rep004	neutral	0		4	100	20000	0.1012472267				survival_only_primary	focal_nearest_within_diploid
gamma_smc	ancient_eurasia_single_origin_survival__neutral__rep004	neutral	0		4	100	30000	0.1228287848				survival_only_primary	focal_nearest_within_diploid
