arm_id	mode	unit_id	replicate_index	genotype_class	n_pairs	threshold_years	threshold_generations	p_tmrca_lt_threshold	mean_tmrca_generations	median_tmrca_generations	seed
eas_phlash	neutral	eas_phlash__neutral__rep008	8	hom_noncarrier	100	4500.0	180.0	0.0	22371.410761666164	8425.0	41260827
eas_phlash	neutral	eas_phlash__neutral__rep008	8	hom_noncarrier	100	10000.0	400.0	0.01	22371.410761666164	8425.0	41260827
eas_phlash	neutral	eas_phlash__neutral__rep008	8	hom_noncarrier	100	20000.0	800.0	0.06	22371.410761666164	8425.0	41260827
eas_phlash	neutral	eas_phlash__neutral__rep008	8	hom_noncarrier	100	30000.0	1200.0	0.14	22371.410761666164	8425.0	41260827
eas_phlash	neutral	eas_phlash__neutral__rep008	8	hom_noncarrier	100	40000.0	1600.0	0.16	22371.410761666164	8425.0	41260827
eas_phlash	neutral	eas_phlash__neutral__rep008	8	hom_noncarrier	100	50000.0	2000.0	0.23	22371.410761666164	8425.0	41260827
eas_phlash	neutral	eas_phlash__neutral__rep008	8	overall	100	1000.0	40.0	0.0	22371.410761666164	8425.0	41260827
eas_phlash	neutral	eas_phlash__neutral__rep008	8	overall	100	4500.0	180.0	0.0	22371.410761666164	8425.0	41260827
eas_phlash	neutral	eas_phlash__neutral__rep008	8	overall	100	10000.0	400.0	0.01	22371.410761666164	8425.0	41260827
eas_phlash	neutral	eas_phlash__neutral__rep008	8	overall	100	20000.0	800.0	0.06	22371.410761666164	8425.0	41260827
eas_phlash	neutral	eas_phlash__neutral__rep008	8	overall	100	30000.0	1200.0	0.14	22371.410761666164	8425.0	41260827
eas_phlash	neutral	eas_phlash__neutral__rep008	8	overall	100	40000.0	1600.0	0.16	22371.410761666164	8425.0	41260827
eas_phlash	neutral	eas_phlash__neutral__rep008	8	overall	100	50000.0	2000.0	0.23	22371.410761666164	8425.0	41260827
eas_phlash	neutral	eas_phlash__neutral__rep009	9	het	0	1000.0	40.0				41260828
eas_phlash	neutral	eas_phlash__neutral__rep009	9	het	0	4500.0	180.0				41260828
eas_phlash	neutral	eas_phlash__neutral__rep009	9	het	0	10000.0	400.0				41260828
eas_phlash	neutral	eas_phlash__neutral__rep009	9	het	0	20000.0	800.0				41260828
eas_phlash	neutral	eas_phlash__neutral__rep009	9	het	0	30000.0	1200.0				41260828
eas_phlash	neutral	eas_phlash__neutral__rep009	9	het	0	40000.0	1600.0				41260828
eas_phlash	neutral	eas_phlash__neutral__rep009	9	het	0	50000.0	2000.0				41260828
eas_phlash	neutral	eas_phlash__neutral__rep009	9	hom_carrier	0	1000.0	40.0				41260828
eas_phlash	neutral	eas_phlash__neutral__rep009	9	hom_carrier	0	4500.0	180.0				41260828
eas_phlash	neutral	eas_phlash__neutral__rep009	9	hom_carrier	0	10000.0	400.0				41260828
eas_phlash	neutral	eas_phlash__neutral__rep009	9	hom_carrier	0	20000.0	800.0				41260828
eas_phlash	neutral	eas_phlash__neutral__rep009	9	hom_carrier	0	30000.0	1200.0				41260828
eas_phlash	neutral	eas_phlash__neutral__rep009	9	hom_carrier	0	40000.0	1600.0				41260828
eas_phlash	neutral	eas_phlash__neutral__rep009	9	hom_carrier	0	50000.0	2000.0				41260828
eas_phlash	neutral	eas_phlash__neutral__rep009	9	hom_noncarrier	100	1000.0	40.0	0.0	21829.00943204495	6740.0	41260828
