# Gamma-SMC explicit haplotype pairs
# genotype_class	hom_alt
# n_pairs	53
0	1
6	7
8	9
14	15
18	19
20	21
26	27
28	29
32	33
38	39
40	41
42	43
44	45
48	49
52	53
54	55
66	67
68	69
70	71
74	75
76	77
80	81
82	83
84	85
88	89
94	95
104	105
106	107
114	115
116	117
120	121
122	123
124	125
128	129
132	133
136	137
140	141
144	145
146	147
150	151
158	159
160	161
162	163
164	165
172	173
176	177
178	179
182	183
184	185
186	187
190	191
196	197
198	199
