# Gamma-SMC explicit haplotype pairs
# genotype_class	heterozygous
# n_pairs	38
0	1
6	7
12	13
20	21
30	31
38	39
42	43
54	55
56	57
58	59
84	85
86	87
94	95
96	97
102	103
104	105
116	117
118	119
122	123
128	129
130	131
132	133
136	137
138	139
142	143
146	147
156	157
158	159
160	161
162	163
166	167
168	169
170	171
178	179
180	181
186	187
196	197
198	199
