selection_coefficient	replicate	realized_population_allele_frequency	focal_allele_outcome	ancestry_seconds	slim_seconds	center_fraction_recent	center_mean_tmrca_generations	window_10000_fraction_recent	window_100000_fraction_recent	neutral_plateau_fraction_recent	neutral_plateau_mean_tmrca_generations	center_fraction_recent_mc_p_upper	window_10000_fraction_recent_mc_p_upper	window_100000_fraction_recent_mc_p_upper
0.1	48	0.0	lost	31.674359299999196	3.8163856000173837	0.0075	32409.964072855262	0.0075000000000000015	0.007351485148514851	0.006363636363636363	19091.476177141558	0.7920792079207921	0.7425742574257426	0.7623762376237624
0.1	49	0.0	lost	33.63803760003066	4.075671200000215	0.0095	14798.727567667253	0.009499999999999998	0.009029702970297027	0.009570247933884298	19396.105020955223	0.5247524752475248	0.44554455445544555	0.5544554455445545
0.1	50	0.0	lost	34.607776100048795	3.9769433999899775	0.009	15878.422755343223	0.008999999999999998	0.009599009900990099	0.009421487603305785	20460.322717880033	0.5841584158415841	0.5247524752475248	0.45544554455445546
0.1	51	0.0	lost	33.482875999994576	4.186129999987315	0.006	13944.055262622449	0.0059545454545454546	0.006212871287128712	0.0075950413223140525	20332.249542003603	0.9504950495049505	0.9405940594059405	0.8910891089108911
0.1	52	0.0	lost	32.17441019997932	4.097596200008411	0.011	12489.721884986937	0.010999999999999998	0.011396039603960394	0.009314049586776861	21413.675025128297	0.25742574257425743	0.21782178217821782	0.19801980198019803
0.1	53	0.0	lost	33.76095100003295	4.561064200010151	0.0105	12968.138828540736	0.010636363636363637	0.01068811881188118	0.009078512396694213	19559.006567630506	0.36633663366336633	0.25742574257425743	0.2871287128712871
0.1	54	0.0	lost	31.746040199999698	4.021781799965538	0.0105	8745.41534130412	0.010499999999999999	0.009227722772277226	0.010148760330578514	19806.85709192995	0.36633663366336633	0.2871287128712871	0.5247524752475248
0.1	55	0.0	lost	33.36024190002354	4.280703499971423	0.01	12693.69820525649	0.009818181818181816	0.00964356435643564	0.010363636363636361	19164.605717394417	0.43564356435643564	0.4158415841584158	0.45544554455445546
0.1	56	0.0	lost	33.19753880001372	4.948873799992725	0.0095	17079.313720561426	0.009545454545454544	0.009826732673267323	0.00859917355371901	19404.082531562755	0.5247524752475248	0.44554455445544555	0.40594059405940597
0.1	57	0.0	lost	33.449872499972116	4.216674800030887	0.008	19811.370128058352	0.008000000000000002	0.008	0.009194214876033058	19834.592455027738	0.7227722772277227	0.6633663366336634	0.6534653465346535
0.1	58	0.0	lost	32.797858600039035	4.117689799983054	0.0085	12698.17491565788	0.008500000000000002	0.008123762376237626	0.006673553719008265	20362.84815661473	0.6435643564356436	0.6039603960396039	0.6534653465346535
0.1	59	0.0	lost	34.15393780003069	5.477583099971525	0.006	44072.90113801633	0.006	0.006089108910891089	0.008219008264462811	19358.6396863815	0.9504950495049505	0.9405940594059405	0.900990099009901
0.1	60	0.0	lost	33.218226100027096	3.6571570999803953	0.0095	17294.126684348896	0.009499999999999998	0.009490099009900986	0.008582644628099175	19084.5311365378	0.5247524752475248	0.44554455445544555	0.46534653465346537
0.1	61	0.0	lost	26.29560730000958	2.6474273999920115	0.0075	16482.98823158185	0.0075000000000000015	0.007698019801980198	0.008342975206611567	22091.046105732657	0.7920792079207921	0.7425742574257426	0.7326732673267327
0.1	62	0.5048	segregating	26.979057499964256	5.0301595000200905	0.2515	21779.447956037122	0.25099999999999995	0.23882178217821792	0.012636363636363642	20300.16178612587	0.009900990099009901	0.009900990099009901	0.009900990099009901
0.1	63	0.0	lost	34.52139969996642	3.560738699976355	0.008	9454.212699697056	0.00790909090909091	0.008108910891089111	0.009913223140495869	20216.93930640529	0.7227722772277227	0.7128712871287128	0.6534653465346535
0.1	64	0.6604	segregating	27.923023400013335	4.279931900033262	0.4305	15202.90194938074	0.42931818181818177	0.4153168316831682	0.011714876033057852	20727.690333094673	0.009900990099009901	0.009900990099009901	0.009900990099009901
0.1	65	0.0	lost	34.86403649998829	3.1830123999970965	0.012	16465.36917687203	0.012	0.011806930693069305	0.009888429752066118	21065.864663311644	0.13861386138613863	0.12871287128712872	0.12871287128712872
0.1	66	0.0	lost	35.151476499973796	4.1277398999664	0.008	26133.53078844722	0.008000000000000002	0.008668316831683167	0.00868181818181818	20095.75914982529	0.7227722772277227	0.6633663366336634	0.6237623762376238
0.1	67	0.0	lost	34.91933300002711	4.243092700024135	0.0115	25904.9983487837	0.011590909090909091	0.011554455445544554	0.010975206611570249	18548.091704799284	0.19801980198019803	0.15841584158415842	0.1782178217821782
0.1	68	0.83715	segregating	33.516095599974506	4.601269600039814	0.69	2825.4540485729376	0.6876818181818182	0.6173613861386138	0.013847107438016532	20559.69367621438	0.009900990099009901	0.009900990099009901	0.009900990099009901
0.1	69	0.0	lost	32.69044079998275	3.246473799983505	0.0085	20409.201825651027	0.008272727272727275	0.0084009900990099	0.00831404958677686	20221.053337700323	0.6435643564356436	0.6534653465346535	0.6435643564356436
0.1	70	0.0	lost	33.318328199966345	3.911861800006591	0.007	27083.001977203967	0.007181818181818183	0.007242574257425744	0.007995867768595042	19612.577099131566	0.8613861386138614	0.7920792079207921	0.7821782178217822
0.1	71	0.0	lost	35.543596900010016	4.291818199970294	0.0055	32124.785416862058	0.005499999999999999	0.005752475247524752	0.0073925619834710726	21609.66623527513	0.9504950495049505	0.9504950495049505	0.9405940594059405
0.1	72	0.4499	segregating	36.16235040000174	4.324069000023883	0.214	9516.9882243333	0.21386363636363634	0.2023069306930694	0.012429752066115702	19850.19370084058	0.009900990099009901	0.009900990099009901	0.009900990099009901
0.1	73	0.0	lost	33.66609579999931	4.481250800017733	0.008	11672.919617015157	0.007772727272727275	0.007831683168316833	0.009971074380165286	21083.269836609623	0.7227722772277227	0.7128712871287128	0.7029702970297029
0.1	74	0.0	lost	34.41124899999704	4.1529534999863245	0.0075	28854.205877172782	0.0075000000000000015	0.007554455445544553	0.007669421487603305	19740.794267905723	0.7920792079207921	0.7425742574257426	0.7524752475247525
0.1	75	0.0	lost	35.21093669999391	4.179982400033623	0.0095	33364.283915206805	0.00909090909090909	0.008871287128712869	0.008797520661157025	19190.835345108648	0.5247524752475248	0.5247524752475248	0.5742574257425742
0.1	76	0.0	lost	34.27458899997873	5.18001190002542	0.0085	27268.38912995186	0.008500000000000002	0.008292079207920796	0.008838842975206611	20395.664606283826	0.6435643564356436	0.6039603960396039	0.6534653465346535
0.1	77	0.0	lost	34.48478230001638	4.0937889000051655	0.008	21336.358820950052	0.008000000000000002	0.008475247524752476	0.008074380165289257	18755.02761281123	0.7227722772277227	0.6633663366336634	0.6336633663366337
0.1	78	0.0	lost	32.47115739999572	4.8671431000111625	0.009	11281.837217559065	0.008999999999999998	0.008891089108910889	0.009871900826446282	20704.874688129737	0.5841584158415841	0.5247524752475248	0.5742574257425742
0.1	79	0.0	lost	34.878056499990635	4.543887800013181	0.0105	15670.02178985736	0.010272727272727272	0.010806930693069304	0.008446280991735536	19781.745668341086	0.36633663366336633	0.36633663366336633	0.26732673267326734
0.1	80	0.0	lost	33.51203509996412	4.16949320002459	0.015	17773.681673711682	0.014954545454545458	0.01476237623762377	0.007475206611570249	20415.057609467047	0.009900990099009901	0.009900990099009901	0.009900990099009901
0.1	81	0.0	lost	28.867041699995752	2.611277299991343	0.0095	9368.86453344506	0.009499999999999998	0.009247524752475245	0.00784297520661157	20696.32942446044	0.5247524752475248	0.44554455445544555	0.5247524752475248
0.1	82	0.0	lost	25.254697400028817	3.395246399973985	0.004	24905.708206100342	0.004000000000000001	0.004019801980198021	0.01075206611570248	19788.9444648766	1.0	0.9801980198019802	1.0
0.1	83	0.0	lost	26.85880010004621	3.2572591000352986	0.007	11734.936372012555	0.007000000000000001	0.006940594059405939	0.009330578512396694	20139.370013660555	0.8613861386138614	0.7920792079207921	0.8316831683168316
0.1	84	0.0	lost	24.55052649998106	4.280426700017415	0.008	22442.083114433193	0.008000000000000002	0.008084158415841586	0.00809917355371901	18008.874052608317	0.7227722772277227	0.6633663366336634	0.6534653465346535
0.1	85	0.0	lost	32.833686399972066	4.690073199977633	0.012	26543.481777236037	0.011909090909090909	0.011123762376237625	0.01128512396694215	19903.40538309169	0.13861386138613863	0.13861386138613863	0.22772277227722773
0.1	86	0.0	lost	32.46277809998719	3.54542759998003	0.0065	29283.314559101225	0.006500000000000001	0.006633663366336635	0.008818181818181817	20111.633024660994	0.9108910891089109	0.8613861386138614	0.8613861386138614
0.1	87	0.95	segregating	35.185742900008336	4.161693399946671	0.912	1680.1383132060591	0.9112272727272729	0.8624702970297027	0.017677685950413222	20458.785757360227	0.009900990099009901	0.009900990099009901	0.009900990099009901
0.1	88	0.0	lost	34.41495170001872	3.9005989000434056	0.0115	16077.48724256891	0.0115	0.011539603960396034	0.010520661157024793	20193.874474922948	0.19801980198019803	0.19801980198019803	0.18811881188118812
0.1	89	0.0	lost	31.66057990002446	4.468955500051379	0.0085	12858.760866671726	0.008500000000000002	0.008455445544554456	0.010702479338842977	20054.37663467298	0.6435643564356436	0.6039603960396039	0.6435643564356436
0.1	90	0.4824	segregating	31.277546300028916	3.4786772999796085	0.24	13296.445076994549	0.23986363636363642	0.23263861386138607	0.010652892561983474	18974.250401646717	0.009900990099009901	0.009900990099009901	0.009900990099009901
0.1	91	0.0	lost	33.51511090004351	4.008142700011376	0.0105	17997.54531137634	0.010454545454545454	0.009886138613861383	0.009318181818181817	20406.958544913836	0.36633663366336633	0.3465346534653465	0.39603960396039606
0.1	92	0.0	lost	32.8667191999848	4.084002399991732	0.0095	17595.36354641728	0.009409090909090907	0.008861386138613864	0.008987603305785125	20163.78408851019	0.5247524752475248	0.49504950495049505	0.5742574257425742
0.1	93	0.13425	segregating	33.49823139997898	4.706751299963798	0.0235	15502.758137877268	0.023272727272727275	0.023099009900990102	0.00833884297520661	21445.518734164227	0.009900990099009901	0.009900990099009901	0.009900990099009901
0.1	94	0.0	lost	33.33077090000734	4.49515590001829	0.01	17024.190079183463	0.009999999999999998	0.010029702970297028	0.008545454545454545	19405.211065145464	0.43564356435643564	0.37623762376237624	0.38613861386138615
0.1	95	0.0	lost	32.93097729998408	5.2059695000061765	0.0085	28419.7355767883	0.008500000000000002	0.008262376237623763	0.007450413223140496	18853.375583658722	0.6435643564356436	0.6039603960396039	0.6534653465346535
0.1	96	0.0	lost	32.314314200019	3.9227146999910474	0.008	16963.730881394917	0.008000000000000002	0.008267326732673268	0.008648760330578511	19449.36214784389	0.7227722772277227	0.6633663366336634	0.6534653465346535
0.1	97	0.0	lost	32.418884599988814	5.316346900013741	0.0105	23080.317517533065	0.01059090909090909	0.010356435643564352	0.010214876033057853	20720.824365843877	0.36633663366336633	0.25742574257425743	0.31683168316831684
0.1	98	0.0	lost	30.291775799996685	4.320528700016439	0.0105	15487.683036115002	0.010227272727272725	0.009816831683168313	0.009119834710743803	20103.888637727876	0.36633663366336633	0.36633663366336633	0.40594059405940597
0.1	99	0.0	lost	32.06295960000716	5.221766199974809	0.006	12520.757221073434	0.006090909090909091	0.006044554455445545	0.009818181818181818	20346.507512379976	0.9504950495049505	0.9108910891089109	0.9207920792079208
