position_0based	n_pairs	mean_p_tmrca_lt_threshold	mean_tmrca_generations	selection_coefficient	replicate
4955000.0	2000	0.011	17808.90080007071	0.0	14
4956000.0	2000	0.011	17833.291367108635	0.0	14
4957000.0	2000	0.011	21184.09709663368	0.0	14
4958000.0	2000	0.011	46115.058770692616	0.0	14
4959000.0	2000	0.011	29236.76099273925	0.0	14
4960000.0	2000	0.011	19340.217067611145	0.0	14
4961000.0	2000	0.011	16309.222882006963	0.0	14
4962000.0	2000	0.011	16349.190681023772	0.0	14
4963000.0	2000	0.011	18750.6886804173	0.0	14
4964000.0	2000	0.011	18650.039184989168	0.0	14
4965000.0	2000	0.011	17285.862853370312	0.0	14
4966000.0	2000	0.011	17270.429839065797	0.0	14
4967000.0	2000	0.011	19385.28101514729	0.0	14
4968000.0	2000	0.011	19494.72885636389	0.0	14
4969000.0	2000	0.011	14204.254063176662	0.0	14
4970000.0	2000	0.011	14244.281266293108	0.0	14
4971000.0	2000	0.011	19928.118130106013	0.0	14
4972000.0	2000	0.011	19963.44924559992	0.0	14
4973000.0	2000	0.011	19954.54158898288	0.0	14
4974000.0	2000	0.011	19952.45072122304	0.0	14
4975000.0	2000	0.011	27551.71336700796	0.0	14
4976000.0	2000	0.011	18766.143501279683	0.0	14
4977000.0	2000	0.011	16163.432369702912	0.0	14
4978000.0	2000	0.0105	13349.512634488705	0.0	14
4979000.0	2000	0.0105	18927.77791173736	0.0	14
4980000.0	2000	0.0105	45393.45089515707	0.0	14
4981000.0	2000	0.0105	45393.45089515707	0.0	14
4982000.0	2000	0.0105	44097.80430040392	0.0	14
4983000.0	2000	0.011	26679.694724535115	0.0	14
4984000.0	2000	0.011	19853.95637347439	0.0	14
4985000.0	2000	0.011	20723.834270253494	0.0	14
4986000.0	2000	0.011	20377.71693648693	0.0	14
4987000.0	2000	0.011	16445.119803620317	0.0	14
4988000.0	2000	0.011	17212.982077447414	0.0	14
4989000.0	2000	0.011	17021.14133363603	0.0	14
4990000.0	2000	0.011	17105.726812913686	0.0	14
4991000.0	2000	0.011	31008.1632998156	0.0	14
4992000.0	2000	0.011	30090.95250171905	0.0	14
4993000.0	2000	0.011	28204.61158519423	0.0	14
4994000.0	2000	0.011	28228.331205829887	0.0	14
4995000.0	2000	0.011	25072.598593839568	0.0	14
4996000.0	2000	0.011	8428.279410253454	0.0	14
4997000.0	2000	0.0105	16371.98684322198	0.0	14
4998000.0	2000	0.0105	10708.995224634798	0.0	14
4999000.0	2000	0.0105	10831.295422162764	0.0	14
5000000.0	2000	0.0105	8413.026734411518	0.0	14
5001000.0	2000	0.0105	7624.841366041151	0.0	14
5002000.0	2000	0.0105	7061.925334309565	0.0	14
5003000.0	2000	0.0105	12680.85060269789	0.0	14
5004000.0	2000	0.0105	16247.22418510092	0.0	14
5005000.0	2000	0.0105	10407.337425242058	0.0	14
5006000.0	2000	0.0105	11289.15940691288	0.0	14
5007000.0	2000	0.0105	17345.095634635916	0.0	14
5008000.0	2000	0.0105	24748.99289599744	0.0	14
5009000.0	2000	0.0105	26269.98645617645	0.0	14
5010000.0	2000	0.0105	11868.02045839848	0.0	14
5011000.0	2000	0.0105	11886.005659289864	0.0	14
5012000.0	2000	0.0105	13678.313131624804	0.0	14
5013000.0	2000	0.0105	14223.195604134618	0.0	14
5014000.0	2000	0.0105	14207.10489255517	0.0	14
5015000.0	2000	0.0105	12935.244678133466	0.0	14
5016000.0	2000	0.0105	12700.831178947914	0.0	14
5017000.0	2000	0.0105	12698.701379414122	0.0	14
5018000.0	2000	0.0105	15500.94379273574	0.0	14
5019000.0	2000	0.0105	17441.39032670589	0.0	14
5020000.0	2000	0.0105	17857.78782047074	0.0	14
5021000.0	2000	0.0105	19176.097513851928	0.0	14
5022000.0	2000	0.0105	11616.689242354223	0.0	14
5023000.0	2000	0.0105	11654.012874864347	0.0	14
5024000.0	2000	0.0105	11623.497857496728	0.0	14
5025000.0	2000	0.0105	11897.973203328516	0.0	14
5026000.0	2000	0.0105	11897.973203328516	0.0	14
5027000.0	2000	0.0105	11920.135535868534	0.0	14
5028000.0	2000	0.0105	13487.260775787418	0.0	14
5029000.0	2000	0.0105	13405.450625588785	0.0	14
5030000.0	2000	0.0105	11152.166893714097	0.0	14
5031000.0	2000	0.0105	11925.88989176036	0.0	14
5032000.0	2000	0.0105	15809.858726266142	0.0	14
5033000.0	2000	0.0105	15803.987462193292	0.0	14
5034000.0	2000	0.0105	15596.844083775912	0.0	14
5035000.0	2000	0.0105	15596.844083775912	0.0	14
5036000.0	2000	0.0105	15596.844083775912	0.0	14
5037000.0	2000	0.0105	15570.904299428945	0.0	14
5038000.0	2000	0.0105	15909.373781328211	0.0	14
5039000.0	2000	0.0105	15925.273166850777	0.0	14
5040000.0	2000	0.0105	16442.31876628849	0.0	14
5041000.0	2000	0.0105	15834.492631555036	0.0	14
5042000.0	2000	0.0105	16164.787844724968	0.0	14
5043000.0	2000	0.0105	15672.436967713464	0.0	14
5044000.0	2000	0.0105	15450.64318573662	0.0	14
5045000.0	2000	0.0105	14245.075094843	0.0	14
5046000.0	2000	0.011	13702.432991659442	0.0	14
5047000.0	2000	0.011	14369.117101102498	0.0	14
5048000.0	2000	0.011	14243.962569682297	0.0	14
5049000.0	2000	0.011	15002.77788870872	0.0	14
5050000.0	2000	0.011	13452.631824394886	0.0	14
5100000.0	2000	0.0115	11944.565449988444	0.0	14
5150000.0	2000	0.0115	10775.434064395087	0.0	14
5200000.0	2000	0.012	44999.23519395396	0.0	14
5250000.0	2000	0.012	19112.96331806866	0.0	14
5300000.0	2000	0.0115	27188.89715960339	0.0	14
5350000.0	2000	0.011	15682.84494169664	0.0	14
5400000.0	2000	0.0105	11347.372584822053	0.0	14
5450000.0	2000	0.009	21318.69718886746	0.0	14
5500000.0	2000	0.0095	34960.72406844035	0.0	14
5550000.0	2000	0.0105	16137.45939910506	0.0	14
5600000.0	2000	0.0105	30274.373881839423	0.0	14
5650000.0	2000	0.011	24973.030318782414	0.0	14
5700000.0	2000	0.01	11871.608545238489	0.0	14
5750000.0	2000	0.01	17495.81721659667	0.0	14
5800000.0	2000	0.0085	16308.215552355285	0.0	14
5850000.0	2000	0.01	15288.30842014681	0.0	14
5900000.0	2000	0.01	36074.7360288787	0.0	14
5950000.0	2000	0.0105	15335.37933124623	0.0	14
6000000.0	2000	0.0105	19786.484146753177	0.0	14
6050000.0	2000	0.011	10338.742363280451	0.0	14
6100000.0	2000	0.01	11100.901923574942	0.0	14
6150000.0	2000	0.01	28781.56705880124	0.0	14
6200000.0	2000	0.0105	26442.59278041506	0.0	14
6250000.0	2000	0.013	16058.682151128887	0.0	14
6300000.0	2000	0.0135	16051.156725579862	0.0	14
6350000.0	2000	0.013	15449.078755580444	0.0	14
6400000.0	2000	0.01	27921.11221245388	0.0	14
6450000.0	2000	0.0115	39977.21433139734	0.0	14
6500000.0	2000	0.0105	53541.009845660745	0.0	14
6550000.0	2000	0.01	38054.6533588756	0.0	14
6600000.0	2000	0.0095	35113.784542787376	0.0	14
6650000.0	2000	0.0105	15589.175041379094	0.0	14
6700000.0	2000	0.011	23418.08413708949	0.0	14
6750000.0	2000	0.011	18616.315779694683	0.0	14
6800000.0	2000	0.0105	10469.627174859876	0.0	14
6850000.0	2000	0.0105	34327.70349282177	0.0	14
6900000.0	2000	0.011	29938.69724232922	0.0	14
6950000.0	2000	0.011	20611.960684912465	0.0	14
7000000.0	2000	0.011	43617.20151850306	0.0	14
7050000.0	2000	0.011	24368.449595375696	0.0	14
7100000.0	2000	0.01	29895.6070007088	0.0	14
7150000.0	2000	0.0095	21700.99401496081	0.0	14
7200000.0	2000	0.0095	11756.60879031371	0.0	14
7250000.0	2000	0.0095	14291.931646125657	0.0	14
7300000.0	2000	0.01	24207.874860898264	0.0	14
7350000.0	2000	0.0105	22775.531429410075	0.0	14
7400000.0	2000	0.01	17300.870614401236	0.0	14
7450000.0	2000	0.009	37094.11852445671	0.0	14
7500000.0	2000	0.009	16868.32104751734	0.0	14
7550000.0	2000	0.0095	17484.324634558838	0.0	14
7600000.0	2000	0.009	9530.43607660309	0.0	14
7650000.0	2000	0.009	11848.80199507664	0.0	14
7700000.0	2000	0.008	18562.79963175268	0.0	14
7750000.0	2000	0.009	7918.216269651341	0.0	14
7800000.0	2000	0.009	19647.37223041045	0.0	14
7850000.0	2000	0.009	19450.76366608494	0.0	14
7900000.0	2000	0.0105	28390.29051009728	0.0	14
7950000.0	2000	0.009	10637.235972512884	0.0	14
8000000.0	2000	0.009	17350.310582054193	0.0	14
8050000.0	2000	0.0095	16893.642967136642	0.0	14
8100000.0	2000	0.01	24534.483281115976	0.0	14
8150000.0	2000	0.011	13754.218653096232	0.0	14
8200000.0	2000	0.0125	13057.243333909091	0.0	14
8250000.0	2000	0.012	37851.39662101015	0.0	14
8300000.0	2000	0.013	20171.82570464185	0.0	14
8350000.0	2000	0.013	33830.66211139549	0.0	14
8400000.0	2000	0.014	10343.88285638174	0.0	14
8450000.0	2000	0.016	21699.55302374268	0.0	14
8500000.0	2000	0.0165	19840.36013958812	0.0	14
8550000.0	2000	0.016	13723.755469893116	0.0	14
8600000.0	2000	0.0155	9037.98972975442	0.0	14
8650000.0	2000	0.0145	15505.502226166413	0.0	14
8700000.0	2000	0.014	13394.038498608415	0.0	14
8750000.0	2000	0.014	9410.888774836016	0.0	14
8800000.0	2000	0.013	18869.422169676815	0.0	14
8850000.0	2000	0.0125	15928.059706412889	0.0	14
8900000.0	2000	0.0115	17487.85353692284	0.0	14
8950000.0	2000	0.012	20232.258502107958	0.0	14
9000000.0	2000	0.013	23011.972956850936	0.0	14
9050000.0	2000	0.0125	19453.274543941698	0.0	14
9100000.0	2000	0.012	18907.58909012528	0.0	14
9150000.0	2000	0.0125	14443.25737992987	0.0	14
9200000.0	2000	0.0125	20047.15222908376	0.0	14
9250000.0	2000	0.0115	29369.406360253677	0.0	14
9300000.0	2000	0.0125	32632.159821948	0.0	14
9350000.0	2000	0.012	8147.333398284942	0.0	14
9400000.0	2000	0.011	16947.7051890928	0.0	14
9450000.0	2000	0.0105	19190.005984787414	0.0	14
9500000.0	2000	0.009	19198.196158164417	0.0	14
9550000.0	2000	0.009	16039.82024455914	0.0	14
9600000.0	2000	0.0085	27802.79299733422	0.0	14
9650000.0	2000	0.008	47674.768237803815	0.0	14
9700000.0	2000	0.009	45381.02458832648	0.0	14
9750000.0	2000	0.0095	21141.88551883662	0.0	14
9800000.0	2000	0.01	19335.282277271064	0.0	14
9850000.0	2000	0.01	11719.668791175272	0.0	14
9900000.0	2000	0.011	12584.451194221434	0.0	14
9950000.0	2000	0.0105	18326.070286096805	0.0	14
0.0	2000	0.0085	27862.960671997276	0.0	15
50000.0	2000	0.009	11921.41836110454	0.0	15
100000.0	2000	0.0085	45745.13399462141	0.0	15
150000.0	2000	0.008	24012.19233854921	0.0	15
200000.0	2000	0.008	11226.013200133517	0.0	15
250000.0	2000	0.0075	25728.85692586188	0.0	15
300000.0	2000	0.008	12603.510539549234	0.0	15
350000.0	2000	0.008	9547.268591138209	0.0	15
400000.0	2000	0.0075	21232.46252004867	0.0	15
450000.0	2000	0.0075	23437.54130684466	0.0	15
500000.0	2000	0.008	23741.81409816125	0.0	15
550000.0	2000	0.008	14413.799196017077	0.0	15
600000.0	2000	0.0065	27568.82382577365	0.0	15
650000.0	2000	0.0065	50547.90086902278	0.0	15
700000.0	2000	0.0065	20684.052828209475	0.0	15
750000.0	2000	0.0075	11901.69022215564	0.0	15
800000.0	2000	0.0095	18341.065519936838	0.0	15
850000.0	2000	0.009	12246.23292971016	0.0	15
900000.0	2000	0.0085	31149.58579019736	0.0	15
950000.0	2000	0.0095	20122.03981529461	0.0	15
1000000.0	2000	0.0085	9507.996370574994	0.0	15
1050000.0	2000	0.012	11706.121695430122	0.0	15
1100000.0	2000	0.0115	22342.918162176626	0.0	15
1150000.0	2000	0.01	10617.22393067184	0.0	15
1200000.0	2000	0.0095	10648.543002018583	0.0	15
1250000.0	2000	0.0085	12932.807861188236	0.0	15
1300000.0	2000	0.0095	15507.952702520515	0.0	15
1350000.0	2000	0.009	13248.448691790856	0.0	15
1400000.0	2000	0.0095	12308.751196248826	0.0	15
1450000.0	2000	0.009	20007.493445454413	0.0	15
1500000.0	2000	0.007	19977.075757973616	0.0	15
1550000.0	2000	0.0075	15996.585785901269	0.0	15
1600000.0	2000	0.007	31111.86685340471	0.0	15
1650000.0	2000	0.007	15235.70887503008	0.0	15
1700000.0	2000	0.0075	24657.64254130463	0.0	15
1750000.0	2000	0.0065	13642.837573577694	0.0	15
1800000.0	2000	0.009	11088.358419609409	0.0	15
1850000.0	2000	0.009	10534.669103964812	0.0	15
1900000.0	2000	0.0085	38260.42026962924	0.0	15
1950000.0	2000	0.009	22061.542340718515	0.0	15
2000000.0	2000	0.0085	46494.0274879088	0.0	15
2050000.0	2000	0.0075	21188.630904507387	0.0	15
2100000.0	2000	0.0065	11160.051660049396	0.0	15
2150000.0	2000	0.007	60204.91772170193	0.0	15
2200000.0	2000	0.007	46851.01060100665	0.0	15
2250000.0	2000	0.0085	8337.214535341876	0.0	15
2300000.0	2000	0.007	36075.852781842754	0.0	15
2350000.0	2000	0.0085	14197.637230549104	0.0	15
2400000.0	2000	0.0085	21779.307061453776	0.0	15
2450000.0	2000	0.009	23403.100038099088	0.0	15
2500000.0	2000	0.0105	7196.33464973932	0.0	15
2550000.0	2000	0.0105	17130.371968551688	0.0	15
2600000.0	2000	0.0095	19798.777223647427	0.0	15
2650000.0	2000	0.009	14786.797885347984	0.0	15
2700000.0	2000	0.0095	16021.65754481617	0.0	15
2750000.0	2000	0.009	26786.664976584496	0.0	15
2800000.0	2000	0.0085	16051.187679023247	0.0	15
2850000.0	2000	0.0075	15238.76979325003	0.0	15
2900000.0	2000	0.0075	11207.549665952776	0.0	15
2950000.0	2000	0.0075	15153.143192242414	0.0	15
3000000.0	2000	0.0075	13473.851533789046	0.0	15
3050000.0	2000	0.009	14425.189579360362	0.0	15
3100000.0	2000	0.0085	38025.86283930676	0.0	15
3150000.0	2000	0.009	9942.618509311931	0.0	15
3200000.0	2000	0.007	15785.797308293912	0.0	15
3250000.0	2000	0.007	11414.416195066884	0.0	15
3300000.0	2000	0.0075	12469.509033903205	0.0	15
3350000.0	2000	0.0085	20055.68390634477	0.0	15
3400000.0	2000	0.009	10717.038223603084	0.0	15
3450000.0	2000	0.0085	42186.44942076561	0.0	15
3500000.0	2000	0.009	38376.565195331015	0.0	15
3550000.0	2000	0.008	14524.9881103791	0.0	15
3600000.0	2000	0.0075	10834.674435250749	0.0	15
3650000.0	2000	0.007	29070.607184432985	0.0	15
3700000.0	2000	0.0065	12772.29701683488	0.0	15
3750000.0	2000	0.007	16218.73546950854	0.0	15
3800000.0	2000	0.007	24078.762122601613	0.0	15
3850000.0	2000	0.0075	27320.61571022694	0.0	15
3900000.0	2000	0.0085	19320.054673389463	0.0	15
3950000.0	2000	0.009	24617.346077779926	0.0	15
4000000.0	2000	0.0075	16716.126596946633	0.0	15
4050000.0	2000	0.0075	13747.019301172988	0.0	15
4100000.0	2000	0.0075	22593.222761082976	0.0	15
4150000.0	2000	0.0075	12327.156955610048	0.0	15
4200000.0	2000	0.006	16303.712292849568	0.0	15
4250000.0	2000	0.007	15829.295871412702	0.0	15
4300000.0	2000	0.0065	16388.964671828082	0.0	15
4350000.0	2000	0.007	20139.932664535896	0.0	15
4400000.0	2000	0.007	38223.63846711476	0.0	15
4450000.0	2000	0.0065	14321.867465760388	0.0	15
4500000.0	2000	0.007	12937.906152809448	0.0	15
4550000.0	2000	0.007	26947.08284703616	0.0	15
4600000.0	2000	0.008	12030.699214045584	0.0	15
4650000.0	2000	0.0075	17316.78049809321	0.0	15
4700000.0	2000	0.0065	15620.625493769809	0.0	15
4750000.0	2000	0.009	18407.16105799942	0.0	15
4800000.0	2000	0.0085	10216.2052188355	0.0	15
4850000.0	2000	0.009	24844.867746380805	0.0	15
4900000.0	2000	0.007	30035.565309717127	0.0	15
4950000.0	2000	0.007	21010.22103262983	0.0	15
4951000.0	2000	0.007	20885.828149413814	0.0	15
4952000.0	2000	0.007	30738.15984093972	0.0	15
4953000.0	2000	0.007	31962.672433326887	0.0	15
4954000.0	2000	0.007	33973.68625050335	0.0	15
4955000.0	2000	0.007	30822.26111308897	0.0	15
4956000.0	2000	0.007	17245.33087376613	0.0	15
4957000.0	2000	0.007	17307.221584806688	0.0	15
4958000.0	2000	0.007	26353.87919335535	0.0	15
4959000.0	2000	0.007	24704.23189346261	0.0	15
4960000.0	2000	0.007	12443.491923291747	0.0	15
4961000.0	2000	0.007	12578.997689629734	0.0	15
4962000.0	2000	0.007	26118.11296863931	0.0	15
4963000.0	2000	0.007	24754.563278020232	0.0	15
4964000.0	2000	0.007	17083.128585449304	0.0	15
4965000.0	2000	0.007	16715.154857844715	0.0	15
4966000.0	2000	0.007	16040.534188308606	0.0	15
4967000.0	2000	0.007	16569.491811697728	0.0	15
4968000.0	2000	0.007	16434.98331809399	0.0	15
4969000.0	2000	0.007	11118.366644172793	0.0	15
4970000.0	2000	0.007	11120.508909451146	0.0	15
4971000.0	2000	0.007	11158.967864501165	0.0	15
4972000.0	2000	0.007	11076.59671036591	0.0	15
4973000.0	2000	0.007	11082.290389962109	0.0	15
4974000.0	2000	0.007	18029.09833421112	0.0	15
4975000.0	2000	0.007	17887.028720504783	0.0	15
4976000.0	2000	0.007	16474.964092585327	0.0	15
4977000.0	2000	0.007	16491.5784017004	0.0	15
4978000.0	2000	0.007	17279.70162925272	0.0	15
4979000.0	2000	0.007	16579.660961000962	0.0	15
4980000.0	2000	0.007	15921.24688977152	0.0	15
4981000.0	2000	0.007	15897.050516643594	0.0	15
4982000.0	2000	0.007	15896.29995430325	0.0	15
4983000.0	2000	0.007	21843.61258287219	0.0	15
4984000.0	2000	0.007	12906.981123129826	0.0	15
4985000.0	2000	0.007	15706.170241706044	0.0	15
4986000.0	2000	0.007	27710.336341632268	0.0	15
4987000.0	2000	0.007	29214.07985109493	0.0	15
4988000.0	2000	0.007	24097.80358688522	0.0	15
4989000.0	2000	0.007	18638.856087252952	0.0	15
4990000.0	2000	0.007	18832.51449735457	0.0	15
4991000.0	2000	0.007	18773.729301031894	0.0	15
4992000.0	2000	0.007	19739.85495218315	0.0	15
4993000.0	2000	0.007	18439.50544677466	0.0	15
4994000.0	2000	0.007	15879.841611787666	0.0	15
4995000.0	2000	0.007	15973.44335080041	0.0	15
4996000.0	2000	0.007	15973.44335080041	0.0	15
4997000.0	2000	0.007	15657.732391718067	0.0	15
4998000.0	2000	0.007	15635.940233790016	0.0	15
4999000.0	2000	0.007	24614.48968108264	0.0	15
5000000.0	2000	0.007	26814.446657642104	0.0	15
5001000.0	2000	0.007	21258.80174026116	0.0	15
5002000.0	2000	0.007	20084.42902432863	0.0	15
5003000.0	2000	0.007	20077.952822876538	0.0	15
5004000.0	2000	0.007	20048.841688780205	0.0	15
5005000.0	2000	0.007	20148.8225811352	0.0	15
5006000.0	2000	0.007	22814.99416507865	0.0	15
5007000.0	2000	0.007	22893.39062844319	0.0	15
5008000.0	2000	0.007	14543.738344406149	0.0	15
5009000.0	2000	0.007	14667.586387967274	0.0	15
5010000.0	2000	0.007	21856.797244648584	0.0	15
5011000.0	2000	0.0075	22156.10193061377	0.0	15
5012000.0	2000	0.0075	19982.26798026377	0.0	15
5013000.0	2000	0.0075	19982.26798026377	0.0	15
5014000.0	2000	0.0075	15915.734480514937	0.0	15
5015000.0	2000	0.007	15209.76248160896	0.0	15
5016000.0	2000	0.007	15208.560468390937	0.0	15
5017000.0	2000	0.007	15078.619744406986	0.0	15
5018000.0	2000	0.007	15078.619744406986	0.0	15
5019000.0	2000	0.007	14962.11921331546	0.0	15
5020000.0	2000	0.007	16541.29794229153	0.0	15
5021000.0	2000	0.007	26641.46620161137	0.0	15
5022000.0	2000	0.007	12394.594361752996	0.0	15
5023000.0	2000	0.007	12394.594361752996	0.0	15
5024000.0	2000	0.007	12396.347241241436	0.0	15
5025000.0	2000	0.007	12371.482946085229	0.0	15
5026000.0	2000	0.007	12376.03723857836	0.0	15
5027000.0	2000	0.007	10246.503206696252	0.0	15
5028000.0	2000	0.007	10227.319289286666	0.0	15
5029000.0	2000	0.007	10223.470655483536	0.0	15
5030000.0	2000	0.007	10233.729677564708	0.0	15
5031000.0	2000	0.007	10262.9978520144	0.0	15
5032000.0	2000	0.007	10266.661234456398	0.0	15
5033000.0	2000	0.007	10328.614247843128	0.0	15
5034000.0	2000	0.007	17569.877551725578	0.0	15
5035000.0	2000	0.0075	11663.362030578592	0.0	15
5036000.0	2000	0.0075	11603.183603111482	0.0	15
5037000.0	2000	0.0075	11598.708609031031	0.0	15
5038000.0	2000	0.0075	11582.154446766344	0.0	15
5039000.0	2000	0.0075	22342.937505130016	0.0	15
5040000.0	2000	0.0075	21585.27021645819	0.0	15
5041000.0	2000	0.0075	21672.351143275995	0.0	15
5042000.0	2000	0.0075	22421.919672196625	0.0	15
5043000.0	2000	0.0075	22556.87407878498	0.0	15
5044000.0	2000	0.0075	47896.94930765227	0.0	15
5045000.0	2000	0.0075	21261.538345196717	0.0	15
5046000.0	2000	0.0075	20761.820759992144	0.0	15
5047000.0	2000	0.0075	20759.51386352176	0.0	15
5048000.0	2000	0.0075	18814.853405300026	0.0	15
5049000.0	2000	0.0075	18814.853405300026	0.0	15
5050000.0	2000	0.0075	18787.543664725177	0.0	15
5100000.0	2000	0.008	32133.057686102493	0.0	15
5150000.0	2000	0.0085	11407.717438223108	0.0	15
5200000.0	2000	0.0085	16859.56386392653	0.0	15
5250000.0	2000	0.01	9246.812840973267	0.0	15
5300000.0	2000	0.01	13664.175373519043	0.0	15
5350000.0	2000	0.008	16142.984463899906	0.0	15
5400000.0	2000	0.0075	38000.13085868605	0.0	15
5450000.0	2000	0.0075	28512.10630339116	0.0	15
5500000.0	2000	0.0085	20928.77246916567	0.0	15
5550000.0	2000	0.0075	13700.418602588632	0.0	15
5600000.0	2000	0.0065	12319.893183097029	0.0	15
5650000.0	2000	0.0065	10474.271901467622	0.0	15
5700000.0	2000	0.007	16645.426046285087	0.0	15
5750000.0	2000	0.009	17508.20873275914	0.0	15
5800000.0	2000	0.0075	30497.11511484849	0.0	15
5850000.0	2000	0.0065	12323.57560685094	0.0	15
5900000.0	2000	0.0095	15710.565896768225	0.0	15
5950000.0	2000	0.01	20724.16885009212	0.0	15
6000000.0	2000	0.0105	33355.66766379498	0.0	15
6050000.0	2000	0.01	20216.09199272767	0.0	15
6100000.0	2000	0.0085	12038.84509395313	0.0	15
6150000.0	2000	0.009	17885.71489470595	0.0	15
6200000.0	2000	0.0075	15774.653836603376	0.0	15
6250000.0	2000	0.0075	17114.317056412983	0.0	15
6300000.0	2000	0.0075	8959.26432764903	0.0	15
6350000.0	2000	0.008	35671.33289403855	0.0	15
6400000.0	2000	0.0085	15689.036185651705	0.0	15
6450000.0	2000	0.01	34209.32357148188	0.0	15
6500000.0	2000	0.01	21017.399860347454	0.0	15
6550000.0	2000	0.0095	15714.148837943329	0.0	15
6600000.0	2000	0.0095	21315.293720026584	0.0	15
6650000.0	2000	0.0085	16574.392365152147	0.0	15
6700000.0	2000	0.009	8931.222683127478	0.0	15
6750000.0	2000	0.0095	21819.515767383094	0.0	15
6800000.0	2000	0.0095	26213.27244820132	0.0	15
6850000.0	2000	0.0095	11940.453251740912	0.0	15
6900000.0	2000	0.0105	26472.62332169801	0.0	15
6950000.0	2000	0.01	16279.283748331523	0.0	15
7000000.0	2000	0.0085	32539.05137856052	0.0	15
7050000.0	2000	0.0085	13177.835616176995	0.0	15
7100000.0	2000	0.0085	23951.89888087585	0.0	15
7150000.0	2000	0.009	21175.883511237	0.0	15
7200000.0	2000	0.0095	12557.541581363042	0.0	15
7250000.0	2000	0.011	11372.833836537751	0.0	15
7300000.0	2000	0.01	34417.17262843506	0.0	15
7350000.0	2000	0.0095	9365.985608976136	0.0	15
7400000.0	2000	0.008	12291.644544414055	0.0	15
7450000.0	2000	0.0095	7260.325968703514	0.0	15
7500000.0	2000	0.008	16823.96196122592	0.0	15
7550000.0	2000	0.0095	27789.81198921354	0.0	15
7600000.0	2000	0.01	18090.805829303867	0.0	15
7650000.0	2000	0.01	11995.530822278595	0.0	15
7700000.0	2000	0.009	11278.64070850312	0.0	15
7750000.0	2000	0.01	18625.829325148232	0.0	15
7800000.0	2000	0.0095	21532.474238434592	0.0	15
7850000.0	2000	0.01	27613.048373192585	0.0	15
7900000.0	2000	0.01	31190.05683168985	0.0	15
7950000.0	2000	0.008	10181.645654050097	0.0	15
8000000.0	2000	0.0095	34158.50773673521	0.0	15
8050000.0	2000	0.0105	8679.176711697462	0.0	15
8100000.0	2000	0.01	10936.188671287557	0.0	15
8150000.0	2000	0.007	12288.81570508962	0.0	15
8200000.0	2000	0.007	13651.626388521425	0.0	15
8250000.0	2000	0.007	32186.730622655457	0.0	15
8300000.0	2000	0.008	15629.88321637509	0.0	15
8350000.0	2000	0.007	11660.995488406998	0.0	15
8400000.0	2000	0.0065	14457.699637367765	0.0	15
8450000.0	2000	0.0065	25341.858581837216	0.0	15
8500000.0	2000	0.0065	29636.399395150653	0.0	15
8550000.0	2000	0.0075	19581.47397737798	0.0	15
8600000.0	2000	0.007	43760.38540025592	0.0	15
8650000.0	2000	0.0075	26661.24768850329	0.0	15
8700000.0	2000	0.008	21386.9109246859	0.0	15
8750000.0	2000	0.008	10832.2376849809	0.0	15
8800000.0	2000	0.008	18248.2994045459	0.0	15
8850000.0	2000	0.007	15047.309980423885	0.0	15
8900000.0	2000	0.0065	12900.109070919432	0.0	15
8950000.0	2000	0.0085	17667.104076003685	0.0	15
9000000.0	2000	0.009	16916.285585471018	0.0	15
9050000.0	2000	0.009	12054.09096402046	0.0	15
9100000.0	2000	0.009	29761.741769705102	0.0	15
9150000.0	2000	0.0095	10951.949268980115	0.0	15
9200000.0	2000	0.009	13407.11769096473	0.0	15
9250000.0	2000	0.01	25762.88003277852	0.0	15
9300000.0	2000	0.009	15736.910815864843	0.0	15
9350000.0	2000	0.0085	15716.427643370009	0.0	15
9400000.0	2000	0.0095	15463.266737611872	0.0	15
9450000.0	2000	0.008	13753.267596020349	0.0	15
9500000.0	2000	0.008	15635.045152550343	0.0	15
9550000.0	2000	0.008	17039.682705566953	0.0	15
9600000.0	2000	0.007	22869.41529488855	0.0	15
9650000.0	2000	0.007	12450.084513482983	0.0	15
9700000.0	2000	0.008	22050.89076953765	0.0	15
9750000.0	2000	0.008	25206.19400926445	0.0	15
9800000.0	2000	0.008	27528.883415538527	0.0	15
9850000.0	2000	0.0085	21610.049524646125	0.0	15
9900000.0	2000	0.007	24011.75311561442	0.0	15
9950000.0	2000	0.009	11992.720559856318	0.0	15
0.0	2000	0.005	39784.56293688753	0.0	16
50000.0	2000	0.0055	18923.46670231056	0.0	16
100000.0	2000	0.0055	30526.091293784782	0.0	16
150000.0	2000	0.0065	19116.273575820705	0.0	16
200000.0	2000	0.006	14612.444009332085	0.0	16
250000.0	2000	0.009	8839.104586272475	0.0	16
300000.0	2000	0.0085	17330.922681897147	0.0	16
350000.0	2000	0.008	9861.8704248379	0.0	16
400000.0	2000	0.008	23612.023381262617	0.0	16
450000.0	2000	0.0085	17514.81938412022	0.0	16
500000.0	2000	0.007	23931.278762014063	0.0	16
550000.0	2000	0.0065	30417.28569506869	0.0	16
600000.0	2000	0.007	9801.92145275973	0.0	16
650000.0	2000	0.006	25576.917976488927	0.0	16
700000.0	2000	0.0065	10088.777732110348	0.0	16
750000.0	2000	0.0065	26379.75207618646	0.0	16
800000.0	2000	0.0075	12977.83468676212	0.0	16
850000.0	2000	0.008	16187.33878499362	0.0	16
