unit_id	demography	simulation_class	selection_coefficient	seed	generation_time_years	statistic	window	threshold_years	score	final_population_af	sample_alt_count	sample_af
eas_neutral_exact_population_af_reverse_bridge_r046	EAS	neutral	0	2026083646	25	mean_p_tmrca_lt	local_100kb	50000	0.423585331186	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r046	EAS	neutral	0	2026083646	25	paper_frac_posterior_mean_below	focal	1000	0.000202020202	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r046	EAS	neutral	0	2026083646	25	paper_frac_posterior_mean_below	focal	4500	0.0068686868690000001	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r046	EAS	neutral	0	2026083646	25	paper_frac_posterior_mean_below	focal	10000	0.0701010101	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r046	EAS	neutral	0	2026083646	25	paper_frac_posterior_mean_below	focal	20000	0.19555555559999999	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r046	EAS	neutral	0	2026083646	25	paper_frac_posterior_mean_below	focal	30000	0.28181818180000001	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r046	EAS	neutral	0	2026083646	25	paper_frac_posterior_mean_below	focal	40000	0.3646464646	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r046	EAS	neutral	0	2026083646	25	paper_frac_posterior_mean_below	focal	50000	0.4101010101	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r046	EAS	neutral	0	2026083646	25	paper_frac_posterior_mean_below	local_100kb	1000	0.00022126022123800001	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r046	EAS	neutral	0	2026083646	25	paper_frac_posterior_mean_below	local_100kb	4500	0.0064261664263800004	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r046	EAS	neutral	0	2026083646	25	paper_frac_posterior_mean_below	local_100kb	10000	0.06074074074	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r046	EAS	neutral	0	2026083646	25	paper_frac_posterior_mean_below	local_100kb	20000	0.16968734969499999	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r046	EAS	neutral	0	2026083646	25	paper_frac_posterior_mean_below	local_100kb	30000	0.269687349681	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r046	EAS	neutral	0	2026083646	25	paper_frac_posterior_mean_below	local_100kb	40000	0.33785473785199999	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r046	EAS	neutral	0	2026083646	25	paper_frac_posterior_mean_below	local_100kb	50000	0.38478114477600001	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r047	EAS	neutral	0	2026083647	25	mean_p_tmrca_lt	focal	1000	0.0067398981940000003	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r047	EAS	neutral	0	2026083647	25	mean_p_tmrca_lt	focal	4500	0.028488017609999999	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r047	EAS	neutral	0	2026083647	25	mean_p_tmrca_lt	focal	10000	0.056987226289999998	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r047	EAS	neutral	0	2026083647	25	mean_p_tmrca_lt	focal	20000	0.096082232850000004	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r047	EAS	neutral	0	2026083647	25	mean_p_tmrca_lt	focal	30000	0.1252259818	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r047	EAS	neutral	0	2026083647	25	mean_p_tmrca_lt	focal	40000	0.1485199502	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r047	EAS	neutral	0	2026083647	25	mean_p_tmrca_lt	focal	50000	0.1680364617	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r047	EAS	neutral	0	2026083647	25	mean_p_tmrca_lt	local_100kb	1000	0.0087808760826199993	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r047	EAS	neutral	0	2026083647	25	mean_p_tmrca_lt	local_100kb	4500	0.038416296878099998	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r047	EAS	neutral	0	2026083647	25	mean_p_tmrca_lt	local_100kb	10000	0.079848285806700003	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r047	EAS	neutral	0	2026083647	25	mean_p_tmrca_lt	local_100kb	20000	0.14111231143700001	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r047	EAS	neutral	0	2026083647	25	mean_p_tmrca_lt	local_100kb	30000	0.189463637405	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r047	EAS	neutral	0	2026083647	25	mean_p_tmrca_lt	local_100kb	40000	0.22911215481399999	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r047	EAS	neutral	0	2026083647	25	mean_p_tmrca_lt	local_100kb	50000	0.26264437645700001	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r047	EAS	neutral	0	2026083647	25	paper_frac_posterior_mean_below	focal	1000	0.000404040404	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r047	EAS	neutral	0	2026083647	25	paper_frac_posterior_mean_below	focal	4500	0.003838383838	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r047	EAS	neutral	0	2026083647	25	paper_frac_posterior_mean_below	focal	10000	0.014343434340000001	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r047	EAS	neutral	0	2026083647	25	paper_frac_posterior_mean_below	focal	20000	0.055959595959999997	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r047	EAS	neutral	0	2026083647	25	paper_frac_posterior_mean_below	focal	30000	0.080404040400000001	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r047	EAS	neutral	0	2026083647	25	paper_frac_posterior_mean_below	focal	40000	0.1044444444	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r047	EAS	neutral	0	2026083647	25	paper_frac_posterior_mean_below	focal	50000	0.13030303030000001	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r047	EAS	neutral	0	2026083647	25	paper_frac_posterior_mean_below	local_100kb	1000	0.000404040404	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r047	EAS	neutral	0	2026083647	25	paper_frac_posterior_mean_below	local_100kb	4500	0.00385762385724	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r047	EAS	neutral	0	2026083647	25	paper_frac_posterior_mean_below	local_100kb	10000	0.015670995671400002	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r047	EAS	neutral	0	2026083647	25	paper_frac_posterior_mean_below	local_100kb	20000	0.064242424242899998	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r047	EAS	neutral	0	2026083647	25	paper_frac_posterior_mean_below	local_100kb	30000	0.11309283308900001	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r047	EAS	neutral	0	2026083647	25	paper_frac_posterior_mean_below	local_100kb	40000	0.15898989898599999	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r047	EAS	neutral	0	2026083647	25	paper_frac_posterior_mean_below	local_100kb	50000	0.19551707552399999	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r048	EAS	neutral	0	2026083648	25	mean_p_tmrca_lt	focal	1000	0.012348552489999999	0.19533969232404283	39	0.19500000000000001
eas_neutral_exact_population_af_reverse_bridge_r048	EAS	neutral	0	2026083648	25	mean_p_tmrca_lt	focal	4500	0.056281402799999998	0.19533969232404283	39	0.19500000000000001
eas_neutral_exact_population_af_reverse_bridge_r048	EAS	neutral	0	2026083648	25	mean_p_tmrca_lt	focal	10000	0.1208236144	0.19533969232404283	39	0.19500000000000001
eas_neutral_exact_population_af_reverse_bridge_r048	EAS	neutral	0	2026083648	25	mean_p_tmrca_lt	focal	20000	0.22102309119999999	0.19533969232404283	39	0.19500000000000001
eas_neutral_exact_population_af_reverse_bridge_r048	EAS	neutral	0	2026083648	25	mean_p_tmrca_lt	focal	30000	0.30184133909999999	0.19533969232404283	39	0.19500000000000001
eas_neutral_exact_population_af_reverse_bridge_r048	EAS	neutral	0	2026083648	25	mean_p_tmrca_lt	focal	40000	0.36721311880000002	0.19533969232404283	39	0.19500000000000001
eas_neutral_exact_population_af_reverse_bridge_r048	EAS	neutral	0	2026083648	25	mean_p_tmrca_lt	focal	50000	0.42046156410000002	0.19533969232404283	39	0.19500000000000001
eas_neutral_exact_population_af_reverse_bridge_r048	EAS	neutral	0	2026083648	25	mean_p_tmrca_lt	local_100kb	1000	0.0131378142438	0.19533969232404283	39	0.19500000000000001
eas_neutral_exact_population_af_reverse_bridge_r048	EAS	neutral	0	2026083648	25	mean_p_tmrca_lt	local_100kb	4500	0.060581179932400003	0.19533969232404283	39	0.19500000000000001
eas_neutral_exact_population_af_reverse_bridge_r048	EAS	neutral	0	2026083648	25	mean_p_tmrca_lt	local_100kb	10000	0.130444809212	0.19533969232404283	39	0.19500000000000001
eas_neutral_exact_population_af_reverse_bridge_r048	EAS	neutral	0	2026083648	25	mean_p_tmrca_lt	local_100kb	20000	0.237227954524	0.19533969232404283	39	0.19500000000000001
eas_neutral_exact_population_af_reverse_bridge_r048	EAS	neutral	0	2026083648	25	mean_p_tmrca_lt	local_100kb	30000	0.32133799516200001	0.19533969232404283	39	0.19500000000000001
eas_neutral_exact_population_af_reverse_bridge_r048	EAS	neutral	0	2026083648	25	mean_p_tmrca_lt	local_100kb	40000	0.38809404134800002	0.19533969232404283	39	0.19500000000000001
eas_neutral_exact_population_af_reverse_bridge_r048	EAS	neutral	0	2026083648	25	mean_p_tmrca_lt	local_100kb	50000	0.44175405131899997	0.19533969232404283	39	0.19500000000000001
eas_neutral_exact_population_af_reverse_bridge_r048	EAS	neutral	0	2026083648	25	paper_frac_posterior_mean_below	focal	1000	0.0006060606061	0.19533969232404283	39	0.19500000000000001
eas_neutral_exact_population_af_reverse_bridge_r048	EAS	neutral	0	2026083648	25	paper_frac_posterior_mean_below	focal	4500	0.0030303030300000001	0.19533969232404283	39	0.19500000000000001
eas_neutral_exact_population_af_reverse_bridge_r048	EAS	neutral	0	2026083648	25	paper_frac_posterior_mean_below	focal	10000	0.01676767677	0.19533969232404283	39	0.19500000000000001
eas_neutral_exact_population_af_reverse_bridge_r048	EAS	neutral	0	2026083648	25	paper_frac_posterior_mean_below	focal	20000	0.080404040400000001	0.19533969232404283	39	0.19500000000000001
eas_neutral_exact_population_af_reverse_bridge_r048	EAS	neutral	0	2026083648	25	paper_frac_posterior_mean_below	focal	30000	0.1527272727	0.19533969232404283	39	0.19500000000000001
eas_neutral_exact_population_af_reverse_bridge_r048	EAS	neutral	0	2026083648	25	paper_frac_posterior_mean_below	focal	40000	0.25191919190000001	0.19533969232404283	39	0.19500000000000001
eas_neutral_exact_population_af_reverse_bridge_r048	EAS	neutral	0	2026083648	25	paper_frac_posterior_mean_below	focal	50000	0.39010101009999998	0.19533969232404283	39	0.19500000000000001
eas_neutral_exact_population_af_reverse_bridge_r048	EAS	neutral	0	2026083648	25	paper_frac_posterior_mean_below	local_100kb	1000	0.0006060606061	0.19533969232404283	39	0.19500000000000001
eas_neutral_exact_population_af_reverse_bridge_r048	EAS	neutral	0	2026083648	25	paper_frac_posterior_mean_below	local_100kb	4500	0.00277056277029	0.19533969232404283	39	0.19500000000000001
eas_neutral_exact_population_af_reverse_bridge_r048	EAS	neutral	0	2026083648	25	paper_frac_posterior_mean_below	local_100kb	10000	0.0165464165462	0.19533969232404283	39	0.19500000000000001
eas_neutral_exact_population_af_reverse_bridge_r048	EAS	neutral	0	2026083648	25	paper_frac_posterior_mean_below	local_100kb	20000	0.083011063011000003	0.19533969232404283	39	0.19500000000000001
eas_neutral_exact_population_af_reverse_bridge_r048	EAS	neutral	0	2026083648	25	paper_frac_posterior_mean_below	local_100kb	30000	0.189023569024	0.19533969232404283	39	0.19500000000000001
eas_neutral_exact_population_af_reverse_bridge_r048	EAS	neutral	0	2026083648	25	paper_frac_posterior_mean_below	local_100kb	40000	0.29571909571900001	0.19533969232404283	39	0.19500000000000001
eas_neutral_exact_population_af_reverse_bridge_r048	EAS	neutral	0	2026083648	25	paper_frac_posterior_mean_below	local_100kb	50000	0.38649350649000003	0.19533969232404283	39	0.19500000000000001
eas_neutral_exact_population_af_reverse_bridge_r049	EAS	neutral	0	2026083649	25	mean_p_tmrca_lt	focal	1000	0.0083902411319999991	0.19533969232404283	27	0.13500000000000001
eas_neutral_exact_population_af_reverse_bridge_r049	EAS	neutral	0	2026083649	25	mean_p_tmrca_lt	focal	4500	0.036649184369999997	0.19533969232404283	27	0.13500000000000001
eas_neutral_exact_population_af_reverse_bridge_r049	EAS	neutral	0	2026083649	25	mean_p_tmrca_lt	focal	10000	0.073550701630000007	0.19533969232404283	27	0.13500000000000001
eas_neutral_exact_population_af_reverse_bridge_r049	EAS	neutral	0	2026083649	25	mean_p_tmrca_lt	focal	20000	0.1239315423	0.19533969232404283	27	0.13500000000000001
eas_neutral_exact_population_af_reverse_bridge_r049	EAS	neutral	0	2026083649	25	mean_p_tmrca_lt	focal	30000	0.16143128979999999	0.19533969232404283	27	0.13500000000000001
eas_neutral_exact_population_af_reverse_bridge_r049	EAS	neutral	0	2026083649	25	mean_p_tmrca_lt	focal	40000	0.1915727673	0.19533969232404283	27	0.13500000000000001
eas_neutral_exact_population_af_reverse_bridge_r049	EAS	neutral	0	2026083649	25	mean_p_tmrca_lt	focal	50000	0.21710166829999999	0.19533969232404283	27	0.13500000000000001
eas_neutral_exact_population_af_reverse_bridge_r049	EAS	neutral	0	2026083649	25	mean_p_tmrca_lt	local_100kb	1000	0.0086113299251900002	0.19533969232404283	27	0.13500000000000001
eas_neutral_exact_population_af_reverse_bridge_r049	EAS	neutral	0	2026083649	25	mean_p_tmrca_lt	local_100kb	4500	0.037665479627600001	0.19533969232404283	27	0.13500000000000001
eas_neutral_exact_population_af_reverse_bridge_r049	EAS	neutral	0	2026083649	25	mean_p_tmrca_lt	local_100kb	10000	0.076266385428999994	0.19533969232404283	27	0.13500000000000001
eas_neutral_exact_population_af_reverse_bridge_r049	EAS	neutral	0	2026083649	25	mean_p_tmrca_lt	local_100kb	20000	0.130498412919	0.19533969232404283	27	0.13500000000000001
eas_neutral_exact_population_af_reverse_bridge_r049	EAS	neutral	0	2026083649	25	mean_p_tmrca_lt	local_100kb	30000	0.17201894956700001	0.19533969232404283	27	0.13500000000000001
eas_neutral_exact_population_af_reverse_bridge_r049	EAS	neutral	0	2026083649	25	mean_p_tmrca_lt	local_100kb	40000	0.205850033643	0.19533969232404283	27	0.13500000000000001
eas_neutral_exact_population_af_reverse_bridge_r049	EAS	neutral	0	2026083649	25	mean_p_tmrca_lt	local_100kb	50000	0.23459228767599999	0.19533969232404283	27	0.13500000000000001
eas_neutral_exact_population_af_reverse_bridge_r049	EAS	neutral	0	2026083649	25	paper_frac_posterior_mean_below	focal	1000	0.000404040404	0.19533969232404283	27	0.13500000000000001
eas_neutral_exact_population_af_reverse_bridge_r049	EAS	neutral	0	2026083649	25	paper_frac_posterior_mean_below	focal	4500	0.0028282828279999998	0.19533969232404283	27	0.13500000000000001
eas_neutral_exact_population_af_reverse_bridge_r049	EAS	neutral	0	2026083649	25	paper_frac_posterior_mean_below	focal	10000	0.020808080810000001	0.19533969232404283	27	0.13500000000000001
eas_neutral_exact_population_af_reverse_bridge_r049	EAS	neutral	0	2026083649	25	paper_frac_posterior_mean_below	focal	20000	0.079393939390000001	0.19533969232404283	27	0.13500000000000001
eas_neutral_exact_population_af_reverse_bridge_r049	EAS	neutral	0	2026083649	25	paper_frac_posterior_mean_below	focal	30000	0.1056565657	0.19533969232404283	27	0.13500000000000001
eas_neutral_exact_population_af_reverse_bridge_r049	EAS	neutral	0	2026083649	25	paper_frac_posterior_mean_below	focal	40000	0.1317171717	0.19533969232404283	27	0.13500000000000001
eas_neutral_exact_population_af_reverse_bridge_r049	EAS	neutral	0	2026083649	25	paper_frac_posterior_mean_below	focal	50000	0.143030303	0.19533969232404283	27	0.13500000000000001
eas_neutral_exact_population_af_reverse_bridge_r049	EAS	neutral	0	2026083649	25	paper_frac_posterior_mean_below	local_100kb	1000	0.000404040404	0.19533969232404283	27	0.13500000000000001
eas_neutral_exact_population_af_reverse_bridge_r049	EAS	neutral	0	2026083649	25	paper_frac_posterior_mean_below	local_100kb	4500	0.0028763828761000001	0.19533969232404283	27	0.13500000000000001
eas_neutral_exact_population_af_reverse_bridge_r049	EAS	neutral	0	2026083649	25	paper_frac_posterior_mean_below	local_100kb	10000	0.020355940356699999	0.19533969232404283	27	0.13500000000000001
eas_neutral_exact_population_af_reverse_bridge_r049	EAS	neutral	0	2026083649	25	paper_frac_posterior_mean_below	local_100kb	20000	0.070245310244800005	0.19533969232404283	27	0.13500000000000001
eas_neutral_exact_population_af_reverse_bridge_r049	EAS	neutral	0	2026083649	25	paper_frac_posterior_mean_below	local_100kb	30000	0.106464646469	0.19533969232404283	27	0.13500000000000001
eas_neutral_exact_population_af_reverse_bridge_r049	EAS	neutral	0	2026083649	25	paper_frac_posterior_mean_below	local_100kb	40000	0.140144300143	0.19533969232404283	27	0.13500000000000001
eas_neutral_exact_population_af_reverse_bridge_r049	EAS	neutral	0	2026083649	25	paper_frac_posterior_mean_below	local_100kb	50000	0.16688792688599999	0.19533969232404283	27	0.13500000000000001
eas_neutral_exact_population_af_reverse_bridge_r050	EAS	neutral	0	2026083650	25	mean_p_tmrca_lt	focal	1000	0.011811885310000001	0.19533969232404283	38	0.19
eas_neutral_exact_population_af_reverse_bridge_r050	EAS	neutral	0	2026083650	25	mean_p_tmrca_lt	focal	4500	0.050367726270000003	0.19533969232404283	38	0.19
eas_neutral_exact_population_af_reverse_bridge_r050	EAS	neutral	0	2026083650	25	mean_p_tmrca_lt	focal	10000	0.10096804130000001	0.19533969232404283	38	0.19
eas_neutral_exact_population_af_reverse_bridge_r050	EAS	neutral	0	2026083650	25	mean_p_tmrca_lt	focal	20000	0.16838182939999999	0.19533969232404283	38	0.19
eas_neutral_exact_population_af_reverse_bridge_r050	EAS	neutral	0	2026083650	25	mean_p_tmrca_lt	focal	30000	0.21645147649999999	0.19533969232404283	38	0.19
eas_neutral_exact_population_af_reverse_bridge_r050	EAS	neutral	0	2026083650	25	mean_p_tmrca_lt	focal	40000	0.2538259122	0.19533969232404283	38	0.19
eas_neutral_exact_population_af_reverse_bridge_r050	EAS	neutral	0	2026083650	25	mean_p_tmrca_lt	focal	50000	0.28496830099999998	0.19533969232404283	38	0.19
eas_neutral_exact_population_af_reverse_bridge_r050	EAS	neutral	0	2026083650	25	mean_p_tmrca_lt	local_100kb	1000	0.0130647532609	0.19533969232404283	38	0.19
eas_neutral_exact_population_af_reverse_bridge_r050	EAS	neutral	0	2026083650	25	mean_p_tmrca_lt	local_100kb	4500	0.059526167302399999	0.19533969232404283	38	0.19
eas_neutral_exact_population_af_reverse_bridge_r050	EAS	neutral	0	2026083650	25	mean_p_tmrca_lt	local_100kb	10000	0.126979831426	0.19533969232404283	38	0.19
eas_neutral_exact_population_af_reverse_bridge_r050	EAS	neutral	0	2026083650	25	mean_p_tmrca_lt	local_100kb	20000	0.2284022798	0.19533969232404283	38	0.19
eas_neutral_exact_population_af_reverse_bridge_r050	EAS	neutral	0	2026083650	25	mean_p_tmrca_lt	local_100kb	30000	0.30867038545699998	0.19533969232404283	38	0.19
eas_neutral_exact_population_af_reverse_bridge_r050	EAS	neutral	0	2026083650	25	mean_p_tmrca_lt	local_100kb	40000	0.37429533719000002	0.19533969232404283	38	0.19
eas_neutral_exact_population_af_reverse_bridge_r050	EAS	neutral	0	2026083650	25	mean_p_tmrca_lt	local_100kb	50000	0.42942628348599998	0.19533969232404283	38	0.19
eas_neutral_exact_population_af_reverse_bridge_r050	EAS	neutral	0	2026083650	25	paper_frac_posterior_mean_below	focal	1000	0.0006060606061	0.19533969232404283	38	0.19
eas_neutral_exact_population_af_reverse_bridge_r050	EAS	neutral	0	2026083650	25	paper_frac_posterior_mean_below	focal	4500	0.0024242424240000001	0.19533969232404283	38	0.19
eas_neutral_exact_population_af_reverse_bridge_r050	EAS	neutral	0	2026083650	25	paper_frac_posterior_mean_below	focal	10000	0.031111111109999999	0.19533969232404283	38	0.19
eas_neutral_exact_population_af_reverse_bridge_r050	EAS	neutral	0	2026083650	25	paper_frac_posterior_mean_below	focal	20000	0.11131313130000001	0.19533969232404283	38	0.19
eas_neutral_exact_population_af_reverse_bridge_r050	EAS	neutral	0	2026083650	25	paper_frac_posterior_mean_below	focal	30000	0.19212121209999999	0.19533969232404283	38	0.19
eas_neutral_exact_population_af_reverse_bridge_r050	EAS	neutral	0	2026083650	25	paper_frac_posterior_mean_below	focal	40000	0.22909090909999999	0.19533969232404283	38	0.19
eas_neutral_exact_population_af_reverse_bridge_r050	EAS	neutral	0	2026083650	25	paper_frac_posterior_mean_below	focal	50000	0.25171717170000002	0.19533969232404283	38	0.19
eas_neutral_exact_population_af_reverse_bridge_r050	EAS	neutral	0	2026083650	25	paper_frac_posterior_mean_below	local_100kb	1000	0.0006060606061	0.19533969232404283	38	0.19
eas_neutral_exact_population_af_reverse_bridge_r050	EAS	neutral	0	2026083650	25	paper_frac_posterior_mean_below	local_100kb	4500	0.00279942279914	0.19533969232404283	38	0.19
eas_neutral_exact_population_af_reverse_bridge_r050	EAS	neutral	0	2026083650	25	paper_frac_posterior_mean_below	local_100kb	10000	0.027186147186200001	0.19533969232404283	38	0.19
eas_neutral_exact_population_af_reverse_bridge_r050	EAS	neutral	0	2026083650	25	paper_frac_posterior_mean_below	local_100kb	20000	0.11798941799	0.19533969232404283	38	0.19
eas_neutral_exact_population_af_reverse_bridge_r050	EAS	neutral	0	2026083650	25	paper_frac_posterior_mean_below	local_100kb	30000	0.19056277056199999	0.19533969232404283	38	0.19
eas_neutral_exact_population_af_reverse_bridge_r050	EAS	neutral	0	2026083650	25	paper_frac_posterior_mean_below	local_100kb	40000	0.25275613276199999	0.19533969232404283	38	0.19
eas_neutral_exact_population_af_reverse_bridge_r050	EAS	neutral	0	2026083650	25	paper_frac_posterior_mean_below	local_100kb	50000	0.29988455988099999	0.19533969232404283	38	0.19
eas_neutral_exact_population_af_reverse_bridge_r051	EAS	neutral	0	2026083651	25	mean_p_tmrca_lt	focal	1000	0.02201419273	0.19533969232404283	42	0.20999999999999999
eas_neutral_exact_population_af_reverse_bridge_r051	EAS	neutral	0	2026083651	25	mean_p_tmrca_lt	focal	4500	0.089823186299999996	0.19533969232404283	42	0.20999999999999999
eas_neutral_exact_population_af_reverse_bridge_r051	EAS	neutral	0	2026083651	25	mean_p_tmrca_lt	focal	10000	0.17460165259999999	0.19533969232404283	42	0.20999999999999999
eas_neutral_exact_population_af_reverse_bridge_r051	EAS	neutral	0	2026083651	25	mean_p_tmrca_lt	focal	20000	0.2838285149	0.19533969232404283	42	0.20999999999999999
eas_neutral_exact_population_af_reverse_bridge_r051	EAS	neutral	0	2026083651	25	mean_p_tmrca_lt	focal	30000	0.35855624860000002	0.19533969232404283	42	0.20999999999999999
eas_neutral_exact_population_af_reverse_bridge_r051	EAS	neutral	0	2026083651	25	mean_p_tmrca_lt	focal	40000	0.41310853809999998	0.19533969232404283	42	0.20999999999999999
eas_neutral_exact_population_af_reverse_bridge_r051	EAS	neutral	0	2026083651	25	mean_p_tmrca_lt	focal	50000	0.45477858249999997	0.19533969232404283	42	0.20999999999999999
eas_neutral_exact_population_af_reverse_bridge_r051	EAS	neutral	0	2026083651	25	mean_p_tmrca_lt	local_100kb	1000	0.0152869873992	0.19533969232404283	42	0.20999999999999999
eas_neutral_exact_population_af_reverse_bridge_r051	EAS	neutral	0	2026083651	25	mean_p_tmrca_lt	local_100kb	4500	0.065793177767100003	0.19533969232404283	42	0.20999999999999999
eas_neutral_exact_population_af_reverse_bridge_r051	EAS	neutral	0	2026083651	25	mean_p_tmrca_lt	local_100kb	10000	0.13439683875	0.19533969232404283	42	0.20999999999999999
eas_neutral_exact_population_af_reverse_bridge_r051	EAS	neutral	0	2026083651	25	mean_p_tmrca_lt	local_100kb	20000	0.22880779300000001	0.19533969232404283	42	0.20999999999999999
eas_neutral_exact_population_af_reverse_bridge_r051	EAS	neutral	0	2026083651	25	mean_p_tmrca_lt	local_100kb	30000	0.296221106505	0.19533969232404283	42	0.20999999999999999
eas_neutral_exact_population_af_reverse_bridge_r051	EAS	neutral	0	2026083651	25	mean_p_tmrca_lt	local_100kb	40000	0.34684597113799998	0.19533969232404283	42	0.20999999999999999
eas_neutral_exact_population_af_reverse_bridge_r051	EAS	neutral	0	2026083651	25	mean_p_tmrca_lt	local_100kb	50000	0.38662580545199998	0.19533969232404283	42	0.20999999999999999
eas_neutral_exact_population_af_reverse_bridge_r051	EAS	neutral	0	2026083651	25	paper_frac_posterior_mean_below	focal	1000	0.00101010101	0.19533969232404283	42	0.20999999999999999
eas_neutral_exact_population_af_reverse_bridge_r051	EAS	neutral	0	2026083651	25	paper_frac_posterior_mean_below	focal	4500	0.0074747474749999997	0.19533969232404283	42	0.20999999999999999
eas_neutral_exact_population_af_reverse_bridge_r051	EAS	neutral	0	2026083651	25	paper_frac_posterior_mean_below	focal	10000	0.040404040400000001	0.19533969232404283	42	0.20999999999999999
eas_neutral_exact_population_af_reverse_bridge_r051	EAS	neutral	0	2026083651	25	paper_frac_posterior_mean_below	focal	20000	0.18787878790000001	0.19533969232404283	42	0.20999999999999999
eas_neutral_exact_population_af_reverse_bridge_r051	EAS	neutral	0	2026083651	25	paper_frac_posterior_mean_below	focal	30000	0.26222222220000002	0.19533969232404283	42	0.20999999999999999
eas_neutral_exact_population_af_reverse_bridge_r051	EAS	neutral	0	2026083651	25	paper_frac_posterior_mean_below	focal	40000	0.2981818182	0.19533969232404283	42	0.20999999999999999
eas_neutral_exact_population_af_reverse_bridge_r051	EAS	neutral	0	2026083651	25	paper_frac_posterior_mean_below	focal	50000	0.4286868687	0.19533969232404283	42	0.20999999999999999
eas_neutral_exact_population_af_reverse_bridge_r051	EAS	neutral	0	2026083651	25	paper_frac_posterior_mean_below	local_100kb	1000	0.0010582010581	0.19533969232404283	42	0.20999999999999999
eas_neutral_exact_population_af_reverse_bridge_r051	EAS	neutral	0	2026083651	25	paper_frac_posterior_mean_below	local_100kb	4500	0.0067051467054800003	0.19533969232404283	42	0.20999999999999999
eas_neutral_exact_population_af_reverse_bridge_r051	EAS	neutral	0	2026083651	25	paper_frac_posterior_mean_below	local_100kb	10000	0.034391534391399997	0.19533969232404283	42	0.20999999999999999
eas_neutral_exact_population_af_reverse_bridge_r051	EAS	neutral	0	2026083651	25	paper_frac_posterior_mean_below	local_100kb	20000	0.146685906679	0.19533969232404283	42	0.20999999999999999
eas_neutral_exact_population_af_reverse_bridge_r051	EAS	neutral	0	2026083651	25	paper_frac_posterior_mean_below	local_100kb	30000	0.22136604137599999	0.19533969232404283	42	0.20999999999999999
