base_specification_id	selection_coefficient	target_allele_frequency	source	genotype_class	threshold_years	n_observed_replicates	mean_p_tmrca_lt_threshold	median_p_tmrca_lt_threshold	sample_sd_p_tmrca_lt_threshold	q25_p_tmrca_lt_threshold	q75_p_tmrca_lt_threshold	bootstrap_mean_ci95_low	bootstrap_mean_ci95_high	bootstrap_draws	bootstrap_seed	conditioning_missingness
intro_s0p001_af60	0.001	0.6	gamma_smc	hom_alt	30000.0	4	0.44509215415000003	0.41399758155	0.13123927444595648	0.358292138275	0.500797597425	0.34836749135	0.5599456383	5000	1431228278	nonrandom
intro_s0p001_af60	0.001	0.6	gamma_smc	hom_alt	40000.0	4	0.51686051365	0.48407060735	0.13304630649360344	0.44227163184999996	0.5586594891500001	0.4243312664750001	0.642179667125	5000	206765822	nonrandom
intro_s0p001_af60	0.001	0.6	gamma_smc	hom_alt	50000.0	4	0.57252872925	0.53955280325	0.1308721057622819	0.511158361575	0.600923170925	0.4763963391	0.7016370454	5000	987071417	nonrandom
intro_s0p001_af60	0.001	0.6	gamma_smc	hom_ref	1000.0	4	0.019064815146625	0.019097031219999998	0.015818123027663205	0.010090367996625	0.02807147837	0.006649379599874999	0.031448034619999995	5000	49264554	nonrandom
intro_s0p001_af60	0.001	0.6	gamma_smc	hom_ref	4500.0	4	0.078223076884	0.090559089255	0.05743476064899075	0.046428088239	0.1223540779	0.032562583468	0.1238835703	5000	1961460610	nonrandom
intro_s0p001_af60	0.001	0.6	gamma_smc	hom_ref	10000.0	4	0.14627875137250002	0.14453956340000002	0.11097268365242711	0.0925987220475	0.198219592725	0.0535933885925	0.240703302125	5000	43363288	nonrandom
intro_s0p001_af60	0.001	0.6	gamma_smc	hom_ref	20000.0	4	0.22875710092749998	0.19122735685	0.1928557106541091	0.1470823780025	0.27290207977500003	0.0767868246825	0.41825712125	5000	835166698	nonrandom
intro_s0p001_af60	0.001	0.6	gamma_smc	hom_ref	30000.0	4	0.2829067303	0.218393769	0.24693380918436403	0.175395369	0.3259051303	0.09998982225	0.53033659965	5000	2057551578	nonrandom
intro_s0p001_af60	0.001	0.6	gamma_smc	hom_ref	40000.0	4	0.32135737423	0.23897482544999998	0.27999864905209976	0.19215564008	0.3681765596	0.123237461465	0.601859835775	5000	1291703569	nonrandom
intro_s0p001_af60	0.001	0.6	gamma_smc	hom_ref	50000.0	4	0.35037977347500004	0.25615092315	0.30018549739812045	0.20873663272499998	0.3977940639	0.143634294	0.6513541032750001	5000	1670745515	nonrandom
intro_s0p001_af60	0.001	0.6	gamma_smc	overall	1000.0	4	0.013346053443	0.011975545797499999	0.007488749019115169	0.007578597667999999	0.0177430015725	0.007304452370999999	0.019387654514999998	5000	1926433672	nonrandom
intro_s0p001_af60	0.001	0.6	gamma_smc	overall	4500.0	4	0.057971762235	0.053231306485	0.026082149707900754	0.0370548677575	0.0741482009625	0.036614399724999996	0.07932912474500001	5000	809761006	nonrandom
intro_s0p001_af60	0.001	0.6	gamma_smc	overall	10000.0	4	0.11237419691	0.10145811496	0.04033024727131128	0.081878736445	0.131953575425	0.08139676946999999	0.14520096750499997	5000	1001083226	nonrandom
intro_s0p001_af60	0.001	0.6	gamma_smc	overall	20000.0	4	0.1831864331	0.1652513088	0.05177501278775457	0.152641536925	0.195796204975	0.14969893675	0.232718068075	5000	1717664193	nonrandom
intro_s0p001_af60	0.001	0.6	gamma_smc	overall	30000.0	4	0.23257848539999998	0.2103198624	0.056753079468324294	0.20430897745	0.23858937035	0.19781105605	0.28960453775	5000	1357764688	nonrandom
intro_s0p001_af60	0.001	0.6	gamma_smc	overall	40000.0	4	0.269110512875	0.24463843999999998	0.05901370270426446	0.23236868175	0.28138027112499997	0.23199786009999998	0.325116591875	5000	871263841	nonrandom
intro_s0p001_af60	0.001	0.6	gamma_smc	overall	50000.0	4	0.29734188825	0.27868579	0.059942244864400265	0.26200820955	0.31401946869999997	0.2575335938	0.35417941435000005	5000	2018901042	nonrandom
intro_s0p001_af60	0.001	0.6	tree_truth	heterozygous	1000.0	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5000	1251449504	nonrandom
intro_s0p001_af60	0.001	0.6	tree_truth	heterozygous	4500.0	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5000	63005005	nonrandom
intro_s0p001_af60	0.001	0.6	tree_truth	heterozygous	10000.0	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5000	930100487	nonrandom
intro_s0p001_af60	0.001	0.6	tree_truth	heterozygous	20000.0	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5000	1033785096	nonrandom
intro_s0p001_af60	0.001	0.6	tree_truth	heterozygous	30000.0	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5000	1903290237	nonrandom
intro_s0p001_af60	0.001	0.6	tree_truth	heterozygous	40000.0	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5000	1299242383	nonrandom
intro_s0p001_af60	0.001	0.6	tree_truth	heterozygous	50000.0	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5000	1089609909	nonrandom
intro_s0p001_af60	0.001	0.6	tree_truth	hom_alt	1000.0	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5000	394369234	nonrandom
intro_s0p001_af60	0.001	0.6	tree_truth	hom_alt	4500.0	4	0.0131578947368421	0.0	0.0263157894736842	0.0	0.0131578947368421	0.0	0.0394736842105263	5000	1415661375	nonrandom
intro_s0p001_af60	0.001	0.6	tree_truth	hom_alt	10000.0	4	0.0131578947368421	0.0	0.0263157894736842	0.0	0.0131578947368421	0.0	0.0394736842105263	5000	1729200121	nonrandom
intro_s0p001_af60	0.001	0.6	tree_truth	hom_alt	20000.0	4	0.1072848101992404	0.10895084372707259	0.07202333317180065	0.05848089468779122	0.15775475923852178	0.04799627213420315	0.16657334826427767	5000	1841161944	nonrandom
intro_s0p001_af60	0.001	0.6	tree_truth	hom_alt	30000.0	4	0.22912089890407838	0.17247510668563296	0.1708812581903456	0.1069431500465983	0.29465285554311305	0.1057781919850885	0.378090856814261	5000	167214009	nonrandom
intro_s0p001_af60	0.001	0.6	tree_truth	hom_alt	40000.0	4	0.34233642840817413	0.3730440967283072	0.1337537171702018	0.30230661696178934	0.41307390817469203	0.21506352087114333	0.4389016676250719	5000	1007397605	nonrandom
intro_s0p001_af60	0.001	0.6	tree_truth	hom_alt	50000.0	4	0.48264225533793437	0.4783072546230441	0.18928363052989422	0.336789375582479	0.6241601343784995	0.32222739981360665	0.6619540873460246	5000	1552649427	nonrandom
intro_s0p001_af60	0.001	0.6	tree_truth	hom_ref	1000.0	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5000	1627817476	nonrandom
intro_s0p001_af60	0.001	0.6	tree_truth	hom_ref	4500.0	4	0.022727272727272724	0.0	0.04545454545454545	0.0	0.022727272727272724	0.0	0.06818181818181818	5000	1735476756	nonrandom
intro_s0p001_af60	0.001	0.6	tree_truth	hom_ref	10000.0	4	0.06628787878787877	0.04166666666666665	0.08645994098873733	0.0	0.10795454545454543	0.0	0.13636363636363635	5000	1751106752	nonrandom
intro_s0p001_af60	0.001	0.6	tree_truth	hom_ref	20000.0	4	0.15795454545454546	0.19090909090909092	0.10917768013756468	0.13636363636363635	0.21250000000000002	0.05	0.23295454545454544	5000	1097540817	nonrandom
intro_s0p001_af60	0.001	0.6	tree_truth	hom_ref	30000.0	4	0.2015151515151515	0.23636363636363636	0.14498028744128102	0.15000000000000002	0.28787878787878785	0.06818181818181818	0.303030303030303	5000	1574420870	nonrandom
intro_s0p001_af60	0.001	0.6	tree_truth	hom_ref	40000.0	4	0.24090909090909085	0.29999999999999993	0.16563500722001312	0.19999999999999996	0.3409090909090909	0.08333333333333333	0.34848484848484845	5000	684431697	nonrandom
intro_s0p001_af60	0.001	0.6	tree_truth	hom_ref	50000.0	4	0.2803030303030303	0.3333333333333333	0.19540951638538487	0.25	0.3636363636363636	0.08333333333333333	0.4242424242424242	5000	1624535171	nonrandom
intro_s0p001_af60	0.001	0.6	tree_truth	overall	1000.0	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5000	1429570633	nonrandom
intro_s0p001_af60	0.001	0.6	tree_truth	overall	4500.0	4	0.0075	0.005	0.009574271077563382	0.0	0.0125	0.0	0.015000000000000001	5000	1936352541	nonrandom
intro_s0p001_af60	0.001	0.6	tree_truth	overall	10000.0	4	0.0125	0.015	0.009574271077563382	0.0075	0.02	0.005	0.02	5000	2040047221	nonrandom
intro_s0p001_af60	0.001	0.6	tree_truth	overall	20000.0	4	0.0675	0.065	0.032015621187164243	0.04	0.0925	0.04	0.095	5000	107379553	nonrandom
intro_s0p001_af60	0.001	0.6	tree_truth	overall	30000.0	4	0.1275	0.1	0.08539125638299665	0.075	0.1525	0.07	0.20750000000000002	5000	141990423	nonrandom
intro_s0p001_af60	0.001	0.6	tree_truth	overall	40000.0	4	0.1775	0.18	0.06994045086119097	0.15000000000000002	0.20750000000000002	0.11499999999999999	0.23750000000000002	5000	1938601801	nonrandom
intro_s0p001_af60	0.001	0.6	tree_truth	overall	50000.0	4	0.24750000000000003	0.22500000000000003	0.09673847907287633	0.17	0.3025	0.17	0.325	5000	458873164	nonrandom
intro_s0p001_af80	0.001	0.8	gamma_smc	heterozygous	1000.0	1	0.0	0.0		0.0	0.0	0.0	0.0	5000	1416927741	nonrandom
intro_s0p001_af80	0.001	0.8	gamma_smc	heterozygous	4500.0	1	0.0	0.0		0.0	0.0	0.0	0.0	5000	11195789	nonrandom
intro_s0p001_af80	0.001	0.8	gamma_smc	heterozygous	10000.0	1	0.0	0.0		0.0	0.0	0.0	0.0	5000	2055469041	nonrandom
intro_s0p001_af80	0.001	0.8	gamma_smc	heterozygous	20000.0	1	0.0	0.0		0.0	0.0	0.0	0.0	5000	63603360	nonrandom
intro_s0p001_af80	0.001	0.8	gamma_smc	heterozygous	30000.0	1	0.0	0.0		0.0	0.0	0.0	0.0	5000	1903539761	nonrandom
intro_s0p001_af80	0.001	0.8	gamma_smc	heterozygous	40000.0	1	0.0	0.0		0.0	0.0	0.0	0.0	5000	409441638	nonrandom
intro_s0p001_af80	0.001	0.8	gamma_smc	heterozygous	50000.0	1	0.0	0.0		0.0	0.0	0.0	0.0	5000	1062055512	nonrandom
intro_s0p001_af80	0.001	0.8	gamma_smc	hom_alt	1000.0	1	0.02884914109	0.02884914109		0.02884914109	0.02884914109	0.02884914109	0.02884914109	5000	328986822	nonrandom
intro_s0p001_af80	0.001	0.8	gamma_smc	hom_alt	4500.0	1	0.0933784442	0.0933784442		0.0933784442	0.0933784442	0.0933784442	0.0933784442	5000	988562621	nonrandom
intro_s0p001_af80	0.001	0.8	gamma_smc	hom_alt	10000.0	1	0.1726578875	0.1726578875		0.1726578875	0.1726578875	0.1726578875	0.1726578875	5000	616419843	nonrandom
intro_s0p001_af80	0.001	0.8	gamma_smc	hom_alt	20000.0	1	0.290151326	0.290151326		0.290151326	0.290151326	0.290151326	0.290151326	5000	2028451757	nonrandom
intro_s0p001_af80	0.001	0.8	gamma_smc	hom_alt	30000.0	1	0.3806272484	0.3806272484		0.3806272484	0.3806272484	0.3806272484	0.3806272484	5000	80055671	nonrandom
intro_s0p001_af80	0.001	0.8	gamma_smc	hom_alt	40000.0	1	0.4503583349	0.4503583349		0.4503583349	0.4503583349	0.4503583349	0.4503583349	5000	1604105460	nonrandom
intro_s0p001_af80	0.001	0.8	gamma_smc	hom_alt	50000.0	1	0.5047731213	0.5047731213		0.5047731213	0.5047731213	0.5047731213	0.5047731213	5000	1560157706	nonrandom
intro_s0p001_af80	0.001	0.8	gamma_smc	hom_ref	1000.0	1	0.2574308217	0.2574308217		0.2574308217	0.2574308217	0.2574308217	0.2574308217	5000	1404547449	nonrandom
intro_s0p001_af80	0.001	0.8	gamma_smc	hom_ref	4500.0	1	0.3309295774	0.3309295774		0.3309295774	0.3309295774	0.3309295774	0.3309295774	5000	521586524	nonrandom
intro_s0p001_af80	0.001	0.8	gamma_smc	hom_ref	10000.0	1	0.4236394763	0.4236394763		0.4236394763	0.4236394763	0.4236394763	0.4236394763	5000	570144859	nonrandom
intro_s0p001_af80	0.001	0.8	gamma_smc	hom_ref	20000.0	1	0.4860164523	0.4860164523		0.4860164523	0.4860164523	0.4860164523	0.4860164523	5000	1457310827	nonrandom
intro_s0p001_af80	0.001	0.8	gamma_smc	hom_ref	30000.0	1	0.4977526069	0.4977526069		0.4977526069	0.4977526069	0.4977526069	0.4977526069	5000	325163351	nonrandom
intro_s0p001_af80	0.001	0.8	gamma_smc	hom_ref	40000.0	1	0.4996607304	0.4996607304		0.4996607304	0.4996607304	0.4996607304	0.4996607304	5000	1908921707	nonrandom
intro_s0p001_af80	0.001	0.8	gamma_smc	hom_ref	50000.0	1	0.4999506474	0.4999506474		0.4999506474	0.4999506474	0.4999506474	0.4999506474	5000	896038536	nonrandom
intro_s0p001_af80	0.001	0.8	gamma_smc	overall	1000.0	1	0.0287606838	0.0287606838		0.0287606838	0.0287606838	0.0287606838	0.0287606838	5000	1124668078	nonrandom
intro_s0p001_af80	0.001	0.8	gamma_smc	overall	4500.0	1	0.07299938709	0.07299938709		0.07299938709	0.07299938709	0.07299938709	0.07299938709	5000	1986031750	nonrandom
intro_s0p001_af80	0.001	0.8	gamma_smc	overall	10000.0	1	0.1274466231	0.1274466231		0.1274466231	0.1274466231	0.1274466231	0.1274466231	5000	108827204	nonrandom
intro_s0p001_af80	0.001	0.8	gamma_smc	overall	20000.0	1	0.2051375061	0.2051375061		0.2051375061	0.2051375061	0.2051375061	0.2051375061	5000	215074335	nonrandom
intro_s0p001_af80	0.001	0.8	gamma_smc	overall	30000.0	1	0.2635115409	0.2635115409		0.2635115409	0.2635115409	0.2635115409	0.2635115409	5000	1013159457	nonrandom
intro_s0p001_af80	0.001	0.8	gamma_smc	overall	40000.0	1	0.3082157636	0.3082157636		0.3082157636	0.3082157636	0.3082157636	0.3082157636	5000	341086031	nonrandom
intro_s0p001_af80	0.001	0.8	gamma_smc	overall	50000.0	1	0.3430528188	0.3430528188		0.3430528188	0.3430528188	0.3430528188	0.3430528188	5000	1046566922	nonrandom
intro_s0p001_af80	0.001	0.8	tree_truth	heterozygous	1000.0	1	0.0	0.0		0.0	0.0	0.0	0.0	5000	1391411045	nonrandom
intro_s0p001_af80	0.001	0.8	tree_truth	heterozygous	4500.0	1	0.0	0.0		0.0	0.0	0.0	0.0	5000	29118509	nonrandom
intro_s0p001_af80	0.001	0.8	tree_truth	heterozygous	10000.0	1	0.0	0.0		0.0	0.0	0.0	0.0	5000	306986306	nonrandom
intro_s0p001_af80	0.001	0.8	tree_truth	heterozygous	20000.0	1	0.0	0.0		0.0	0.0	0.0	0.0	5000	1750661888	nonrandom
intro_s0p001_af80	0.001	0.8	tree_truth	heterozygous	30000.0	1	0.0	0.0		0.0	0.0	0.0	0.0	5000	333885552	nonrandom
intro_s0p001_af80	0.001	0.8	tree_truth	heterozygous	40000.0	1	0.0	0.0		0.0	0.0	0.0	0.0	5000	89520794	nonrandom
intro_s0p001_af80	0.001	0.8	tree_truth	heterozygous	50000.0	1	0.0	0.0		0.0	0.0	0.0	0.0	5000	409073086	nonrandom
intro_s0p001_af80	0.001	0.8	tree_truth	hom_alt	1000.0	1	0.0	0.0		0.0	0.0	0.0	0.0	5000	897756410	nonrandom
intro_s0p001_af80	0.001	0.8	tree_truth	hom_alt	4500.0	1	0.015625	0.015625		0.015625	0.015625	0.015625	0.015625	5000	406549087	nonrandom
intro_s0p001_af80	0.001	0.8	tree_truth	hom_alt	10000.0	1	0.03125	0.03125		0.03125	0.03125	0.03125	0.03125	5000	1615860115	nonrandom
intro_s0p001_af80	0.001	0.8	tree_truth	hom_alt	20000.0	1	0.078125	0.078125		0.078125	0.078125	0.078125	0.078125	5000	1930977055	nonrandom
intro_s0p001_af80	0.001	0.8	tree_truth	hom_alt	30000.0	1	0.15625	0.15625		0.15625	0.15625	0.15625	0.15625	5000	373024236	nonrandom
intro_s0p001_af80	0.001	0.8	tree_truth	hom_alt	40000.0	1	0.359375	0.359375		0.359375	0.359375	0.359375	0.359375	5000	705018456	nonrandom
intro_s0p001_af80	0.001	0.8	tree_truth	hom_alt	50000.0	1	0.703125	0.703125		0.703125	0.703125	0.703125	0.703125	5000	332077924	nonrandom
intro_s0p001_af80	0.001	0.8	tree_truth	hom_ref	1000.0	1	0.25	0.25		0.25	0.25	0.25	0.25	5000	1440841997	nonrandom
intro_s0p001_af80	0.001	0.8	tree_truth	hom_ref	4500.0	1	0.25	0.25		0.25	0.25	0.25	0.25	5000	2002180346	nonrandom
intro_s0p001_af80	0.001	0.8	tree_truth	hom_ref	10000.0	1	0.5	0.5		0.5	0.5	0.5	0.5	5000	886043860	nonrandom
intro_s0p001_af80	0.001	0.8	tree_truth	hom_ref	20000.0	1	0.5	0.5		0.5	0.5	0.5	0.5	5000	1004766992	nonrandom
intro_s0p001_af80	0.001	0.8	tree_truth	hom_ref	30000.0	1	0.5	0.5		0.5	0.5	0.5	0.5	5000	49537222	nonrandom
intro_s0p001_af80	0.001	0.8	tree_truth	hom_ref	40000.0	1	0.5	0.5		0.5	0.5	0.5	0.5	5000	1870919642	nonrandom
intro_s0p001_af80	0.001	0.8	tree_truth	hom_ref	50000.0	1	0.5	0.5		0.5	0.5	0.5	0.5	5000	1549769139	nonrandom
intro_s0p001_af80	0.001	0.8	tree_truth	overall	1000.0	1	0.01	0.01		0.01	0.01	0.01	0.01	5000	1725077072	nonrandom
intro_s0p001_af80	0.001	0.8	tree_truth	overall	4500.0	1	0.02	0.02		0.02	0.02	0.02	0.02	5000	33535314	nonrandom
intro_s0p001_af80	0.001	0.8	tree_truth	overall	10000.0	1	0.04	0.04		0.04	0.04	0.04	0.04	5000	690792243	nonrandom
intro_s0p001_af80	0.001	0.8	tree_truth	overall	20000.0	1	0.07	0.07		0.07	0.07	0.07	0.07	5000	294961218	nonrandom
intro_s0p001_af80	0.001	0.8	tree_truth	overall	30000.0	1	0.12	0.12		0.12	0.12	0.12	0.12	5000	511758982	nonrandom
intro_s0p001_af80	0.001	0.8	tree_truth	overall	40000.0	1	0.25	0.25		0.25	0.25	0.25	0.25	5000	1428306850	nonrandom
intro_s0p001_af80	0.001	0.8	tree_truth	overall	50000.0	1	0.47	0.47		0.47	0.47	0.47	0.47	5000	791812625	nonrandom
intro_s0p005_af10	0.005	0.1	gamma_smc	heterozygous	1000.0	10	2.88773172e-14	0.0	9.131809506715609e-14	0.0	0.0	0.0	8.66319516e-14	5000	2076358270	nonrandom
intro_s0p005_af10	0.005	0.1	gamma_smc	heterozygous	4500.0	10	6.480932679e-11	0.0	2.0494508627856907e-10	0.0	0.0	0.0	1.9442798037000003e-10	5000	1854239637	nonrandom
intro_s0p005_af10	0.005	0.1	gamma_smc	heterozygous	10000.0	10	3.6616749570086936e-09	0.0	1.1579232500706322e-08	0.0	0.0	0.0	1.0985024753017387e-08	5000	1713905734	nonrandom
intro_s0p005_af10	0.005	0.1	gamma_smc	heterozygous	20000.0	10	1.1119411581092136e-07	0.0	3.5161055225570924e-07	0.0	2.109715203e-15	0.0	3.335732890156556e-07	5000	79737156	nonrandom
intro_s0p005_af10	0.005	0.1	gamma_smc	heterozygous	30000.0	10	7.64305639651996e-07	0.0	2.411979172487053e-06	0.0	2.72977470975e-13	0.0	2.290087049161921e-06	5000	1224072516	nonrandom
intro_s0p005_af10	0.005	0.1	gamma_smc	heterozygous	40000.0	10	2.911846063875309e-06	0.0	8.996744806395447e-06	0.0	8.10993501330155e-12	1.3788396185999997e-16	8.614101305138695e-06	5000	1046682854	nonrandom
intro_s0p005_af10	0.005	0.1	gamma_smc	heterozygous	50000.0	10	8.523986250141894e-06	0.0	2.4003753267286834e-05	0.0	1.07600756085625e-10	4.668487275e-14	2.3799713167722164e-05	5000	284132648	nonrandom
intro_s0p005_af10	0.005	0.1	gamma_smc	hom_alt	1000.0	10	0.0189611067973	0.018068844044999997	0.013005839448653318	0.008124337953	0.0244834204675	0.011618380375044998	0.026694866273399998	5000	314193770	nonrandom
intro_s0p005_af10	0.005	0.1	gamma_smc	hom_alt	4500.0	10	0.06009683246599999	0.05561925884	0.030073433279767792	0.0383726932075	0.084762999335	0.042646308959475	0.07752215539639999	5000	278707929	nonrandom
intro_s0p005_af10	0.005	0.1	gamma_smc	hom_alt	10000.0	10	0.111815849119	0.10565963128	0.046896907544799464	0.0800671027375	0.14722079895	0.08467004247547501	0.13898227024669998	5000	1351677677	nonrandom
intro_s0p005_af10	0.005	0.1	gamma_smc	hom_alt	20000.0	10	0.18910124234	0.1996822882	0.06837656221222294	0.13448886324999998	0.223675324575	0.14960428019500002	0.2315755167215	5000	355636916	nonrandom
intro_s0p005_af10	0.005	0.1	gamma_smc	hom_alt	30000.0	10	0.25294189854	0.2689595991	0.08446321578604914	0.176709140025	0.29373629325	0.20538764342899998	0.3031637939667499	5000	1283959750	nonrandom
intro_s0p005_af10	0.005	0.1	gamma_smc	hom_alt	40000.0	10	0.30700277494	0.32242894720000004	0.09762154003953981	0.22461551845	0.354546381675	0.253405151238	0.36675934129874993	5000	636209106	nonrandom
intro_s0p005_af10	0.005	0.1	gamma_smc	hom_alt	50000.0	10	0.35332283017999994	0.35770912925	0.10897620404190099	0.28200260452500003	0.408976093425	0.29315923356949997	0.42114347263249996	5000	118635006	nonrandom
intro_s0p005_af10	0.005	0.1	gamma_smc	hom_ref	1000.0	10	0.047398680096600185	0.014507360013	0.06706649466500984	0.000705955782501335	0.06688804789250001	0.012553862879070347	0.08913525545843994	5000	743326333	nonrandom
intro_s0p005_af10	0.005	0.1	gamma_smc	hom_ref	4500.0	10	0.09973700701474841	0.042060405435	0.14416768619068204	0.003741680680613111	0.14270175962749998	0.029325906902598415	0.1968053036547484	5000	752123576	nonrandom
intro_s0p005_af10	0.005	0.1	gamma_smc	hom_ref	10000.0	10	0.12012025040057588	0.07830921877	0.15808879799877804	0.00919956091098268	0.14657030865499998	0.041546154793568345	0.22222215627829792	5000	442239796	nonrandom
intro_s0p005_af10	0.005	0.1	gamma_smc	hom_ref	20000.0	10	0.1415777232938176	0.099491566505	0.16938809618721173	0.018397542382676303	0.166075222475	0.057137114761002174	0.2517843376095318	5000	1479071252	nonrandom
intro_s0p005_af10	0.005	0.1	gamma_smc	hom_ref	30000.0	10	0.1585146220374199	0.1161254347	0.18490508768026737	0.02525594635253775	0.2023458491	0.06672557929837804	0.2761858234437499	5000	1115625396	nonrandom
intro_s0p005_af10	0.005	0.1	gamma_smc	hom_ref	40000.0	10	0.17129552461981232	0.130901451	0.19824679486463212	0.030219819440015	0.22465092342499998	0.07368421080352745	0.30169145205	5000	1530924137	nonrandom
intro_s0p005_af10	0.005	0.1	gamma_smc	hom_ref	50000.0	10	0.180980234249756	0.1444220773	0.20759055426420822	0.0340126306881125	0.229249077575	0.07869716779430162	0.31514323274970435	5000	921083017	nonrandom
intro_s0p005_af10	0.005	0.1	gamma_smc	overall	1000.0	10	0.013856950929799999	0.013144937445000001	0.008409017730035176	0.0070106022055	0.0196739981025	0.009006371835800001	0.0187444640182	5000	118427625	nonrandom
intro_s0p005_af10	0.005	0.1	gamma_smc	overall	4500.0	10	0.038769103156999996	0.037742460855	0.018474362892198923	0.027524391235	0.0464900871425	0.028524994031950003	0.05062182749369997	5000	311292047	nonrandom
intro_s0p005_af10	0.005	0.1	gamma_smc	overall	10000.0	10	0.06788581263200001	0.063993028815	0.031007974084022488	0.0545785326975	0.07330405882	0.051913924177625005	0.08848371569774993	5000	1972126921	nonrandom
intro_s0p005_af10	0.005	0.1	gamma_smc	overall	20000.0	10	0.111119304189	0.1045709728	0.05082456184148391	0.0826471803125	0.1133709314	0.0851020050524	0.1448870690552	5000	1812761227	nonrandom
intro_s0p005_af10	0.005	0.1	gamma_smc	overall	30000.0	10	0.14668982459600002	0.13119277445	0.06770722154341202	0.10605980805000001	0.1536389125	0.11323657346484998	0.19127841726905	5000	1841787533	nonrandom
intro_s0p005_af10	0.005	0.1	gamma_smc	overall	40000.0	10	0.17672890889700002	0.15332376445	0.08213284856371308	0.136531078	0.19023305215	0.136371046184075	0.23360837390999997	5000	1980310778	nonrandom
intro_s0p005_af10	0.005	0.1	gamma_smc	overall	50000.0	10	0.20250281865000003	0.17221990565	0.09440077726167743	0.1594734143	0.2224847596	0.15600157777625	0.2627796526975	5000	1446870902	nonrandom
intro_s0p005_af10	0.005	0.1	tree_truth	heterozygous	1000.0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5000	1255605888	nonrandom
intro_s0p005_af10	0.005	0.1	tree_truth	heterozygous	4500.0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5000	73946607	nonrandom
intro_s0p005_af10	0.005	0.1	tree_truth	heterozygous	10000.0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5000	1315760461	nonrandom
intro_s0p005_af10	0.005	0.1	tree_truth	heterozygous	20000.0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5000	1976810435	nonrandom
intro_s0p005_af10	0.005	0.1	tree_truth	heterozygous	30000.0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5000	1162847894	nonrandom
intro_s0p005_af10	0.005	0.1	tree_truth	heterozygous	40000.0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5000	2029541896	nonrandom
intro_s0p005_af10	0.005	0.1	tree_truth	heterozygous	50000.0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5000	573190889	nonrandom
intro_s0p005_af10	0.005	0.1	tree_truth	hom_alt	1000.0	10	0.0032539682539682395	0.0	0.0068625174899955696	0.0	0.0	0.0	0.00809523809523806	5000	530562139	nonrandom
intro_s0p005_af10	0.005	0.1	tree_truth	hom_alt	4500.0	10	0.014193972087589091	0.00675675675675675	0.01930134011554881	0.0	0.0164682539682539	0.004289137161477578	0.02660722728807833	5000	1198563806	nonrandom
intro_s0p005_af10	0.005	0.1	tree_truth	hom_alt	10000.0	10	0.043197591892266025	0.0385629531970995	0.030241265647229995	0.0321428571428571	0.06349734042553187	0.02567428730995803	0.06091549287477366	5000	1952636632	nonrandom
intro_s0p005_af10	0.005	0.1	tree_truth	hom_alt	20000.0	10	0.10955100763367653	0.12083333333333329	0.038916721440491193	0.08364864864864865	0.12749071259709555	0.08645369066430944	0.13190307061509196	5000	1253391409	nonrandom
intro_s0p005_af10	0.005	0.1	tree_truth	hom_alt	30000.0	10	0.23380437159073336	0.15341545352743555	0.19526572097816727	0.1377719182597231	0.2720238095238095	0.14087928252464002	0.36294461671559364	5000	1869872411	nonrandom
intro_s0p005_af10	0.005	0.1	tree_truth	hom_alt	40000.0	10	0.4063329365894936	0.42793411118737124	0.2694391858585745	0.18067567567567566	0.506547619047619	0.26099013795803927	0.578530987595709	5000	433854902	nonrandom
intro_s0p005_af10	0.005	0.1	tree_truth	hom_alt	50000.0	10	0.6452670327558422	0.6473404255319148	0.2976952680940153	0.3876344086021505	0.9425675675675675	0.47543562610855655	0.8150506676889655	5000	1526175554	nonrandom
intro_s0p005_af10	0.005	0.1	tree_truth	hom_ref	1000.0	10	0.01893939393939393	0.0	0.0523951866698142	0.0	0.0	0.0	0.05454545454545452	5000	561833964	nonrandom
intro_s0p005_af10	0.005	0.1	tree_truth	hom_ref	4500.0	10	0.07663170163170162	0.0	0.1582850064904056	0.0	0.06337412587412584	0.006818181818181809	0.18205128205128204	5000	1979486620	nonrandom
intro_s0p005_af10	0.005	0.1	tree_truth	hom_ref	10000.0	10	0.13167568990149633	0.0839160839160839	0.15709696579819216	0.00806451612903225	0.19166666666666665	0.04968511730205277	0.2350090232348297	5000	429448079	nonrandom
