invocation_index	recorded_at_utc	simulation_contract_sha256	status	elapsed_seconds	declared_timeout_seconds	effective_timeout_seconds	completed_external_sample_panel_draws	interrupted_internal_conditioned_trajectories	error_type	core_source_sha256	orchestrator_source_sha256
1	2026-08-12T10:02:58.552586+00:00	8a80c850795f531ca9fb7b9cfc358bb170699522e8622a517451d3a5e7557cdd	timed_out	300.1232242999831	300.0	300.0	0	1	SpecificationTimeout	legacy_unknown	legacy_unknown
2	2026-08-12T11:56:12.571616+00:00	8a80c850795f531ca9fb7b9cfc358bb170699522e8622a517451d3a5e7557cdd	timed_out	300.02907190000406	300.0	300.0	0	2	SpecificationTimeout	legacy_unknown	legacy_unknown
3	2026-08-12T20:55:02.492433+00:00	8a80c850795f531ca9fb7b9cfc358bb170699522e8622a517451d3a5e7557cdd	timed_out	300.1035642999996	300.0	300.0	0	3	SpecificationTimeout	bef802f46dde46318c03c70629c581475c10437122132714a518c0cd3e29a766	74d4d9cc2b8d7f1b58c80376a79f7e6d9d2396ed96c175caaf659f93068c838c
4	2026-08-12T21:26:46.684139+00:00	8a80c850795f531ca9fb7b9cfc358bb170699522e8622a517451d3a5e7557cdd	timed_out	300.87026160000096	300.0	300.0	0	4	SpecificationTimeout	bef802f46dde46318c03c70629c581475c10437122132714a518c0cd3e29a766	74d4d9cc2b8d7f1b58c80376a79f7e6d9d2396ed96c175caaf659f93068c838c
5	2026-08-12T22:01:17.815311+00:00	8a80c850795f531ca9fb7b9cfc358bb170699522e8622a517451d3a5e7557cdd	timed_out	300.7967626000027	300.0	300.0	0	5	SpecificationTimeout	bef802f46dde46318c03c70629c581475c10437122132714a518c0cd3e29a766	74d4d9cc2b8d7f1b58c80376a79f7e6d9d2396ed96c175caaf659f93068c838c
6	2026-08-12T22:35:29.368529+00:00	8a80c850795f531ca9fb7b9cfc358bb170699522e8622a517451d3a5e7557cdd	timed_out	299.00299369999993	300.0	298.0771153000096	0	6	SpecificationTimeout	bef802f46dde46318c03c70629c581475c10437122132714a518c0cd3e29a766	74d4d9cc2b8d7f1b58c80376a79f7e6d9d2396ed96c175caaf659f93068c838c
7	2026-08-12T22:56:04.416667+00:00	8a80c850795f531ca9fb7b9cfc358bb170699522e8622a517451d3a5e7557cdd	exhausted	0.0	300.0	0.0	0	6	CumulativeSpecificationTimeout	bef802f46dde46318c03c70629c581475c10437122132714a518c0cd3e29a766	74d4d9cc2b8d7f1b58c80376a79f7e6d9d2396ed96c175caaf659f93068c838c
