# Gamma-SMC explicit haplotype pairs
# genotype_class	hom_alt
# n_pairs	21
20	21
22	23
36	37
50	51
54	55
64	65
72	73
74	75
76	77
82	83
94	95
118	119
126	127
128	129
130	131
152	153
156	157
170	171
188	189
190	191
198	199
