source,cutoff_years,alpha,stride_bp,max_gap_strides,min_significant_strides,mode,bin_0,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6
decoded,10000,0.01,20000,1,20,selected,0.01,0.01,0.01,0.0,0.0,0.0,0.0
decoded,10000,0.01,50000,0,1,neutral,0.006,0.006,0.03,0.048,0.097,0.201,0.599
decoded,10000,0.01,50000,0,1,selected,0.14,0.12,0.2,0.06,0.08,0.16,0.71
decoded,10000,0.01,50000,0,3,neutral,0.001,0.003,0.006,0.012,0.026,0.048,0.158
decoded,10000,0.01,50000,0,3,selected,0.08,0.1,0.12,0.01,0.02,0.03,0.13
decoded,10000,0.01,50000,0,5,neutral,0.0,0.0,0.003,0.001,0.004,0.008,0.026
decoded,10000,0.01,50000,0,5,selected,0.03,0.06,0.08,0.0,0.0,0.01,0.0
decoded,10000,0.01,50000,0,10,neutral,0.0,0.0,0.0,0.0,0.001,0.0,0.0
decoded,10000,0.01,50000,0,10,selected,0.0,0.0,0.01,0.0,0.0,0.0,0.0
decoded,10000,0.01,50000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,10000,0.01,50000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,10000,0.01,50000,1,1,neutral,0.006,0.006,0.03,0.046,0.095,0.193,0.58
decoded,10000,0.01,50000,1,1,selected,0.14,0.12,0.19,0.05,0.08,0.16,0.69
decoded,10000,0.01,50000,1,3,neutral,0.001,0.003,0.006,0.012,0.027,0.049,0.16
decoded,10000,0.01,50000,1,3,selected,0.08,0.1,0.12,0.01,0.03,0.03,0.13
decoded,10000,0.01,50000,1,5,neutral,0.0,0.0,0.003,0.001,0.008,0.008,0.033
decoded,10000,0.01,50000,1,5,selected,0.04,0.06,0.08,0.0,0.0,0.01,0.0
decoded,10000,0.01,50000,1,10,neutral,0.0,0.0,0.0,0.0,0.001,0.0,0.0
decoded,10000,0.01,50000,1,10,selected,0.0,0.0,0.01,0.0,0.0,0.0,0.0
decoded,10000,0.01,50000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,10000,0.01,50000,1,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,10000,0.05,10000,0,1,neutral,0.064,0.07,0.189,0.336,0.609,1.306,3.742
decoded,10000,0.05,10000,0,1,selected,0.38,0.21,0.44,0.27,0.73,1.27,4.01
decoded,10000,0.05,10000,0,3,neutral,0.041,0.05,0.131,0.233,0.421,0.878,2.593
decoded,10000,0.05,10000,0,3,selected,0.32,0.19,0.31,0.21,0.5,0.84,2.6
decoded,10000,0.05,10000,0,5,neutral,0.029,0.043,0.103,0.181,0.333,0.715,2.095
decoded,10000,0.05,10000,0,5,selected,0.27,0.16,0.28,0.17,0.45,0.63,2.02
decoded,10000,0.05,10000,0,10,neutral,0.014,0.025,0.064,0.115,0.217,0.419,1.305
decoded,10000,0.05,10000,0,10,selected,0.24,0.13,0.21,0.07,0.3,0.35,1.28
decoded,10000,0.05,10000,0,20,neutral,0.003,0.007,0.01,0.022,0.047,0.08,0.264
decoded,10000,0.05,10000,0,20,selected,0.12,0.1,0.12,0.01,0.06,0.05,0.31
decoded,10000,0.05,10000,1,1,neutral,0.06,0.062,0.171,0.303,0.538,1.153,3.357
decoded,10000,0.05,10000,1,1,selected,0.36,0.21,0.37,0.24,0.64,1.11,3.63
decoded,10000,0.05,10000,1,3,neutral,0.042,0.049,0.132,0.225,0.411,0.849,2.545
decoded,10000,0.05,10000,1,3,selected,0.32,0.19,0.3,0.19,0.47,0.79,2.59
decoded,10000,0.05,10000,1,5,neutral,0.029,0.042,0.107,0.181,0.337,0.709,2.105
decoded,10000,0.05,10000,1,5,selected,0.27,0.16,0.27,0.15,0.45,0.66,2.02
decoded,10000,0.05,10000,1,10,neutral,0.015,0.025,0.064,0.115,0.221,0.432,1.328
decoded,10000,0.05,10000,1,10,selected,0.24,0.13,0.2,0.07,0.31,0.38,1.29
decoded,10000,0.05,10000,1,20,neutral,0.003,0.007,0.013,0.022,0.052,0.09,0.277
decoded,10000,0.05,10000,1,20,selected,0.12,0.1,0.12,0.01,0.07,0.05,0.35
decoded,10000,0.05,20000,0,1,neutral,0.059,0.039,0.18,0.271,0.527,1.086,3.197
decoded,10000,0.05,20000,0,1,selected,0.35,0.17,0.4,0.22,0.63,0.99,3.47
decoded,10000,0.05,20000,0,3,neutral,0.035,0.031,0.103,0.167,0.328,0.685,2.022
decoded,10000,0.05,20000,0,3,selected,0.28,0.13,0.27,0.16,0.41,0.61,1.96
decoded,10000,0.05,20000,0,5,neutral,0.02,0.019,0.074,0.115,0.234,0.455,1.415
decoded,10000,0.05,20000,0,5,selected,0.25,0.11,0.23,0.09,0.32,0.37,1.39
decoded,10000,0.05,20000,0,10,neutral,0.006,0.003,0.019,0.021,0.055,0.089,0.294
decoded,10000,0.05,20000,0,10,selected,0.13,0.09,0.14,0.01,0.07,0.05,0.34
decoded,10000,0.05,20000,0,20,neutral,0.0,0.0,0.001,0.001,0.008,0.004,0.021
decoded,10000,0.05,20000,0,20,selected,0.02,0.02,0.04,0.0,0.01,0.0,0.02
decoded,10000,0.05,20000,1,1,neutral,0.053,0.039,0.164,0.252,0.477,0.982,2.922
decoded,10000,0.05,20000,1,1,selected,0.35,0.15,0.34,0.17,0.56,0.91,3.16
decoded,10000,0.05,20000,1,3,neutral,0.031,0.031,0.103,0.165,0.331,0.68,2.01
decoded,10000,0.05,20000,1,3,selected,0.29,0.14,0.25,0.13,0.4,0.62,1.97
decoded,10000,0.05,20000,1,5,neutral,0.019,0.02,0.072,0.116,0.233,0.466,1.422
decoded,10000,0.05,20000,1,5,selected,0.25,0.11,0.21,0.08,0.31,0.39,1.37
decoded,10000,0.05,20000,1,10,neutral,0.008,0.004,0.021,0.027,0.062,0.105,0.333
decoded,10000,0.05,20000,1,10,selected,0.14,0.09,0.14,0.01,0.08,0.06,0.4
decoded,10000,0.05,20000,1,20,neutral,0.0,0.0,0.002,0.002,0.008,0.006,0.028
decoded,10000,0.05,20000,1,20,selected,0.03,0.02,0.05,0.0,0.01,0.0,0.02
decoded,10000,0.05,50000,0,1,neutral,0.027,0.043,0.126,0.215,0.414,0.85,2.562
decoded,10000,0.05,50000,0,1,selected,0.22,0.19,0.35,0.21,0.42,0.81,2.62
decoded,10000,0.05,50000,0,3,neutral,0.009,0.01,0.043,0.071,0.155,0.293,0.868
decoded,10000,0.05,50000,0,3,selected,0.11,0.15,0.19,0.07,0.19,0.32,0.85
decoded,10000,0.05,50000,0,5,neutral,0.003,0.0,0.011,0.014,0.042,0.077,0.203
decoded,10000,0.05,50000,0,5,selected,0.07,0.1,0.13,0.03,0.05,0.07,0.24
decoded,10000,0.05,50000,0,10,neutral,0.0,0.0,0.001,0.001,0.001,0.003,0.011
decoded,10000,0.05,50000,0,10,selected,0.01,0.0,0.04,0.01,0.0,0.0,0.01
decoded,10000,0.05,50000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,10000,0.05,50000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,10000,0.05,50000,1,1,neutral,0.024,0.041,0.118,0.198,0.392,0.798,2.386
decoded,10000,0.05,50000,1,1,selected,0.22,0.19,0.32,0.16,0.38,0.77,2.5
decoded,10000,0.05,50000,1,3,neutral,0.008,0.01,0.045,0.078,0.151,0.3,0.883
decoded,10000,0.05,50000,1,3,selected,0.11,0.15,0.19,0.05,0.17,0.34,0.87
decoded,10000,0.05,50000,1,5,neutral,0.003,0.0,0.012,0.018,0.052,0.086,0.243
decoded,10000,0.05,50000,1,5,selected,0.07,0.1,0.13,0.03,0.06,0.08,0.26
decoded,10000,0.05,50000,1,10,neutral,0.0,0.0,0.001,0.001,0.005,0.007,0.021
decoded,10000,0.05,50000,1,10,selected,0.01,0.02,0.04,0.01,0.0,0.01,0.02
decoded,10000,0.05,50000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,10000,0.05,50000,1,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.001,10000,0,1,neutral,0.003,0.002,0.008,0.01,0.033,0.057,0.175
decoded,20000,0.001,10000,0,1,selected,0.27,0.11,0.1,0.01,0.05,0.02,0.08
decoded,20000,0.001,10000,0,3,neutral,0.001,0.002,0.006,0.005,0.018,0.029,0.089
decoded,20000,0.001,10000,0,3,selected,0.2,0.08,0.04,0.01,0.02,0.01,0.05
decoded,20000,0.001,10000,0,5,neutral,0.0,0.002,0.003,0.004,0.009,0.016,0.053
decoded,20000,0.001,10000,0,5,selected,0.12,0.05,0.03,0.01,0.01,0.0,0.04
decoded,20000,0.001,10000,0,10,neutral,0.0,0.0,0.001,0.001,0.0,0.003,0.005
decoded,20000,0.001,10000,0,10,selected,0.05,0.02,0.02,0.0,0.0,0.0,0.0
decoded,20000,0.001,10000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.001,10000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.001,10000,1,1,neutral,0.003,0.002,0.008,0.01,0.031,0.054,0.164
decoded,20000,0.001,10000,1,1,selected,0.25,0.1,0.1,0.01,0.04,0.02,0.08
decoded,20000,0.001,10000,1,3,neutral,0.001,0.002,0.006,0.006,0.019,0.029,0.091
decoded,20000,0.001,10000,1,3,selected,0.19,0.08,0.04,0.01,0.03,0.01,0.05
decoded,20000,0.001,10000,1,5,neutral,0.0,0.002,0.003,0.004,0.009,0.016,0.056
decoded,20000,0.001,10000,1,5,selected,0.12,0.05,0.03,0.01,0.01,0.0,0.04
decoded,20000,0.001,10000,1,10,neutral,0.0,0.0,0.001,0.001,0.0,0.003,0.006
decoded,20000,0.001,10000,1,10,selected,0.05,0.02,0.02,0.0,0.0,0.0,0.0
decoded,20000,0.001,10000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.001,10000,1,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.001,20000,0,1,neutral,0.003,0.002,0.007,0.009,0.026,0.048,0.142
decoded,20000,0.001,20000,0,1,selected,0.29,0.04,0.07,0.01,0.04,0.01,0.08
decoded,20000,0.001,20000,0,3,neutral,0.0,0.002,0.002,0.004,0.007,0.012,0.049
decoded,20000,0.001,20000,0,3,selected,0.14,0.03,0.03,0.01,0.01,0.0,0.02
decoded,20000,0.001,20000,0,5,neutral,0.0,0.0,0.001,0.001,0.0,0.003,0.008
decoded,20000,0.001,20000,0,5,selected,0.08,0.01,0.02,0.0,0.0,0.0,0.0
decoded,20000,0.001,20000,0,10,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.001,20000,0,10,selected,0.01,0.01,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.001,20000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.001,20000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.001,20000,1,1,neutral,0.003,0.002,0.007,0.009,0.026,0.047,0.132
decoded,20000,0.001,20000,1,1,selected,0.28,0.04,0.06,0.01,0.04,0.01,0.08
decoded,20000,0.001,20000,1,3,neutral,0.0,0.002,0.002,0.004,0.007,0.013,0.053
decoded,20000,0.001,20000,1,3,selected,0.14,0.04,0.03,0.01,0.01,0.0,0.02
decoded,20000,0.001,20000,1,5,neutral,0.0,0.0,0.001,0.001,0.0,0.003,0.009
decoded,20000,0.001,20000,1,5,selected,0.08,0.01,0.02,0.0,0.0,0.0,0.0
decoded,20000,0.001,20000,1,10,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.001
decoded,20000,0.001,20000,1,10,selected,0.01,0.01,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.001,20000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.001,20000,1,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.001,50000,0,1,neutral,0.001,0.001,0.006,0.006,0.019,0.034,0.097
decoded,20000,0.001,50000,0,1,selected,0.09,0.11,0.07,0.01,0.01,0.01,0.05
decoded,20000,0.001,50000,0,3,neutral,0.0,0.0,0.001,0.0,0.0,0.001,0.006
decoded,20000,0.001,50000,0,3,selected,0.01,0.01,0.02,0.0,0.0,0.0,0.0
decoded,20000,0.001,50000,0,5,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.001,50000,0,5,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.001,50000,0,10,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.001,50000,0,10,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.001,50000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.001,50000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.001,50000,1,1,neutral,0.001,0.001,0.006,0.006,0.018,0.03,0.096
decoded,20000,0.001,50000,1,1,selected,0.09,0.11,0.05,0.01,0.0,0.01,0.05
decoded,20000,0.001,50000,1,3,neutral,0.0,0.0,0.001,0.0,0.0,0.002,0.006
decoded,20000,0.001,50000,1,3,selected,0.01,0.02,0.02,0.0,0.0,0.01,0.0
decoded,20000,0.001,50000,1,5,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.001,50000,1,5,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.001,50000,1,10,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.001,50000,1,10,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.001,50000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.001,50000,1,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.01,10000,0,1,neutral,0.015,0.022,0.075,0.091,0.198,0.411,1.251
decoded,20000,0.01,10000,0,1,selected,0.35,0.17,0.24,0.1,0.19,0.34,1.1
decoded,20000,0.01,10000,0,3,neutral,0.01,0.014,0.041,0.063,0.134,0.272,0.801
decoded,20000,0.01,10000,0,3,selected,0.29,0.13,0.19,0.08,0.15,0.22,0.67
decoded,20000,0.01,10000,0,5,neutral,0.009,0.009,0.027,0.046,0.1,0.176,0.544
decoded,20000,0.01,10000,0,5,selected,0.27,0.11,0.14,0.05,0.12,0.11,0.51
decoded,20000,0.01,10000,0,10,neutral,0.001,0.003,0.009,0.009,0.026,0.04,0.139
decoded,20000,0.01,10000,0,10,selected,0.14,0.1,0.07,0.02,0.01,0.02,0.07
decoded,20000,0.01,10000,0,20,neutral,0.0,0.0,0.0,0.001,0.001,0.004,0.013
decoded,20000,0.01,10000,0,20,selected,0.07,0.03,0.02,0.0,0.0,0.0,0.0
decoded,20000,0.01,10000,1,1,neutral,0.015,0.022,0.067,0.082,0.182,0.379,1.142
decoded,20000,0.01,10000,1,1,selected,0.35,0.15,0.2,0.07,0.17,0.33,1.02
decoded,20000,0.01,10000,1,3,neutral,0.01,0.014,0.041,0.064,0.133,0.264,0.789
decoded,20000,0.01,10000,1,3,selected,0.29,0.12,0.17,0.05,0.15,0.22,0.68
decoded,20000,0.01,10000,1,5,neutral,0.009,0.009,0.028,0.046,0.096,0.175,0.547
decoded,20000,0.01,10000,1,5,selected,0.27,0.1,0.14,0.03,0.11,0.11,0.5
decoded,20000,0.01,10000,1,10,neutral,0.001,0.003,0.009,0.011,0.029,0.041,0.154
decoded,20000,0.01,10000,1,10,selected,0.14,0.09,0.07,0.01,0.02,0.02,0.08
decoded,20000,0.01,10000,1,20,neutral,0.0,0.0,0.0,0.001,0.003,0.007,0.018
decoded,20000,0.01,10000,1,20,selected,0.07,0.02,0.03,0.01,0.0,0.0,0.0
decoded,20000,0.01,20000,0,1,neutral,0.014,0.015,0.066,0.074,0.164,0.361,1.052
decoded,20000,0.01,20000,0,1,selected,0.35,0.11,0.22,0.05,0.17,0.3,0.91
decoded,20000,0.01,20000,0,3,neutral,0.007,0.007,0.028,0.04,0.087,0.157,0.494
decoded,20000,0.01,20000,0,3,selected,0.3,0.05,0.13,0.03,0.09,0.09,0.46
decoded,20000,0.01,20000,0,5,neutral,0.001,0.003,0.011,0.01,0.031,0.051,0.173
decoded,20000,0.01,20000,0,5,selected,0.2,0.05,0.07,0.01,0.01,0.02,0.12
decoded,20000,0.01,20000,0,10,neutral,0.0,0.0,0.0,0.001,0.003,0.005,0.02
decoded,20000,0.01,20000,0,10,selected,0.08,0.01,0.03,0.01,0.0,0.0,0.0
decoded,20000,0.01,20000,0,20,neutral,0.0,0.0,0.0,0.001,0.0,0.0,0.0
decoded,20000,0.01,20000,0,20,selected,0.01,0.0,0.01,0.0,0.0,0.0,0.0
decoded,20000,0.01,20000,1,1,neutral,0.013,0.015,0.059,0.071,0.152,0.335,0.985
decoded,20000,0.01,20000,1,1,selected,0.34,0.09,0.18,0.05,0.16,0.3,0.88
decoded,20000,0.01,20000,1,3,neutral,0.007,0.007,0.026,0.04,0.084,0.159,0.493
decoded,20000,0.01,20000,1,3,selected,0.3,0.04,0.13,0.03,0.09,0.09,0.47
decoded,20000,0.01,20000,1,5,neutral,0.001,0.003,0.01,0.012,0.031,0.055,0.184
decoded,20000,0.01,20000,1,5,selected,0.21,0.04,0.07,0.01,0.02,0.02,0.12
decoded,20000,0.01,20000,1,10,neutral,0.0,0.0,0.0,0.001,0.005,0.006,0.023
decoded,20000,0.01,20000,1,10,selected,0.08,0.02,0.03,0.01,0.0,0.0,0.0
decoded,20000,0.01,20000,1,20,neutral,0.0,0.0,0.0,0.001,0.0,0.0,0.0
decoded,20000,0.01,20000,1,20,selected,0.01,0.0,0.01,0.0,0.0,0.0,0.0
decoded,20000,0.01,50000,0,1,neutral,0.006,0.014,0.044,0.061,0.121,0.271,0.805
decoded,20000,0.01,50000,0,1,selected,0.16,0.21,0.17,0.08,0.14,0.19,0.73
decoded,20000,0.01,50000,0,3,neutral,0.0,0.0,0.004,0.008,0.021,0.025,0.086
decoded,20000,0.01,50000,0,3,selected,0.08,0.08,0.08,0.01,0.0,0.01,0.03
decoded,20000,0.01,50000,0,5,neutral,0.0,0.0,0.0,0.001,0.004,0.005,0.01
decoded,20000,0.01,50000,0,5,selected,0.02,0.02,0.02,0.0,0.0,0.0,0.0
decoded,20000,0.01,50000,0,10,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.01,50000,0,10,selected,0.0,0.0,0.01,0.0,0.0,0.0,0.0
decoded,20000,0.01,50000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.01,50000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.01,50000,1,1,neutral,0.006,0.014,0.043,0.06,0.119,0.255,0.78
decoded,20000,0.01,50000,1,1,selected,0.16,0.19,0.14,0.06,0.11,0.19,0.7
decoded,20000,0.01,50000,1,3,neutral,0.0,0.0,0.005,0.009,0.02,0.031,0.095
decoded,20000,0.01,50000,1,3,selected,0.09,0.07,0.08,0.0,0.01,0.01,0.03
decoded,20000,0.01,50000,1,5,neutral,0.0,0.0,0.0,0.001,0.005,0.005,0.014
decoded,20000,0.01,50000,1,5,selected,0.02,0.02,0.04,0.0,0.0,0.01,0.0
decoded,20000,0.01,50000,1,10,neutral,0.0,0.0,0.0,0.0,0.001,0.0,0.0
decoded,20000,0.01,50000,1,10,selected,0.0,0.0,0.01,0.0,0.0,0.0,0.0
decoded,20000,0.01,50000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.01,50000,1,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.05,10000,0,1,neutral,0.076,0.092,0.269,0.437,0.826,1.747,5.221
decoded,20000,0.05,10000,0,1,selected,0.48,0.29,0.41,0.47,0.87,1.75,4.93
decoded,20000,0.05,10000,0,3,neutral,0.05,0.063,0.188,0.307,0.601,1.209,3.579
decoded,20000,0.05,10000,0,3,selected,0.43,0.24,0.28,0.34,0.62,1.15,3.5
decoded,20000,0.05,10000,0,5,neutral,0.037,0.044,0.143,0.234,0.443,0.895,2.618
decoded,20000,0.05,10000,0,5,selected,0.4,0.21,0.25,0.25,0.42,0.82,2.5
decoded,20000,0.05,10000,0,10,neutral,0.014,0.018,0.037,0.066,0.152,0.278,0.857
decoded,20000,0.05,10000,0,10,selected,0.28,0.11,0.14,0.08,0.11,0.24,0.88
decoded,20000,0.05,10000,0,20,neutral,0.0,0.003,0.006,0.008,0.022,0.035,0.129
decoded,20000,0.05,10000,0,20,selected,0.14,0.07,0.08,0.02,0.04,0.02,0.05
decoded,20000,0.05,10000,1,1,neutral,0.067,0.083,0.244,0.39,0.752,1.6,4.727
decoded,20000,0.05,10000,1,1,selected,0.45,0.24,0.37,0.43,0.81,1.61,4.42
decoded,20000,0.05,10000,1,3,neutral,0.047,0.06,0.187,0.297,0.587,1.187,3.485
decoded,20000,0.05,10000,1,3,selected,0.43,0.2,0.27,0.33,0.6,1.13,3.37
decoded,20000,0.05,10000,1,5,neutral,0.035,0.043,0.143,0.231,0.439,0.884,2.61
decoded,20000,0.05,10000,1,5,selected,0.4,0.18,0.24,0.24,0.41,0.81,2.49
decoded,20000,0.05,10000,1,10,neutral,0.014,0.019,0.04,0.071,0.16,0.292,0.924
decoded,20000,0.05,10000,1,10,selected,0.29,0.11,0.14,0.09,0.11,0.26,0.94
decoded,20000,0.05,10000,1,20,neutral,0.0,0.003,0.009,0.008,0.028,0.041,0.151
decoded,20000,0.05,10000,1,20,selected,0.14,0.07,0.08,0.03,0.04,0.03,0.07
decoded,20000,0.05,20000,0,1,neutral,0.07,0.062,0.254,0.359,0.707,1.512,4.488
decoded,20000,0.05,20000,0,1,selected,0.53,0.15,0.38,0.41,0.71,1.48,4.22
decoded,20000,0.05,20000,0,3,neutral,0.04,0.033,0.136,0.204,0.405,0.809,2.385
decoded,20000,0.05,20000,0,3,selected,0.46,0.13,0.26,0.2,0.4,0.72,2.26
decoded,20000,0.05,20000,0,5,neutral,0.016,0.02,0.048,0.074,0.18,0.329,0.996
decoded,20000,0.05,20000,0,5,selected,0.34,0.06,0.17,0.09,0.12,0.32,1.04
decoded,20000,0.05,20000,0,10,neutral,0.001,0.003,0.008,0.009,0.028,0.043,0.145
decoded,20000,0.05,20000,0,10,selected,0.19,0.04,0.08,0.03,0.04,0.02,0.08
decoded,20000,0.05,20000,0,20,neutral,0.0,0.0,0.0,0.001,0.004,0.002,0.006
decoded,20000,0.05,20000,0,20,selected,0.02,0.0,0.01,0.0,0.0,0.0,0.0
decoded,20000,0.05,20000,1,1,neutral,0.061,0.058,0.232,0.334,0.668,1.388,4.111
decoded,20000,0.05,20000,1,1,selected,0.49,0.1,0.28,0.37,0.67,1.36,3.94
decoded,20000,0.05,20000,1,3,neutral,0.036,0.032,0.137,0.198,0.404,0.788,2.352
decoded,20000,0.05,20000,1,3,selected,0.46,0.09,0.23,0.2,0.4,0.71,2.28
decoded,20000,0.05,20000,1,5,neutral,0.016,0.019,0.052,0.078,0.187,0.341,1.064
decoded,20000,0.05,20000,1,5,selected,0.36,0.07,0.15,0.09,0.11,0.35,1.09
decoded,20000,0.05,20000,1,10,neutral,0.001,0.003,0.014,0.01,0.032,0.059,0.189
decoded,20000,0.05,20000,1,10,selected,0.22,0.04,0.09,0.02,0.03,0.04,0.09
decoded,20000,0.05,20000,1,20,neutral,0.0,0.0,0.0,0.001,0.004,0.002,0.011
decoded,20000,0.05,20000,1,20,selected,0.02,0.0,0.01,0.0,0.01,0.0,0.0
decoded,20000,0.05,50000,0,1,neutral,0.029,0.055,0.18,0.294,0.574,1.17,3.444
decoded,20000,0.05,50000,0,1,selected,0.28,0.26,0.28,0.34,0.48,1.18,3.34
decoded,20000,0.05,50000,0,3,neutral,0.004,0.011,0.026,0.044,0.097,0.182,0.596
decoded,20000,0.05,50000,0,3,selected,0.17,0.16,0.15,0.05,0.1,0.16,0.53
decoded,20000,0.05,50000,0,5,neutral,0.0,0.001,0.008,0.006,0.02,0.029,0.123
decoded,20000,0.05,50000,0,5,selected,0.08,0.09,0.09,0.01,0.02,0.02,0.05
decoded,20000,0.05,50000,0,10,neutral,0.0,0.0,0.0,0.001,0.001,0.002,0.004
decoded,20000,0.05,50000,0,10,selected,0.0,0.0,0.02,0.0,0.0,0.0,0.0
decoded,20000,0.05,50000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.05,50000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.05,50000,1,1,neutral,0.027,0.051,0.168,0.266,0.53,1.079,3.217
decoded,20000,0.05,50000,1,1,selected,0.28,0.26,0.23,0.27,0.43,1.08,3.05
decoded,20000,0.05,50000,1,3,neutral,0.005,0.01,0.032,0.053,0.116,0.21,0.652
decoded,20000,0.05,50000,1,3,selected,0.17,0.17,0.14,0.04,0.08,0.21,0.61
decoded,20000,0.05,50000,1,5,neutral,0.0,0.002,0.01,0.007,0.029,0.041,0.153
decoded,20000,0.05,50000,1,5,selected,0.09,0.1,0.1,0.01,0.03,0.04,0.1
decoded,20000,0.05,50000,1,10,neutral,0.0,0.0,0.0,0.001,0.002,0.004,0.01
decoded,20000,0.05,50000,1,10,selected,0.0,0.0,0.02,0.0,0.0,0.01,0.0
decoded,20000,0.05,50000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,20000,0.05,50000,1,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,30000,0.001,10000,0,1,neutral,0.005,0.004,0.011,0.018,0.05,0.079,0.201
decoded,30000,0.001,10000,0,1,selected,0.34,0.12,0.09,0.02,0.05,0.11,0.13
decoded,30000,0.001,10000,0,3,neutral,0.001,0.002,0.005,0.008,0.014,0.025,0.092
decoded,30000,0.001,10000,0,3,selected,0.22,0.06,0.02,0.01,0.03,0.02,0.06
decoded,30000,0.001,10000,0,5,neutral,0.0,0.0,0.002,0.003,0.004,0.011,0.035
decoded,30000,0.001,10000,0,5,selected,0.14,0.02,0.02,0.01,0.01,0.01,0.02
decoded,30000,0.001,10000,0,10,neutral,0.0,0.0,0.0,0.0,0.0,0.001,0.006
decoded,30000,0.001,10000,0,10,selected,0.06,0.01,0.01,0.0,0.0,0.0,0.0
decoded,30000,0.001,10000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,30000,0.001,10000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,30000,0.001,10000,1,1,neutral,0.005,0.004,0.01,0.016,0.045,0.075,0.195
decoded,30000,0.001,10000,1,1,selected,0.32,0.08,0.08,0.02,0.05,0.11,0.12
decoded,30000,0.001,10000,1,3,neutral,0.001,0.002,0.005,0.007,0.016,0.027,0.092
decoded,30000,0.001,10000,1,3,selected,0.22,0.07,0.03,0.01,0.03,0.02,0.06
decoded,30000,0.001,10000,1,5,neutral,0.0,0.0,0.003,0.003,0.005,0.011,0.036
decoded,30000,0.001,10000,1,5,selected,0.15,0.02,0.02,0.01,0.01,0.01,0.02
decoded,30000,0.001,10000,1,10,neutral,0.0,0.0,0.0,0.001,0.0,0.001,0.005
decoded,30000,0.001,10000,1,10,selected,0.06,0.01,0.01,0.0,0.0,0.0,0.0
decoded,30000,0.001,10000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.001
decoded,30000,0.001,10000,1,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
