invocation_index	recorded_at_utc	simulation_contract_sha256	status	elapsed_seconds	declared_timeout_seconds	effective_timeout_seconds	completed_external_sample_panel_draws	interrupted_internal_conditioned_trajectories	error_type	core_source_sha256	orchestrator_source_sha256
1	2026-08-12T09:36:31.173516+00:00	47a475744eb2838005ed6b7a78ca4702a864edc7831067e8835468051db2f4df	timed_out	301.1023621000349	300.0	300.0	0	1	SpecificationTimeout	legacy_unknown	legacy_unknown
2	2026-08-12T11:33:21.794940+00:00	47a475744eb2838005ed6b7a78ca4702a864edc7831067e8835468051db2f4df	complete	153.07004340004642	300.0	300.0	1	1		legacy_unknown	legacy_unknown
