scheme,source,method,alpha,onset_years,selected_called,selected_n,neutral_called,neutral_n,power,neutral_call_fraction,power_low,power_high,neutral_low,neutral_high,fdr_prevalence_0.5,f1_prevalence_0.5,fdr_prevalence_0.1,f1_prevalence_0.1,fdr_prevalence_0.01,f1_prevalence_0.01
grid10kb,decoded,joint_g50_r1_Tall,0.05,50000,81,100,48,1000,0.81,0.048,0.7222115462093562,0.8748524849023126,0.036393301020807914,0.06306608865013393,0.05594405594405594,0.8719052744886976,0.34782608695652173,0.7225691347011598,0.8543689320388349,0.24687595245352031
grid10kb,decoded,joint_g50_r1_Tall,0.1,10000,25,100,99,1000,0.25,0.099,0.17545211362287672,0.34304463548061603,0.08199544136866538,0.11907361893674984,0.28366762177650434,0.37064492216456635,0.7808939526730938,0.2335357309668379,0.9751268530494478,0.045244774228576604
grid10kb,decoded,joint_g50_r1_Tall,0.1,50000,91,100,99,1000,0.91,0.099,0.837737871472837,0.9519274599974348,0.08199544136866538,0.11907361893674984,0.09811694747274528,0.9059233449477351,0.4947251526929483,0.649767940021421,0.9150406124544861,0.15540944411237298
grid10kb,decoded,joint_g50_r2_T10000,0.01,10000,4,100,9,1000,0.04,0.009,0.01566330399154762,0.0983707143588792,0.004742060667477063,0.01701581616533807,0.18367346938775508,0.07626310772163966,0.6694214876033058,0.07136485280999108,0.9570354457572503,0.041429311237700675
grid10kb,decoded,joint_g50_r2_T10000,0.01,50000,26,100,9,1000,0.26,0.009,0.18404698464748132,0.3537098944918718,0.004742060667477063,0.01701581616533807,0.03345724907063197,0.40977147360126087,0.23753665689149556,0.38777032065622674,0.7741094700260643,0.24174802417480243
grid10kb,decoded,joint_g50_r2_T10000,0.05,10000,12,100,49,1000,0.12,0.049,0.06999406437019488,0.19812099426711421,0.037261034647360615,0.06419070150661013,0.2899408284023669,0.20530367835757055,0.786096256684492,0.15374759769378601,0.975859987929994,0.040194272316194934
grid10kb,decoded,joint_g50_r2_T10000,0.05,50000,49,100,49,1000,0.49,0.049,0.3942199893044113,0.5865198806597283,0.037261034647360615,0.06419070150661013,0.09090909090909091,0.6367771280051981,0.47368421052631576,0.5075090626618333,0.908256880733945,0.15454975555906006
grid10kb,decoded,joint_g50_r2_T10000,0.1,10000,16,100,99,1000,0.16,0.099,0.10095288488804782,0.24420269389270244,0.08199544136866538,0.11907361893674984,0.38223938223938225,0.2541699761715648,0.8477640342530923,0.1560214529497806,0.98393735568718,0.029194416567831404
grid10kb,decoded,joint_g50_r2_T10000,0.1,50000,61,100,99,1000,0.61,0.099,0.5120301704584073,0.6998312599360558,0.08199544136866538,0.11907361893674984,0.13963328631875882,0.7138677589233471,0.5936042638241172,0.4878048780487805,0.9414081260205552,0.10691438086057313
grid10kb,decoded,joint_g50_r2_T20000,0.01,10000,4,100,11,1000,0.04,0.011,0.01566330399154762,0.0983707143588792,0.006153174098086638,0.019589395700786275,0.2156862745098039,0.07611798287345387,0.7122302158273381,0.07023705004389816,0.9645704162976085,0.03757632691404415
