schema	attempt_zero_based	simulation_seed	supervisor_started_unix_ns	supervisor_pid	supervisor_process_identity	timeout_seconds	term_grace_seconds	temp_directory	temp_tree_created	temp_tree_loaded	temp_tree_removed	execution_id	child_pid	child_process_identity	child_identity_observed	child_pgid	child_sid	parent_death_watchdog_armed	engine_wrapper_pid	engine_wrapper_process_identity	sigterm_sent	sigkill_sent	direct_child_reaped	adopted_children_reaped	process_group_gone	supervisor_status	supervisor_elapsed_seconds	lifecycle_phase
gamma-smc.han-direct-production-v3-process-supervisor/v1	0	1547105502	1786658034005540500	447	{'pid': 447, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 312745}	300.0	5.0	.han_v3_attempt_000_seed_1547105502_l5wmyr43	True	True	True	f2303e45fc48b6d4ee4a6b1f37ef7c8a80b2ba63f4e5bdac373834eb45567f30	565	{'pid': 565, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 313680}	True	565	565	True	568	{'pid': 568, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 313684}	False	False	True	0	True	complete	232.72844291299998	engine_returned_pending_base_attempt_commit
gamma-smc.han-direct-production-v3-process-supervisor/v1	1	332135095	1786658268509206887	447	{'pid': 447, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 312745}	300.0	5.0	.han_v3_attempt_001_seed_332135095_944wvkab	False	False	True	f883a52c9808bef06d9d544b13257badde5d169087c68eace0a36b809dde2dae	677	{'pid': 677, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 337131}	True	677	677	True	678	{'pid': 678, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 337136}	True	True	True	2	True	timed_out	305.0118327369996	engine_returned_pending_base_attempt_commit
gamma-smc.han-direct-production-v3-process-supervisor/v1	2	890076470	1786658574342893634	447	{'pid': 447, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 312745}	300.0	5.0	.han_v3_attempt_002_seed_890076470_d4900cry	True	True	True	3e57b79b2a84c3d680d89cb31a0718db963aa7966068369ff8dce40520246618	936	{'pid': 936, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 367716}	True	936	936	True	937	{'pid': 937, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 367724}	False	False	True	0	True	complete	238.79331908599988	engine_returned_pending_base_attempt_commit
