invocation_index	recorded_at_utc	simulation_contract_sha256	status	elapsed_seconds	declared_timeout_seconds	effective_timeout_seconds	completed_external_sample_panel_draws	interrupted_internal_conditioned_trajectories	error_type	core_source_sha256	orchestrator_source_sha256
1	2026-08-12T10:35:11.901107+00:00	d0a0ac2320f61910ee375affab0ce207a501004f9121543c6019ef9247c96e2b	timed_out	300.1047149999649	300.0	300.0	0	1	SpecificationTimeout	legacy_unknown	legacy_unknown
2	2026-08-12T12:19:29.705048+00:00	d0a0ac2320f61910ee375affab0ce207a501004f9121543c6019ef9247c96e2b	timed_out	300.1201509000384	300.0	300.0	0	2	SpecificationTimeout	legacy_unknown	legacy_unknown
3	2026-08-12T21:06:33.619137+00:00	d0a0ac2320f61910ee375affab0ce207a501004f9121543c6019ef9247c96e2b	timed_out	300.1492397000002	300.0	300.0	0	3	SpecificationTimeout	bef802f46dde46318c03c70629c581475c10437122132714a518c0cd3e29a766	74d4d9cc2b8d7f1b58c80376a79f7e6d9d2396ed96c175caaf659f93068c838c
4	2026-08-12T21:41:26.207134+00:00	d0a0ac2320f61910ee375affab0ce207a501004f9121543c6019ef9247c96e2b	timed_out	301.1007443999988	300.0	300.0	0	4	SpecificationTimeout	bef802f46dde46318c03c70629c581475c10437122132714a518c0cd3e29a766	74d4d9cc2b8d7f1b58c80376a79f7e6d9d2396ed96c175caaf659f93068c838c
5	2026-08-12T22:12:07.022289+00:00	d0a0ac2320f61910ee375affab0ce207a501004f9121543c6019ef9247c96e2b	timed_out	300.2905782000016	300.0	300.0	1	5	SpecificationTimeout	bef802f46dde46318c03c70629c581475c10437122132714a518c0cd3e29a766	74d4d9cc2b8d7f1b58c80376a79f7e6d9d2396ed96c175caaf659f93068c838c
6	2026-08-12T22:45:41.302979+00:00	d0a0ac2320f61910ee375affab0ce207a501004f9121543c6019ef9247c96e2b	timed_out	299.4831586	300.0	298.23457179999605	1	6	SpecificationTimeout	bef802f46dde46318c03c70629c581475c10437122132714a518c0cd3e29a766	74d4d9cc2b8d7f1b58c80376a79f7e6d9d2396ed96c175caaf659f93068c838c
7	2026-08-12T22:56:08.461972+00:00	d0a0ac2320f61910ee375affab0ce207a501004f9121543c6019ef9247c96e2b	exhausted	0.0	300.0	0.0	1	6	CumulativeSpecificationTimeout	bef802f46dde46318c03c70629c581475c10437122132714a518c0cd3e29a766	74d4d9cc2b8d7f1b58c80376a79f7e6d9d2396ed96c175caaf659f93068c838c
