arm_id	estimator	genotype_class	threshold_years	n_null	mean	sd	q500	q900	q950	q975	q990
chb_from_introgression	gamma_smc_frac	overall	1000.0	100	0.0006000000000000001	0.002386832565759421	0.0	0.0	0.01	0.01	0.01
chb_from_introgression	gamma_smc_frac	overall	4500.0	100	0.0066	0.008067893720848651	0.0	0.02	0.02	0.025249999999999915	0.03
chb_from_introgression	gamma_smc_frac	overall	10000.0	100	0.054000000000000006	0.0330594811352098	0.04	0.1	0.11049999999999997	0.14049999999999982	0.15010000000000004
chb_from_introgression	gamma_smc_frac	overall	20000.0	100	0.18289999999999998	0.08489202886995083	0.16	0.3210000000000001	0.34099999999999997	0.37	0.38
chb_from_introgression	gamma_smc_frac	overall	30000.0	100	0.27620000000000006	0.12154543565799965	0.24	0.44200000000000017	0.5019999999999999	0.5657499999999998	0.6001000000000001
chb_from_introgression	gamma_smc_frac	overall	40000.0	100	0.3381	0.14262116946581943	0.31	0.5410000000000001	0.65	0.6709999999999996	0.6902
chb_from_introgression	gamma_smc_frac	overall	50000.0	100	0.3823	0.15140323442363904	0.335	0.62	0.6819999999999999	0.7352499999999998	0.7601000000000001
chb_from_introgression	gamma_smc_meanp	overall	1000.0	100	0.012636409627420003	0.004776758136490043	0.011383739354999999	0.019036781913000008	0.021547134305	0.023142588559999993	0.0243770192127
chb_from_introgression	gamma_smc_meanp	overall	4500.0	100	0.0584716641761	0.020623317960770875	0.051383457635	0.08780152297900001	0.09666016870599999	0.10318757339749998	0.10419709387900002
chb_from_introgression	gamma_smc_meanp	overall	10000.0	100	0.12517792802859998	0.04286021407757657	0.11244005635	0.19024690084000004	0.21024458971	0.2127529533075	0.22375187771900001
chb_from_introgression	gamma_smc_meanp	overall	20000.0	100	0.22470411999500006	0.0736192568410799	0.20493727045	0.34557932173	0.374121852115	0.3809912737824999	0.3898721399340001
chb_from_introgression	gamma_smc_meanp	overall	30000.0	100	0.30138500696299997	0.09433222955913605	0.2796444869	0.44378111632000017	0.48928424241999996	0.506033669865	0.5101806328170001
chb_from_introgression	gamma_smc_meanp	overall	40000.0	100	0.36205733680200003	0.10815121136186558	0.3449394858	0.5190068855400003	0.5699403034149999	0.5920426877025	0.599688537441
chb_from_introgression	gamma_smc_meanp	overall	50000.0	100	0.41155072429199996	0.11737315203052273	0.40081201795	0.5917038976200002	0.6332923348199999	0.656409419405	0.6641493601620001
chb_from_introgression	tree_truth	overall	1000.0	100	0.0002	0.0014070529413628974	0.0	0.0	0.0	0.0	0.01
chb_from_introgression	tree_truth	overall	4500.0	100	0.0015	0.003859920970562727	0.0	0.01	0.01	0.01	0.010100000000000052
chb_from_introgression	tree_truth	overall	10000.0	100	0.0057	0.007555184185763315	0.0	0.02	0.02	0.02	0.03
chb_from_introgression	tree_truth	overall	20000.0	100	0.022199999999999998	0.014040345904973748	0.02	0.04	0.05	0.05	0.06
chb_from_introgression	tree_truth	overall	30000.0	100	0.07629999999999999	0.032244488997456154	0.07	0.11100000000000008	0.13049999999999998	0.15524999999999992	0.17010000000000006
chb_from_introgression	tree_truth	overall	40000.0	100	0.2002	0.07589173575268625	0.18	0.31	0.33	0.3552499999999999	0.42050000000000026
chb_from_introgression	tree_truth	overall	50000.0	100	0.2955	0.12450609493823053	0.25	0.47	0.5305	0.6309999999999997	0.6709000000000005
chb_from_introgression	tree_truth	any_carrier	1000.0	0							
chb_from_introgression	tree_truth	any_carrier	4500.0	0							
chb_from_introgression	tree_truth	any_carrier	10000.0	0							
chb_from_introgression	tree_truth	any_carrier	20000.0	0							
chb_from_introgression	tree_truth	any_carrier	30000.0	0							
chb_from_introgression	tree_truth	any_carrier	40000.0	0							
chb_from_introgression	tree_truth	any_carrier	50000.0	0							
chb_from_introgression	tree_truth	het	1000.0	0							
chb_from_introgression	tree_truth	het	4500.0	0							
chb_from_introgression	tree_truth	het	10000.0	0							
chb_from_introgression	tree_truth	het	20000.0	0							
chb_from_introgression	tree_truth	het	30000.0	0							
chb_from_introgression	tree_truth	het	40000.0	0							
chb_from_introgression	tree_truth	het	50000.0	0							
chb_from_introgression	tree_truth	hom_carrier	1000.0	0							
chb_from_introgression	tree_truth	hom_carrier	4500.0	0							
chb_from_introgression	tree_truth	hom_carrier	10000.0	0							
chb_from_introgression	tree_truth	hom_carrier	20000.0	0							
chb_from_introgression	tree_truth	hom_carrier	30000.0	0							
chb_from_introgression	tree_truth	hom_carrier	40000.0	0							
chb_from_introgression	tree_truth	hom_carrier	50000.0	0							
chb_from_introgression	tree_truth	hom_noncarrier	1000.0	100	0.0002	0.0014070529413628974	0.0	0.0	0.0	0.0	0.01
chb_from_introgression	tree_truth	hom_noncarrier	4500.0	100	0.0015	0.003859920970562727	0.0	0.01	0.01	0.01	0.010100000000000052
chb_from_introgression	tree_truth	hom_noncarrier	10000.0	100	0.0057	0.007555184185763315	0.0	0.02	0.02	0.02	0.03
chb_from_introgression	tree_truth	hom_noncarrier	20000.0	100	0.022199999999999998	0.014040345904973748	0.02	0.04	0.05	0.05	0.06
chb_from_introgression	tree_truth	hom_noncarrier	30000.0	100	0.07629999999999999	0.032244488997456154	0.07	0.11100000000000008	0.13049999999999998	0.15524999999999992	0.17010000000000006
chb_from_introgression	tree_truth	hom_noncarrier	40000.0	100	0.2002	0.07589173575268625	0.18	0.31	0.33	0.3552499999999999	0.42050000000000026
chb_from_introgression	tree_truth	hom_noncarrier	50000.0	100	0.2955	0.12450609493823053	0.25	0.47	0.5305	0.6309999999999997	0.6709000000000005
