invocation_index	recorded_at_utc	simulation_contract_sha256	status	elapsed_seconds	declared_timeout_seconds	effective_timeout_seconds	completed_external_sample_panel_draws	interrupted_internal_conditioned_trajectories	error_type	core_source_sha256	orchestrator_source_sha256
1	2026-08-12T10:58:38.093382+00:00	d00dc1d83cec46ea2bd0d1f4bc14b9ce9c2665d396ce328c2afd16bbe4258a8d	timed_out	300.1408015000052	300.0	300.0	3	1	SpecificationTimeout	legacy_unknown	legacy_unknown
2	2026-08-12T20:37:35.075853+00:00	d00dc1d83cec46ea2bd0d1f4bc14b9ce9c2665d396ce328c2afd16bbe4258a8d	timed_out	300.18594029999804	300.0	300.0	5	2	SpecificationTimeout	bef802f46dde46318c03c70629c581475c10437122132714a518c0cd3e29a766	74d4d9cc2b8d7f1b58c80376a79f7e6d9d2396ed96c175caaf659f93068c838c
3	2026-08-12T21:12:06.826245+00:00	d00dc1d83cec46ea2bd0d1f4bc14b9ce9c2665d396ce328c2afd16bbe4258a8d	timed_out	300.0680262999995	300.0	300.0	6	3	SpecificationTimeout	bef802f46dde46318c03c70629c581475c10437122132714a518c0cd3e29a766	74d4d9cc2b8d7f1b58c80376a79f7e6d9d2396ed96c175caaf659f93068c838c
4	2026-08-12T21:42:54.891839+00:00	d00dc1d83cec46ea2bd0d1f4bc14b9ce9c2665d396ce328c2afd16bbe4258a8d	complete	55.97687849999784	300.0	300.0	7	3		bef802f46dde46318c03c70629c581475c10437122132714a518c0cd3e29a766	74d4d9cc2b8d7f1b58c80376a79f7e6d9d2396ed96c175caaf659f93068c838c
