# Gamma-SMC explicit haplotype pairs
# genotype_class	hom_alt
# n_pairs	27
0	1
6	7
12	13
24	25
30	31
32	33
46	47
48	49
50	51
68	69
74	75
76	77
94	95
98	99
106	107
108	109
122	123
124	125
136	137
142	143
160	161
164	165
174	175
178	179
180	181
182	183
186	187
