invocation_index	recorded_at_utc	simulation_contract_sha256	status	elapsed_seconds	declared_timeout_seconds	effective_timeout_seconds	completed_external_sample_panel_draws	interrupted_internal_conditioned_trajectories	error_type	core_source_sha256	orchestrator_source_sha256
1	2026-08-12T10:39:12.761480+00:00	0d47f7750e8f12dea54e8c44b9b7e4879e30710abb2d9afa898783f9ddb5a67b	timed_out	300.2482324999873	300.0	300.0	0	1	SpecificationTimeout	legacy_unknown	legacy_unknown
2	2026-08-12T12:21:35.416739+00:00	0d47f7750e8f12dea54e8c44b9b7e4879e30710abb2d9afa898783f9ddb5a67b	timed_out	300.1904869999853	300.0	300.0	0	2	SpecificationTimeout	legacy_unknown	legacy_unknown
3	2026-08-12T21:06:50.476590+00:00	0d47f7750e8f12dea54e8c44b9b7e4879e30710abb2d9afa898783f9ddb5a67b	timed_out	301.99187679999886	300.0	300.0	0	3	SpecificationTimeout	bef802f46dde46318c03c70629c581475c10437122132714a518c0cd3e29a766	74d4d9cc2b8d7f1b58c80376a79f7e6d9d2396ed96c175caaf659f93068c838c
4	2026-08-12T21:41:43.040282+00:00	0d47f7750e8f12dea54e8c44b9b7e4879e30710abb2d9afa898783f9ddb5a67b	timed_out	303.0454585999978	300.0	300.0	0	4	SpecificationTimeout	bef802f46dde46318c03c70629c581475c10437122132714a518c0cd3e29a766	74d4d9cc2b8d7f1b58c80376a79f7e6d9d2396ed96c175caaf659f93068c838c
5	2026-08-12T22:16:12.976749+00:00	0d47f7750e8f12dea54e8c44b9b7e4879e30710abb2d9afa898783f9ddb5a67b	timed_out	300.7558562999984	300.0	300.0	1	5	SpecificationTimeout	bef802f46dde46318c03c70629c581475c10437122132714a518c0cd3e29a766	74d4d9cc2b8d7f1b58c80376a79f7e6d9d2396ed96c175caaf659f93068c838c
6	2026-08-12T22:47:58.309872+00:00	0d47f7750e8f12dea54e8c44b9b7e4879e30710abb2d9afa898783f9ddb5a67b	timed_out	294.0021730000008	300.0	293.7680888000323	1	6	SpecificationTimeout	bef802f46dde46318c03c70629c581475c10437122132714a518c0cd3e29a766	74d4d9cc2b8d7f1b58c80376a79f7e6d9d2396ed96c175caaf659f93068c838c
7	2026-08-12T22:56:08.770798+00:00	0d47f7750e8f12dea54e8c44b9b7e4879e30710abb2d9afa898783f9ddb5a67b	exhausted	0.0	300.0	0.0	1	6	CumulativeSpecificationTimeout	bef802f46dde46318c03c70629c581475c10437122132714a518c0cd3e29a766	74d4d9cc2b8d7f1b58c80376a79f7e6d9d2396ed96c175caaf659f93068c838c
