# Gamma-SMC explicit haplotype pairs
# genotype_class	hom_alt
# n_pairs	38
10	11
12	13
16	17
20	21
22	23
24	25
32	33
44	45
46	47
48	49
50	51
56	57
66	67
68	69
70	71
72	73
74	75
78	79
86	87
88	89
104	105
106	107
108	109
116	117
120	121
126	127
138	139
140	141
142	143
152	153
154	155
160	161
164	165
172	173
178	179
180	181
186	187
188	189
