demography_id	target_allele_frequency	statistic_scope	metric	statistic	threshold_years	selection_coefficient	n_selected	n_neutral	mean_selected_score	mean_neutral_score	mean_selected_minus_neutral	mean_difference_ci95_low	mean_difference_ci95_high	roc_auc	roc_auc_ci95_low	roc_auc_ci95_high	bootstrap_draws	bootstrap_seed	difference_bootstrap_seed	mann_whitney_u	mann_whitney_p_upper	mean_unit_label_permutation_p_upper	auc_unit_label_permutation_p_upper	unit_label_permutation_draws	unit_label_permutation_seed	mean_unit_label_permutation_exceedances	auc_unit_label_permutation_exceedances	unit_label_permutation_method	unit_label_permutation_family	neutral_bank_scope	mann_whitney_bh_q_upper	mann_whitney_global_bh_q_upper	mean_unit_label_permutation_bh_q_upper	mean_unit_label_permutation_global_bh_q_upper	auc_unit_label_permutation_bh_q_upper	auc_unit_label_permutation_global_bh_q_upper
ancient_eurasia_han_introgression	0.1	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	20000	0.005	10	100	0.483333333333	0.574166666667	-0.0908333333334	-0.300854166667	0.116666666667	0.425	0.2584875	0.587	2000	2504560302	339823042	425	0.794291527067	0.7935	0.7992	9999	291340262	7934	7991	seeded_monte_carlo_preserve_group_sizes_plus_one	same unit-label draws reused across estimands within cell and s	shared_by_demography_and_af_across_selection_coefficients	0.935402982364	0.989434254348	1	1	1	1
ancient_eurasia_han_introgression	0.1	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	20000	0.01	10	100	0.533333333333	0.574166666667	-0.0408333333334	-0.270833333333	0.1916875	0.464	0.2995	0.6385125	2000	306955298	1014914776	464	0.654353859283	0.6601	0.6612	9999	271718307	6600	6611	seeded_monte_carlo_preserve_group_sizes_plus_one	same unit-label draws reused across estimands within cell and s	shared_by_demography_and_af_across_selection_coefficients	0.816282960597	0.989434254348	0.881766666667	1	0.7861	1
ancient_eurasia_han_introgression	0.1	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	30000	0.005	10	100	0.683333333333	0.76	-0.0766666666667	-0.32	0.131666666667	0.4335	0.2514875	0.603	2000	1740315975	7599857	433.5	0.785164139689	0.7854	0.7908	9999	291340262	7853	7907	seeded_monte_carlo_preserve_group_sizes_plus_one	same unit-label draws reused across estimands within cell and s	shared_by_demography_and_af_across_selection_coefficients	0.935402982364	0.989434254348	1	1	1	1
ancient_eurasia_han_introgression	0.1	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	30000	0.01	10	100	0.616666666667	0.76	-0.143333333333	-0.396666666667	0.0817083333334	0.3955	0.2189875	0.561	2000	1291632692	3455810367	395.5	0.890748440045	0.8965	0.8906	9999	271718307	8964	8905	seeded_monte_carlo_preserve_group_sizes_plus_one	same unit-label draws reused across estimands within cell and s	shared_by_demography_and_af_across_selection_coefficients	0.890748440045	0.989434254348	0.8965	1	0.8906	1
ancient_eurasia_han_introgression	0.1	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	40000	0.005	10	100	0.783333333333	0.868333333333	-0.085	-0.328333333333	0.11	0.4515	0.274	0.60155	2000	2970695468	3291319673	451.5	0.750635194167	0.8456	0.7796	9999	291340262	8455	7795	seeded_monte_carlo_preserve_group_sizes_plus_one	same unit-label draws reused across estimands within cell and s	shared_by_demography_and_af_across_selection_coefficients	0.935402982364	0.989434254348	1	1	1	1
ancient_eurasia_han_introgression	0.1	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	40000	0.01	10	100	0.816666666667	0.868333333333	-0.0516666666666	-0.273333333333	0.136708333333	0.469	0.3109875	0.605	2000	1448021324	2195473810	469	0.668186970301	0.7558	0.6737	9999	271718307	7557	6736	seeded_monte_carlo_preserve_group_sizes_plus_one	same unit-label draws reused across estimands within cell and s	shared_by_demography_and_af_across_selection_coefficients	0.816282960597	0.989434254348	0.881766666667	1	0.7861	1
ancient_eurasia_han_introgression	0.1	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	50000	0.005	10	100	0.833333333333	0.928333333333	-0.095	-0.32	0.0866666666667	0.455	0.2919875	0.575	2000	3208798984	3169407358	455	0.786309065998	0.9072	0.8546	9999	291340262	9071	8545	seeded_monte_carlo_preserve_group_sizes_plus_one	same unit-label draws reused across estimands within cell and s	shared_by_demography_and_af_across_selection_coefficients	0.935402982364	0.989434254348	1	1	1	1
ancient_eurasia_han_introgression	0.1	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	50000	0.01	10	100	0.916666666667	0.928333333333	-0.0116666666666	-0.140041666667	0.0833333333333	0.4705	0.3344625	0.58	2000	1171679951	335129866	470.5	0.699671109083	0.6249	0.6738	9999	271718307	6248	6737	seeded_monte_carlo_preserve_group_sizes_plus_one	same unit-label draws reused across estimands within cell and s	shared_by_demography_and_af_across_selection_coefficients	0.816282960597	0.989434254348	0.881766666667	1	0.7861	1
ancient_eurasia_han_introgression	0.1	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	1000	0.005	10	100	-0.00487804878048	0.0317234442998	-0.0366014930803	-0.0625961642738	-0.0144865463596	0.383	0.2289625	0.5260125	2000	2652557429	2587045055	383	0.931341151241	0.9464	0.9406	9999	291340262	9463	9405	seeded_monte_carlo_preserve_group_sizes_plus_one	same unit-label draws reused across estimands within cell and s	shared_by_demography_and_af_across_selection_coefficients	0.931341151241	0.987055587052	0.949	0.9939	0.9406	0.986139759036
ancient_eurasia_han_introgression	0.1	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	1000	0.01	10	100	0.0321138211382	0.0317234442998	0.000390376838341	-0.0530293342359	0.0728025236835	0.5645	0.4289875	0.684	2000	574991207	1858858828	564.5	0.205041701103	0.4187	0.2332	9999	271718307	4186	2331	seeded_monte_carlo_preserve_group_sizes_plus_one	same unit-label draws reused across estimands within cell and s	shared_by_demography_and_af_across_selection_coefficients	0.632659826904	0.506573614489	0.8386	0.817925581395	0.63	0.576141176471
