demography_id	target_allele_frequency	selection_coefficient	statistic_scope	metric	statistic	threshold_years	n_selected	mean_within_selection_score	median_within_selection_score	sd_within_selection_score	mean_ci95_low	mean_ci95_high	n_nonzero	n_positive	sign_test_p_upper	bootstrap_draws	bootstrap_seed	sign_test_bh_q_upper
ancient_eurasia_han_introgression	0.3	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	20000	10	0.00513043244871	0.003856539779	0.0341581691754	-0.0134681967349	0.0274136230407	10	6	0.376953125	2000	2535107200	0.527734375
ancient_eurasia_han_introgression	0.3	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	30000	10	0.00577706672803	0.00231151975685	0.0324881479441	-0.0138500452069	0.0266148983677	10	7	0.171875	2000	2831554306	0.527734375
ancient_eurasia_han_introgression	0.3	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	40000	10	0.00641903067938	0.0047953635355	0.0337364807235	-0.0134428787606	0.0288881130287	10	7	0.171875	2000	2669480875	0.527734375
ancient_eurasia_han_introgression	0.3	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	50000	10	0.005099118265	0.0036067800455	0.0327402299946	-0.014289597185	0.0253439412208	10	6	0.376953125	2000	809849497	0.527734375
eas_phlash_median	0.1	0.005	focal_nearest	mean_tmrca_generations	tmrca_hom_ref_minus_hom_alt	0	10	15736.7913259	15655.81334	7205.27221406	11771.2399814	19858.3022181	10	10	0.0009765625	2000	529723331	0.0009765625
eas_phlash_median	0.1	0.005	focal_nearest	normalized_cdf_area	cdf_area_hom_alt_minus_hom_ref	0	10	0.527471985503	0.531097560976	0.0962219460456	0.471373619478	0.583842462533	10	10	0.0009765625	2000	524259067	0.0009765625
eas_phlash_median	0.1	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	1000	10	-0.00121951219512	0	0.00385643617093	-0.00365853658536	0	1	0	1	2000	3591384401	1
eas_phlash_median	0.1	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	4500	10	-0.00121951219512	0	0.00385643617093	-0.00365853658536	0	1	0	1	2000	3243877635	1
eas_phlash_median	0.1	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	10000	10	0.0784552845528	0	0.17887256681	-0.0060975609756	0.192682926829	5	2	0.8125	2000	202776233	1
eas_phlash_median	0.1	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	20000	10	0.489186012342	0.439024390244	0.393285641257	0.266491208737	0.72041336076	10	8	0.0546875	2000	3465148445	0.095703125
eas_phlash_median	0.1	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	30000	10	0.886879224214	0.897002644725	0.0444816455253	0.861085439318	0.911140537761	10	10	0.0009765625	2000	543135751	0.00227864583333
eas_phlash_median	0.1	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	40000	10	0.817484572436	0.824346165149	0.0622533617044	0.781134293271	0.855289450485	10	10	0.0009765625	2000	4066440084	0.00227864583333
eas_phlash_median	0.1	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	50000	10	0.767660887452	0.768292682927	0.0735005968509	0.724269027329	0.812008889216	10	10	0.0009765625	2000	2518457151	0.00227864583333
eas_phlash_median	0.1	0.005	region_mean	mean_tmrca_generations	tmrca_hom_ref_minus_hom_alt	0	10	-5.56838025	-184.14790895	1225.03224276	-701.017241513	757.007094054	10	4	0.828125	2000	3907976490	0.828125
eas_phlash_median	0.1	0.005	region_mean	normalized_cdf_area	cdf_area_hom_alt_minus_hom_ref	0	10	0.0135075421687	0.0118625609757	0.028926003956	-0.00254078102958	0.0319260537394	10	8	0.0546875	2000	1323218088	0.0546875
eas_phlash_median	0.1	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	1000	10	-0.00121951219512	0	0.00385643617093	-0.00365853658536	0	1	0	1	2000	3871290253	1
eas_phlash_median	0.1	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	4500	10	0.0032265305123	-0.000939024390243	0.0161664423607	-0.00485776079929	0.0133427753698	10	3	0.9453125	2000	3399805141	1
eas_phlash_median	0.1	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	10000	10	0.00368703105103	0.00287586933098	0.0166073221483	-0.00510595014203	0.0128722737291	10	6	0.376953125	2000	758991524	0.527734375
eas_phlash_median	0.1	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	20000	10	0.018801968851	0.0131768292683	0.0325753954881	0.00095806408562	0.0388741071604	10	7	0.171875	2000	2978938694	0.30078125
eas_phlash_median	0.1	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	30000	10	0.0233284307965	0.0192987804878	0.042822562038	7.7122024913e-05	0.0494648490303	10	8	0.0546875	2000	1419914225	0.30078125
eas_phlash_median	0.1	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	40000	10	0.0147830492702	0.0186164658635	0.0437260540337	-0.0103072067538	0.0400604464198	10	7	0.171875	2000	1231131207	0.30078125
eas_phlash_median	0.1	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	50000	10	0.0131785287492	0.0167987804875	0.0320327208369	-0.00546884966688	0.0330190673671	10	7	0.171875	2000	262373989	0.30078125
eas_phlash_median	0.1	0.01	focal_nearest	mean_tmrca_generations	tmrca_hom_ref_minus_hom_alt	0	10	11844.9676211	9505.06097559	6590.71940075	8277.26727739	16012.6123642	10	10	0.0009765625	2000	842073656	0.0009765625
eas_phlash_median	0.1	0.01	focal_nearest	normalized_cdf_area	cdf_area_hom_alt_minus_hom_ref	0	10	0.622006097561	0.624054878049	0.125462125633	0.550744512195	0.699137195122	10	10	0.0009765625	2000	2255400673	0.0009765625
eas_phlash_median	0.1	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	1000	10	0.05	0	0.158113883008	0	0.15	1	1	0.5	2000	2887765931	0.7
eas_phlash_median	0.1	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	4500	10	0.0487804878049	0	0.158588692708	-0.00365853658536	0.15	2	1	0.75	2000	1505702448	0.75
eas_phlash_median	0.1	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	10000	10	0.19512195122	0	0.352793072419	-0.00246951219512	0.44512195122	6	3	0.65625	2000	3531343447	0.75
eas_phlash_median	0.1	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	20000	10	0.8	0.951219512195	0.3512533859	0.589024390244	0.959756097561	10	9	0.0107421875	2000	2119713196	0.018798828125
eas_phlash_median	0.1	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	30000	10	0.9	0.908536585366	0.0476841570688	0.870731707317	0.925609756098	10	10	0.0009765625	2000	3046148859	0.00227864583333
eas_phlash_median	0.1	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	40000	10	0.836585365854	0.853658536586	0.0542953101044	0.80243902439	0.864634146342	10	10	0.0009765625	2000	1638634525	0.00227864583333
eas_phlash_median	0.1	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	50000	10	0.778048780488	0.762195121951	0.068457022553	0.739024390244	0.818292682927	10	10	0.0009765625	2000	361012983	0.00227864583333
eas_phlash_median	0.1	0.01	region_mean	mean_tmrca_generations	tmrca_hom_ref_minus_hom_alt	0	10	1344.09145077	1075.9025769	1755.87892502	428.392032776	2479.56815649	10	8	0.0546875	2000	2689496358	0.0546875
eas_phlash_median	0.1	0.01	region_mean	normalized_cdf_area	cdf_area_hom_alt_minus_hom_ref	0	10	0.0540507256098	0.0310764024391	0.081496589732	0.0162716004573	0.109891140091	10	9	0.0107421875	2000	2680980394	0.0107421875
eas_phlash_median	0.1	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	1000	10	0.0316658536585	0	0.101137643647	-0.000753658536585	0.0958170731707	3	1	0.875	2000	1039594482	0.9453125
eas_phlash_median	0.1	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	4500	10	0.0378268292683	-0.00107926829268	0.0999629243848	-0.000501250000002	0.104598689024	10	3	0.9453125	2000	1570102317	0.9453125
eas_phlash_median	0.1	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	10000	10	0.0442329268293	0.00668292682928	0.101774170942	-0.000347439024383	0.110372164634	10	6	0.376953125	2000	2849707222	0.527734375
eas_phlash_median	0.1	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	20000	10	0.0647195121951	0.0397195121952	0.0866331663163	0.0233728658537	0.12175445122	10	9	0.0107421875	2000	2923029674	0.018798828125
eas_phlash_median	0.1	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	30000	10	0.0618926829268	0.0417378048781	0.077059913571	0.0253249999999	0.116092926829	10	10	0.0009765625	2000	3418975663	0.0068359375
eas_phlash_median	0.1	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	40000	10	0.057430487805	0.0380792682925	0.0723453348878	0.0207158536585	0.103879481707	10	9	0.0107421875	2000	3849928220	0.018798828125
eas_phlash_median	0.1	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	50000	10	0.0555670731707	0.032054878049	0.0663069467361	0.021958109756	0.0971651829268	10	9	0.0107421875	2000	914977166	0.018798828125
eas_phlash_median	0.2	0.005	focal_nearest	mean_tmrca_generations	tmrca_hom_ref_minus_hom_alt	0	10	15137.1942822	13329.6484375	9214.18330546	10470.616189	21005.48468	10	10	0.0009765625	2000	1246130083	0.0009765625
eas_phlash_median	0.2	0.005	focal_nearest	normalized_cdf_area	cdf_area_hom_alt_minus_hom_ref	0	10	0.478488435624	0.519303977273	0.150385900311	0.382855236699	0.563818788766	10	10	0.0009765625	2000	1545324983	0.0009765625
eas_phlash_median	0.2	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	1000	10	0.0333333333333	0	0.105409255339	0	0.0999999999999	1	1	0.5	2000	3877951920	0.583333333333
eas_phlash_median	0.2	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	4500	10	0.0583333333333	0	0.124536176508	0	0.133333333333	2	2	0.25	2000	3719853547	0.35
eas_phlash_median	0.2	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	10000	10	0.0536435786435	0	0.122468244823	-0.00468975468975	0.130160533911	4	2	0.6875	2000	2204864063	0.6875
eas_phlash_median	0.2	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	20000	10	0.531489651701	0.543774801587	0.407488219522	0.274744825487	0.75712314679	10	8	0.0546875	2000	2697140354	0.095703125
eas_phlash_median	0.2	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	30000	10	0.691147142508	0.850322420635	0.339365526173	0.46886279631	0.847423735119	10	9	0.0107421875	2000	362874437	0.0250651041667
eas_phlash_median	0.2	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	40000	10	0.741815985314	0.771577380952	0.1368431833	0.651399109543	0.812416012807	10	10	0.0009765625	2000	2820402552	0.00341796875
eas_phlash_median	0.2	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	50000	10	0.705331250291	0.697691197692	0.112251823969	0.639356511544	0.773312450179	10	10	0.0009765625	2000	2648555694	0.00341796875
eas_phlash_median	0.2	0.005	region_mean	mean_tmrca_generations	tmrca_hom_ref_minus_hom_alt	0	10	579.14524029	292.4737548	2379.29930556	-496.28912056	2217.51576316	10	6	0.376953125	2000	3208668144	0.376953125
eas_phlash_median	0.2	0.005	region_mean	normalized_cdf_area	cdf_area_hom_alt_minus_hom_ref	0	10	0.0311008865571	0.00394103918647	0.0994375873463	-0.00693761105752	0.096603871942	10	5	0.623046875	2000	364521577	0.623046875
eas_phlash_median	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	1000	10	0.0304885416667	0	0.0973943880427	-0.000834375	0.0923000000001	2	1	0.75	2000	1799326684	0.9892578125
eas_phlash_median	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	4500	10	0.032320874136	-0.000618799603174	0.0969149193509	-0.00152216501856	0.0960936738352	8	2	0.96484375	2000	1063335306	0.9892578125
eas_phlash_median	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	10000	10	0.0293965117768	-0.00428125	0.099794756031	-0.00569102022529	0.0936736562741	10	2	0.9892578125	2000	426904992	0.9892578125
eas_phlash_median	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	20000	10	0.0348847424416	0.00534776334775	0.107509118201	-0.00501801635306	0.105114225288	10	7	0.171875	2000	643255338	0.6015625
eas_phlash_median	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	30000	10	0.0322215066127	0.008305397727	0.103382831545	-0.0113217575344	0.100609818548	10	6	0.376953125	2000	1268295894	0.879557291667
eas_phlash_median	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	40000	10	0.0281264428559	0.007325892857	0.0998608178618	-0.0159435264038	0.0972943342463	10	5	0.623046875	2000	3569111351	0.9892578125
eas_phlash_median	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	50000	10	0.0321702580239	0.0139765625	0.0947053865265	-0.00747740763401	0.095148191739	10	7	0.171875	2000	2727492687	0.6015625
eas_phlash_median	0.2	0.01	focal_nearest	mean_tmrca_generations	tmrca_hom_ref_minus_hom_alt	0	10	16512.3376095	17144.8592605	4324.21996524	13913.2716711	18935.5273516	10	10	0.0009765625	2000	824952805	0.0009765625
eas_phlash_median	0.2	0.01	focal_nearest	normalized_cdf_area	cdf_area_hom_alt_minus_hom_ref	0	10	0.576379198255	0.5947265625	0.0619375098357	0.537541781987	0.61009662642	10	10	0.0009765625	2000	1120630330	0.0009765625
eas_phlash_median	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	1000	10	-0.00151515151515	0	0.00479132978813	-0.00454545454545	0	1	0	1	2000	3729994761	1
eas_phlash_median	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	4500	10	-0.00151515151515	0	0.00479132978813	-0.00454545454545	0	1	0	1	2000	2406126507	1
eas_phlash_median	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	10000	10	0.0771058802308	0	0.134165215621	-0.00151515151515	0.160416666667	5	3	0.5	2000	3873870621	0.7
eas_phlash_median	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	20000	10	0.691510986773	0.789663461538	0.319227119896	0.49356887666	0.864880180583	10	9	0.0107421875	2000	4232611499	0.018798828125
eas_phlash_median	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	30000	10	0.904537712512	0.898534798535	0.0540892391129	0.872632998078	0.935344854994	10	10	0.0009765625	2000	2400303325	0.00227864583333
eas_phlash_median	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	40000	10	0.830645239617	0.833333333334	0.0307581236321	0.811418269231	0.848572686834	10	10	0.0009765625	2000	3185737104	0.00227864583333
eas_phlash_median	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	50000	10	0.792935444931	0.807765151515	0.0606618571508	0.751318883681	0.822077070667	10	10	0.0009765625	2000	1804701019	0.00227864583333
eas_phlash_median	0.2	0.01	region_mean	mean_tmrca_generations	tmrca_hom_ref_minus_hom_alt	0	10	319.80389289	335.26612695	1038.88011251	-277.812636713	887.03421694	10	7	0.171875	2000	3717132027	0.171875
eas_phlash_median	0.2	0.01	region_mean	normalized_cdf_area	cdf_area_hom_alt_minus_hom_ref	0	10	0.00832687871558	0.00706207279266	0.0151091259725	-0.000830837529916	0.0175553319876	10	9	0.0107421875	2000	3673008697	0.0107421875
eas_phlash_median	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	1000	10	-0.00156991341991	0	0.00350829561499	-0.00367792207792	0	2	0	1	2000	1109781863	1
eas_phlash_median	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	4500	10	-0.00292340482098	-0.000601343101344	0.00416503110541	-0.00547963865994	-0.000565127811257	9	0	1	2000	988945571	1
eas_phlash_median	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	10000	10	-0.00141759735336	-0.00199445564516	0.00551786757881	-0.00475797328105	0.001874265637	10	4	0.828125	2000	3449525120	1
eas_phlash_median	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	20000	10	0.0100008436892	0.0116805555556	0.0186020103591	-0.000771130072347	0.0211241445859	10	7	0.171875	2000	3004082790	0.30078125
eas_phlash_median	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	30000	10	0.0145364190962	0.010285353536	0.0262996775168	0.000264856362791	0.0302778681554	10	7	0.171875	2000	1668439475	0.30078125
eas_phlash_median	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	40000	10	0.0129951005928	0.016445436508	0.02366943268	-0.00177212320048	0.0257261096456	10	8	0.0546875	2000	771383285	0.19140625
eas_phlash_median	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	50000	10	0.0137388616748	0.0172301587305	0.0247542997305	-0.00258032682494	0.0263780125724	10	9	0.0107421875	2000	4224533520	0.0751953125
eas_phlash_median	0.3	0.005	focal_nearest	mean_tmrca_generations	tmrca_hom_ref_minus_hom_alt	0	10	16865.7793532	13932.0432692	12579.7999267	10318.3994987	24689.4593337	10	10	0.0009765625	2000	1929022081	0.0009765625
eas_phlash_median	0.3	0.005	focal_nearest	normalized_cdf_area	cdf_area_hom_alt_minus_hom_ref	0	10	0.409554599453	0.44421875	0.097016501798	0.350897597319	0.464784439967	10	10	0.0009765625	2000	1827549657	0.0009765625
eas_phlash_median	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	1000	10	0	0	0	0	0	0	0		2000	256927084	
eas_phlash_median	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	4500	10	0.00833333333333	0	0.0263523138347	0	0.025	1	1	0.5	2000	2579286029	0.6
eas_phlash_median	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	10000	10	0.0165780141844	0	0.0620508271418	-0.0146719858156	0.0562500000001	5	2	0.8125	2000	2149851145	0.8125
eas_phlash_median	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	20000	10	0.274292147152	0.273995612231	0.200563058828	0.156986217381	0.395061265526	10	10	0.0009765625	2000	4109043947	0.00146484375
eas_phlash_median	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	30000	10	0.544303844362	0.483974358974	0.345098322402	0.35744943838	0.740889487135	10	10	0.0009765625	2000	618259960	0.00146484375
eas_phlash_median	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	40000	10	0.817584989687	0.857083333333	0.0768046345181	0.770445307691	0.857451036552	10	10	0.0009765625	2000	1004291829	0.00146484375
eas_phlash_median	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	50000	10	0.789988110138	0.807078559738	0.0859335038774	0.732795138153	0.833677570922	10	10	0.0009765625	2000	150903032	0.00146484375
eas_phlash_median	0.3	0.005	region_mean	mean_tmrca_generations	tmrca_hom_ref_minus_hom_alt	0	10	168.00268185	189.4873678	530.684802835	-146.106407869	477.825872044	10	7	0.171875	2000	1539856998	0.171875
eas_phlash_median	0.3	0.005	region_mean	normalized_cdf_area	cdf_area_hom_alt_minus_hom_ref	0	10	0.00731310140164	0.00986710769228	0.00968378637172	0.00122837199103	0.0126254391665	10	8	0.0546875	2000	1012597101	0.0546875
eas_phlash_median	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	1000	10	0	0	0	0	0	0	0		2000	355266160	
eas_phlash_median	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	4500	10	0.00120165622894	0.000318333333335	0.00380586149829	-0.000996363545576	0.00345200620286	10	5	0.623046875	2000	2511434320	0.623046875
eas_phlash_median	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	10000	10	0.00456755619547	0.00238588235294	0.0069296225253	0.000781885844944	0.00845407838481	10	9	0.0107421875	2000	3616490069	0.064453125
eas_phlash_median	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	20000	10	0.0060076416633	0.00869541666665	0.0098955320091	0.000116382337322	0.0115807515165	10	7	0.171875	2000	1047136799	0.20625
eas_phlash_median	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	30000	10	0.00901992523971	0.0109423076922	0.0171374989076	-0.00154692348448	0.0184354212421	10	7	0.171875	2000	301166479	0.20625
eas_phlash_median	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	40000	10	0.0116773983773	0.0143044871795	0.0148033701597	0.00216952288863	0.0198461201924	10	8	0.0546875	2000	2186724874	0.109375
eas_phlash_median	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	50000	10	0.0115598807467	0.017506410256	0.0154047594598	0.00170731827481	0.0194272339277	10	8	0.0546875	2000	3197640339	0.109375
eas_phlash_median	0.3	0.01	focal_nearest	mean_tmrca_generations	tmrca_hom_ref_minus_hom_alt	0	10	16271.3902717	12542.8172348	10414.8199433	10774.4682273	22500.1976048	10	10	0.0009765625	2000	3305710449	0.0009765625
eas_phlash_median	0.3	0.01	focal_nearest	normalized_cdf_area	cdf_area_hom_alt_minus_hom_ref	0	10	0.615486622115	0.627140731292	0.044155807848	0.58827927543	0.641306473496	10	10	0.0009765625	2000	1091601504	0.0009765625
eas_phlash_median	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	1000	10	-0.0040884438882	0	0.00862816643783	-0.0101376720901	0	2	0	1	2000	4268780744	1
eas_phlash_median	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	4500	10	0.00806961082303	0	0.0407809926951	-0.00834376303714	0.03451337982	3	1	0.875	2000	3394516758	1
eas_phlash_median	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	10000	10	0.114557700579	0.106244819011	0.134275897274	0.0469822324965	0.200296259058	8	7	0.03515625	2000	4000271598	0.04921875
eas_phlash_median	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	20000	10	0.88123577658	0.947473404255	0.158968798825	0.782558540562	0.959845356494	10	10	0.0009765625	2000	3039714947	0.001708984375
eas_phlash_median	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	30000	10	0.870813014568	0.868872549019	0.0275026942911	0.855157944827	0.886624871651	10	10	0.0009765625	2000	191954184	0.001708984375
eas_phlash_median	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	40000	10	0.839763469218	0.83993597439	0.0349435100087	0.818333962308	0.860113960478	10	10	0.0009765625	2000	2548978176	0.001708984375
eas_phlash_median	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	50000	10	0.788254414532	0.78945035461	0.0406399597	0.765903767092	0.81264104594	10	10	0.0009765625	2000	1456398607	0.001708984375
eas_phlash_median	0.3	0.01	region_mean	mean_tmrca_generations	tmrca_hom_ref_minus_hom_alt	0	10	323.47399216	348.10529345	485.013102778	50.9320262392	614.90701646	10	7	0.171875	2000	2237395419	0.171875
eas_phlash_median	0.3	0.01	region_mean	normalized_cdf_area	cdf_area_hom_alt_minus_hom_ref	0	10	0.00952590770543	0.0101869340463	0.00556572084331	0.00598525359393	0.0125676421199	10	9	0.0107421875	2000	121137198	0.0107421875
eas_phlash_median	0.3	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	1000	10	-0.0024516478932	0	0.00519802930767	-0.0060118064247	0	2	0	1	2000	837688079	1
eas_phlash_median	0.3	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	4500	10	0.000102332902593	0	0.00429961321722	-0.00268923264557	0.00222777049771	7	4	0.5	2000	3614590474	0.7
eas_phlash_median	0.3	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	10000	10	0.0013579320907	0.000107090031365	0.00460630364024	-0.000983520049867	0.00435394844777	10	5	0.623046875	2000	3834747926	0.726888020833
eas_phlash_median	0.3	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	20000	10	0.0158712582683	0.0156798128343	0.0096010989709	0.010419339646	0.0214226295167	10	10	0.0009765625	2000	4025573011	0.0068359375
eas_phlash_median	0.3	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	30000	10	0.0125227386731	0.0136556167679	0.007773021299	0.00769345801569	0.0169319349349	10	9	0.0107421875	2000	853993394	0.03759765625
eas_phlash_median	0.3	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	40000	10	0.0125348882935	0.0170677334765	0.0117002154303	0.00515423603426	0.0192656538004	10	7	0.171875	2000	832459282	0.30078125
eas_phlash_median	0.3	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	50000	10	0.0123076537835	0.01474578342	0.0102148257463	0.00638306296133	0.0182811003645	10	8	0.0546875	2000	3547858204	0.127604166667
