invocation_index	recorded_at_utc	simulation_contract_sha256	status	elapsed_seconds	declared_timeout_seconds	effective_timeout_seconds	completed_external_sample_panel_draws	interrupted_internal_conditioned_trajectories	error_type	core_source_sha256	orchestrator_source_sha256
1	2026-08-12T10:33:37.537779+00:00	2eac42f5ff79c65420993b75ff1eec398636ac850a81e93db75c319c3a4aa64d	timed_out	300.1852213999955	300.0	300.0	0	1	SpecificationTimeout	legacy_unknown	legacy_unknown
2	2026-08-12T12:16:32.134106+00:00	2eac42f5ff79c65420993b75ff1eec398636ac850a81e93db75c319c3a4aa64d	timed_out	300.0094611000386	300.0	300.0	0	2	SpecificationTimeout	legacy_unknown	legacy_unknown
3	2026-08-12T21:02:24.191910+00:00	2eac42f5ff79c65420993b75ff1eec398636ac850a81e93db75c319c3a4aa64d	timed_out	300.06768329999977	300.0	300.0	0	3	SpecificationTimeout	bef802f46dde46318c03c70629c581475c10437122132714a518c0cd3e29a766	74d4d9cc2b8d7f1b58c80376a79f7e6d9d2396ed96c175caaf659f93068c838c
4	2026-08-12T21:37:12.574689+00:00	2eac42f5ff79c65420993b75ff1eec398636ac850a81e93db75c319c3a4aa64d	timed_out	300.2086818000025	300.0	300.0	0	4	SpecificationTimeout	bef802f46dde46318c03c70629c581475c10437122132714a518c0cd3e29a766	74d4d9cc2b8d7f1b58c80376a79f7e6d9d2396ed96c175caaf659f93068c838c
5	2026-08-12T22:11:44.025426+00:00	2eac42f5ff79c65420993b75ff1eec398636ac850a81e93db75c319c3a4aa64d	timed_out	300.504563399998	300.0	300.0	0	5	SpecificationTimeout	bef802f46dde46318c03c70629c581475c10437122132714a518c0cd3e29a766	74d4d9cc2b8d7f1b58c80376a79f7e6d9d2396ed96c175caaf659f93068c838c
6	2026-08-12T22:45:33.456207+00:00	2eac42f5ff79c65420993b75ff1eec398636ac850a81e93db75c319c3a4aa64d	timed_out	299.14483029999974	300.0	299.0243889999656	0	6	SpecificationTimeout	bef802f46dde46318c03c70629c581475c10437122132714a518c0cd3e29a766	74d4d9cc2b8d7f1b58c80376a79f7e6d9d2396ed96c175caaf659f93068c838c
7	2026-08-12T22:56:08.045371+00:00	2eac42f5ff79c65420993b75ff1eec398636ac850a81e93db75c319c3a4aa64d	exhausted	0.0	300.0	0.0	0	6	CumulativeSpecificationTimeout	bef802f46dde46318c03c70629c581475c10437122132714a518c0cd3e29a766	74d4d9cc2b8d7f1b58c80376a79f7e6d9d2396ed96c175caaf659f93068c838c
