attempt_zero_based	seed	status	timeout_seconds	elapsed_seconds	error	accepted	planned_simulation_seed	panel_seed	panel_seed_used	supervisor_schema	supervisor_execution_id	supervisor_status	supervisor_pid	supervisor_process_identity	supervisor_started_unix_ns	child_pid	child_pgid	child_sid	child_process_identity	child_identity_observed	engine_wrapper_pid	engine_wrapper_process_identity	parent_death_watchdog_armed	supervisor_timeout_seconds	supervisor_term_grace_seconds	supervisor_sigterm_sent	supervisor_sigkill_sent	direct_child_reaped	adopted_children_reaped	process_group_gone	attempt_temp_directory	attempt_temp_tree_created	attempt_temp_tree_loaded	attempt_temp_tree_removed	supervisor_elapsed_seconds	rejection_reason	attempt_ledger_schema	seed_plan_sha256
0	1397918686	timed_out	300.0	305.32316869000033	SLiM draw exceeded 300.000 wall-clock seconds	False	1397918686	1390805703	False	gamma-smc.han-direct-production-v3-process-supervisor/v1	1974bb3a62ad4caded372ed5bdff155c6f762c84a42ff836bc67026d4fff37fb	timed_out	445	{'pid': 445, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 312743}	1786658231629846059	661	661	661	{'pid': 661, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 333446}	True	662	{'pid': 662, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 333456}	True	300.0	5.0	True	True	True	2	True	.han_v3_attempt_000_seed_1397918686_gj2wv5_h	False	False	True	305.005349904	draw_timeout	gamma-smc.han-direct-production-v3-attempt-ledger/v1	04017a12d2a39709777be7fc9767fcf6834bf714519296bf3a7f0878e536f376
