schema	attempt_zero_based	simulation_seed	supervisor_started_unix_ns	supervisor_pid	supervisor_process_identity	timeout_seconds	term_grace_seconds	temp_directory	temp_tree_created	temp_tree_loaded	temp_tree_removed	execution_id	child_pid	child_process_identity	child_identity_observed	child_pgid	child_sid	parent_death_watchdog_armed	engine_wrapper_pid	engine_wrapper_process_identity	sigterm_sent	sigkill_sent	direct_child_reaped	adopted_children_reaped	process_group_gone	supervisor_status	supervisor_elapsed_seconds	lifecycle_phase
gamma-smc.han-direct-production-v3-process-supervisor/v1	0	1397918686	1786658231629846059	445	{'pid': 445, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 312743}	300.0	5.0	.han_v3_attempt_000_seed_1397918686_gj2wv5_h	False	False	True	1974bb3a62ad4caded372ed5bdff155c6f762c84a42ff836bc67026d4fff37fb	661	{'pid': 661, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 333446}	True	661	661	True	662	{'pid': 662, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 333456}	True	True	True	2	True	timed_out	305.005349904	engine_returned_pending_base_attempt_commit
gamma-smc.han-direct-production-v3-process-supervisor/v1	1	427975405	1786658537233168487	445	{'pid': 445, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 312743}	300.0	5.0	.han_v3_attempt_001_seed_427975405_y3ob1ex3	True	True	True	533cb0481576f7e38124025bb074fbcc5aff309a6c7f0994a6253726480f9110	914	{'pid': 914, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 364006}	True	914	914	True	915	{'pid': 915, 'boot_id': 'b1241197-5e9c-41f5-a737-6d5f395b103f', 'start_ticks': 364015}	False	False	True	0	True	complete	179.66163141000015	engine_returned_pending_base_attempt_commit
