invocation_index	recorded_at_utc	simulation_contract_sha256	status	elapsed_seconds	declared_timeout_seconds	effective_timeout_seconds	completed_external_sample_panel_draws	interrupted_internal_conditioned_trajectories	error_type	core_source_sha256	orchestrator_source_sha256
1	2026-08-12T10:13:30.276675+00:00	0b350aacc7b3fbb197e361a5b1f4a430021c00ffff60468968775106a051fbe6	timed_out	300.0740535000223	300.0	300.0	4	1	SpecificationTimeout	legacy_unknown	legacy_unknown
2	2026-08-12T11:58:20.776320+00:00	0b350aacc7b3fbb197e361a5b1f4a430021c00ffff60468968775106a051fbe6	complete	77.78814459999558	300.0	300.0	5	1		legacy_unknown	legacy_unknown
