arm_id	unit_id	replicate_index	seed	standing_carrier_genomes	standing_population_genomes	standing_realized_frequency	target_entry_af	target_entry_total_genomes	census_alt_count	census_total_count	census_af	census_state	sample_af	sample_carrier_diploids	lost	fixed	segregating
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep018	18	30260837	20	936	0.021367521367521368	0.0	2520	0	2520	0.0	lost	0.0	0	True	False	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep019	19	30260838	34	936	0.03632478632478633	0.03293650793650794	2520	2504	2520	0.9936507936507937	segregating_or_fixed	0.995	100	False	False	True
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep020	20	30260839	26	936	0.027777777777777776	0.08333333333333333	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep021	21	30260840	24	936	0.02564102564102564	0.13452380952380952	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep022	22	30260841	28	936	0.029914529914529916	0.15317460317460319	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep023	23	30260842	12	936	0.01282051282051282	0.014682539682539682	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep024	24	30260843	22	936	0.023504273504273504	0.07182539682539682	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep025	25	30260844	26	936	0.027777777777777776	0.03253968253968254	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep026	26	30260845	34	936	0.03632478632478633	0.11388888888888889	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep027	27	30260846	28	936	0.029914529914529916	0.06626984126984127	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep028	28	30260847	32	936	0.03418803418803419	0.16150793650793652	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep029	29	30260848	32	936	0.03418803418803419	0.06825396825396825	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep030	30	30260849	20	936	0.021367521367521368	0.1361111111111111	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep031	31	30260850	28	936	0.029914529914529916	0.176984126984127	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep032	32	30260851	20	936	0.021367521367521368	0.06388888888888888	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep033	33	30260852	36	936	0.038461538461538464	0.20952380952380953	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep034	34	30260853	26	936	0.027777777777777776	0.10198412698412698	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep035	35	30260854	24	936	0.02564102564102564	0.05119047619047619	2520	2488	2520	0.9873015873015873	segregating_or_fixed	0.99	100	False	False	True
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep036	36	30260855	40	936	0.042735042735042736	0.02976190476190476	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep037	37	30260856	30	936	0.03205128205128205	0.11349206349206349	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep038	38	30260857	30	936	0.03205128205128205	0.14087301587301587	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep039	39	30260858	26	936	0.027777777777777776	0.09365079365079365	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep040	40	30260859	44	936	0.04700854700854701	0.08373015873015872	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep041	41	30260860	34	936	0.03632478632478633	0.1007936507936508	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep042	42	30260861	36	936	0.038461538461538464	0.051587301587301584	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep043	43	30260862	14	936	0.014957264957264958	0.03015873015873016	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep044	44	30260863	32	936	0.03418803418803419	0.20357142857142857	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep045	45	30260864	34	936	0.03632478632478633	0.12341269841269842	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep046	46	30260865	22	936	0.023504273504273504	0.0742063492063492	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep047	47	30260866	30	936	0.03205128205128205	0.11507936507936507	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep048	48	30260867	34	936	0.03632478632478633	0.3956349206349206	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep049	49	30260868	20	936	0.021367521367521368	0.05992063492063492	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep050	50	30260869	24	936	0.02564102564102564	0.0996031746031746	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep051	51	30260870	46	936	0.049145299145299144	0.1626984126984127	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep052	52	30260871	16	936	0.017094017094017096	0.006349206349206349	2520	0	2520	0.0	segregating_or_fixed	0.0	0	True	False	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep053	53	30260872	36	936	0.038461538461538464	0.04206349206349207	2520	2496	2520	0.9904761904761905	segregating_or_fixed	0.995	100	False	False	True
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep054	54	30260873	16	936	0.017094017094017096	0.0	2520	0	2520	0.0	lost	0.0	0	True	False	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep055	55	30260874	18	936	0.019230769230769232	0.07182539682539682	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep056	56	30260875	26	936	0.027777777777777776	0.09285714285714286	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep057	57	30260876	36	936	0.038461538461538464	0.08134920634920635	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep058	58	30260877	28	936	0.029914529914529916	0.017063492063492062	2520	0	2520	0.0	lost	0.0	0	True	False	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep059	59	30260878	20	936	0.021367521367521368	0.10793650793650794	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep060	60	30260879	40	936	0.042735042735042736	0.2123015873015873	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep061	61	30260880	32	936	0.03418803418803419	0.0	2520	0	2520	0.0	lost	0.0	0	True	False	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep062	62	30260881	30	936	0.03205128205128205	0.0	2520	0	2520	0.0	lost	0.0	0	True	False	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep063	63	30260882	38	936	0.0405982905982906	0.18253968253968253	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep064	64	30260883	36	936	0.038461538461538464	0.24246031746031746	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep065	65	30260884	24	936	0.02564102564102564	0.10714285714285714	2520	2512	2520	0.9968253968253968	segregating_or_fixed	1.0	100	False	False	True
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep066	66	30260885	48	936	0.05128205128205128	0.04126984126984127	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep067	67	30260886	28	936	0.029914529914529916	0.001984126984126984	2520	0	2520	0.0	segregating_or_fixed	0.0	0	True	False	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep068	68	30260887	40	936	0.042735042735042736	0.055952380952380955	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep069	69	30260888	22	936	0.023504273504273504	0.04246031746031746	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep070	70	30260889	36	936	0.038461538461538464	0.11944444444444445	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep071	71	30260890	18	936	0.019230769230769232	0.0	2520	0	2520	0.0	lost	0.0	0	True	False	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep072	72	30260891	24	936	0.02564102564102564	0.14523809523809525	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep073	73	30260892	30	936	0.03205128205128205	0.10119047619047619	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep074	74	30260893	24	936	0.02564102564102564	0.11349206349206349	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep075	75	30260894	20	936	0.021367521367521368	0.0	2520	0	2520	0.0	lost	0.0	0	True	False	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep076	76	30260895	24	936	0.02564102564102564	0.13095238095238096	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep077	77	30260896	30	936	0.03205128205128205	0.05198412698412699	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep078	78	30260897	20	936	0.021367521367521368	0.0	2520	0	2520	0.0	lost	0.0	0	True	False	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep079	79	30260898	26	936	0.027777777777777776	0.11349206349206349	2520	2488	2520	0.9873015873015873	segregating_or_fixed	0.995	100	False	False	True
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep080	80	30260899	42	936	0.04487179487179487	0.125	2520	2476	2520	0.9825396825396825	segregating_or_fixed	0.985	100	False	False	True
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep081	81	30260900	30	936	0.03205128205128205	0.0	2520	0	2520	0.0	lost	0.0	0	True	False	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep082	82	30260901	34	936	0.03632478632478633	0.1392857142857143	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep083	83	30260902	30	936	0.03205128205128205	0.3412698412698413	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep084	84	30260903	20	936	0.021367521367521368	0.08611111111111111	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep085	85	30260904	24	936	0.02564102564102564	0.10714285714285714	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep086	86	30260905	38	936	0.0405982905982906	0.06587301587301587	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep087	87	30260906	24	936	0.02564102564102564	0.0988095238095238	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep088	88	30260907	22	936	0.023504273504273504	0.06626984126984127	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep089	89	30260908	22	936	0.023504273504273504	0.023412698412698413	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep090	90	30260909	36	936	0.038461538461538464	0.075	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep091	91	30260910	32	936	0.03418803418803419	0.09444444444444444	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep092	92	30260911	40	936	0.042735042735042736	0.09563492063492063	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep093	93	30260912	28	936	0.029914529914529916	0.15833333333333333	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep094	94	30260913	16	936	0.017094017094017096	0.22738095238095238	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep095	95	30260914	30	936	0.03205128205128205	0.18492063492063493	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep096	96	30260915	18	936	0.019230769230769232	0.0	2520	0	2520	0.0	lost	0.0	0	True	False	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep097	97	30260916	36	936	0.038461538461538464	0.10674603174603174	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep098	98	30260917	28	936	0.029914529914529916	0.0	2520	0	2520	0.0	lost	0.0	0	True	False	False
chb_ancient_eurasia	chb_ancient_eurasia__selected__rep099	99	30260918	32	936	0.03418803418803419	0.29523809523809524	2520	2520	2520	1.0	segregating_or_fixed	1.0	100	False	True	False
