arm_id	mode	unit_id	replicate_index	genotype_class	n_pairs	threshold_years	threshold_generations	p_tmrca_lt_threshold	mean_tmrca_generations	median_tmrca_generations	seed
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep032	32	het	0	20000.0	800.0				31260851
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep032	32	het	0	30000.0	1200.0				31260851
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep032	32	het	0	40000.0	1600.0				31260851
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep032	32	het	0	50000.0	2000.0				31260851
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep032	32	hom_carrier	0	1000.0	40.0				31260851
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep032	32	hom_carrier	0	4500.0	180.0				31260851
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep032	32	hom_carrier	0	10000.0	400.0				31260851
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep032	32	hom_carrier	0	20000.0	800.0				31260851
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep032	32	hom_carrier	0	30000.0	1200.0				31260851
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep032	32	hom_carrier	0	40000.0	1600.0				31260851
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep032	32	hom_carrier	0	50000.0	2000.0				31260851
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep032	32	hom_noncarrier	100	1000.0	40.0	0.0	13728.226939996655	10465.0	31260851
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep032	32	hom_noncarrier	100	4500.0	180.0	0.03	13728.226939996655	10465.0	31260851
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep032	32	hom_noncarrier	100	10000.0	400.0	0.06	13728.226939996655	10465.0	31260851
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep032	32	hom_noncarrier	100	20000.0	800.0	0.1	13728.226939996655	10465.0	31260851
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep032	32	hom_noncarrier	100	30000.0	1200.0	0.15	13728.226939996655	10465.0	31260851
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep032	32	hom_noncarrier	100	40000.0	1600.0	0.17	13728.226939996655	10465.0	31260851
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep032	32	hom_noncarrier	100	50000.0	2000.0	0.17	13728.226939996655	10465.0	31260851
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep032	32	overall	100	1000.0	40.0	0.0	13728.226939996655	10465.0	31260851
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep032	32	overall	100	4500.0	180.0	0.03	13728.226939996655	10465.0	31260851
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep032	32	overall	100	10000.0	400.0	0.06	13728.226939996655	10465.0	31260851
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep032	32	overall	100	20000.0	800.0	0.1	13728.226939996655	10465.0	31260851
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep032	32	overall	100	30000.0	1200.0	0.15	13728.226939996655	10465.0	31260851
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep032	32	overall	100	40000.0	1600.0	0.17	13728.226939996655	10465.0	31260851
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep032	32	overall	100	50000.0	2000.0	0.17	13728.226939996655	10465.0	31260851
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep033	33	het	0	1000.0	40.0				31260852
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep033	33	het	0	4500.0	180.0				31260852
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep033	33	het	0	10000.0	400.0				31260852
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep033	33	het	0	20000.0	800.0				31260852
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep033	33	het	0	30000.0	1200.0				31260852
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep033	33	het	0	40000.0	1600.0				31260852
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep033	33	het	0	50000.0	2000.0				31260852
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep033	33	hom_carrier	0	1000.0	40.0				31260852
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep033	33	hom_carrier	0	4500.0	180.0				31260852
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep033	33	hom_carrier	0	10000.0	400.0				31260852
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep033	33	hom_carrier	0	20000.0	800.0				31260852
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep033	33	hom_carrier	0	30000.0	1200.0				31260852
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep033	33	hom_carrier	0	40000.0	1600.0				31260852
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep033	33	hom_carrier	0	50000.0	2000.0				31260852
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep033	33	hom_noncarrier	100	1000.0	40.0	0.0	45671.33672343837	56425.32988676583	31260852
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep033	33	hom_noncarrier	100	4500.0	180.0	0.0	45671.33672343837	56425.32988676583	31260852
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep033	33	hom_noncarrier	100	10000.0	400.0	0.02	45671.33672343837	56425.32988676583	31260852
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep033	33	hom_noncarrier	100	20000.0	800.0	0.04	45671.33672343837	56425.32988676583	31260852
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep033	33	hom_noncarrier	100	30000.0	1200.0	0.08	45671.33672343837	56425.32988676583	31260852
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep033	33	hom_noncarrier	100	40000.0	1600.0	0.08	45671.33672343837	56425.32988676583	31260852
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep033	33	hom_noncarrier	100	50000.0	2000.0	0.1	45671.33672343837	56425.32988676583	31260852
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep033	33	overall	100	1000.0	40.0	0.0	45671.33672343837	56425.32988676583	31260852
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep033	33	overall	100	4500.0	180.0	0.0	45671.33672343837	56425.32988676583	31260852
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep033	33	overall	100	10000.0	400.0	0.02	45671.33672343837	56425.32988676583	31260852
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep033	33	overall	100	20000.0	800.0	0.04	45671.33672343837	56425.32988676583	31260852
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep033	33	overall	100	30000.0	1200.0	0.08	45671.33672343837	56425.32988676583	31260852
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep033	33	overall	100	40000.0	1600.0	0.08	45671.33672343837	56425.32988676583	31260852
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep033	33	overall	100	50000.0	2000.0	0.1	45671.33672343837	56425.32988676583	31260852
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep034	34	het	0	1000.0	40.0				31260853
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep034	34	het	0	4500.0	180.0				31260853
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep034	34	het	0	10000.0	400.0				31260853
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep034	34	het	0	20000.0	800.0				31260853
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep034	34	het	0	30000.0	1200.0				31260853
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep034	34	het	0	40000.0	1600.0				31260853
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep034	34	het	0	50000.0	2000.0				31260853
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep034	34	hom_carrier	0	1000.0	40.0				31260853
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep034	34	hom_carrier	0	4500.0	180.0				31260853
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep034	34	hom_carrier	0	10000.0	400.0				31260853
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep034	34	hom_carrier	0	20000.0	800.0				31260853
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep034	34	hom_carrier	0	30000.0	1200.0				31260853
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep034	34	hom_carrier	0	40000.0	1600.0				31260853
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep034	34	hom_carrier	0	50000.0	2000.0				31260853
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep034	34	hom_noncarrier	100	1000.0	40.0	0.0	39646.94102507701	3340.0	31260853
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep034	34	hom_noncarrier	100	4500.0	180.0	0.0	39646.94102507701	3340.0	31260853
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep034	34	hom_noncarrier	100	10000.0	400.0	0.02	39646.94102507701	3340.0	31260853
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep034	34	hom_noncarrier	100	20000.0	800.0	0.04	39646.94102507701	3340.0	31260853
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep034	34	hom_noncarrier	100	30000.0	1200.0	0.1	39646.94102507701	3340.0	31260853
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep034	34	hom_noncarrier	100	40000.0	1600.0	0.11	39646.94102507701	3340.0	31260853
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep034	34	hom_noncarrier	100	50000.0	2000.0	0.11	39646.94102507701	3340.0	31260853
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep034	34	overall	100	1000.0	40.0	0.0	39646.94102507701	3340.0	31260853
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep034	34	overall	100	4500.0	180.0	0.0	39646.94102507701	3340.0	31260853
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep034	34	overall	100	10000.0	400.0	0.02	39646.94102507701	3340.0	31260853
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep034	34	overall	100	20000.0	800.0	0.04	39646.94102507701	3340.0	31260853
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep034	34	overall	100	30000.0	1200.0	0.1	39646.94102507701	3340.0	31260853
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep034	34	overall	100	40000.0	1600.0	0.11	39646.94102507701	3340.0	31260853
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep034	34	overall	100	50000.0	2000.0	0.11	39646.94102507701	3340.0	31260853
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep035	35	het	0	1000.0	40.0				31260854
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep035	35	het	0	4500.0	180.0				31260854
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep035	35	het	0	10000.0	400.0				31260854
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep035	35	het	0	20000.0	800.0				31260854
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep035	35	het	0	30000.0	1200.0				31260854
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep035	35	het	0	40000.0	1600.0				31260854
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep035	35	het	0	50000.0	2000.0				31260854
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep035	35	hom_carrier	0	1000.0	40.0				31260854
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep035	35	hom_carrier	0	4500.0	180.0				31260854
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep035	35	hom_carrier	0	10000.0	400.0				31260854
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep035	35	hom_carrier	0	20000.0	800.0				31260854
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep035	35	hom_carrier	0	30000.0	1200.0				31260854
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep035	35	hom_carrier	0	40000.0	1600.0				31260854
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep035	35	hom_carrier	0	50000.0	2000.0				31260854
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep035	35	hom_noncarrier	100	1000.0	40.0	0.01	18453.53778927816	3265.0	31260854
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep035	35	hom_noncarrier	100	4500.0	180.0	0.01	18453.53778927816	3265.0	31260854
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep035	35	hom_noncarrier	100	10000.0	400.0	0.01	18453.53778927816	3265.0	31260854
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep035	35	hom_noncarrier	100	20000.0	800.0	0.03	18453.53778927816	3265.0	31260854
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep035	35	hom_noncarrier	100	30000.0	1200.0	0.03	18453.53778927816	3265.0	31260854
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep035	35	hom_noncarrier	100	40000.0	1600.0	0.05	18453.53778927816	3265.0	31260854
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep035	35	hom_noncarrier	100	50000.0	2000.0	0.07	18453.53778927816	3265.0	31260854
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep035	35	overall	100	1000.0	40.0	0.01	18453.53778927816	3265.0	31260854
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep035	35	overall	100	4500.0	180.0	0.01	18453.53778927816	3265.0	31260854
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep035	35	overall	100	10000.0	400.0	0.01	18453.53778927816	3265.0	31260854
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep035	35	overall	100	20000.0	800.0	0.03	18453.53778927816	3265.0	31260854
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep035	35	overall	100	30000.0	1200.0	0.03	18453.53778927816	3265.0	31260854
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep035	35	overall	100	40000.0	1600.0	0.05	18453.53778927816	3265.0	31260854
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep035	35	overall	100	50000.0	2000.0	0.07	18453.53778927816	3265.0	31260854
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep036	36	het	0	1000.0	40.0				31260855
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep036	36	het	0	4500.0	180.0				31260855
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep036	36	het	0	10000.0	400.0				31260855
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep036	36	het	0	20000.0	800.0				31260855
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep036	36	het	0	30000.0	1200.0				31260855
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep036	36	het	0	40000.0	1600.0				31260855
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep036	36	het	0	50000.0	2000.0				31260855
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep036	36	hom_carrier	0	1000.0	40.0				31260855
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep036	36	hom_carrier	0	4500.0	180.0				31260855
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep036	36	hom_carrier	0	10000.0	400.0				31260855
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep036	36	hom_carrier	0	20000.0	800.0				31260855
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep036	36	hom_carrier	0	30000.0	1200.0				31260855
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep036	36	hom_carrier	0	40000.0	1600.0				31260855
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep036	36	hom_carrier	0	50000.0	2000.0				31260855
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep036	36	hom_noncarrier	100	1000.0	40.0	0.0	20696.909891832493	34054.40857932607	31260855
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep036	36	hom_noncarrier	100	4500.0	180.0	0.01	20696.909891832493	34054.40857932607	31260855
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep036	36	hom_noncarrier	100	10000.0	400.0	0.01	20696.909891832493	34054.40857932607	31260855
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep036	36	hom_noncarrier	100	20000.0	800.0	0.01	20696.909891832493	34054.40857932607	31260855
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep036	36	hom_noncarrier	100	30000.0	1200.0	0.04	20696.909891832493	34054.40857932607	31260855
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep036	36	hom_noncarrier	100	40000.0	1600.0	0.04	20696.909891832493	34054.40857932607	31260855
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep036	36	hom_noncarrier	100	50000.0	2000.0	0.06	20696.909891832493	34054.40857932607	31260855
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep036	36	overall	100	1000.0	40.0	0.0	20696.909891832493	34054.40857932607	31260855
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep036	36	overall	100	4500.0	180.0	0.01	20696.909891832493	34054.40857932607	31260855
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep036	36	overall	100	10000.0	400.0	0.01	20696.909891832493	34054.40857932607	31260855
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep036	36	overall	100	20000.0	800.0	0.01	20696.909891832493	34054.40857932607	31260855
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep036	36	overall	100	30000.0	1200.0	0.04	20696.909891832493	34054.40857932607	31260855
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep036	36	overall	100	40000.0	1600.0	0.04	20696.909891832493	34054.40857932607	31260855
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep036	36	overall	100	50000.0	2000.0	0.06	20696.909891832493	34054.40857932607	31260855
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep037	37	het	0	1000.0	40.0				31260856
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep037	37	het	0	4500.0	180.0				31260856
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep037	37	het	0	10000.0	400.0				31260856
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep037	37	het	0	20000.0	800.0				31260856
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep037	37	het	0	30000.0	1200.0				31260856
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep037	37	het	0	40000.0	1600.0				31260856
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep037	37	het	0	50000.0	2000.0				31260856
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep037	37	hom_carrier	0	1000.0	40.0				31260856
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep037	37	hom_carrier	0	4500.0	180.0				31260856
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep037	37	hom_carrier	0	10000.0	400.0				31260856
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep037	37	hom_carrier	0	20000.0	800.0				31260856
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep037	37	hom_carrier	0	30000.0	1200.0				31260856
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep037	37	hom_carrier	0	40000.0	1600.0				31260856
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep037	37	hom_carrier	0	50000.0	2000.0				31260856
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep037	37	hom_noncarrier	100	1000.0	40.0	0.0	11204.023556610242	3695.0	31260856
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep037	37	hom_noncarrier	100	4500.0	180.0	0.0	11204.023556610242	3695.0	31260856
chb_ancient_eurasia	neutral	chb_ancient_eurasia__neutral__rep037	37	hom_noncarrier	100	10000.0	400.0	0.01	11204.023556610242	3695.0	31260856
