invocation_index	recorded_at_utc	simulation_contract_sha256	status	elapsed_seconds	declared_timeout_seconds	effective_timeout_seconds	completed_external_sample_panel_draws	interrupted_internal_conditioned_trajectories	error_type	core_source_sha256	orchestrator_source_sha256
1	2026-08-12T10:53:24.088255+00:00	7fbf6b85144cff3b02541f81692ad0c89f52969d2fc51dcec0494a78907b790c	timed_out	300.1443524999777	300.0	300.0	1	1	SpecificationTimeout	legacy_unknown	legacy_unknown
2	2026-08-12T20:30:58.213711+00:00	7fbf6b85144cff3b02541f81692ad0c89f52969d2fc51dcec0494a78907b790c	failed	177.492654	300.0	300.0	1	2	ExternalProcessInterruption	bef802f46dde46318c03c70629c581475c10437122132714a518c0cd3e29a766	74d4d9cc2b8d7f1b58c80376a79f7e6d9d2396ed96c175caaf659f93068c838c
3	2026-08-12T21:11:37.051119+00:00	7fbf6b85144cff3b02541f81692ad0c89f52969d2fc51dcec0494a78907b790c	timed_out	301.0203827000005	300.0	300.0	1	3	SpecificationTimeout	bef802f46dde46318c03c70629c581475c10437122132714a518c0cd3e29a766	74d4d9cc2b8d7f1b58c80376a79f7e6d9d2396ed96c175caaf659f93068c838c
4	2026-08-12T21:43:50.548594+00:00	7fbf6b85144cff3b02541f81692ad0c89f52969d2fc51dcec0494a78907b790c	timed_out	300.19681050000145	300.0	300.0	2	4	SpecificationTimeout	bef802f46dde46318c03c70629c581475c10437122132714a518c0cd3e29a766	74d4d9cc2b8d7f1b58c80376a79f7e6d9d2396ed96c175caaf659f93068c838c
5	2026-08-12T22:17:06.320169+00:00	7fbf6b85144cff3b02541f81692ad0c89f52969d2fc51dcec0494a78907b790c	timed_out	300.7486549999958	300.0	300.0	2	5	SpecificationTimeout	bef802f46dde46318c03c70629c581475c10437122132714a518c0cd3e29a766	74d4d9cc2b8d7f1b58c80376a79f7e6d9d2396ed96c175caaf659f93068c838c
6	2026-08-12T22:50:40.933030+00:00	7fbf6b85144cff3b02541f81692ad0c89f52969d2fc51dcec0494a78907b790c	timed_out	300.16174039999896	300.0	300.0	2	6	SpecificationTimeout	bef802f46dde46318c03c70629c581475c10437122132714a518c0cd3e29a766	74d4d9cc2b8d7f1b58c80376a79f7e6d9d2396ed96c175caaf659f93068c838c
7	2026-08-12T22:59:17.894778+00:00	7fbf6b85144cff3b02541f81692ad0c89f52969d2fc51dcec0494a78907b790c	timed_out	120.32632110000122	300.0	120.23540490002551	2	7	SpecificationTimeout	bef802f46dde46318c03c70629c581475c10437122132714a518c0cd3e29a766	74d4d9cc2b8d7f1b58c80376a79f7e6d9d2396ed96c175caaf659f93068c838c
