arm_id	estimator	genotype_class	conditioned_on_presence	threshold_years	n_selected	n_significant	power	median_p_value	median_observed	n_null	arm_label
chb_from_introgression	tree_truth	hom_carrier	False	1000.0	0	0				0	CHB, selected from introgression onset (s = 0.01)
chb_from_introgression	tree_truth	hom_carrier	False	4500.0	0	0				0	CHB, selected from introgression onset (s = 0.01)
chb_from_introgression	tree_truth	hom_carrier	False	10000.0	0	0				0	CHB, selected from introgression onset (s = 0.01)
chb_from_introgression	tree_truth	hom_carrier	False	20000.0	0	0				0	CHB, selected from introgression onset (s = 0.01)
chb_from_introgression	tree_truth	hom_carrier	False	30000.0	0	0				0	CHB, selected from introgression onset (s = 0.01)
chb_from_introgression	tree_truth	hom_carrier	False	40000.0	0	0				0	CHB, selected from introgression onset (s = 0.01)
chb_from_introgression	tree_truth	hom_carrier	False	50000.0	0	0				0	CHB, selected from introgression onset (s = 0.01)
chb_from_introgression	tree_truth	hom_carrier	True	1000.0	0	0				0	CHB, selected from introgression onset (s = 0.01)
chb_from_introgression	tree_truth	hom_carrier	True	4500.0	0	0				0	CHB, selected from introgression onset (s = 0.01)
chb_from_introgression	tree_truth	hom_carrier	True	10000.0	0	0				0	CHB, selected from introgression onset (s = 0.01)
chb_from_introgression	tree_truth	hom_carrier	True	20000.0	0	0				0	CHB, selected from introgression onset (s = 0.01)
chb_from_introgression	tree_truth	hom_carrier	True	30000.0	0	0				0	CHB, selected from introgression onset (s = 0.01)
chb_from_introgression	tree_truth	hom_carrier	True	40000.0	0	0				0	CHB, selected from introgression onset (s = 0.01)
chb_from_introgression	tree_truth	hom_carrier	True	50000.0	0	0				0	CHB, selected from introgression onset (s = 0.01)
chb_from_introgression	tree_truth	hom_noncarrier	False	1000.0	76	2	0.0263157894736842	1.0	0.0	100	CHB, selected from introgression onset (s = 0.01)
chb_from_introgression	tree_truth	hom_noncarrier	False	4500.0	76	4	0.0526315789473684	1.0	0.0	100	CHB, selected from introgression onset (s = 0.01)
chb_from_introgression	tree_truth	hom_noncarrier	False	10000.0	76	9	0.1184210526315789	1.0	0.0	100	CHB, selected from introgression onset (s = 0.01)
chb_from_introgression	tree_truth	hom_noncarrier	False	20000.0	76	16	0.2105263157894736	1.0	0.0	100	CHB, selected from introgression onset (s = 0.01)
chb_from_introgression	tree_truth	hom_noncarrier	False	30000.0	76	14	0.1842105263157894	0.6138613861386139	0.0649122807017544	100	CHB, selected from introgression onset (s = 0.01)
chb_from_introgression	tree_truth	hom_noncarrier	False	40000.0	76	16	0.2105263157894736	0.4554455445544554	0.1952380952380952	100	CHB, selected from introgression onset (s = 0.01)
chb_from_introgression	tree_truth	hom_noncarrier	False	50000.0	76	14	0.1842105263157894	0.3118811881188119	0.3294573643410853	100	CHB, selected from introgression onset (s = 0.01)
chb_from_introgression	tree_truth	hom_noncarrier	True	1000.0	0	0				0	CHB, selected from introgression onset (s = 0.01)
chb_from_introgression	tree_truth	hom_noncarrier	True	4500.0	0	0				0	CHB, selected from introgression onset (s = 0.01)
chb_from_introgression	tree_truth	hom_noncarrier	True	10000.0	0	0				0	CHB, selected from introgression onset (s = 0.01)
chb_from_introgression	tree_truth	hom_noncarrier	True	20000.0	0	0				0	CHB, selected from introgression onset (s = 0.01)
chb_from_introgression	tree_truth	hom_noncarrier	True	30000.0	0	0				0	CHB, selected from introgression onset (s = 0.01)
chb_from_introgression	tree_truth	hom_noncarrier	True	40000.0	0	0				0	CHB, selected from introgression onset (s = 0.01)
chb_from_introgression	tree_truth	hom_noncarrier	True	50000.0	0	0				0	CHB, selected from introgression onset (s = 0.01)
chb_from_introgression	tree_truth	overall	False	1000.0	100	4	0.04	1.0	0.0	100	CHB, selected from introgression onset (s = 0.01)
chb_from_introgression	tree_truth	overall	False	4500.0	100	3	0.03	1.0	0.0	100	CHB, selected from introgression onset (s = 0.01)
chb_from_introgression	tree_truth	overall	False	10000.0	100	0	0.0	1.0	0.0	100	CHB, selected from introgression onset (s = 0.01)
chb_from_introgression	tree_truth	overall	False	20000.0	100	48	0.48	0.0792079207920792	0.05	100	CHB, selected from introgression onset (s = 0.01)
chb_from_introgression	tree_truth	overall	False	30000.0	100	81	0.81	0.0099009900990099	0.265	100	CHB, selected from introgression onset (s = 0.01)
chb_from_introgression	tree_truth	overall	False	40000.0	100	71	0.71	0.0099009900990099	0.485	100	CHB, selected from introgression onset (s = 0.01)
chb_from_introgression	tree_truth	overall	False	50000.0	100	52	0.52	0.0495049504950495	0.57	100	CHB, selected from introgression onset (s = 0.01)
chb_from_introgression	tree_truth	overall	True	1000.0	0	0				0	CHB, selected from introgression onset (s = 0.01)
chb_from_introgression	tree_truth	overall	True	4500.0	0	0				0	CHB, selected from introgression onset (s = 0.01)
chb_from_introgression	tree_truth	overall	True	10000.0	0	0				0	CHB, selected from introgression onset (s = 0.01)
chb_from_introgression	tree_truth	overall	True	20000.0	0	0				0	CHB, selected from introgression onset (s = 0.01)
chb_from_introgression	tree_truth	overall	True	30000.0	0	0				0	CHB, selected from introgression onset (s = 0.01)
chb_from_introgression	tree_truth	overall	True	40000.0	0	0				0	CHB, selected from introgression onset (s = 0.01)
chb_from_introgression	tree_truth	overall	True	50000.0	0	0				0	CHB, selected from introgression onset (s = 0.01)
chb_nea_selection	gamma_smc_frac	overall	False	1000.0	100	0	0.0	1.0	0.0	100	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	gamma_smc_frac	overall	False	4500.0	100	17	0.17	0.3861386138613861	0.01	100	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	gamma_smc_frac	overall	False	10000.0	100	51	0.51	0.0495049504950495	0.12	100	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	gamma_smc_frac	overall	False	20000.0	100	28	0.28	0.1336633663366336	0.295	100	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	gamma_smc_frac	overall	False	30000.0	100	21	0.21	0.2524752475247525	0.365	100	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	gamma_smc_frac	overall	False	40000.0	100	24	0.24	0.3564356435643564	0.41	100	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	gamma_smc_frac	overall	False	50000.0	100	18	0.18	0.3267326732673267	0.45	100	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	gamma_smc_frac	overall	True	1000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	gamma_smc_frac	overall	True	4500.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	gamma_smc_frac	overall	True	10000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	gamma_smc_frac	overall	True	20000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	gamma_smc_frac	overall	True	30000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	gamma_smc_frac	overall	True	40000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	gamma_smc_frac	overall	True	50000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	gamma_smc_meanp	overall	False	1000.0	100	30	0.3	0.1782178217821782	0.01795887994	100	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	gamma_smc_meanp	overall	False	4500.0	100	33	0.33	0.1683168316831683	0.0832316731699999	100	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	gamma_smc_meanp	overall	False	10000.0	100	34	0.34	0.1782178217821782	0.17262338425	100	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	gamma_smc_meanp	overall	False	20000.0	100	29	0.29	0.2574257425742574	0.2747081497	100	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	gamma_smc_meanp	overall	False	30000.0	100	26	0.26	0.3168316831683168	0.34687528285	100	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	gamma_smc_meanp	overall	False	40000.0	100	21	0.21	0.3712871287128713	0.39262043775	100	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	gamma_smc_meanp	overall	False	50000.0	100	18	0.18	0.4653465346534653	0.4245797211	100	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	gamma_smc_meanp	overall	True	1000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	gamma_smc_meanp	overall	True	4500.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	gamma_smc_meanp	overall	True	10000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	gamma_smc_meanp	overall	True	20000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	gamma_smc_meanp	overall	True	30000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	gamma_smc_meanp	overall	True	40000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	gamma_smc_meanp	overall	True	50000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	any_carrier	False	1000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	any_carrier	False	4500.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	any_carrier	False	10000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	any_carrier	False	20000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	any_carrier	False	30000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	any_carrier	False	40000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	any_carrier	False	50000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	any_carrier	True	1000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	any_carrier	True	4500.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	any_carrier	True	10000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	any_carrier	True	20000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	any_carrier	True	30000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	any_carrier	True	40000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	any_carrier	True	50000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	het	False	1000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	het	False	4500.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	het	False	10000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	het	False	20000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	het	False	30000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	het	False	40000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	het	False	50000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	het	True	1000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	het	True	4500.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	het	True	10000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	het	True	20000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	het	True	30000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	het	True	40000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	het	True	50000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	hom_carrier	False	1000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	hom_carrier	False	4500.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	hom_carrier	False	10000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	hom_carrier	False	20000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	hom_carrier	False	30000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	hom_carrier	False	40000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	hom_carrier	False	50000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	hom_carrier	True	1000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	hom_carrier	True	4500.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	hom_carrier	True	10000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	hom_carrier	True	20000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	hom_carrier	True	30000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	hom_carrier	True	40000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	hom_carrier	True	50000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	hom_noncarrier	False	1000.0	82	0	0.0	1.0	0.0	100	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	hom_noncarrier	False	4500.0	82	2	0.024390243902439	1.0	0.0	100	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	hom_noncarrier	False	10000.0	82	8	0.0975609756097561	1.0	0.0	100	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	hom_noncarrier	False	20000.0	82	5	0.0609756097560975	1.0	0.0	100	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	hom_noncarrier	False	30000.0	82	7	0.0853658536585365	0.9702970297029704	0.029040404040404	100	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	hom_noncarrier	False	40000.0	82	6	0.073170731707317	0.5643564356435643	0.1846590909090909	100	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	hom_noncarrier	False	50000.0	82	12	0.1463414634146341	0.4653465346534653	0.2838827838827839	100	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	hom_noncarrier	True	1000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	hom_noncarrier	True	4500.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	hom_noncarrier	True	10000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	hom_noncarrier	True	20000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	hom_noncarrier	True	30000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	hom_noncarrier	True	40000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	hom_noncarrier	True	50000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	overall	False	1000.0	100	4	0.04	1.0	0.0	100	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	overall	False	4500.0	100	1	0.01	1.0	0.0	100	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	overall	False	10000.0	100	2	0.02	0.3267326732673267	0.01	100	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	overall	False	20000.0	100	58	0.58	0.0297029702970297	0.06	100	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	overall	False	30000.0	100	82	0.82	0.0099009900990099	0.285	100	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	overall	False	40000.0	100	55	0.55	0.0148514851485148	0.425	100	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	overall	False	50000.0	100	50	0.5	0.0544554455445544	0.4649999999999999	100	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	overall	True	1000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	overall	True	4500.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	overall	True	10000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	overall	True	20000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	overall	True	30000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	overall	True	40000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
chb_nea_selection	tree_truth	overall	True	50000.0	0	0				0	CHB with Neanderthal selection (s = 0.01 in both branches)
eas_sweep_structured	gamma_smc_frac	overall	False	1000.0	100	4	0.04	0.4059405940594059	0.01	100	EAS structured-coalescent sweep to 75% (calibration reference)
eas_sweep_structured	gamma_smc_frac	overall	False	4500.0	100	20	0.2	0.1881188118811881	0.04	100	EAS structured-coalescent sweep to 75% (calibration reference)
eas_sweep_structured	gamma_smc_frac	overall	False	10000.0	100	46	0.46	0.099009900990099	0.1	100	EAS structured-coalescent sweep to 75% (calibration reference)
eas_sweep_structured	gamma_smc_frac	overall	False	20000.0	100	70	0.7	0.0297029702970297	0.17	100	EAS structured-coalescent sweep to 75% (calibration reference)
eas_sweep_structured	gamma_smc_frac	overall	False	30000.0	100	62	0.62	0.0297029702970297	0.22	100	EAS structured-coalescent sweep to 75% (calibration reference)
eas_sweep_structured	gamma_smc_frac	overall	False	40000.0	100	46	0.46	0.0594059405940594	0.255	100	EAS structured-coalescent sweep to 75% (calibration reference)
eas_sweep_structured	gamma_smc_frac	overall	False	50000.0	100	43	0.43	0.0693069306930693	0.28	100	EAS structured-coalescent sweep to 75% (calibration reference)
eas_sweep_structured	gamma_smc_meanp	overall	False	1000.0	100	28	0.28	0.1287128712871287	0.01903448587	100	EAS structured-coalescent sweep to 75% (calibration reference)
eas_sweep_structured	gamma_smc_meanp	overall	False	4500.0	100	47	0.47	0.0594059405940594	0.067517719095	100	EAS structured-coalescent sweep to 75% (calibration reference)
eas_sweep_structured	gamma_smc_meanp	overall	False	10000.0	100	59	0.59	0.0297029702970297	0.1186891133999999	100	EAS structured-coalescent sweep to 75% (calibration reference)
eas_sweep_structured	gamma_smc_meanp	overall	False	20000.0	100	54	0.54	0.0198019801980198	0.18357368865	100	EAS structured-coalescent sweep to 75% (calibration reference)
eas_sweep_structured	gamma_smc_meanp	overall	False	30000.0	100	55	0.55	0.0396039603960396	0.22721046475	100	EAS structured-coalescent sweep to 75% (calibration reference)
eas_sweep_structured	gamma_smc_meanp	overall	False	40000.0	100	47	0.47	0.0693069306930693	0.26088267415	100	EAS structured-coalescent sweep to 75% (calibration reference)
eas_sweep_structured	gamma_smc_meanp	overall	False	50000.0	100	42	0.42	0.0792079207920792	0.2883755067	100	EAS structured-coalescent sweep to 75% (calibration reference)
eas_sweep_structured	tree_truth	any_carrier	False	1000.0	0	0				0	EAS structured-coalescent sweep to 75% (calibration reference)
eas_sweep_structured	tree_truth	any_carrier	False	4500.0	0	0				0	EAS structured-coalescent sweep to 75% (calibration reference)
eas_sweep_structured	tree_truth	any_carrier	False	10000.0	0	0				0	EAS structured-coalescent sweep to 75% (calibration reference)
eas_sweep_structured	tree_truth	any_carrier	False	20000.0	0	0				0	EAS structured-coalescent sweep to 75% (calibration reference)
eas_sweep_structured	tree_truth	any_carrier	False	30000.0	0	0				0	EAS structured-coalescent sweep to 75% (calibration reference)
eas_sweep_structured	tree_truth	any_carrier	False	40000.0	0	0				0	EAS structured-coalescent sweep to 75% (calibration reference)
eas_sweep_structured	tree_truth	any_carrier	False	50000.0	0	0				0	EAS structured-coalescent sweep to 75% (calibration reference)
