selection_coefficient	replicate	realized_population_allele_frequency	focal_allele_outcome	ancestry_seconds	slim_seconds	center_fraction_recent	center_mean_tmrca_generations	window_10000_fraction_recent	window_100000_fraction_recent	neutral_plateau_fraction_recent	neutral_plateau_mean_tmrca_generations	center_fraction_recent_mc_p_upper	window_10000_fraction_recent_mc_p_upper	window_100000_fraction_recent_mc_p_upper
0.0	51	0.0	lost	15.542897399980577	2.798291400016751	0.01	8608.382792041648	0.0097727272727272	0.0098019801980197	0.0085578512396694	20640.763374432187	NA	NA	NA
0.0	52	0.0	lost	15.990854599978777	3.126391700003296	0.013	38493.67799669117	0.0133181818181818	0.0131336633663366	0.0101074380165289	19347.35559728373	NA	NA	NA
0.0	53	0.0	lost	16.58185840002261	2.8837901999941096	0.006	17943.07341142079	0.006	0.0059999999999999	0.0081404958677685	18975.75357327904	NA	NA	NA
0.0	54	0.0	lost	16.449687200016342	2.9275888999691237	0.01	12039.612502055612	0.0097272727272727	0.0094059405940594	0.0082892561983471	19943.35077129723	NA	NA	NA
0.0	55	0.0	lost	16.437485399947036	3.0382976999972016	0.013	20174.883118626625	0.0128636363636363	0.0119653465346534	0.0089380165289256	20676.96798107216	NA	NA	NA
0.0	56	0.0	lost	15.484234499977902	3.3624463999876752	0.0075	13292.180006943066	0.0076363636363636	0.0078861386138613	0.0109297520661157	20325.065138297272	NA	NA	NA
0.0	57	0.0	lost	7.064102800039109	3.184375700016972	0.0085	10293.27493547483	0.0085	0.0088465346534653	0.0064628099173553	19525.96174596933	NA	NA	NA
0.0	58	0.0	lost	15.45757309999317	2.554397900006734	0.0075	22807.618634848463	0.0077272727272727	0.0078663366336633	0.0089173553719008	21467.832417752583	NA	NA	NA
0.0	59	0.0	lost	16.797390199964866	3.560059099982027	0.0065	52865.150525466415	0.0065	0.0063069306930693	0.0086859504132231	21321.11984981852	NA	NA	NA
0.0	60	0.0	lost	15.912600000039674	3.49945740000112	0.004	13311.811042551411	0.004	0.0041039603960396	0.0088471074380165	19871.95289557885	NA	NA	NA
