demography_id	target_allele_frequency	selection_coefficient	statistic_scope	metric	statistic	threshold_years	n_selected	mean_within_selection_score	median_within_selection_score	sd_within_selection_score	mean_ci95_low	mean_ci95_high	n_nonzero	n_positive	sign_test_p_upper	bootstrap_draws	bootstrap_seed	sign_test_bh_q_upper
ancient_eurasia_han_introgression	0.1	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	4500	10	0.0262884088719	0.0079601769934	0.0481556724426	-0.00059641204087	0.0557790813645	10	6	0.376953125	2000	504988658	0.376953125
ancient_eurasia_han_introgression	0.1	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	10000	10	0.0278884819805	0.0058878258023	0.051721296975	2.07597201575e-05	0.0601726142952	10	6	0.376953125	2000	727820316	0.376953125
ancient_eurasia_han_introgression	0.1	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	20000	10	0.0268614990551	0.0021743934641	0.0497260692092	-9.56894272072e-05	0.0582554166293	10	6	0.376953125	2000	1801458272	0.376953125
ancient_eurasia_han_introgression	0.1	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	30000	10	0.0258247704751	0.0032121295275	0.0479327253874	0.000633356732341	0.0550286766473	10	6	0.376953125	2000	1360672169	0.376953125
ancient_eurasia_han_introgression	0.1	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	40000	10	0.0250368952602	0.0048157527085	0.0466024951093	-0.000470356079643	0.0538504120573	10	6	0.376953125	2000	2898393463	0.376953125
ancient_eurasia_han_introgression	0.1	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	50000	10	0.0244603189926	0.0064774918725	0.0455940398132	-0.00101690091066	0.0526105941972	10	6	0.376953125	2000	2609310559	0.376953125
ancient_eurasia_han_introgression	0.2	0.005	focal_nearest	mean_tmrca_generations	tmrca_hom_ref_minus_hom_alt	0	10	13426.8034563	12276.0907931	5412.25640865	10448.5501703	16440.9767148	10	10	0.0009765625	2000	2592551982	0.0009765625
ancient_eurasia_han_introgression	0.2	0.005	focal_nearest	normalized_cdf_area	cdf_area_hom_alt_minus_hom_ref	0	10	0.221724457183	0.15377377552	0.241769681619	0.0928333835886	0.369602032081	10	8	0.0546875	2000	249569139	0.0546875
ancient_eurasia_han_introgression	0.2	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	1000	10	0.0710017145278	0.0311138779851	0.133221732721	0.0143123560649	0.159111668573	10	6	0.376953125	2000	120647544	0.376953125
ancient_eurasia_han_introgression	0.2	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	4500	10	0.153606196252	0.133033967194	0.196537154847	0.0476807041119	0.278401846348	10	7	0.171875	2000	996580553	0.200520833333
ancient_eurasia_han_introgression	0.2	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	10000	10	0.199781172429	0.169392625816	0.225090035353	0.0744160305096	0.335840739289	10	7	0.171875	2000	92809790	0.200520833333
ancient_eurasia_han_introgression	0.2	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	20000	10	0.231193621655	0.157133509205	0.260829422345	0.0937097347312	0.39902957477	10	7	0.171875	2000	1180614111	0.200520833333
ancient_eurasia_han_introgression	0.2	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	30000	10	0.246452487393	0.180006689764	0.277645356818	0.0989706796041	0.426343784568	10	8	0.0546875	2000	418452922	0.127604166667
ancient_eurasia_han_introgression	0.2	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	40000	10	0.257529221221	0.211850986292	0.285157185844	0.106386022894	0.443359431432	10	8	0.0546875	2000	1358198396	0.127604166667
ancient_eurasia_han_introgression	0.2	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	50000	10	0.267036745864	0.232219224943	0.289439154632	0.110590269096	0.445683639523	10	8	0.0546875	2000	4280252283	0.127604166667
ancient_eurasia_han_introgression	0.2	0.005	region_mean	mean_tmrca_generations	tmrca_hom_ref_minus_hom_alt	0	10	706.54327098	223.1020592	1725.00581904	-76.6252340015	1843.39874115	10	6	0.376953125	2000	1037726282	0.376953125
ancient_eurasia_han_introgression	0.2	0.005	region_mean	normalized_cdf_area	cdf_area_hom_alt_minus_hom_ref	0	10	0.0204047807163	-0.00218478655226	0.0596952042655	-0.00659575045359	0.0571664947595	10	4	0.828125	2000	1546137686	0.828125
ancient_eurasia_han_introgression	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	1000	10	0.0169230009056	-0.00125041886266	0.0524707018293	-0.00172463062134	0.0506690697511	10	4	0.828125	2000	3889310512	0.828125
ancient_eurasia_han_introgression	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	4500	10	0.0222160903753	-0.00095429426035	0.0600803873495	-0.0026813789697	0.0612280083863	10	4	0.828125	2000	718973020	0.828125
ancient_eurasia_han_introgression	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	10000	10	0.0229762413594	-0.0008529753493	0.0613561807956	-0.00454503706032	0.0630761083232	10	4	0.828125	2000	4097046436	0.828125
ancient_eurasia_han_introgression	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	20000	10	0.0215245639366	-0.00174809023275	0.0615650268162	-0.00743909121663	0.0630873241989	10	4	0.828125	2000	3787200879	0.828125
ancient_eurasia_han_introgression	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	30000	10	0.0202121297832	-0.002610208935	0.0611000003437	-0.00921160135617	0.0613317167952	10	4	0.828125	2000	1353886015	0.828125
ancient_eurasia_han_introgression	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	40000	10	0.0193079956606	-0.0031584751705	0.0606570989898	-0.00980975946111	0.0602016711049	10	4	0.828125	2000	1896268264	0.828125
ancient_eurasia_han_introgression	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	50000	10	0.0187354225498	-0.0034801627755	0.0603452204428	-0.0115496036649	0.0582823344861	10	4	0.828125	2000	3339131775	0.828125
ancient_eurasia_han_introgression	0.2	0.01	focal_nearest	mean_tmrca_generations	tmrca_hom_ref_minus_hom_alt	0	10	14854.9642688	17825.4909683	7875.89604331	9850.6756206	19312.9065515	10	9	0.0107421875	2000	4263051367	0.0107421875
ancient_eurasia_han_introgression	0.2	0.01	focal_nearest	normalized_cdf_area	cdf_area_hom_alt_minus_hom_ref	0	10	0.230831464572	0.184432155695	0.265482942125	0.0827346276071	0.399363507121	10	8	0.0546875	2000	3420479753	0.0546875
ancient_eurasia_han_introgression	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	1000	10	0.0774608662805	-0.005419662141	0.146296006111	0.00202994372632	0.17215977707	10	4	0.828125	2000	1710863000	0.828125
ancient_eurasia_han_introgression	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	4500	10	0.143456704618	0.0479124494038	0.226955982647	0.0220143111109	0.280584878998	10	5	0.623046875	2000	517599835	0.726888020833
ancient_eurasia_han_introgression	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	10000	10	0.1969431077	0.130459990283	0.271211025027	0.0404360121312	0.361980369492	10	6	0.376953125	2000	3385044365	0.527734375
ancient_eurasia_han_introgression	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	20000	10	0.235546167318	0.18414045908	0.292624762988	0.0661842473592	0.407395227549	10	8	0.0546875	2000	2230054416	0.095703125
ancient_eurasia_han_introgression	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	30000	10	0.258866983489	0.188048831481	0.292788576782	0.0953229660231	0.442052971644	10	8	0.0546875	2000	3357114569	0.095703125
ancient_eurasia_han_introgression	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	40000	10	0.277685355672	0.194484196858	0.28662664629	0.118815311876	0.451374091743	10	9	0.0107421875	2000	1625705025	0.03759765625
ancient_eurasia_han_introgression	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	50000	10	0.294887391842	0.202169984302	0.279551778882	0.142108906909	0.455568588158	10	9	0.0107421875	2000	3342741991	0.03759765625
ancient_eurasia_han_introgression	0.2	0.01	region_mean	mean_tmrca_generations	tmrca_hom_ref_minus_hom_alt	0	10	1366.39381178	594.1048586	2297.28213757	116.120866226	2814.42808802	10	7	0.171875	2000	3287980531	0.171875
ancient_eurasia_han_introgression	0.2	0.01	region_mean	normalized_cdf_area	cdf_area_hom_alt_minus_hom_ref	0	10	0.046888039828	0.0109358368408	0.0819394903613	0.00419934169958	0.0994024941051	10	6	0.376953125	2000	2003432517	0.376953125
ancient_eurasia_han_introgression	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	1000	10	0.0376681452263	0.00192494219897	0.0765298932612	-0.000132925400927	0.0849473587326	10	5	0.623046875	2000	6804306	0.623046875
ancient_eurasia_han_introgression	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	4500	10	0.0449058247045	0.00701805443385	0.0818484232086	0.00183798074692	0.0986983941856	10	5	0.623046875	2000	2137969966	0.623046875
ancient_eurasia_han_introgression	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	10000	10	0.0476930911567	0.00977868907095	0.0836043487865	0.00226032613129	0.0993332963191	10	6	0.376953125	2000	2000658521	0.527734375
ancient_eurasia_han_introgression	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	20000	10	0.0485984825462	0.0111631969579	0.0839157335227	0.00364637161001	0.100554025589	10	6	0.376953125	2000	1315871783	0.527734375
ancient_eurasia_han_introgression	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	30000	10	0.0484369240854	0.012153081461	0.0836204708191	0.00406422382771	0.103185959743	10	6	0.376953125	2000	1228454766	0.527734375
ancient_eurasia_han_introgression	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	40000	10	0.048012958194	0.0130917925945	0.0831005883964	0.00487107610645	0.100771055756	10	6	0.376953125	2000	4168260557	0.527734375
ancient_eurasia_han_introgression	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	50000	10	0.0474934697501	0.013984969511	0.0824214804591	0.00433256456928	0.102008549739	10	6	0.376953125	2000	2471733435	0.527734375
ancient_eurasia_han_introgression	0.3	0.005	focal_nearest	mean_tmrca_generations	tmrca_hom_ref_minus_hom_alt	0	10	10597.5716156	10883.137395	6260.98925413	6918.34728975	14084.6362736	10	9	0.0107421875	2000	617911352	0.0107421875
ancient_eurasia_han_introgression	0.3	0.005	focal_nearest	normalized_cdf_area	cdf_area_hom_alt_minus_hom_ref	0	10	0.0437277729347	0.0581242483686	0.0658868699069	0.0053565617155	0.0828923190099	10	6	0.376953125	2000	2147676892	0.376953125
ancient_eurasia_han_introgression	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	1000	10	0.00235381656544	-0.00373232735444	0.0261622348914	-0.0124866958869	0.0195174356056	10	4	0.828125	2000	2188424661	0.828125
ancient_eurasia_han_introgression	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	4500	10	0.00623967643876	0.00487706555285	0.049149164598	-0.0212437655821	0.0358140274616	10	5	0.623046875	2000	2875634829	0.726888020833
ancient_eurasia_han_introgression	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	10000	10	0.0166048950956	0.0273788896329	0.0576920246575	-0.0187352766588	0.050397764567	10	6	0.376953125	2000	1212565519	0.527734375
ancient_eurasia_han_introgression	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	20000	10	0.0389546031402	0.0561707862343	0.0710083768657	-0.00166830762348	0.0796434040121	10	6	0.376953125	2000	4273744106	0.527734375
ancient_eurasia_han_introgression	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	30000	10	0.0561530089796	0.0678239822843	0.0789196450945	0.012349514812	0.104869412814	10	6	0.376953125	2000	4043006209	0.527734375
ancient_eurasia_han_introgression	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	40000	10	0.0685331497435	0.0742428530189	0.0830956082603	0.023599066991	0.117043610096	10	7	0.171875	2000	3840117016	0.527734375
ancient_eurasia_han_introgression	0.3	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	50000	10	0.0775836919732	0.0762731134022	0.0850151407677	0.0299535716255	0.127501818282	10	7	0.171875	2000	2266225771	0.527734375
ancient_eurasia_han_introgression	0.3	0.005	region_mean	mean_tmrca_generations	tmrca_hom_ref_minus_hom_alt	0	10	-99.84000828	-116.08612655	683.749840199	-511.272152484	304.257708642	10	4	0.828125	2000	871417419	0.828125
ancient_eurasia_han_introgression	0.3	0.005	region_mean	normalized_cdf_area	cdf_area_hom_alt_minus_hom_ref	0	10	-0.00524213659713	-0.00471516208151	0.0151194449431	-0.013793750547	0.0034308950042	10	3	0.9453125	2000	1588086978	0.9453125
ancient_eurasia_han_introgression	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	1000	10	-0.00427382657884	-0.00196445292462	0.00879131137126	-0.00927617668576	0.000761090145315	10	4	0.828125	2000	1527543301	0.9453125
