genotype_class	method	threshold_years	af_bin	af_low	af_mid	n_replicates	mean_statistic	null_mean	auc	power_rule
noncarrier_noncarrier	truth	75000.0	[0.15, 0.3)	0.15	0.22006024096385543	83	0.29666515138422744	0.28886799999999996	0.5475100401606425	0.0
noncarrier_noncarrier	truth	75000.0	[0.3, 0.45)	0.3	0.37419354838709673	93	0.31879447782865855	0.28886799999999996	0.6144802867383513	0.010752688172043012
noncarrier_noncarrier	truth	75000.0	[0.45, 0.6)	0.45	0.516651376146789	109	0.3342153247526027	0.28886799999999996	0.6156880733944955	0.045871559633027525
noncarrier_noncarrier	truth	75000.0	[0.6, 0.75)	0.6	0.6731060606060607	132	0.3336066479748012	0.28886799999999996	0.603308080808081	0.045454545454545456
noncarrier_noncarrier	truth	75000.0	[0.75, 0.9)	0.75	0.8289877300613497	163	0.38046415044105014	0.28886799999999996	0.6919938650306748	0.0736196319018405
noncarrier_noncarrier	truth	75000.0	[0.9, 1.01)	0.9	0.9127358490566035	53	0.3795038463800792	0.28886799999999996	0.6542767295597485	0.05660377358490566
overall	decode	1000.0	[0.0, 0.05)	0.0	0.017342342342342342	111	0.0006270270270270273	0.00063	0.4865465465465465	0.0
overall	decode	1000.0	[0.05, 0.15)	0.05	0.0938235294117647	51	0.0006999999999999999	0.00063	0.5884640522875818	0.0
overall	decode	1000.0	[0.15, 0.3)	0.15	0.22006024096385543	83	0.0006578313253012048	0.00063	0.5163654618473896	0.0
overall	decode	1000.0	[0.3, 0.45)	0.3	0.37419354838709673	93	0.0006440860215053764	0.00063	0.5160215053763441	0.0
overall	decode	1000.0	[0.45, 0.6)	0.45	0.516651376146789	109	0.0006816513761467888	0.00063	0.5539908256880735	0.0
overall	decode	1000.0	[0.6, 0.75)	0.6	0.6731060606060607	132	0.0006431818181818182	0.00063	0.5088510101010102	0.0
overall	decode	1000.0	[0.75, 0.9)	0.75	0.8289877300613497	163	0.0006220858895705521	0.00063	0.4840695296523518	0.012269938650306749
overall	decode	1000.0	[0.9, 1.01)	0.9	0.9443037974683546	158	0.000670253164556962	0.00063	0.5389556962025317	0.0
overall	decode	5000.0	[0.0, 0.05)	0.0	0.017342342342342342	111	0.004856756756756757	0.004874333333333333	0.4961861861861862	0.0
overall	decode	5000.0	[0.05, 0.15)	0.05	0.0938235294117647	51	0.005298039215686275	0.004874333333333333	0.5723202614379085	0.0196078431372549
overall	decode	5000.0	[0.15, 0.3)	0.15	0.22006024096385543	83	0.005998795180722893	0.004874333333333333	0.5840562248995984	0.03614457831325301
overall	decode	5000.0	[0.3, 0.45)	0.3	0.37419354838709673	93	0.007396774193548387	0.004874333333333333	0.5908781362007168	0.06451612903225806
overall	decode	5000.0	[0.45, 0.6)	0.45	0.516651376146789	109	0.014792660550458714	0.004874333333333333	0.6631192660550459	0.1651376146788991
overall	decode	5000.0	[0.6, 0.75)	0.6	0.6731060606060607	132	0.015975000000000003	0.004874333333333333	0.7133964646464646	0.1590909090909091
overall	decode	5000.0	[0.75, 0.9)	0.75	0.8289877300613497	163	0.035114110429447856	0.004874333333333333	0.7583844580777096	0.22699386503067484
overall	decode	5000.0	[0.9, 1.01)	0.9	0.9443037974683546	158	0.05779936708860761	0.004874333333333333	0.7735232067510549	0.3037974683544304
overall	decode	10000.0	[0.0, 0.05)	0.0	0.017342342342342342	111	0.021757657657657657	0.021820000000000003	0.4893993993993995	0.0
overall	decode	10000.0	[0.05, 0.15)	0.05	0.0938235294117647	51	0.02138627450980392	0.021820000000000003	0.47558823529411764	0.0
overall	decode	10000.0	[0.15, 0.3)	0.15	0.22006024096385543	83	0.023221686746987956	0.021820000000000003	0.5110441767068273	0.03614457831325301
overall	decode	10000.0	[0.3, 0.45)	0.3	0.37419354838709673	93	0.027917204301075266	0.021820000000000003	0.6177956989247311	0.053763440860215055
overall	decode	10000.0	[0.45, 0.6)	0.45	0.516651376146789	109	0.04811559633027523	0.021820000000000003	0.704908256880734	0.14678899082568808
overall	decode	10000.0	[0.6, 0.75)	0.6	0.6731060606060607	132	0.061181818181818184	0.021820000000000003	0.8303661616161616	0.24242424242424243
overall	decode	10000.0	[0.75, 0.9)	0.75	0.8289877300613497	163	0.11200981595092024	0.021820000000000003	0.909519427402863	0.3312883435582822
overall	decode	10000.0	[0.9, 1.01)	0.9	0.9443037974683546	158	0.18016582278481014	0.021820000000000003	0.9011181434599156	0.45569620253164556
overall	decode	20000.0	[0.0, 0.05)	0.0	0.017342342342342342	111	0.07726936936936936	0.07635933333333332	0.5034834834834836	0.009009009009009009
overall	decode	20000.0	[0.05, 0.15)	0.05	0.0938235294117647	51	0.0662764705882353	0.07635933333333332	0.3894444444444445	0.0
overall	decode	20000.0	[0.15, 0.3)	0.15	0.22006024096385543	83	0.06903734939759036	0.07635933333333332	0.41608433734939754	0.0
overall	decode	20000.0	[0.3, 0.45)	0.3	0.37419354838709673	93	0.08493333333333335	0.07635933333333332	0.5983870967741937	0.021505376344086023
overall	decode	20000.0	[0.45, 0.6)	0.45	0.516651376146789	109	0.11576330275229356	0.07635933333333332	0.6986544342507646	0.12844036697247707
overall	decode	20000.0	[0.6, 0.75)	0.6	0.6731060606060607	132	0.16626136363636365	0.07635933333333332	0.880820707070707	0.29545454545454547
overall	decode	20000.0	[0.75, 0.9)	0.75	0.8289877300613497	163	0.2600067484662577	0.07635933333333332	0.9451431492842536	0.5153374233128835
overall	decode	20000.0	[0.9, 1.01)	0.9	0.9443037974683546	158	0.3542917721518987	0.07635933333333332	0.9503481012658228	0.620253164556962
overall	decode	30000.0	[0.0, 0.05)	0.0	0.017342342342342342	111	0.13196846846846846	0.13027566666666668	0.5190990990990991	0.0
overall	decode	30000.0	[0.05, 0.15)	0.05	0.0938235294117647	51	0.10858039215686273	0.13027566666666668	0.3690522875816994	0.0
overall	decode	30000.0	[0.15, 0.3)	0.15	0.22006024096385543	83	0.1103012048192771	0.13027566666666668	0.373574297188755	0.0
overall	decode	30000.0	[0.3, 0.45)	0.3	0.37419354838709673	93	0.13316344086021503	0.13027566666666668	0.5565412186379928	0.0
overall	decode	30000.0	[0.45, 0.6)	0.45	0.516651376146789	109	0.17167706422018347	0.13027566666666668	0.6837155963302752	0.05504587155963303
overall	decode	30000.0	[0.6, 0.75)	0.6	0.6731060606060607	132	0.25393484848484854	0.13027566666666668	0.8831439393939393	0.18181818181818182
overall	decode	30000.0	[0.75, 0.9)	0.75	0.8289877300613497	163	0.3813134969325153	0.13027566666666668	0.9550613496932516	0.4785276073619632
overall	decode	30000.0	[0.9, 1.01)	0.9	0.9443037974683546	158	0.4907481012658227	0.13027566666666668	0.9685337552742617	0.6518987341772152
overall	decode	40000.0	[0.0, 0.05)	0.0	0.017342342342342342	111	0.1764657657657658	0.17705100000000001	0.5090840840840841	0.009009009009009009
overall	decode	40000.0	[0.05, 0.15)	0.05	0.0938235294117647	51	0.14499803921568627	0.17705100000000001	0.36111111111111116	0.0
overall	decode	40000.0	[0.15, 0.3)	0.15	0.22006024096385543	83	0.14304337349397592	0.17705100000000001	0.3421686746987952	0.0
overall	decode	40000.0	[0.3, 0.45)	0.3	0.37419354838709673	93	0.17179139784946237	0.17705100000000001	0.5251971326164875	0.0
overall	decode	40000.0	[0.45, 0.6)	0.45	0.516651376146789	109	0.21354311926605501	0.17705100000000001	0.6598318042813456	0.027522935779816515
overall	decode	40000.0	[0.6, 0.75)	0.6	0.6731060606060607	132	0.31494924242424244	0.17705100000000001	0.8750252525252525	0.21212121212121213
overall	decode	40000.0	[0.75, 0.9)	0.75	0.8289877300613497	163	0.4697539877300614	0.17705100000000001	0.9571370143149284	0.6134969325153374
overall	decode	40000.0	[0.9, 1.01)	0.9	0.9443037974683546	158	0.5888987341772152	0.17705100000000001	0.9747995780590718	0.7468354430379747
overall	decode	50000.0	[0.0, 0.05)	0.0	0.017342342342342342	111	0.21281531531531528	0.2158123333333333	0.5054354354354355	0.0
overall	decode	50000.0	[0.05, 0.15)	0.05	0.0938235294117647	51	0.17606078431372546	0.2158123333333333	0.361078431372549	0.0
overall	decode	50000.0	[0.15, 0.3)	0.15	0.22006024096385543	83	0.16800240963855423	0.2158123333333333	0.3157028112449799	0.0
overall	decode	50000.0	[0.3, 0.45)	0.3	0.37419354838709673	93	0.2014225806451613	0.2158123333333333	0.49093189964157696	0.0
overall	decode	50000.0	[0.45, 0.6)	0.45	0.516651376146789	109	0.2455697247706422	0.2158123333333333	0.6372629969418959	0.0
overall	decode	50000.0	[0.6, 0.75)	0.6	0.6731060606060607	132	0.35823106060606064	0.2158123333333333	0.8647853535353536	0.08333333333333333
overall	decode	50000.0	[0.75, 0.9)	0.75	0.8289877300613497	163	0.5314460122699386	0.2158123333333333	0.9567689161554191	0.558282208588957
overall	decode	50000.0	[0.9, 1.01)	0.9	0.9443037974683546	158	0.6549158227848101	0.2158123333333333	0.9772151898734176	0.740506329113924
overall	decode	75000.0	[0.0, 0.05)	0.0	0.017342342342342342	111	0.2832387387387387	0.28657900000000003	0.505975975975976	0.009009009009009009
overall	decode	75000.0	[0.05, 0.15)	0.05	0.0938235294117647	51	0.23384901960784316	0.28657900000000003	0.36209150326797374	0.0
overall	decode	75000.0	[0.15, 0.3)	0.15	0.22006024096385543	83	0.2138626506024096	0.28657900000000003	0.2834538152610442	0.0
overall	decode	75000.0	[0.3, 0.45)	0.3	0.37419354838709673	93	0.2506795698924731	0.28657900000000003	0.43238351254480284	0.0
overall	decode	75000.0	[0.45, 0.6)	0.45	0.516651376146789	109	0.3007266055045872	0.28657900000000003	0.58848623853211	0.0
overall	decode	75000.0	[0.6, 0.75)	0.6	0.6731060606060607	132	0.42690909090909096	0.28657900000000003	0.8409343434343434	0.0
overall	decode	75000.0	[0.75, 0.9)	0.75	0.8289877300613497	163	0.6209171779141105	0.28657900000000003	0.9533742331288344	0.31901840490797545
overall	decode	75000.0	[0.9, 1.01)	0.9	0.9443037974683546	158	0.7560291139240506	0.28657900000000003	0.9774789029535865	0.7341772151898734
overall	decode_meanp	1000.0	[0.0, 0.05)	0.0	0.017342342342342342	111	0.009413562362225224	0.00937465100261	0.5126126126126127	0.0
overall	decode_meanp	1000.0	[0.05, 0.15)	0.05	0.0938235294117647	51	0.00819965961045098	0.00937465100261	0.3824836601307189	0.0
overall	decode_meanp	1000.0	[0.15, 0.3)	0.15	0.22006024096385543	83	0.008142288110108434	0.00937465100261	0.35927710843373495	0.0
overall	decode_meanp	1000.0	[0.3, 0.45)	0.3	0.37419354838709673	93	0.009790167615602152	0.00937465100261	0.5270609318996416	0.03225806451612903
overall	decode_meanp	1000.0	[0.45, 0.6)	0.45	0.516651376146789	109	0.013356354097440366	0.00937465100261	0.6412538226299695	0.10091743119266056
overall	decode_meanp	1000.0	[0.6, 0.75)	0.6	0.6731060606060607	132	0.017847350619954544	0.00937465100261	0.8662121212121212	0.16666666666666666
overall	decode_meanp	1000.0	[0.75, 0.9)	0.75	0.8289877300613497	163	0.02864514912546012	0.00937465100261	0.9433333333333332	0.4785276073619632
overall	decode_meanp	1000.0	[0.9, 1.01)	0.9	0.9443037974683546	158	0.039533168009860765	0.00937465100261	0.960632911392405	0.620253164556962
overall	decode_meanp	5000.0	[0.0, 0.05)	0.0	0.017342342342342342	111	0.04507114328936938	0.04503344287813334	0.5094894894894895	0.0
overall	decode_meanp	5000.0	[0.05, 0.15)	0.05	0.0938235294117647	51	0.03823238466098039	0.04503344287813334	0.3611764705882354	0.0
overall	decode_meanp	5000.0	[0.15, 0.3)	0.15	0.22006024096385543	83	0.037543105864096385	0.04503344287813334	0.3381927710843374	0.0
overall	decode_meanp	5000.0	[0.3, 0.45)	0.3	0.37419354838709673	93	0.04493249036666666	0.04503344287813334	0.5095698924731182	0.021505376344086023
overall	decode_meanp	5000.0	[0.45, 0.6)	0.45	0.516651376146789	109	0.06027265043091744	0.04503344287813334	0.6330275229357798	0.10091743119266056
overall	decode_meanp	5000.0	[0.6, 0.75)	0.6	0.6731060606060607	132	0.08349128948734849	0.04503344287813334	0.8704292929292929	0.17424242424242425
overall	decode_meanp	5000.0	[0.75, 0.9)	0.75	0.8289877300613497	163	0.13179574243981595	0.04503344287813334	0.9510838445807771	0.5337423312883436
overall	decode_meanp	5000.0	[0.9, 1.01)	0.9	0.9443037974683546	158	0.18038942022120252	0.04503344287813334	0.9696835443037976	0.7088607594936709
overall	decode_meanp	10000.0	[0.0, 0.05)	0.0	0.017342342342342342	111	0.08394185846972975	0.08399950186776667	0.5083183183183184	0.0
overall	decode_meanp	10000.0	[0.05, 0.15)	0.05	0.0938235294117647	51	0.0704275830027451	0.08399950186776667	0.3513725490196078	0.0
overall	decode_meanp	10000.0	[0.15, 0.3)	0.15	0.22006024096385543	83	0.06825753225385542	0.08399950186776667	0.3209236947791165	0.0
overall	decode_meanp	10000.0	[0.3, 0.45)	0.3	0.37419354838709673	93	0.0808771886316129	0.08399950186776667	0.489247311827957	0.010752688172043012
overall	decode_meanp	10000.0	[0.45, 0.6)	0.45	0.516651376146789	109	0.10513400523321101	0.08399950186776667	0.6246177370030581	0.10091743119266056
overall	decode_meanp	10000.0	[0.6, 0.75)	0.6	0.6731060606060607	132	0.14810411525901518	0.08399950186776667	0.8690151515151516	0.18181818181818182
overall	decode_meanp	10000.0	[0.75, 0.9)	0.75	0.8289877300613497	163	0.2279802645255215	0.08399950186776667	0.9544171779141104	0.5521472392638037
overall	decode_meanp	10000.0	[0.9, 1.01)	0.9	0.9443037974683546	158	0.30516315725139237	0.08399950186776667	0.9745569620253164	0.759493670886076
overall	decode_meanp	20000.0	[0.0, 0.05)	0.0	0.017342342342342342	111	0.14600239457756756	0.1463080011477	0.5085885885885886	0.0
overall	decode_meanp	20000.0	[0.05, 0.15)	0.05	0.0938235294117647	51	0.12139887188019607	0.1463080011477	0.3479084967320262	0.0
overall	decode_meanp	20000.0	[0.15, 0.3)	0.15	0.22006024096385543	83	0.11560056603253012	0.1463080011477	0.3018875502008032	0.0
overall	decode_meanp	20000.0	[0.3, 0.45)	0.3	0.37419354838709673	93	0.13482933021838708	0.1463080011477	0.45591397849462373	0.0
overall	decode_meanp	20000.0	[0.45, 0.6)	0.45	0.516651376146789	109	0.16867037471229357	0.1463080011477	0.6073088685015292	0.07339449541284404
overall	decode_meanp	20000.0	[0.6, 0.75)	0.6	0.6731060606060607	132	0.23879604104848484	0.1463080011477	0.8602020202020202	0.14393939393939395
overall	decode_meanp	20000.0	[0.75, 0.9)	0.75	0.8289877300613497	163	0.3570877482349693	0.1463080011477	0.9562576687116565	0.5705521472392638
overall	decode_meanp	20000.0	[0.9, 1.01)	0.9	0.9443037974683546	158	0.4611024872164557	0.1463080011477	0.9783966244725739	0.7658227848101266
overall	decode_meanp	30000.0	[0.0, 0.05)	0.0	0.017342342342342342	111	0.19355346805747747	0.19414361391813334	0.5085885885885887	0.009009009009009009
overall	decode_meanp	30000.0	[0.05, 0.15)	0.05	0.0938235294117647	51	0.16051819566627454	0.19414361391813334	0.34771241830065364	0.0
overall	decode_meanp	30000.0	[0.15, 0.3)	0.15	0.22006024096385543	83	0.15106342160313255	0.19414361391813334	0.29116465863453816	0.0
overall	decode_meanp	30000.0	[0.3, 0.45)	0.3	0.37419354838709673	93	0.173881859992043	0.19414361391813334	0.4304301075268817	0.0
overall	decode_meanp	30000.0	[0.45, 0.6)	0.45	0.516651376146789	109	0.21325293251192662	0.19414361391813334	0.5885015290519878	0.027522935779816515
overall	decode_meanp	30000.0	[0.6, 0.75)	0.6	0.6731060606060607	132	0.29975310928712123	0.19414361391813334	0.8502525252525253	0.10606060606060606
overall	decode_meanp	30000.0	[0.75, 0.9)	0.75	0.8289877300613497	163	0.4414971247331288	0.19414361391813334	0.9552556237218814	0.5337423312883436
overall	decode_meanp	30000.0	[0.9, 1.01)	0.9	0.9443037974683546	158	0.5575842609594936	0.19414361391813334	0.9801476793248945	0.7531645569620253
overall	decode_meanp	40000.0	[0.0, 0.05)	0.0	0.017342342342342342	111	0.2315760419900901	0.23248722517933335	0.507957957957958	0.009009009009009009
overall	decode_meanp	40000.0	[0.05, 0.15)	0.05	0.0938235294117647	51	0.19206853632745097	0.23248722517933335	0.3486928104575164	0.0
overall	decode_meanp	40000.0	[0.15, 0.3)	0.15	0.22006024096385543	83	0.17924204163614457	0.23248722517933335	0.28522088353413655	0.0
overall	decode_meanp	40000.0	[0.3, 0.45)	0.3	0.37419354838709673	93	0.20390988682688171	0.23248722517933335	0.40956989247311826	0.0
overall	decode_meanp	40000.0	[0.45, 0.6)	0.45	0.516651376146789	109	0.2471868670733945	0.23248722517933335	0.5713455657492356	0.0
overall	decode_meanp	40000.0	[0.6, 0.75)	0.6	0.6731060606060607	132	0.3437493858848485	0.23248722517933335	0.8370959595959596	0.07575757575757576
overall	decode_meanp	40000.0	[0.75, 0.9)	0.75	0.8289877300613497	163	0.5013095971920245	0.23248722517933335	0.9540695296523517	0.5030674846625767
overall	decode_meanp	40000.0	[0.9, 1.01)	0.9	0.9443037974683546	158	0.6242513352664556	0.23248722517933335	0.9809915611814346	0.7531645569620253
overall	decode_meanp	50000.0	[0.0, 0.05)	0.0	0.017342342342342342	111	0.2630123365	0.26428471205866666	0.5065165165165165	0.009009009009009009
overall	decode_meanp	50000.0	[0.05, 0.15)	0.05	0.0938235294117647	51	0.21843640084705881	0.26428471205866666	0.3497385620915033	0.0
overall	decode_meanp	50000.0	[0.15, 0.3)	0.15	0.22006024096385543	83	0.20261323348554217	0.26428471205866666	0.28092369477911644	0.0
overall	decode_meanp	50000.0	[0.3, 0.45)	0.3	0.37419354838709673	93	0.22805463463763434	0.26428471205866666	0.39082437275985665	0.0
overall	decode_meanp	50000.0	[0.45, 0.6)	0.45	0.516651376146789	109	0.27437537846972476	0.26428471205866666	0.555137614678899	0.0
overall	decode_meanp	50000.0	[0.6, 0.75)	0.6	0.6731060606060607	132	0.3771154946363636	0.26428471205866666	0.8230555555555557	0.06060606060606061
overall	decode_meanp	50000.0	[0.75, 0.9)	0.75	0.8289877300613497	163	0.5457649393177915	0.26428471205866666	0.9527402862985686	0.4785276073619632
overall	decode_meanp	50000.0	[0.9, 1.01)	0.9	0.9443037974683546	158	0.6730851546936708	0.26428471205866666	0.9812658227848102	0.7531645569620253
overall	decode_meanp	75000.0	[0.0, 0.05)	0.0	0.017342342342342342	111	0.323288888745946	0.32563642895666667	0.5004504504504503	0.009009009009009009
overall	decode_meanp	75000.0	[0.05, 0.15)	0.05	0.0938235294117647	51	0.26990237222156865	0.32563642895666667	0.34908496732026145	0.0
overall	decode_meanp	75000.0	[0.15, 0.3)	0.15	0.22006024096385543	83	0.24823298875421682	0.32563642895666667	0.2780722891566265	0.0
overall	decode_meanp	75000.0	[0.3, 0.45)	0.3	0.37419354838709673	93	0.27300663789569896	0.32563642895666667	0.35652329749103934	0.0
overall	decode_meanp	75000.0	[0.45, 0.6)	0.45	0.516651376146789	109	0.3249276943495413	0.32563642895666667	0.5197553516819572	0.0
overall	decode_meanp	75000.0	[0.6, 0.75)	0.6	0.6731060606060607	132	0.43395868334696974	0.32563642895666667	0.7910353535353536	0.015151515151515152
overall	decode_meanp	75000.0	[0.75, 0.9)	0.75	0.8289877300613497	163	0.6183788675343558	0.32563642895666667	0.9459713701431492	0.3496932515337423
overall	decode_meanp	75000.0	[0.9, 1.01)	0.9	0.9443037974683546	158	0.7514204418797469	0.32563642895666667	0.9805274261603376	0.7468354430379747
overall	truth	1000.0	[0.0, 0.05)	0.0	0.017342342342342342	111	0.0004531531531531533	0.0004786666666666667	0.45551051051051067	0.036036036036036036
overall	truth	1000.0	[0.05, 0.15)	0.05	0.0938235294117647	51	0.0005254901960784314	0.0004786666666666667	0.5574509803921569	0.0196078431372549
overall	truth	1000.0	[0.15, 0.3)	0.15	0.22006024096385543	83	0.0004891566265060242	0.0004786666666666667	0.5033935742971888	0.024096385542168676
overall	truth	1000.0	[0.3, 0.45)	0.3	0.37419354838709673	93	0.0005075268817204301	0.0004786666666666667	0.5421863799283154	0.010752688172043012
overall	truth	1000.0	[0.45, 0.6)	0.45	0.516651376146789	109	0.0004880733944954129	0.0004786666666666667	0.5075076452599389	0.009174311926605505
overall	truth	1000.0	[0.6, 0.75)	0.6	0.6731060606060607	132	0.0004954545454545456	0.0004786666666666667	0.52114898989899	0.007575757575757576
overall	truth	1000.0	[0.75, 0.9)	0.75	0.8289877300613497	163	0.0004374233128834356	0.0004786666666666667	0.4451942740286298	0.006134969325153374
overall	truth	1000.0	[0.9, 1.01)	0.9	0.9443037974683546	158	0.0004930379746835443	0.0004786666666666667	0.5176898734177215	0.0189873417721519
overall	truth	5000.0	[0.0, 0.05)	0.0	0.017342342342342342	111	0.0025612612612612613	0.0026056666666666667	0.49120120120120125	0.0
overall	truth	5000.0	[0.05, 0.15)	0.05	0.0938235294117647	51	0.0029000000000000002	0.0026056666666666667	0.6073529411764707	0.0196078431372549
overall	truth	5000.0	[0.15, 0.3)	0.15	0.22006024096385543	83	0.0030530120481927713	0.0026056666666666667	0.5840361445783133	0.04819277108433735
overall	truth	5000.0	[0.3, 0.45)	0.3	0.37419354838709673	93	0.003172043010752687	0.0026056666666666667	0.5557885304659499	0.053763440860215055
overall	truth	5000.0	[0.45, 0.6)	0.45	0.516651376146789	109	0.003917431192660551	0.0026056666666666667	0.633302752293578	0.10091743119266056
overall	truth	5000.0	[0.6, 0.75)	0.6	0.6731060606060607	132	0.003753787878787879	0.0026056666666666667	0.5725631313131313	0.10606060606060606
overall	truth	5000.0	[0.75, 0.9)	0.75	0.8289877300613497	163	0.0035582822085889576	0.0026056666666666667	0.6100715746421268	0.1656441717791411
overall	truth	5000.0	[0.9, 1.01)	0.9	0.9443037974683546	158	0.003422151898734177	0.0026056666666666667	0.6427320675105486	0.20253164556962025
overall	truth	10000.0	[0.0, 0.05)	0.0	0.017342342342342342	111	0.0074729729729729735	0.007359	0.5353303303303303	0.0
overall	truth	10000.0	[0.05, 0.15)	0.05	0.0938235294117647	51	0.00873921568627451	0.007359	0.6725816993464053	0.0392156862745098
overall	truth	10000.0	[0.15, 0.3)	0.15	0.22006024096385543	83	0.01017590361445783	0.007359	0.6181726907630523	0.04819277108433735
overall	truth	10000.0	[0.3, 0.45)	0.3	0.37419354838709673	93	0.012236559139784945	0.007359	0.5918458781362007	0.03225806451612903
overall	truth	10000.0	[0.45, 0.6)	0.45	0.516651376146789	109	0.038065137614678904	0.007359	0.6869877675840979	0.11009174311926606
overall	truth	10000.0	[0.6, 0.75)	0.6	0.6731060606060607	132	0.05342575757575758	0.007359	0.6801136363636364	0.11363636363636363
overall	truth	10000.0	[0.75, 0.9)	0.75	0.8289877300613497	163	0.1225680981595092	0.007359	0.6509304703476483	0.18404907975460122
overall	truth	10000.0	[0.9, 1.01)	0.9	0.9443037974683546	158	0.2016373417721519	0.007359	0.7142194092827004	0.26582278481012656
overall	truth	20000.0	[0.0, 0.05)	0.0	0.017342342342342342	111	0.04652972972972972	0.04594566666666666	0.4955105105105105	0.018018018018018018
overall	truth	20000.0	[0.05, 0.15)	0.05	0.0938235294117647	51	0.04711960784313727	0.04594566666666666	0.5491176470588236	0.0
overall	truth	20000.0	[0.15, 0.3)	0.15	0.22006024096385543	83	0.05190240963855423	0.04594566666666666	0.6011044176706827	0.08433734939759036
overall	truth	20000.0	[0.3, 0.45)	0.3	0.37419354838709673	93	0.0617989247311828	0.04594566666666666	0.754336917562724	0.11827956989247312
overall	truth	20000.0	[0.45, 0.6)	0.45	0.516651376146789	109	0.08776055045871559	0.04594566666666666	0.7969724770642203	0.22018348623853212
overall	truth	20000.0	[0.6, 0.75)	0.6	0.6731060606060607	132	0.10268409090909092	0.04594566666666666	0.7977651515151516	0.24242424242424243
overall	truth	20000.0	[0.75, 0.9)	0.75	0.8289877300613497	163	0.17098650306748467	0.04594566666666666	0.8119325153374233	0.22085889570552147
overall	truth	20000.0	[0.9, 1.01)	0.9	0.9443037974683546	158	0.26628670886075945	0.04594566666666666	0.7464345991561181	0.2848101265822785
overall	truth	30000.0	[0.0, 0.05)	0.0	0.017342342342342342	111	0.09697297297297297	0.10093533333333334	0.4587987987987988	0.0
overall	truth	30000.0	[0.05, 0.15)	0.05	0.0938235294117647	51	0.09305882352941178	0.10093533333333334	0.418562091503268	0.0
overall	truth	30000.0	[0.15, 0.3)	0.15	0.22006024096385543	83	0.10354698795180724	0.10093533333333334	0.5497991967871486	0.012048192771084338
overall	truth	30000.0	[0.3, 0.45)	0.3	0.37419354838709673	93	0.12985376344086025	0.10093533333333334	0.7087275985663083	0.03225806451612903
overall	truth	30000.0	[0.45, 0.6)	0.45	0.516651376146789	109	0.1694614678899083	0.10093533333333334	0.8408103975535167	0.1926605504587156
overall	truth	30000.0	[0.6, 0.75)	0.6	0.6731060606060607	132	0.20248560606060606	0.10093533333333334	0.8654545454545455	0.25757575757575757
overall	truth	30000.0	[0.75, 0.9)	0.75	0.8289877300613497	163	0.26089570552147234	0.10093533333333334	0.88420245398773	0.3128834355828221
overall	truth	30000.0	[0.9, 1.01)	0.9	0.9443037974683546	158	0.34051329113924056	0.10093533333333334	0.8584599156118142	0.34810126582278483
overall	truth	40000.0	[0.0, 0.05)	0.0	0.017342342342342342	111	0.15037927927927927	0.15520733333333334	0.44971471471471475	0.0
overall	truth	40000.0	[0.05, 0.15)	0.05	0.0938235294117647	51	0.1423098039215686	0.15520733333333334	0.4038235294117647	0.0
overall	truth	40000.0	[0.15, 0.3)	0.15	0.22006024096385543	83	0.1425578313253012	0.15520733333333334	0.43688755020080317	0.0
overall	truth	40000.0	[0.3, 0.45)	0.3	0.37419354838709673	93	0.1841193548387097	0.15520733333333334	0.6986738351254481	0.010752688172043012
overall	truth	40000.0	[0.45, 0.6)	0.45	0.516651376146789	109	0.2495816513761468	0.15520733333333334	0.8460703363914372	0.11926605504587157
overall	truth	40000.0	[0.6, 0.75)	0.6	0.6731060606060607	132	0.3341310606060606	0.15520733333333334	0.9222727272727272	0.4090909090909091
overall	truth	40000.0	[0.75, 0.9)	0.75	0.8289877300613497	163	0.4143374233128835	0.15520733333333334	0.9396421267893662	0.4539877300613497
overall	truth	40000.0	[0.9, 1.01)	0.9	0.9443037974683546	158	0.468120253164557	0.15520733333333334	0.9396940928270043	0.46835443037974683
overall	truth	50000.0	[0.0, 0.05)	0.0	0.017342342342342342	111	0.1988936936936937	0.20062233333333335	0.49009009009009014	0.009009009009009009
overall	truth	50000.0	[0.05, 0.15)	0.05	0.0938235294117647	51	0.18158235294117644	0.20062233333333335	0.4026797385620915	0.0
overall	truth	50000.0	[0.15, 0.3)	0.15	0.22006024096385543	83	0.17050963855421689	0.20062233333333335	0.34287148594377503	0.0
overall	truth	50000.0	[0.3, 0.45)	0.3	0.37419354838709673	93	0.23033225806451613	0.20062233333333335	0.6927060931899641	0.010752688172043012
overall	truth	50000.0	[0.45, 0.6)	0.45	0.516651376146789	109	0.30545688073394484	0.20062233333333335	0.865290519877676	0.05504587155963303
overall	truth	50000.0	[0.6, 0.75)	0.6	0.6731060606060607	132	0.4280803030303031	0.20062233333333335	0.9576515151515151	0.5606060606060606
overall	truth	50000.0	[0.75, 0.9)	0.75	0.8289877300613497	163	0.5794877300613497	0.20062233333333335	0.983159509202454	0.7177914110429447
overall	truth	50000.0	[0.9, 1.01)	0.9	0.9443037974683546	158	0.6985613924050633	0.20062233333333335	0.9906540084388185	0.8481012658227848
overall	truth	75000.0	[0.0, 0.05)	0.0	0.017342342342342342	111	0.29655585585585587	0.28886799999999996	0.5406006006006006	0.009009009009009009
overall	truth	75000.0	[0.05, 0.15)	0.05	0.0938235294117647	51	0.25664901960784314	0.28886799999999996	0.4288235294117647	0.0
