# Gamma-SMC explicit haplotype pairs
# genotype_class	hom_alt
# n_pairs	47
4	5
8	9
18	19
22	23
24	25
26	27
28	29
32	33
34	35
40	41
54	55
62	63
64	65
66	67
70	71
76	77
78	79
84	85
86	87
98	99
100	101
102	103
110	111
112	113
116	117
120	121
122	123
124	125
130	131
132	133
136	137
140	141
142	143
152	153
156	157
160	161
164	165
168	169
172	173
174	175
176	177
178	179
180	181
182	183
188	189
192	193
198	199
