invocation_index	recorded_at_utc	simulation_contract_sha256	status	elapsed_seconds	declared_timeout_seconds	effective_timeout_seconds	completed_external_sample_panel_draws	interrupted_internal_conditioned_trajectories	error_type	core_source_sha256	orchestrator_source_sha256
1	2026-08-12T09:41:42.321334+00:00	5d9cf12601faa5384e3169382e261a6d40654c4e61fa990120acc14cda08f435	timed_out	302.54102040000726	300.0	300.0	0	1	SpecificationTimeout	legacy_unknown	legacy_unknown
2	2026-08-12T11:40:55.387217+00:00	5d9cf12601faa5384e3169382e261a6d40654c4e61fa990120acc14cda08f435	timed_out	300.11124340002425	300.0	300.0	0	2	SpecificationTimeout	legacy_unknown	legacy_unknown
3	2026-08-12T20:45:57.507749+00:00	5d9cf12601faa5384e3169382e261a6d40654c4e61fa990120acc14cda08f435	timed_out	300.3428636000026	300.0	300.0	0	3	SpecificationTimeout	bef802f46dde46318c03c70629c581475c10437122132714a518c0cd3e29a766	74d4d9cc2b8d7f1b58c80376a79f7e6d9d2396ed96c175caaf659f93068c838c
4	2026-08-12T21:21:09.260024+00:00	5d9cf12601faa5384e3169382e261a6d40654c4e61fa990120acc14cda08f435	timed_out	300.7246597000012	300.0	300.0	0	4	SpecificationTimeout	bef802f46dde46318c03c70629c581475c10437122132714a518c0cd3e29a766	74d4d9cc2b8d7f1b58c80376a79f7e6d9d2396ed96c175caaf659f93068c838c
5	2026-08-12T21:55:46.137121+00:00	5d9cf12601faa5384e3169382e261a6d40654c4e61fa990120acc14cda08f435	timed_out	301.64910729999974	300.0	300.0	0	5	SpecificationTimeout	bef802f46dde46318c03c70629c581475c10437122132714a518c0cd3e29a766	74d4d9cc2b8d7f1b58c80376a79f7e6d9d2396ed96c175caaf659f93068c838c
6	2026-08-12T22:28:03.376029+00:00	5d9cf12601faa5384e3169382e261a6d40654c4e61fa990120acc14cda08f435	complete	168.2292333000005	300.0	294.63110559996494	1	5		bef802f46dde46318c03c70629c581475c10437122132714a518c0cd3e29a766	74d4d9cc2b8d7f1b58c80376a79f7e6d9d2396ed96c175caaf659f93068c838c
